Type-Aware?,Library,Module,Func Name,Line,Column,Improvement,#New,#Old,Reason for no improvement,Path,Left-most receiver,Date
No,matplotlib,matplotlib.animation,correct_roundoff,92,11,No,0,1,Found no referenced functions,,None,2025-01-17 00:25:41.180936
No,matplotlib,matplotlib.animation,correct_roundoff,92,43,No,0,1,Found no referenced functions,,None,2025-01-17 00:25:41.181940
No,matplotlib,matplotlib.animation,type,287,11,No,0,0,Found no referenced functions,,None,2025-01-17 00:25:41.185015
No,matplotlib,matplotlib.animation,__init__,296,8,No,0,172,Found no referenced functions,,None,2025-01-17 00:25:41.188098
No,matplotlib,matplotlib.animation,__init__,388,8,No,0,172,Found no referenced functions,,None,2025-01-17 00:25:41.193207
No,matplotlib,matplotlib.animation,check_in_list,729,8,No,0,1,Found no referenced functions,,None,2025-01-17 00:25:41.194205
No,matplotlib,matplotlib.animation,__init__,740,8,No,0,202,Found no referenced functions,,None,2025-01-17 00:25:41.197197
No,matplotlib,matplotlib.animation,new_frame_seq,868,25,No,0,2,Found no referenced functions,,None,2025-01-17 00:25:41.202184
No,matplotlib,matplotlib.animation,mpl_connect,873,30,No,0,1,Found no referenced functions,,None,2025-01-17 00:25:41.202184
No,matplotlib,matplotlib.animation,mpl_connect,877,25,No,0,1,Found no referenced functions,,None,2025-01-17 00:25:41.202874
No,matplotlib,matplotlib.animation,_setup_blit,880,12,No,0,1,Found no referenced functions,,None,2025-01-17 00:25:41.203370
No,matplotlib,matplotlib.animation,new_timer,1415,27,No,0,2,Found no referenced functions,,None,2025-01-17 00:25:41.207505
No,matplotlib,matplotlib.animation,__init__,1416,8,No,0,168,Found no referenced functions,,None,2025-01-17 00:25:41.209903
No,matplotlib,matplotlib.animation,__init__,1490,8,No,0,173,Found no referenced functions,,None,2025-01-17 00:25:41.216661
No,matplotlib,matplotlib.animation,warn_external,1674,16,No,0,1,Found no referenced functions,,None,2025-01-17 00:25:41.218747
No,matplotlib,matplotlib.animation,warn_external,1679,12,No,0,1,Found no referenced functions,,None,2025-01-17 00:25:41.218747
No,matplotlib,matplotlib.animation,__init__,1694,8,No,0,172,Found no referenced functions,,None,2025-01-17 00:25:41.222230
No,matplotlib,matplotlib.artist,type,200,26,No,0,0,Found no referenced functions,,None,2025-01-17 00:25:41.224225
No,matplotlib,matplotlib.artist,list,1435,20,No,0,0,Found no referenced functions,,None,2025-01-17 00:25:41.234986
No,matplotlib,matplotlib.artist,type,1441,16,No,0,0,Found no referenced functions,,None,2025-01-17 00:25:41.234986
No,matplotlib,matplotlib.artist,get_aliases,1444,22,No,0,1,Found no referenced functions,,None,2025-01-17 00:25:41.235988
No,matplotlib,matplotlib.axis,__init__,86,8,No,0,359,Found no referenced functions,,None,2025-01-17 00:25:41.421401
No,matplotlib,matplotlib.axis,set_figure,98,8,No,0,11,Found no referenced functions,,None,2025-01-17 00:25:41.423408
No,matplotlib,matplotlib.axis,_set_labelrotation,132,8,No,0,1,Found no referenced functions,,None,2025-01-17 00:25:41.423408
No,matplotlib,matplotlib.axis,_has_alpha_channel,147,38,No,0,1,Found no referenced functions,,None,2025-01-17 00:25:41.424412
No,matplotlib,matplotlib.axis,get_path,172,8,No,0,17,Found no referenced functions,,None,2025-01-17 00:25:41.425419
No,matplotlib,matplotlib.axis,_apply_tickdir,183,8,No,0,3,Found no referenced functions,,None,2025-01-17 00:25:41.426411
No,matplotlib,matplotlib.axis,_set_artist_props,187,12,No,0,5,Found no referenced functions,,None,2025-01-17 00:25:41.426411
No,matplotlib,matplotlib.axis,update_position,189,8,No,0,5,Found no referenced functions,,None,2025-01-17 00:25:41.426411
No,matplotlib,matplotlib.axis,__init__,417,8,No,0,172,Found no referenced functions,,None,2025-01-17 00:25:41.451766
No,matplotlib,matplotlib.axis,set,420,8,No,0,6,Found no referenced functions,,None,2025-01-17 00:25:41.452763
No,matplotlib,matplotlib.axis,set,422,8,No,0,6,Found no referenced functions,,None,2025-01-17 00:25:41.453440
No,matplotlib,matplotlib.axis,set,424,8,No,0,6,Found no referenced functions,,None,2025-01-17 00:25:41.454173
No,matplotlib,matplotlib.axis,set,428,8,No,0,7,Found no referenced functions,,None,2025-01-17 00:25:41.454173
No,matplotlib,matplotlib.axis,set,433,8,No,0,7,Found no referenced functions,,None,2025-01-17 00:25:41.455183
No,matplotlib,matplotlib.axis,get_xaxis_transform,421,39,No,0,3,Found no referenced functions,,None,2025-01-17 00:25:41.455183
No,matplotlib,matplotlib.axis,get_xaxis_transform,423,39,No,0,3,Found no referenced functions,,None,2025-01-17 00:25:41.455183
No,matplotlib,matplotlib.axis,get_xaxis_transform,425,45,No,0,3,Found no referenced functions,,None,2025-01-17 00:25:41.456398
No,matplotlib,matplotlib.axis,_get_text1_transform,427,24,No,0,3,Found no referenced functions,,None,2025-01-17 00:25:41.456398
No,matplotlib,matplotlib.axis,_get_text2_transform,432,24,No,0,3,Found no referenced functions,,None,2025-01-17 00:25:41.456398
No,matplotlib,matplotlib.axis,__init__,478,8,No,0,172,Found no referenced functions,,None,2025-01-17 00:25:41.464460
No,matplotlib,matplotlib.axis,set,481,8,No,0,6,Found no referenced functions,,None,2025-01-17 00:25:41.464460
No,matplotlib,matplotlib.axis,set,483,8,No,0,6,Found no referenced functions,,None,2025-01-17 00:25:41.465481
No,matplotlib,matplotlib.axis,set,485,8,No,0,6,Found no referenced functions,,None,2025-01-17 00:25:41.465481
No,matplotlib,matplotlib.axis,set,489,8,No,0,7,Found no referenced functions,,None,2025-01-17 00:25:41.466720
No,matplotlib,matplotlib.axis,set,494,8,No,0,7,Found no referenced functions,,None,2025-01-17 00:25:41.466720
