Type-Aware?,Library,Module,Func Name,Line,Column,Improvement,#New,#Old,Reason for no improvement,Path,Left-most receiver,Date
No,matplotlib,matplotlib.animation,correct_roundoff,92,11,No,0,1,Found no referenced functions,,None,2025-01-17 00:40:04.622085
No,matplotlib,matplotlib.animation,correct_roundoff,92,43,No,0,1,Found no referenced functions,,None,2025-01-17 00:40:04.623146
No,matplotlib,matplotlib.animation,type,287,11,No,0,0,Found no referenced functions,,None,2025-01-17 00:40:04.625571
No,matplotlib,matplotlib.animation,__init__,296,8,No,0,172,Found no referenced functions,,None,2025-01-17 00:40:04.630087
No,matplotlib,matplotlib.animation,__init__,388,8,No,0,172,Found no referenced functions,,None,2025-01-17 00:40:04.635644
No,matplotlib,matplotlib.animation,check_in_list,729,8,No,0,1,Found no referenced functions,,None,2025-01-17 00:40:04.636678
No,matplotlib,matplotlib.animation,__init__,740,8,No,0,202,Found no referenced functions,,None,2025-01-17 00:40:04.640186
No,matplotlib,matplotlib.animation,new_frame_seq,868,25,No,0,2,Found no referenced functions,,None,2025-01-17 00:40:04.644018
No,matplotlib,matplotlib.animation,mpl_connect,873,30,No,0,1,Found no referenced functions,,None,2025-01-17 00:40:04.645014
No,matplotlib,matplotlib.animation,mpl_connect,877,25,No,0,1,Found no referenced functions,,None,2025-01-17 00:40:04.645014
No,matplotlib,matplotlib.animation,_setup_blit,880,12,No,0,1,Found no referenced functions,,None,2025-01-17 00:40:04.646387
No,matplotlib,matplotlib.animation,new_timer,1415,27,No,0,2,Found no referenced functions,,None,2025-01-17 00:40:04.651376
No,matplotlib,matplotlib.animation,__init__,1416,8,No,0,168,Found no referenced functions,,None,2025-01-17 00:40:04.654368
No,matplotlib,matplotlib.animation,__init__,1490,8,No,0,173,Found no referenced functions,,None,2025-01-17 00:40:04.660353
No,matplotlib,matplotlib.animation,warn_external,1674,16,No,0,1,Found no referenced functions,,None,2025-01-17 00:40:04.664343
No,matplotlib,matplotlib.animation,warn_external,1679,12,No,0,1,Found no referenced functions,,None,2025-01-17 00:40:04.665339
No,matplotlib,matplotlib.animation,__init__,1694,8,No,0,172,Found no referenced functions,,None,2025-01-17 00:40:04.668331
No,matplotlib,matplotlib.artist,type,200,26,No,0,0,Found no referenced functions,,None,2025-01-17 00:40:04.670326
No,matplotlib,matplotlib.artist,list,1435,20,No,0,0,Found no referenced functions,,None,2025-01-17 00:40:04.678305
No,matplotlib,matplotlib.artist,type,1441,16,No,0,0,Found no referenced functions,,None,2025-01-17 00:40:04.679302
No,matplotlib,matplotlib.artist,get_aliases,1444,22,No,0,1,Found no referenced functions,,None,2025-01-17 00:40:04.679302
No,matplotlib,matplotlib.axis,__init__,86,8,No,0,359,Found no referenced functions,,None,2025-01-17 00:40:04.865521
No,matplotlib,matplotlib.axis,set_figure,98,8,No,0,11,Found no referenced functions,,None,2025-01-17 00:40:04.867626
No,matplotlib,matplotlib.axis,_set_labelrotation,132,8,No,0,1,Found no referenced functions,,None,2025-01-17 00:40:04.867626
No,matplotlib,matplotlib.axis,_has_alpha_channel,147,38,No,0,1,Found no referenced functions,,None,2025-01-17 00:40:04.867626
No,matplotlib,matplotlib.axis,get_path,172,8,No,0,17,Found no referenced functions,,None,2025-01-17 00:40:04.868981
No,matplotlib,matplotlib.axis,_apply_tickdir,183,8,No,0,3,Found no referenced functions,,None,2025-01-17 00:40:04.870139
No,matplotlib,matplotlib.axis,_set_artist_props,187,12,No,0,5,Found no referenced functions,,None,2025-01-17 00:40:04.870139
No,matplotlib,matplotlib.axis,update_position,189,8,No,0,5,Found no referenced functions,,None,2025-01-17 00:40:04.870139
No,matplotlib,matplotlib.axis,__init__,417,8,No,0,172,Found no referenced functions,,None,2025-01-17 00:40:04.897151
No,matplotlib,matplotlib.axis,set,420,8,No,0,6,Found no referenced functions,,None,2025-01-17 00:40:04.897151
No,matplotlib,matplotlib.axis,set,422,8,No,0,6,Found no referenced functions,,None,2025-01-17 00:40:04.898149
No,matplotlib,matplotlib.axis,set,424,8,No,0,6,Found no referenced functions,,None,2025-01-17 00:40:04.898149
No,matplotlib,matplotlib.axis,set,428,8,No,0,7,Found no referenced functions,,None,2025-01-17 00:40:04.899146
No,matplotlib,matplotlib.axis,set,433,8,No,0,7,Found no referenced functions,,None,2025-01-17 00:40:04.899146
No,matplotlib,matplotlib.axis,get_xaxis_transform,421,39,No,0,3,Found no referenced functions,,None,2025-01-17 00:40:04.899146
No,matplotlib,matplotlib.axis,get_xaxis_transform,423,39,No,0,3,Found no referenced functions,,None,2025-01-17 00:40:04.900484
No,matplotlib,matplotlib.axis,get_xaxis_transform,425,45,No,0,3,Found no referenced functions,,None,2025-01-17 00:40:04.900484
No,matplotlib,matplotlib.axis,_get_text1_transform,427,24,No,0,3,Found no referenced functions,,None,2025-01-17 00:40:04.901574
No,matplotlib,matplotlib.axis,_get_text2_transform,432,24,No,0,3,Found no referenced functions,,None,2025-01-17 00:40:04.901574
No,matplotlib,matplotlib.axis,__init__,478,8,No,0,172,Found no referenced functions,,None,2025-01-17 00:40:04.911463
No,matplotlib,matplotlib.axis,set,481,8,No,0,6,Found no referenced functions,,None,2025-01-17 00:40:04.912492
No,matplotlib,matplotlib.axis,set,483,8,No,0,6,Found no referenced functions,,None,2025-01-17 00:40:04.912492
No,matplotlib,matplotlib.axis,set,485,8,No,0,6,Found no referenced functions,,None,2025-01-17 00:40:04.913906
No,matplotlib,matplotlib.axis,set,489,8,No,0,7,Found no referenced functions,,None,2025-01-17 00:40:04.913906
No,matplotlib,matplotlib.axis,set,494,8,No,0,7,Found no referenced functions,,None,2025-01-17 00:40:04.914934
No,matplotlib,matplotlib.axis,get_yaxis_transform,482,39,No,0,3,Found no referenced functions,,None,2025-01-17 00:40:04.914934
No,matplotlib,matplotlib.axis,get_yaxis_transform,484,39,No,0,3,Found no referenced functions,,None,2025-01-17 00:40:04.914934
No,matplotlib,matplotlib.axis,get_yaxis_transform,486,45,No,0,3,Found no referenced functions,,None,2025-01-17 00:40:04.916045
No,matplotlib,matplotlib.axis,_get_text1_transform,488,24,No,0,3,Found no referenced functions,,None,2025-01-17 00:40:04.916045
No,matplotlib,matplotlib.axis,_get_text2_transform,493,24,No,0,3,Found no referenced functions,,None,2025-01-17 00:40:04.916045
No,matplotlib,matplotlib.axis,make_keyword_only,643,5,No,0,1,Found no referenced functions,,None,2025-01-17 00:40:04.920265
No,matplotlib,matplotlib.axis,__init__,654,8,No,0,359,Found no referenced functions,,None,2025-01-17 00:40:04.924653
No,matplotlib,matplotlib.axis,set_figure,657,8,No,0,11,Found no referenced functions,,None,2025-01-17 00:40:04.926890
No,matplotlib,matplotlib.axis,_set_artist_props,674,8,No,0,5,Found no referenced functions,,None,2025-01-17 00:40:04.927900
No,matplotlib,matplotlib.axis,_set_artist_props,676,8,No,0,5,Found no referenced functions,,None,2025-01-17 00:40:04.929042
No,matplotlib,matplotlib.axis,clear,686,8,No,0,16,Found no referenced functions,,None,2025-01-17 00:40:04.929042
No,matplotlib,matplotlib.axis,__init__,2234,8,No,0,172,Found no referenced functions,,None,2025-01-17 00:40:04.940781
No,matplotlib,matplotlib.axis,_init,2235,8,No,0,7,Found no referenced functions,,None,2025-01-17 00:40:04.940781
No,matplotlib,matplotlib.axis,__init__,2493,8,No,0,172,Found no referenced functions,,None,2025-01-17 00:40:04.947064
No,matplotlib,matplotlib.axis,_init,2494,8,No,0,7,Found no referenced functions,,None,2025-01-17 00:40:04.947064
No,matplotlib,matplotlib.backend_bases,__init__,173,8,No,0,359,Found no referenced functions,,None,2025-01-17 00:40:04.952411
No,matplotlib,matplotlib.backend_bases,to_rgba,773,28,No,0,2,Found no referenced functions,,None,2025-01-17 00:40:04.956929
No,matplotlib,matplotlib.backend_bases,copy,1123,54,No,0,5,Found no referenced functions,,None,2025-01-17 00:40:04.962866
No,matplotlib,matplotlib.backend_bases,__init__,1289,8,No,0,350,Found no referenced functions,,None,2025-01-17 00:40:04.967878
No,matplotlib,matplotlib.backend_bases,__init__,1309,8,No,0,350,Found no referenced functions,,None,2025-01-17 00:40:04.971888
No,matplotlib,matplotlib.backend_bases,get_width_height,1310,34,No,0,0,Found no referenced functions,,None,2025-01-17 00:40:04.971888
No,matplotlib,matplotlib.backend_bases,inverted,1361,24,No,0,24,Found no referenced functions,,None,2025-01-17 00:40:04.972891
No,matplotlib,matplotlib.backend_bases,transform,1362,31,No,0,7,Found no referenced functions,,None,2025-01-17 00:40:04.973895
No,matplotlib,matplotlib.backend_bases,__init__,1340,8,No,0,175,Found no referenced functions,,None,2025-01-17 00:40:04.978550
No,matplotlib,matplotlib.backend_bases,inaxes,1355,26,No,0,1,Found no referenced functions,,None,2025-01-17 00:40:04.978550
No,matplotlib,matplotlib.backend_bases,__init__,1432,8,No,0,160,Found no referenced functions,,None,2025-01-17 00:40:04.986570
No,matplotlib,matplotlib.backend_bases,__init__,1496,8,No,0,282,Found no referenced functions,,None,2025-01-17 00:40:04.995044
No,matplotlib,matplotlib.backend_bases,update,1499,8,No,0,8,Found no referenced functions,,None,2025-01-17 00:40:04.995044
No,matplotlib,matplotlib.backend_bases,__init__,1535,8,No,0,165,Found no referenced functions,,None,2025-01-17 00:40:05.000058
No,matplotlib,matplotlib.backend_bases,_fix_ipython_backend2gui,1677,8,No,0,1,Found no referenced functions,,None,2025-01-17 00:40:05.001060
No,matplotlib,matplotlib.backend_bases,set_canvas,1682,8,No,0,1,Found no referenced functions,,None,2025-01-17 00:40:05.002064
No,matplotlib,matplotlib.backend_bases,__init__,1695,8,No,0,359,Found no referenced functions,,None,2025-01-17 00:40:05.005085
No,matplotlib,matplotlib.backend_bases,mpl_connect,3026,25,No,0,1,Found no referenced functions,,None,2025-01-17 00:40:05.017928
No,matplotlib,matplotlib.backend_bases,mpl_connect,3028,27,No,0,1,Found no referenced functions,,None,2025-01-17 00:40:05.018931
No,matplotlib,matplotlib.backend_bases,mpl_connect,3030,24,No,0,1,Found no referenced functions,,None,2025-01-17 00:40:05.018931
No,matplotlib,matplotlib.backend_bases,set_history_buttons,3036,8,No,0,6,Found no referenced functions,,None,2025-01-17 00:40:05.018931
