Type-Aware,Library,FunctionId,Runtime of body analysis,Date
No,matplotlib,matplotlib/_parse_to_version_info,0.001997232437133789,2025-03-04 09:16:28.613025
No,matplotlib,matplotlib/_get_version,0.0009992122650146484,2025-03-04 09:16:28.613025
No,matplotlib,matplotlib/_check_versions,0.0009987354278564453,2025-03-04 09:16:28.613025
No,matplotlib,matplotlib/_ensure_handler,0.0009989738464355469,2025-03-04 09:16:28.613025
No,matplotlib,matplotlib/set_loglevel,0.0010993480682373047,2025-03-04 09:16:28.613025
No,matplotlib,matplotlib/_logged_cached,0.0015444755554199219,2025-03-04 09:16:28.613025
No,matplotlib,matplotlib/_get_executable_info,0.007054567337036133,2025-03-04 09:16:28.613025
No,matplotlib,matplotlib/checkdep_usetex,0.0009992122650146484,2025-03-04 09:16:28.613025
No,matplotlib,matplotlib/_get_xdg_config_dir,0.0,2025-03-04 09:16:28.613025
No,matplotlib,matplotlib/_get_xdg_cache_dir,0.0009984970092773438,2025-03-04 09:16:28.613025
No,matplotlib,matplotlib/_get_config_or_cache_dir,0.0019981861114501953,2025-03-04 09:16:28.613025
No,matplotlib,matplotlib/get_configdir,0.0,2025-03-04 09:16:28.613025
No,matplotlib,matplotlib/get_cachedir,0.0,2025-03-04 09:16:28.613025
No,matplotlib,matplotlib/get_data_path,0.0009989738464355469,2025-03-04 09:16:28.613025
No,matplotlib,matplotlib/matplotlib_fname,0.002997159957885742,2025-03-04 09:16:28.613025
No,matplotlib,matplotlib/RcParams/__init__,0.0,2025-03-04 09:16:28.613025
No,matplotlib,matplotlib/RcParams/_set,0.0,2025-03-04 09:16:28.613025
No,matplotlib,matplotlib/RcParams/_get,0.0,2025-03-04 09:16:28.613025
No,matplotlib,matplotlib/RcParams/__setitem__,0.0019974708557128906,2025-03-04 09:16:28.613025
No,matplotlib,matplotlib/RcParams/__getitem__,0.001996755599975586,2025-03-04 09:16:28.613025
No,matplotlib,matplotlib/RcParams/_get_backend_or_none,0.0,2025-03-04 09:16:28.613025
No,matplotlib,matplotlib/RcParams/__repr__,0.0,2025-03-04 09:16:28.613025
No,matplotlib,matplotlib/RcParams/__str__,0.0,2025-03-04 09:16:28.613025
No,matplotlib,matplotlib/RcParams/__iter__,0.0009996891021728516,2025-03-04 09:16:28.613025
No,matplotlib,matplotlib/RcParams/__len__,0.0,2025-03-04 09:16:28.613025
No,matplotlib,matplotlib/RcParams/find_all,0.0,2025-03-04 09:16:28.613025
No,matplotlib,matplotlib/RcParams/copy,0.0009989738464355469,2025-03-04 09:16:28.613025
No,matplotlib,matplotlib/rc_params,0.0,2025-03-04 09:16:28.613025
No,matplotlib,matplotlib/_get_ssl_context,0.0,2025-03-04 09:16:28.613025
No,matplotlib,matplotlib/_open_file_or_url,0.0009989738464355469,2025-03-04 09:16:28.613025
