Type-Aware,Library,FunctionId,Runtime of body analysis,Date
No,matplotlib,matplotlib/_parse_to_version_info,0.002102375030517578,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/_get_version,0.0010037422180175781,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/_check_versions,0.0009996891021728516,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/_ensure_handler,0.0,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/set_loglevel,0.0,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/_logged_cached,0.0010178089141845703,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/_get_executable_info,0.008201122283935547,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/checkdep_usetex,0.0,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/_get_xdg_config_dir,0.0009992122650146484,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/_get_xdg_cache_dir,0.0,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/_get_config_or_cache_dir,0.0019800662994384766,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/get_configdir,0.0,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/get_cachedir,9.751319885253906e-05,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/get_data_path,0.0,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/matplotlib_fname,0.0010173320770263672,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/RcParams/__init__,0.0,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/RcParams/_set,0.0009925365447998047,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/RcParams/_get,0.0,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/RcParams/__setitem__,0.004088163375854492,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/RcParams/__getitem__,0.0035164356231689453,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/RcParams/_get_backend_or_none,0.0006251335144042969,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/RcParams/__repr__,0.001018524169921875,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/RcParams/__str__,0.0,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/RcParams/__iter__,0.0,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/RcParams/__len__,0.0,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/RcParams/find_all,0.0,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/RcParams/copy,0.0,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/rc_params,0.0,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/_get_ssl_context,0.0,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/_open_file_or_url,0.002015352249145508,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/_rc_params_in_file,0.004141092300415039,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/rc_params_from_file,0.00099945068359375,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/rc,0.0010175704956054688,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/rcdefaults,0.0009987354278564453,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/rc_file_defaults,0.0,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/rc_file,0.0,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/rc_context,0.0011086463928222656,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/use,0.0010173320770263672,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/get_backend,0.0,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/interactive,0.0,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/is_interactive,0.0,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/_init_tests,0.0019807815551757812,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/_replacer,0.0,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/_label_from_arg,0.0,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/_add_data_doc,0.0009984970092773438,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/_preprocess_data,0.0041315555572509766,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/_api/classproperty/__init__,0.0010941028594970703,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/_api/classproperty/__get__,0.0,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/_api/classproperty/fget,0.0,2025-03-05 23:58:42.187292
No,matplotlib,matplotlib/_api/check_isinstance,0.004540205001831055,2025-03-05 23:58:42.187292
