Type-Aware?,Library,Module,Func Name,Line,Column,Improvement,#New,#Old,Reason for no improvement,Path,Left-most receiver,Possible reason for no found functions,Date
No,seaborn,seaborn.algorithms,map,37,26,No,0,3,Found no referenced functions,,None,,2025-02-21 17:20:53.578449
No,seaborn,seaborn.algorithms,map,60,16,No,0,3,Found no referenced functions,,None,,2025-02-21 17:20:53.578449
No,seaborn,seaborn.algorithms,_handle_random_seed,57,10,No,0,1,Found no referenced functions,,None,,2025-02-21 17:20:53.616489
No,seaborn,seaborn.algorithms,_structured_bootstrap,91,15,No,0,1,Found no referenced functions,,None,,2025-02-21 17:20:53.621543
No,seaborn,seaborn.algorithms,f,98,25,No,0,0,Found no referenced functions,,None,,2025-02-21 17:20:53.624909
No,seaborn,seaborn.algorithms,map,113,18,No,0,3,Found no referenced functions,,None,,2025-02-21 17:20:53.707961
No,seaborn,seaborn.algorithms,map,116,22,No,0,3,Found no referenced functions,,None,,2025-02-21 17:20:53.708952
No,seaborn,seaborn.axisgrid,set,39,16,No,0,2,Found no referenced functions,,None,,2025-02-21 17:20:53.741918
No,seaborn,seaborn.rcmod,set_theme,132,4,No,0,0,Found no referenced functions,,None,,2025-02-21 17:20:53.742918
No,seaborn,seaborn._core.groupby,_get_groups,110,26,No,0,1,Found no referenced functions,,None,,2025-02-21 17:20:53.743918
No,seaborn,seaborn._core.groupby,_reorder_columns,113,19,No,0,1,Found no referenced functions,,None,,2025-02-21 17:20:53.743918
No,seaborn,seaborn._core.groupby,_reorder_columns,129,15,No,0,1,Found no referenced functions,,None,,2025-02-21 17:20:53.743918
No,seaborn,seaborn.axisgrid,savefig,95,8,No,0,1,Found no referenced functions,,None,,2025-02-21 17:20:53.746004
No,seaborn,seaborn.axisgrid,__init__,376,8,No,0,24,Found no referenced functions,,None,,2025-02-21 17:20:53.747006
No,seaborn,seaborn.axisgrid,categorical_order,383,24,No,0,2,Found no referenced functions,,None,,2025-02-21 17:20:53.748005
No,seaborn,seaborn.axisgrid,categorical_order,391,24,No,0,2,Found no referenced functions,,None,,2025-02-21 17:20:53.748971
No,seaborn,seaborn.axisgrid,categorical_order,396,24,No,0,2,Found no referenced functions,,None,,2025-02-21 17:20:53.748971
No,seaborn,seaborn.axisgrid,_get_palette,385,17,No,0,1,Found no referenced functions,,None,,2025-02-21 17:20:53.749973
No,seaborn,seaborn.axisgrid,_disable_autolayout,446,13,No,0,1,Found no referenced functions,,None,,2025-02-21 17:20:53.752008
No,seaborn,seaborn.axisgrid,figure,447,18,No,0,0,Found no referenced functions,,None,,2025-02-21 17:20:53.752974
No,seaborn,seaborn.axisgrid,set_titles,525,8,No,0,1,Found no referenced functions,,None,,2025-02-21 17:20:53.800008
No,seaborn,seaborn.axisgrid,tight_layout,526,8,No,0,1,Found no referenced functions,,None,,2025-02-21 17:20:53.800008
No,seaborn,seaborn.axisgrid,despine,529,12,No,0,2,Found no referenced functions,,None,,2025-02-21 17:20:53.800969
No,seaborn,seaborn.axisgrid,__init__,1242,8,No,0,24,Found no referenced functions,,None,,2025-02-21 17:20:53.811007
No,seaborn,seaborn.axisgrid,_find_numeric_cols,1245,23,No,0,1,Found no referenced functions,,None,,2025-02-21 17:20:53.811007
No,seaborn,seaborn.axisgrid,_disable_autolayout,1273,13,No,0,1,Found no referenced functions,,None,,2025-02-21 17:20:53.811969
No,seaborn,seaborn.axisgrid,figure,1274,18,No,0,0,Found no referenced functions,,None,,2025-02-21 17:20:53.811969
No,seaborn,seaborn.axisgrid,_add_axis_labels,1304,8,No,0,2,Found no referenced functions,,None,,2025-02-21 17:20:53.812979
No,seaborn,seaborn.axisgrid,categorical_order,1321,36,No,0,2,Found no referenced functions,,None,,2025-02-21 17:20:53.812979
No,seaborn,seaborn.axisgrid,_get_palette,1333,23,No,0,1,Found no referenced functions,,None,,2025-02-21 17:20:53.814051
No,seaborn,seaborn.axisgrid,despine,1357,12,No,0,2,Found no referenced functions,,None,,2025-02-21 17:20:53.814051
No,seaborn,seaborn.axisgrid,tight_layout,1358,8,No,0,1,Found no referenced functions,,None,,2025-02-21 17:20:53.816058
No,seaborn,seaborn.axisgrid,get_var,1735,17,No,0,1,Found no referenced functions,,None,,2025-02-21 17:20:53.822058
No,seaborn,seaborn.axisgrid,get_var,1736,17,No,0,1,Found no referenced functions,,None,,2025-02-21 17:20:53.823056
No,seaborn,seaborn.axisgrid,get_var,1737,19,No,0,1,Found no referenced functions,,None,,2025-02-21 17:20:53.823056
No,seaborn,seaborn.axisgrid,despine,1753,8,No,0,2,Found no referenced functions,,None,,2025-02-21 17:20:53.824056
No,seaborn,seaborn.axisgrid,despine,1755,12,No,0,2,Found no referenced functions,,None,,2025-02-21 17:20:53.825069
No,seaborn,seaborn.axisgrid,despine,1756,12,No,0,2,Found no referenced functions,,None,,2025-02-21 17:20:53.825069
