Type-Aware?,Library,Module,Func Name,Line,Column,Improvement,#New,#Old,Reason for no improvement,Path,Left-most receiver,Date
No,seaborn,seaborn.algorithms,map,37,26,No,0,3,Found no referenced functions,,None,2025-01-15 01:20:40.103414
No,seaborn,seaborn.algorithms,map,60,16,No,0,3,Found no referenced functions,,None,2025-01-15 01:20:40.104417
No,seaborn,seaborn.algorithms,_handle_random_seed,57,10,No,0,1,Found no referenced functions,,None,2025-01-15 01:20:40.141195
No,seaborn,seaborn.algorithms,_structured_bootstrap,91,15,No,0,1,Found no referenced functions,,None,2025-01-15 01:20:40.144451
No,seaborn,seaborn.algorithms,f,98,25,No,0,0,Found no referenced functions,,None,2025-01-15 01:20:40.148271
No,seaborn,seaborn.algorithms,map,113,18,No,0,3,Found no referenced functions,,None,2025-01-15 01:20:40.225946
No,seaborn,seaborn.algorithms,map,116,22,No,0,3,Found no referenced functions,,None,2025-01-15 01:20:40.226988
No,seaborn,seaborn.axisgrid,set,39,16,No,0,2,Found no referenced functions,,None,2025-01-15 01:20:40.258496
No,seaborn,seaborn.rcmod,set_theme,132,4,No,0,0,Found no referenced functions,,None,2025-01-15 01:20:40.258496
No,seaborn,seaborn._core.groupby,_get_groups,110,26,No,0,1,Found no referenced functions,,None,2025-01-15 01:20:40.259534
No,seaborn,seaborn._core.groupby,_reorder_columns,113,19,No,0,1,Found no referenced functions,,None,2025-01-15 01:20:40.259534
No,seaborn,seaborn._core.groupby,_reorder_columns,129,15,No,0,1,Found no referenced functions,,None,2025-01-15 01:20:40.260681
No,seaborn,seaborn.axisgrid,savefig,95,8,No,0,1,Found no referenced functions,,None,2025-01-15 01:20:40.261995
No,seaborn,seaborn.axisgrid,__init__,376,8,No,0,24,Found no referenced functions,,None,2025-01-15 01:20:40.264271
No,seaborn,seaborn.axisgrid,categorical_order,383,24,No,0,2,Found no referenced functions,,None,2025-01-15 01:20:40.266389
No,seaborn,seaborn.axisgrid,categorical_order,391,24,No,0,2,Found no referenced functions,,None,2025-01-15 01:20:40.266884
No,seaborn,seaborn.axisgrid,categorical_order,396,24,No,0,2,Found no referenced functions,,None,2025-01-15 01:20:40.266884
No,seaborn,seaborn.axisgrid,_get_palette,385,17,No,0,1,Found no referenced functions,,None,2025-01-15 01:20:40.267883
No,seaborn,seaborn.axisgrid,_disable_autolayout,446,13,No,0,1,Found no referenced functions,,None,2025-01-15 01:20:40.269877
No,seaborn,seaborn.axisgrid,figure,447,18,No,0,0,Found no referenced functions,,None,2025-01-15 01:20:40.269877
No,seaborn,seaborn.axisgrid,set_titles,525,8,No,0,1,Found no referenced functions,,None,2025-01-15 01:20:40.315754
No,seaborn,seaborn.axisgrid,tight_layout,526,8,No,0,1,Found no referenced functions,,None,2025-01-15 01:20:40.316752
No,seaborn,seaborn.axisgrid,despine,529,12,No,0,2,Found no referenced functions,,None,2025-01-15 01:20:40.316752
No,seaborn,seaborn.axisgrid,__init__,1242,8,No,0,24,Found no referenced functions,,None,2025-01-15 01:20:40.324020
No,seaborn,seaborn.axisgrid,_find_numeric_cols,1245,23,No,0,1,Found no referenced functions,,None,2025-01-15 01:20:40.325018
No,seaborn,seaborn.axisgrid,_disable_autolayout,1273,13,No,0,1,Found no referenced functions,,None,2025-01-15 01:20:40.326015
No,seaborn,seaborn.axisgrid,figure,1274,18,No,0,0,Found no referenced functions,,None,2025-01-15 01:20:40.326015
No,seaborn,seaborn.axisgrid,_add_axis_labels,1304,8,No,0,2,Found no referenced functions,,None,2025-01-15 01:20:40.326015
No,seaborn,seaborn.axisgrid,categorical_order,1321,36,No,0,2,Found no referenced functions,,None,2025-01-15 01:20:40.327012
No,seaborn,seaborn.axisgrid,_get_palette,1333,23,No,0,1,Found no referenced functions,,None,2025-01-15 01:20:40.328151
No,seaborn,seaborn.axisgrid,despine,1357,12,No,0,2,Found no referenced functions,,None,2025-01-15 01:20:40.328151
No,seaborn,seaborn.axisgrid,tight_layout,1358,8,No,0,1,Found no referenced functions,,None,2025-01-15 01:20:40.328151
No,seaborn,seaborn.axisgrid,get_var,1735,17,No,0,1,Found no referenced functions,,None,2025-01-15 01:20:40.335522
No,seaborn,seaborn.axisgrid,get_var,1736,17,No,0,1,Found no referenced functions,,None,2025-01-15 01:20:40.335522
No,seaborn,seaborn.axisgrid,get_var,1737,19,No,0,1,Found no referenced functions,,None,2025-01-15 01:20:40.336530
No,seaborn,seaborn.axisgrid,despine,1753,8,No,0,2,Found no referenced functions,,None,2025-01-15 01:20:40.336530
No,seaborn,seaborn.axisgrid,despine,1755,12,No,0,2,Found no referenced functions,,None,2025-01-15 01:20:40.337517
No,seaborn,seaborn.axisgrid,despine,1756,12,No,0,2,Found no referenced functions,,None,2025-01-15 01:20:40.337885
No,seaborn,seaborn.axisgrid,tight_layout,1760,8,No,0,1,Found no referenced functions,,None,2025-01-15 01:20:40.337885
No,seaborn,seaborn.categorical,__init__,66,8,No,0,7,Found no referenced functions,,None,2025-01-15 01:20:40.339881
No,seaborn,seaborn.categorical,set,79,29,No,0,2,Found no referenced functions,,None,2025-01-15 01:20:40.339881
No,seaborn,seaborn.categorical,infer_orient,96,22,No,0,1,Found no referenced functions,,None,2025-01-15 01:20:40.340878
No,seaborn,seaborn.categorical,categorical_order,118,21,No,0,2,Found no referenced functions,,None,2025-01-15 01:20:40.340878
No,seaborn,seaborn.categorical,establish_variables,785,8,No,0,2,Found no referenced functions,,None,2025-01-15 01:20:40.346954
No,seaborn,seaborn.categorical,establish_colors,786,8,No,0,1,Found no referenced functions,,None,2025-01-15 01:20:40.346954
No,seaborn,seaborn.categorical,establish_variables,901,8,No,0,2,Found no referenced functions,,None,2025-01-15 01:20:40.349141
No,seaborn,seaborn.categorical,establish_colors,902,8,No,0,1,Found no referenced functions,,None,2025-01-15 01:20:40.350157
No,seaborn,seaborn.categorical,estimate_densities,903,8,No,0,1,Found no referenced functions,,None,2025-01-15 01:20:40.350157
No,seaborn,seaborn.categorical,establish_variables,1530,8,No,0,2,Found no referenced functions,,None,2025-01-15 01:20:40.352208
No,seaborn,seaborn.categorical,establish_colors,1532,8,No,0,1,Found no referenced functions,,None,2025-01-15 01:20:40.352208
