Type-Aware?,Library,Module,Func Name,Line,Column,Improvement,#New,#Old,Reason for no improvement,Path,Left-most receiver,Possible reason for no found functions,Date
No,seaborn,seaborn.algorithms,map,37,26,No,0,3,Found no referenced functions,,None,,2025-03-01 10:01:26.431834
No,seaborn,seaborn.algorithms,map,60,16,No,0,3,Found no referenced functions,,None,,2025-03-01 10:01:26.432834
No,seaborn,seaborn.algorithms,_handle_random_seed,57,10,No,0,1,Found no referenced functions,,None,,2025-03-01 10:01:26.433833
No,seaborn,seaborn.algorithms,_structured_bootstrap,91,15,No,0,1,Found no referenced functions,,None,,2025-03-01 10:01:26.437828
No,seaborn,seaborn.algorithms,f,98,25,No,0,0,Found no referenced functions,,None,,2025-03-01 10:01:26.438827
No,seaborn,seaborn.algorithms,map,113,18,No,0,3,Found no referenced functions,,None,,2025-03-01 10:01:26.447817
No,seaborn,seaborn.algorithms,map,116,22,No,0,3,Found no referenced functions,,None,,2025-03-01 10:01:26.448816
No,seaborn,seaborn.axisgrid,set,39,16,No,0,2,Found no referenced functions,,None,,2025-03-01 10:01:26.456808
No,seaborn,seaborn.rcmod,set_theme,132,4,No,0,0,Found no referenced functions,,None,,2025-03-01 10:01:26.457807
No,seaborn,seaborn._core.groupby,_get_groups,110,26,No,0,1,Found no referenced functions,,None,,2025-03-01 10:01:26.458806
No,seaborn,seaborn._core.groupby,_reorder_columns,113,19,No,0,1,Found no referenced functions,,None,,2025-03-01 10:01:26.458806
No,seaborn,seaborn._core.groupby,_reorder_columns,129,15,No,0,1,Found no referenced functions,,None,,2025-03-01 10:01:26.459805
No,seaborn,seaborn.axisgrid,savefig,95,8,No,0,1,Found no referenced functions,,None,,2025-03-01 10:01:26.463802
No,seaborn,seaborn.axisgrid,__init__,376,8,No,0,24,Found no referenced functions,,None,,2025-03-01 10:01:26.465799
No,seaborn,seaborn.axisgrid,categorical_order,383,24,No,0,2,Found no referenced functions,,None,,2025-03-01 10:01:26.465799
No,seaborn,seaborn.axisgrid,categorical_order,391,24,No,0,2,Found no referenced functions,,None,,2025-03-01 10:01:26.466798
No,seaborn,seaborn.axisgrid,categorical_order,396,24,No,0,2,Found no referenced functions,,None,,2025-03-01 10:01:26.467797
No,seaborn,seaborn.axisgrid,_get_palette,385,17,No,0,1,Found no referenced functions,,None,,2025-03-01 10:01:26.468796
No,seaborn,seaborn.axisgrid,_disable_autolayout,446,13,No,0,1,Found no referenced functions,,None,,2025-03-01 10:01:26.470795
No,seaborn,seaborn.axisgrid,figure,447,18,No,0,0,Found no referenced functions,,None,,2025-03-01 10:01:26.471793
No,seaborn,seaborn.axisgrid,set_titles,525,8,No,0,1,Found no referenced functions,,None,,2025-03-01 10:01:26.472792
No,seaborn,seaborn.axisgrid,tight_layout,526,8,No,0,1,Found no referenced functions,,None,,2025-03-01 10:01:26.473791
No,seaborn,seaborn.axisgrid,despine,529,12,No,0,2,Found no referenced functions,,None,,2025-03-01 10:01:26.473791
No,seaborn,seaborn.axisgrid,__init__,1242,8,No,0,24,Found no referenced functions,,None,,2025-03-01 10:01:26.479785
No,seaborn,seaborn.axisgrid,_find_numeric_cols,1245,23,No,0,1,Found no referenced functions,,None,,2025-03-01 10:01:26.480783
No,seaborn,seaborn.axisgrid,_disable_autolayout,1273,13,No,0,1,Found no referenced functions,,None,,2025-03-01 10:01:26.481783
No,seaborn,seaborn.axisgrid,figure,1274,18,No,0,0,Found no referenced functions,,None,,2025-03-01 10:01:26.482782
No,seaborn,seaborn.axisgrid,_add_axis_labels,1304,8,No,0,2,Found no referenced functions,,None,,2025-03-01 10:01:26.482782
No,seaborn,seaborn.axisgrid,categorical_order,1321,36,No,0,2,Found no referenced functions,,None,,2025-03-01 10:01:26.483781
No,seaborn,seaborn.axisgrid,_get_palette,1333,23,No,0,1,Found no referenced functions,,None,,2025-03-01 10:01:26.484780
No,seaborn,seaborn.axisgrid,despine,1357,12,No,0,2,Found no referenced functions,,None,,2025-03-01 10:01:26.485779
No,seaborn,seaborn.axisgrid,tight_layout,1358,8,No,0,1,Found no referenced functions,,None,,2025-03-01 10:01:26.486778
No,seaborn,seaborn.axisgrid,get_var,1735,17,No,0,1,Found no referenced functions,,None,,2025-03-01 10:01:26.493771
No,seaborn,seaborn.axisgrid,get_var,1736,17,No,0,1,Found no referenced functions,,None,,2025-03-01 10:01:26.494769
No,seaborn,seaborn.axisgrid,get_var,1737,19,No,0,1,Found no referenced functions,,None,,2025-03-01 10:01:26.494769
No,seaborn,seaborn.axisgrid,despine,1753,8,No,0,2,Found no referenced functions,,None,,2025-03-01 10:01:26.495769
No,seaborn,seaborn.axisgrid,despine,1755,12,No,0,2,Found no referenced functions,,None,,2025-03-01 10:01:26.496768
No,seaborn,seaborn.axisgrid,despine,1756,12,No,0,2,Found no referenced functions,,None,,2025-03-01 10:01:26.496768
