Type-Aware?,Library,Module,Func Name,Line,Column,Improvement,#New,#Old,Reason for no improvement,Path,Left-most receiver,Date
No,Seaborn,Seaborn.algorithms,map,37,26,No,0,3,Found no referenced functions,,None,2025-01-15 00:10:04.351385
No,Seaborn,Seaborn.algorithms,map,60,16,No,0,3,Found no referenced functions,,None,2025-01-15 00:10:04.352386
No,Seaborn,Seaborn.algorithms,_handle_random_seed,57,10,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.390433
No,Seaborn,Seaborn.algorithms,_structured_bootstrap,91,15,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.394422
No,Seaborn,Seaborn.algorithms,f,98,25,No,0,0,Found no referenced functions,,None,2025-01-15 00:10:04.396882
No,Seaborn,Seaborn.algorithms,map,113,18,No,0,3,Found no referenced functions,,None,2025-01-15 00:10:04.477975
No,Seaborn,Seaborn.algorithms,map,116,22,No,0,3,Found no referenced functions,,None,2025-01-15 00:10:04.479021
No,Seaborn,Seaborn.axisgrid,set,39,16,No,0,2,Found no referenced functions,,None,2025-01-15 00:10:04.512263
No,Seaborn,Seaborn.rcmod,set_theme,132,4,No,0,0,Found no referenced functions,,None,2025-01-15 00:10:04.513303
No,Seaborn,Seaborn._core.groupby,_get_groups,110,26,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.514311
No,Seaborn,Seaborn._core.groupby,_reorder_columns,113,19,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.514311
No,Seaborn,Seaborn._core.groupby,_reorder_columns,129,15,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.515323
No,Seaborn,Seaborn.axisgrid,savefig,95,8,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.517646
No,Seaborn,Seaborn.axisgrid,__init__,376,8,No,0,24,Found no referenced functions,,None,2025-01-15 00:10:04.518649
No,Seaborn,Seaborn.axisgrid,categorical_order,383,24,No,0,2,Found no referenced functions,,None,2025-01-15 00:10:04.520039
No,Seaborn,Seaborn.axisgrid,categorical_order,391,24,No,0,2,Found no referenced functions,,None,2025-01-15 00:10:04.520039
No,Seaborn,Seaborn.axisgrid,categorical_order,396,24,No,0,2,Found no referenced functions,,None,2025-01-15 00:10:04.521021
No,Seaborn,Seaborn.axisgrid,_get_palette,385,17,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.521021
No,Seaborn,Seaborn.axisgrid,_disable_autolayout,446,13,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.523017
No,Seaborn,Seaborn.axisgrid,figure,447,18,No,0,0,Found no referenced functions,,None,2025-01-15 00:10:04.524015
No,Seaborn,Seaborn.axisgrid,set_titles,525,8,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.571389
No,Seaborn,Seaborn.axisgrid,tight_layout,526,8,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.571389
No,Seaborn,Seaborn.axisgrid,despine,529,12,No,0,2,Found no referenced functions,,None,2025-01-15 00:10:04.572401
No,Seaborn,Seaborn.axisgrid,__init__,1242,8,No,0,24,Found no referenced functions,,None,2025-01-15 00:10:04.581403
No,Seaborn,Seaborn.axisgrid,_find_numeric_cols,1245,23,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.581403
No,Seaborn,Seaborn.axisgrid,_disable_autolayout,1273,13,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.583399
No,Seaborn,Seaborn.axisgrid,figure,1274,18,No,0,0,Found no referenced functions,,None,2025-01-15 00:10:04.583399
No,Seaborn,Seaborn.axisgrid,_add_axis_labels,1304,8,No,0,2,Found no referenced functions,,None,2025-01-15 00:10:04.584396
No,Seaborn,Seaborn.axisgrid,categorical_order,1321,36,No,0,2,Found no referenced functions,,None,2025-01-15 00:10:04.584396
No,Seaborn,Seaborn.axisgrid,_get_palette,1333,23,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.584396
No,Seaborn,Seaborn.axisgrid,despine,1357,12,No,0,2,Found no referenced functions,,None,2025-01-15 00:10:04.585817
No,Seaborn,Seaborn.axisgrid,tight_layout,1358,8,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.586815
No,Seaborn,Seaborn.axisgrid,get_var,1735,17,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.591801
No,Seaborn,Seaborn.axisgrid,get_var,1736,17,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.592799
No,Seaborn,Seaborn.axisgrid,get_var,1737,19,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.592799
No,Seaborn,Seaborn.axisgrid,despine,1753,8,No,0,2,Found no referenced functions,,None,2025-01-15 00:10:04.592799
No,Seaborn,Seaborn.axisgrid,despine,1755,12,No,0,2,Found no referenced functions,,None,2025-01-15 00:10:04.594206
No,Seaborn,Seaborn.axisgrid,despine,1756,12,No,0,2,Found no referenced functions,,None,2025-01-15 00:10:04.594206
No,Seaborn,Seaborn.axisgrid,tight_layout,1760,8,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.594206
No,Seaborn,Seaborn.categorical,__init__,66,8,No,0,7,Found no referenced functions,,None,2025-01-15 00:10:04.596586
No,Seaborn,Seaborn.categorical,set,79,29,No,0,2,Found no referenced functions,,None,2025-01-15 00:10:04.597584
No,Seaborn,Seaborn.categorical,infer_orient,96,22,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.597584
No,Seaborn,Seaborn.categorical,categorical_order,118,21,No,0,2,Found no referenced functions,,None,2025-01-15 00:10:04.597584
No,Seaborn,Seaborn.categorical,establish_variables,785,8,No,0,2,Found no referenced functions,,None,2025-01-15 00:10:04.604686
No,Seaborn,Seaborn.categorical,establish_colors,786,8,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.605684
No,Seaborn,Seaborn.categorical,establish_variables,901,8,No,0,2,Found no referenced functions,,None,2025-01-15 00:10:04.606769
No,Seaborn,Seaborn.categorical,establish_colors,902,8,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.606769
No,Seaborn,Seaborn.categorical,estimate_densities,903,8,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.607513
No,Seaborn,Seaborn.categorical,establish_variables,1530,8,No,0,2,Found no referenced functions,,None,2025-01-15 00:10:04.607513
No,Seaborn,Seaborn.categorical,establish_colors,1532,8,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.608848
No,Seaborn,Seaborn.categorical,estimate_statistic,1533,8,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.608848
No,Seaborn,Seaborn.categorical,establish_variables,1601,8,No,0,2,Found no referenced functions,,None,2025-01-15 00:10:04.610071
No,Seaborn,Seaborn.categorical,establish_colors,1603,8,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.610071
No,Seaborn,Seaborn.categorical,estimate_statistic,1604,8,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.610071
No,Seaborn,Seaborn.categorical,color_palette,1608,27,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.610071
No,Seaborn,Seaborn.categorical,establish_variables,1785,8,No,0,2,Found no referenced functions,,None,2025-01-15 00:10:04.612427
No,Seaborn,Seaborn.categorical,establish_colors,1786,8,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.612427
No,Seaborn,Seaborn.distributions,__init__,113,8,No,0,7,Found no referenced functions,,None,2025-01-15 00:10:04.613463
No,Seaborn,Seaborn.matrix,_matrix_mask,113,15,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.616855
No,Seaborn,Seaborn.matrix,_index_to_ticklabels,121,26,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.617858
No,Seaborn,Seaborn.matrix,_index_to_ticklabels,123,26,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.617858
No,Seaborn,Seaborn.matrix,_index_to_ticklabels,130,26,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.617858
No,Seaborn,Seaborn.matrix,_index_to_ticklabels,132,26,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.617858
No,Seaborn,Seaborn.matrix,_index_to_ticklabels,141,31,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.618854
No,Seaborn,Seaborn.matrix,_index_to_ticklabels,151,31,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.618854
No,Seaborn,Seaborn.matrix,_skip_ticks,143,44,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.619545
No,Seaborn,Seaborn.matrix,_skip_ticks,153,44,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.619545
No,Seaborn,Seaborn.matrix,_index_to_label,157,17,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.619545
No,Seaborn,Seaborn.matrix,_index_to_label,158,17,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.620545
No,Seaborn,Seaborn.matrix,_determine_cmap_params,163,8,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.620545
No,Seaborn,Seaborn.matrix,calculate_dendrogram,498,26,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.623706
No,Seaborn,Seaborn.matrix,_index_to_ticklabels,504,25,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.623706
No,Seaborn,Seaborn.matrix,_index_to_label,512,30,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.623706
No,Seaborn,Seaborn.matrix,_index_to_label,520,30,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.625047
No,Seaborn,Seaborn.matrix,format_data,710,22,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.628456
No,Seaborn,Seaborn.matrix,_matrix_mask,713,20,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.629493
No,Seaborn,Seaborn.matrix,figure,715,23,No,0,0,Found no referenced functions,,None,2025-01-15 00:10:04.629493
No,Seaborn,Seaborn.matrix,_preprocess_colors,718,12,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.629493
No,Seaborn,Seaborn.matrix,_preprocess_colors,720,12,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.629493
No,Seaborn,Seaborn.matrix,dim_ratios,732,23,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.630621
No,Seaborn,Seaborn.matrix,dim_ratios,735,24,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.630621
No,Seaborn,Seaborn.regression,establish_variables,107,8,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.710945
No,Seaborn,Seaborn.regression,dropna,112,12,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.711982
No,Seaborn,Seaborn.regression,regress_out,116,21,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.711982
No,Seaborn,Seaborn.regression,regress_out,118,21,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.711982
No,Seaborn,Seaborn.regression,bin_predictor,123,33,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.713113
No,Seaborn,Seaborn.relational,__init__,365,8,No,0,7,Found no referenced functions,,None,2025-01-15 00:10:04.718819
No,Seaborn,Seaborn.relational,square,535,27,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.720216
No,Seaborn,Seaborn.relational,__init__,538,8,No,0,7,Found no referenced functions,,None,2025-01-15 00:10:04.721271
No,Seaborn,Seaborn._oldcore,__init__,116,8,No,0,30,Found no referenced functions,,None,2025-01-15 00:10:04.861658
No,Seaborn,Seaborn._oldcore,infer_map_type,126,23,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.862661
No,Seaborn,Seaborn._oldcore,numeric_mapping,139,51,No,0,2,Found no referenced functions,,None,2025-01-15 00:10:04.862661
No,Seaborn,Seaborn._oldcore,categorical_mapping,148,39,No,0,2,Found no referenced functions,,None,2025-01-15 00:10:04.863671
No,Seaborn,Seaborn._oldcore,categorical_mapping,157,39,No,0,2,Found no referenced functions,,None,2025-01-15 00:10:04.863671
No,Seaborn,Seaborn._oldcore,__init__,307,8,No,0,30,Found no referenced functions,,None,2025-01-15 00:10:04.878984
No,Seaborn,Seaborn._oldcore,infer_map_type,313,23,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.879982
No,Seaborn,Seaborn._oldcore,numeric_mapping,321,57,No,0,2,Found no referenced functions,,None,2025-01-15 00:10:04.880989
No,Seaborn,Seaborn._oldcore,categorical_mapping,329,39,No,0,2,Found no referenced functions,,None,2025-01-15 00:10:04.881351
No,Seaborn,Seaborn._oldcore,categorical_mapping,339,39,No,0,2,Found no referenced functions,,None,2025-01-15 00:10:04.881351
No,Seaborn,Seaborn._oldcore,__init__,530,8,No,0,30,Found no referenced functions,,None,2025-01-15 00:10:04.883395
No,Seaborn,Seaborn._oldcore,variable_type,537,15,No,0,2,Found no referenced functions,,None,2025-01-15 00:10:04.884443
No,Seaborn,Seaborn._oldcore,categorical_order,541,21,No,0,2,Found no referenced functions,,None,2025-01-15 00:10:04.885449
No,Seaborn,Seaborn._oldcore,_map_attributes,543,22,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.885449
No,Seaborn,Seaborn._oldcore,_map_attributes,546,21,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.885449
No,Seaborn,Seaborn._oldcore,unique_markers,544,33,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.885449
No,Seaborn,Seaborn._oldcore,unique_dashes,547,32,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.886882
No,Seaborn,Seaborn._oldcore,MarkerStyle,555,24,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.886882
No,Seaborn,Seaborn._oldcore,assign_variables,640,8,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.961640
No,Seaborn,Seaborn._oldcore,__init__,1466,8,No,0,30,Found no referenced functions,,None,2025-01-15 00:10:04.962919
No,Seaborn,Seaborn._statistics,_check_argument,243,8,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.964437
No,Seaborn,Seaborn._statistics,_check_argument,414,8,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.965439
No,Seaborn,Seaborn._statistics,_validate_errorbar_arg,474,24,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.965439
No,Seaborn,Seaborn.external.docscrape,reset,66,8,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.967860
No,Seaborn,Seaborn.external.docscrape,_parse,172,12,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:04.967860
No,Seaborn,Seaborn.external.docscrape,__init__,590,8,No,0,19,Found no referenced functions,,None,2025-01-15 00:10:05.271168
No,Seaborn,Seaborn.external.docscrape,get_func,593,30,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:05.272204
No,Seaborn,Seaborn.external.docscrape,splitlines_x,685,52,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:05.273284
No,Seaborn,Seaborn.external.kde,set_bandwidth,210,8,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:05.945349
No,Seaborn,Seaborn.external.version,_parse_letter_version,229,16,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:05.947449
No,Seaborn,Seaborn.external.version,_parse_letter_version,230,17,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:05.948547
No,Seaborn,Seaborn.external.version,_parse_letter_version,233,16,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:05.948547
No,Seaborn,Seaborn.external.version,_parse_local_version,234,18,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:05.949713
No,Seaborn,Seaborn.external.version,_cmpkey,238,20,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:05.949713
No,Seaborn,Seaborn._core.data,_assign_variables,55,28,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:05.951736
No,Seaborn,Seaborn._core.plot,_resolve_positionals,208,30,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:05.951736
No,Seaborn,Seaborn._core.plot,join,212,64,No,0,0,Found no referenced functions,,None,2025-01-15 00:10:05.951736
No,Seaborn,Seaborn._core.rules,__init__,33,8,No,0,30,Found no referenced functions,,None,2025-01-15 00:10:05.984008
No,Seaborn,Seaborn._core.scales,set_default_locators_and_formatters,914,8,No,0,2,Found no referenced functions,,None,2025-01-15 00:10:05.984008
No,Seaborn,Seaborn._core.subplots,_check_dimension_uniqueness,41,8,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:05.985012
No,Seaborn,Seaborn._core.subplots,_determine_grid_dimensions,42,8,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:05.985012
No,Seaborn,Seaborn._core.subplots,_handle_wrapping,43,8,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:05.986025
No,Seaborn,Seaborn._core.subplots,_determine_axis_sharing,44,8,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:05.986025
No,Seaborn,Seaborn.axisgrid,tight_layout,118,8,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:05.988132
No,Seaborn,Seaborn.axisgrid,map,156,35,No,0,3,Found no referenced functions,,None,2025-01-15 00:10:05.989130
No,Seaborn,Seaborn.axisgrid,legend,181,24,No,0,0,Found no referenced functions,,None,2025-01-15 00:10:05.989130
No,Seaborn,Seaborn.axisgrid,legend,216,18,No,0,0,Found no referenced functions,,None,2025-01-15 00:10:05.990275
No,Seaborn,Seaborn.axisgrid,adjust_legend_subtitles,187,16,No,0,1,Found no referenced functions,,None,2025-01-15 00:10:05.990275
