Type-Aware?,Library,Module,Func Name,Line,Column,Improvement,#New,#Old,Reason for no improvement,Path,Left-most receiver,Possible reason for no found functions,Date
No,seaborn,seaborn.axisgrid,despine,1753,8,No,0,2,Found no referenced functions,,None,,2025-02-21 16:57:03.112275
No,seaborn,seaborn.axisgrid,despine,1755,12,No,0,2,Found no referenced functions,,None,,2025-02-21 16:57:03.113278
No,seaborn,seaborn.axisgrid,despine,1756,12,No,0,2,Found no referenced functions,,None,,2025-02-21 16:57:03.113278
No,seaborn,seaborn.axisgrid,tight_layout,1760,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.114308
No,seaborn,seaborn.categorical,__init__,66,8,No,0,7,Found no referenced functions,,None,,2025-02-21 16:57:03.116278
No,seaborn,seaborn.categorical,set,79,29,No,0,2,Found no referenced functions,,None,,2025-02-21 16:57:03.116278
No,seaborn,seaborn.categorical,infer_orient,96,22,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.117277
No,seaborn,seaborn.categorical,categorical_order,118,21,No,0,2,Found no referenced functions,,None,,2025-02-21 16:57:03.117277
No,seaborn,seaborn.categorical,establish_variables,785,8,No,0,2,Found no referenced functions,,None,,2025-02-21 16:57:03.123278
No,seaborn,seaborn.categorical,establish_colors,786,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.124279
No,seaborn,seaborn.categorical,establish_variables,901,8,No,0,2,Found no referenced functions,,None,,2025-02-21 16:57:03.125279
No,seaborn,seaborn.categorical,establish_colors,902,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.125279
No,seaborn,seaborn.categorical,estimate_densities,903,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.125279
No,seaborn,seaborn.categorical,establish_variables,1530,8,No,0,2,Found no referenced functions,,None,,2025-02-21 16:57:03.127313
No,seaborn,seaborn.categorical,establish_colors,1532,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.127313
No,seaborn,seaborn.categorical,estimate_statistic,1533,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.128279
No,seaborn,seaborn.categorical,establish_variables,1601,8,No,0,2,Found no referenced functions,,None,,2025-02-21 16:57:03.129276
No,seaborn,seaborn.categorical,establish_colors,1603,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.129276
No,seaborn,seaborn.categorical,estimate_statistic,1604,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.129276
No,seaborn,seaborn.categorical,color_palette,1608,27,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.130284
No,seaborn,seaborn.categorical,establish_variables,1785,8,No,0,2,Found no referenced functions,,None,,2025-02-21 16:57:03.132316
No,seaborn,seaborn.categorical,establish_colors,1786,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.132316
No,seaborn,seaborn.distributions,__init__,113,8,No,0,7,Found no referenced functions,,None,,2025-02-21 16:57:03.134304
No,seaborn,seaborn.matrix,_matrix_mask,113,15,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.136316
No,seaborn,seaborn.matrix,_index_to_ticklabels,121,26,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.136316
No,seaborn,seaborn.matrix,_index_to_ticklabels,123,26,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.137341
No,seaborn,seaborn.matrix,_index_to_ticklabels,130,26,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.138292
No,seaborn,seaborn.matrix,_index_to_ticklabels,132,26,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.138292
No,seaborn,seaborn.matrix,_index_to_ticklabels,141,31,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.138292
No,seaborn,seaborn.matrix,_index_to_ticklabels,151,31,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.139335
No,seaborn,seaborn.matrix,_skip_ticks,143,44,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.140276
No,seaborn,seaborn.matrix,_skip_ticks,153,44,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.140276
No,seaborn,seaborn.matrix,_index_to_label,157,17,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.140276
No,seaborn,seaborn.matrix,_index_to_label,158,17,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.141276
No,seaborn,seaborn.matrix,_determine_cmap_params,163,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.141276
No,seaborn,seaborn.matrix,calculate_dendrogram,498,26,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.144310
No,seaborn,seaborn.matrix,_index_to_ticklabels,504,25,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.145310
No,seaborn,seaborn.matrix,_index_to_label,512,30,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.145310
No,seaborn,seaborn.matrix,_index_to_label,520,30,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.146276
No,seaborn,seaborn.matrix,format_data,710,22,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.150310
No,seaborn,seaborn.matrix,_matrix_mask,713,20,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.150310
No,seaborn,seaborn.matrix,figure,715,23,No,0,0,Found no referenced functions,,None,,2025-02-21 16:57:03.151276
No,seaborn,seaborn.matrix,_preprocess_colors,718,12,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.151276
No,seaborn,seaborn.matrix,_preprocess_colors,720,12,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.152283
No,seaborn,seaborn.matrix,dim_ratios,732,23,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.152283
No,seaborn,seaborn.matrix,dim_ratios,735,24,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.153316
No,seaborn,seaborn.regression,establish_variables,107,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.198274
No,seaborn,seaborn.regression,dropna,112,12,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.199275
No,seaborn,seaborn.regression,regress_out,116,21,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.199275
No,seaborn,seaborn.regression,regress_out,118,21,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.200276
No,seaborn,seaborn.regression,bin_predictor,123,33,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.200276
No,seaborn,seaborn.relational,__init__,365,8,No,0,7,Found no referenced functions,,None,,2025-02-21 16:57:03.206275
No,seaborn,seaborn.relational,square,535,27,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.207275
No,seaborn,seaborn.relational,__init__,538,8,No,0,7,Found no referenced functions,,None,,2025-02-21 16:57:03.208275
No,seaborn,seaborn._oldcore,__init__,116,8,No,0,30,Found no referenced functions,,None,,2025-02-21 16:57:03.355275
No,seaborn,seaborn._oldcore,infer_map_type,126,23,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.356275
No,seaborn,seaborn._oldcore,numeric_mapping,139,51,No,0,2,Found no referenced functions,,None,,2025-02-21 16:57:03.357275
No,seaborn,seaborn._oldcore,categorical_mapping,148,39,No,0,2,Found no referenced functions,,None,,2025-02-21 16:57:03.357704
No,seaborn,seaborn._oldcore,categorical_mapping,157,39,No,0,2,Found no referenced functions,,None,,2025-02-21 16:57:03.357704
No,seaborn,seaborn._oldcore,__init__,307,8,No,0,30,Found no referenced functions,,None,,2025-02-21 16:57:03.373748
No,seaborn,seaborn._oldcore,infer_map_type,313,23,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.374748
No,seaborn,seaborn._oldcore,numeric_mapping,321,57,No,0,2,Found no referenced functions,,None,,2025-02-21 16:57:03.375748
No,seaborn,seaborn._oldcore,categorical_mapping,329,39,No,0,2,Found no referenced functions,,None,,2025-02-21 16:57:03.375748
No,seaborn,seaborn._oldcore,categorical_mapping,339,39,No,0,2,Found no referenced functions,,None,,2025-02-21 16:57:03.375748
No,seaborn,seaborn._oldcore,__init__,530,8,No,0,30,Found no referenced functions,,None,,2025-02-21 16:57:03.378746
No,seaborn,seaborn._oldcore,variable_type,537,15,No,0,2,Found no referenced functions,,None,,2025-02-21 16:57:03.379711
No,seaborn,seaborn._oldcore,categorical_order,541,21,No,0,2,Found no referenced functions,,None,,2025-02-21 16:57:03.379711
No,seaborn,seaborn._oldcore,_map_attributes,543,22,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.380711
No,seaborn,seaborn._oldcore,_map_attributes,546,21,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.380711
No,seaborn,seaborn._oldcore,unique_markers,544,33,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.380711
No,seaborn,seaborn._oldcore,unique_dashes,547,32,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.381745
No,seaborn,seaborn._oldcore,MarkerStyle,555,24,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.381745
No,seaborn,seaborn._oldcore,assign_variables,640,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.465710
No,seaborn,seaborn._oldcore,__init__,1466,8,No,0,30,Found no referenced functions,,None,,2025-02-21 16:57:03.467710
No,seaborn,seaborn._statistics,_check_argument,243,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.469711
No,seaborn,seaborn._statistics,_check_argument,414,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.470710
No,seaborn,seaborn._statistics,_validate_errorbar_arg,474,24,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.471711
No,seaborn,seaborn.external.docscrape,reset,66,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.472715
No,seaborn,seaborn.external.docscrape,_parse,172,12,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.473711
No,seaborn,seaborn.external.docscrape,__init__,590,8,No,0,19,Found no referenced functions,,None,,2025-02-21 16:57:03.787744
No,seaborn,seaborn.external.docscrape,get_func,593,30,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.788744
No,seaborn,seaborn.external.docscrape,splitlines_x,685,52,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:03.790748
No,seaborn,seaborn.external.kde,set_bandwidth,210,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.480713
No,seaborn,seaborn.external.version,_parse_letter_version,229,16,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.482713
No,seaborn,seaborn.external.version,_parse_letter_version,230,17,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.483714
No,seaborn,seaborn.external.version,_parse_letter_version,233,16,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.483714
No,seaborn,seaborn.external.version,_parse_local_version,234,18,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.484715
No,seaborn,seaborn.external.version,_cmpkey,238,20,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.484715
No,seaborn,seaborn._core.data,_assign_variables,55,28,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.487746
No,seaborn,seaborn._core.plot,_resolve_positionals,208,30,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.488744
No,seaborn,seaborn._core.plot,join,212,64,No,0,0,Found no referenced functions,,None,,2025-02-21 16:57:04.488744
No,seaborn,seaborn._core.rules,__init__,33,8,No,0,30,Found no referenced functions,,None,,2025-02-21 16:57:04.490746
No,seaborn,seaborn._core.scales,set_default_locators_and_formatters,914,8,No,0,2,Found no referenced functions,,None,,2025-02-21 16:57:04.490746
No,seaborn,seaborn._core.subplots,_check_dimension_uniqueness,41,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.491748
No,seaborn,seaborn._core.subplots,_determine_grid_dimensions,42,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.492744
No,seaborn,seaborn._core.subplots,_handle_wrapping,43,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.492744
No,seaborn,seaborn._core.subplots,_determine_axis_sharing,44,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.493714
No,seaborn,seaborn.axisgrid,tight_layout,118,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.496744
No,seaborn,seaborn.axisgrid,map,156,35,No,0,3,Found no referenced functions,,None,,2025-02-21 16:57:04.496744
No,seaborn,seaborn.axisgrid,legend,181,24,No,0,0,Found no referenced functions,,None,,2025-02-21 16:57:04.497744
No,seaborn,seaborn.axisgrid,legend,216,18,No,0,0,Found no referenced functions,,None,,2025-02-21 16:57:04.497744
No,seaborn,seaborn.axisgrid,adjust_legend_subtitles,187,16,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.498712
No,seaborn,seaborn.axisgrid,adjust_legend_subtitles,221,16,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.498712
No,seaborn,seaborn.axisgrid,_draw_figure,190,12,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.499744
No,seaborn,seaborn.axisgrid,_draw_figure,198,12,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.499744
No,seaborn,seaborn.axisgrid,update,234,12,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.503746
No,seaborn,seaborn.axisgrid,update,237,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.504743
No,seaborn,seaborn.axisgrid,update,239,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.504743
No,seaborn,seaborn.axisgrid,color_palette,247,22,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.505727
No,seaborn,seaborn.axisgrid,color_palette,257,29,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.506711
No,seaborn,seaborn.axisgrid,color_palette,259,29,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.506711
No,seaborn,seaborn.axisgrid,color_palette,264,25,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.506711
No,seaborn,seaborn.axisgrid,color_palette,268,25,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.507711
No,seaborn,seaborn.axisgrid,color_palette,270,22,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.507711
No,seaborn,seaborn.axisgrid,categorical_order,250,24,No,0,2,Found no referenced functions,,None,,2025-02-21 16:57:04.508762
No,seaborn,seaborn.axisgrid,get_color_cycle,255,34,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.509713
No,seaborn,seaborn.axisgrid,tick_params,300,12,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.512748
No,seaborn,seaborn.axisgrid,facet_data,720,47,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.516750
No,seaborn,seaborn.axisgrid,facet_axis,728,17,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.516750
No,seaborn,seaborn.axisgrid,_facet_color,731,30,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.516750
No,seaborn,seaborn.axisgrid,to_utf8,739,34,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.517709
No,seaborn,seaborn.axisgrid,dropna,744,28,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.518717
No,seaborn,seaborn.axisgrid,_facet_plot,752,12,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.519712
No,seaborn,seaborn.axisgrid,_finalize_grid,755,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.519712
No,seaborn,seaborn.axisgrid,_map_bivariate,1373,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.521741
No,seaborn,seaborn.axisgrid,facet_data,792,47,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.522758
No,seaborn,seaborn.axisgrid,facet_axis,800,17,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.523713
No,seaborn,seaborn.axisgrid,_facet_color,803,30,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.523713
No,seaborn,seaborn.axisgrid,dropna,815,27,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.523713
No,seaborn,seaborn.axisgrid,_facet_plot,819,12,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.524744
No,seaborn,seaborn.axisgrid,_finalize_grid,826,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.524744
No,seaborn,seaborn.axisgrid,_update_legend_data,851,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.526710
No,seaborn,seaborn.axisgrid,set_axis_labels,855,8,No,0,2,Found no referenced functions,,None,,2025-02-21 16:57:04.527710
No,seaborn,seaborn.axisgrid,tight_layout,856,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.527710
No,seaborn,seaborn.axisgrid,despine,874,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.528710
No,seaborn,seaborn.axisgrid,set_xlabels,881,12,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.535729
No,seaborn,seaborn.axisgrid,set_ylabels,884,12,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.536711
No,seaborn,seaborn.axisgrid,set_xticklabels,921,16,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.537710
No,seaborn,seaborn.axisgrid,set_xticklabels,923,16,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.538709
No,seaborn,seaborn.axisgrid,set_yticklabels,933,16,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.538709
No,seaborn,seaborn.axisgrid,set_yticklabels,935,16,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.539709
No,seaborn,seaborn.axisgrid,join,975,27,No,0,0,Found no referenced functions,,None,,2025-02-21 16:57:04.540710
No,seaborn,seaborn.axisgrid,to_utf8,977,23,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.540710
No,seaborn,seaborn.axisgrid,to_utf8,978,23,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.541710
No,seaborn,seaborn.axisgrid,to_utf8,979,19,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.541710
No,seaborn,seaborn.axisgrid,update,992,20,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.542900
No,seaborn,seaborn.axisgrid,update,1004,20,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.542900
No,seaborn,seaborn.axisgrid,update,1014,20,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.543907
No,seaborn,seaborn.axisgrid,update,1019,16,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.543907
No,seaborn,seaborn.axisgrid,update,1024,16,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.544906
No,seaborn,seaborn.axisgrid,map,1057,12,No,0,3,Found no referenced functions,,None,,2025-02-21 16:57:04.546909
No,seaborn,seaborn.axisgrid,map,1060,12,No,0,3,Found no referenced functions,,None,,2025-02-21 16:57:04.547909
No,seaborn,seaborn.axisgrid,_map_bivariate,1389,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.827589
No,seaborn,seaborn.axisgrid,_map_bivariate,1404,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.830589
No,seaborn,seaborn.axisgrid,map_lower,1419,12,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.831586
No,seaborn,seaborn.axisgrid,map_upper,1421,16,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.831586
No,seaborn,seaborn.axisgrid,_map_bivariate,1428,12,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.832588
No,seaborn,seaborn.axisgrid,despine,1467,32,No,0,2,Found no referenced functions,,None,,2025-02-21 16:57:04.833555
No,seaborn,seaborn.axisgrid,share_axis,1473,20,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.834554
No,seaborn,seaborn.axisgrid,_map_diag_iter_hue,1479,19,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.836558
No,seaborn,seaborn.axisgrid,_add_axis_labels,1510,8,No,0,2,Found no referenced functions,,None,,2025-02-21 16:57:04.838556
No,seaborn,seaborn.axisgrid,remove_na,1541,29,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.849592
No,seaborn,seaborn.axisgrid,_add_axis_labels,1548,8,No,0,2,Found no referenced functions,,None,,2025-02-21 16:57:04.850591
No,seaborn,seaborn.axisgrid,_plot_bivariate,1568,12,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.853570
No,seaborn,seaborn.axisgrid,_add_axis_labels,1569,8,No,0,2,Found no referenced functions,,None,,2025-02-21 16:57:04.854594
No,seaborn,seaborn.axisgrid,_plot_bivariate_iter_hue,1577,12,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.859588
No,seaborn,seaborn.axisgrid,dropna,1596,19,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.860590
No,seaborn,seaborn.axisgrid,update,1606,12,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.860590
No,seaborn,seaborn.axisgrid,_update_legend_data,1611,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.861578
No,seaborn,seaborn.axisgrid,dropna,1639,25,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.866596
No,seaborn,seaborn.axisgrid,_update_legend_data,1655,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.866596
No,seaborn,seaborn.axisgrid,variable_type,1668,15,No,0,2,Found no referenced functions,,None,,2025-02-21 16:57:04.870593
No,seaborn,seaborn.axisgrid,figure,1690,12,No,0,0,Found no referenced functions,,None,,2025-02-21 16:57:04.871600
No,seaborn,seaborn.axisgrid,dropna,1727,24,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.872590
No,seaborn,seaborn.axisgrid,plot_marginals,1792,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.876589
No,seaborn,seaborn.axisgrid,plot_joint,1793,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.876589
No,seaborn,seaborn.categorical,draw_boxplot,888,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.877590
No,seaborn,seaborn.categorical,annotate_axes,889,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.877590
No,seaborn,seaborn.categorical,draw_violins,1419,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.878555
No,seaborn,seaborn.categorical,annotate_axes,1420,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.878555
No,seaborn,seaborn.categorical,draw_bars,1586,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.879591
No,seaborn,seaborn.categorical,annotate_axes,1587,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.879591
No,seaborn,seaborn.categorical,draw_points,1735,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.880591
No,seaborn,seaborn.categorical,annotate_axes,1736,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.880591
No,seaborn,seaborn.categorical,draw_letter_value_plot,2045,8,No,0,1,Found no referenced functions,,None,,2025-02-21 16:57:04.881589
