Type-Aware?,Library,Module,Func Name,Line,Column,Improvement,#New,#Old,Reason for no improvement,Path,Left-most receiver,Possible reason for no found functions,Date
No,seaborn,seaborn.algorithms,map,37,26,No,0,3,Found no referenced functions,,None,,2025-03-02 12:00:58.293097
No,seaborn,seaborn.algorithms,map,60,16,No,0,3,Found no referenced functions,,None,,2025-03-02 12:00:58.294115
No,seaborn,seaborn.algorithms,_handle_random_seed,57,10,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:58.379238
No,seaborn,seaborn.algorithms,_structured_bootstrap,91,15,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:58.986105
No,seaborn,seaborn.algorithms,f,98,25,No,0,0,Found no referenced functions,,None,,2025-03-02 12:00:58.987104
No,seaborn,seaborn.algorithms,map,113,18,No,0,3,Found no referenced functions,,None,,2025-03-02 12:00:59.110781
No,seaborn,seaborn.algorithms,map,116,22,No,0,3,Found no referenced functions,,None,,2025-03-02 12:00:59.110781
No,seaborn,seaborn.axisgrid,set,39,16,No,0,2,Found no referenced functions,,None,,2025-03-02 12:00:59.155742
No,seaborn,seaborn.rcmod,set_theme,132,4,No,0,0,Found no referenced functions,,None,,2025-03-02 12:00:59.156724
No,seaborn,seaborn._core.groupby,_get_groups,110,26,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.156724
No,seaborn,seaborn._core.groupby,_reorder_columns,113,19,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.157723
No,seaborn,seaborn._core.groupby,_reorder_columns,129,15,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.157723
No,seaborn,seaborn.axisgrid,savefig,95,8,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.162847
No,seaborn,seaborn.axisgrid,__init__,376,8,No,0,24,Found no referenced functions,,None,,2025-03-02 12:00:59.164863
No,seaborn,seaborn.axisgrid,categorical_order,383,24,No,0,2,Found no referenced functions,,None,,2025-03-02 12:00:59.165862
No,seaborn,seaborn.axisgrid,categorical_order,391,24,No,0,2,Found no referenced functions,,None,,2025-03-02 12:00:59.166843
No,seaborn,seaborn.axisgrid,categorical_order,396,24,No,0,2,Found no referenced functions,,None,,2025-03-02 12:00:59.167841
No,seaborn,seaborn.axisgrid,_get_palette,385,17,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.167841
No,seaborn,seaborn.axisgrid,_disable_autolayout,446,13,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.170841
No,seaborn,seaborn.axisgrid,figure,447,18,No,0,0,Found no referenced functions,,None,,2025-03-02 12:00:59.217644
No,seaborn,seaborn.axisgrid,set_titles,525,8,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.273190
No,seaborn,seaborn.axisgrid,tight_layout,526,8,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.273190
No,seaborn,seaborn.axisgrid,despine,529,12,No,0,2,Found no referenced functions,,None,,2025-03-02 12:00:59.274196
No,seaborn,seaborn.axisgrid,__init__,1242,8,No,0,24,Found no referenced functions,,None,,2025-03-02 12:00:59.285579
No,seaborn,seaborn.axisgrid,_find_numeric_cols,1245,23,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.285579
No,seaborn,seaborn.axisgrid,_disable_autolayout,1273,13,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.286591
No,seaborn,seaborn.axisgrid,figure,1274,18,No,0,0,Found no referenced functions,,None,,2025-03-02 12:00:59.287585
No,seaborn,seaborn.axisgrid,_add_axis_labels,1304,8,No,0,2,Found no referenced functions,,None,,2025-03-02 12:00:59.287585
No,seaborn,seaborn.axisgrid,categorical_order,1321,36,No,0,2,Found no referenced functions,,None,,2025-03-02 12:00:59.288576
No,seaborn,seaborn.axisgrid,_get_palette,1333,23,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.288576
No,seaborn,seaborn.axisgrid,despine,1357,12,No,0,2,Found no referenced functions,,None,,2025-03-02 12:00:59.289578
No,seaborn,seaborn.axisgrid,tight_layout,1358,8,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.290741
No,seaborn,seaborn.axisgrid,get_var,1735,17,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.322732
No,seaborn,seaborn.axisgrid,get_var,1736,17,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.322732
No,seaborn,seaborn.axisgrid,get_var,1737,19,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.323718
No,seaborn,seaborn.axisgrid,despine,1753,8,No,0,2,Found no referenced functions,,None,,2025-03-02 12:00:59.323718
No,seaborn,seaborn.axisgrid,despine,1755,12,No,0,2,Found no referenced functions,,None,,2025-03-02 12:00:59.324717
No,seaborn,seaborn.axisgrid,despine,1756,12,No,0,2,Found no referenced functions,,None,,2025-03-02 12:00:59.324717
No,seaborn,seaborn.axisgrid,tight_layout,1760,8,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.325715
No,seaborn,seaborn.categorical,__init__,66,8,No,0,7,Found no referenced functions,,None,,2025-03-02 12:00:59.327825
No,seaborn,seaborn.categorical,set,79,29,No,0,2,Found no referenced functions,,None,,2025-03-02 12:00:59.327825
No,seaborn,seaborn.categorical,infer_orient,96,22,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.328823
No,seaborn,seaborn.categorical,categorical_order,118,21,No,0,2,Found no referenced functions,,None,,2025-03-02 12:00:59.329822
No,seaborn,seaborn.categorical,establish_variables,785,8,No,0,2,Found no referenced functions,,None,,2025-03-02 12:00:59.335989
No,seaborn,seaborn.categorical,establish_colors,786,8,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.335989
No,seaborn,seaborn.categorical,establish_variables,901,8,No,0,2,Found no referenced functions,,None,,2025-03-02 12:00:59.337780
No,seaborn,seaborn.categorical,establish_colors,902,8,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.338711
No,seaborn,seaborn.categorical,estimate_densities,903,8,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.338711
No,seaborn,seaborn.categorical,establish_variables,1530,8,No,0,2,Found no referenced functions,,None,,2025-03-02 12:00:59.341938
No,seaborn,seaborn.categorical,establish_colors,1532,8,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.342442
No,seaborn,seaborn.categorical,estimate_statistic,1533,8,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.343461
No,seaborn,seaborn.categorical,establish_variables,1601,8,No,0,2,Found no referenced functions,,None,,2025-03-02 12:00:59.344662
No,seaborn,seaborn.categorical,establish_colors,1603,8,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.345646
No,seaborn,seaborn.categorical,estimate_statistic,1604,8,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.345646
No,seaborn,seaborn.categorical,color_palette,1608,27,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.346661
No,seaborn,seaborn.categorical,establish_variables,1785,8,No,0,2,Found no referenced functions,,None,,2025-03-02 12:00:59.349208
No,seaborn,seaborn.categorical,establish_colors,1786,8,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.349208
No,seaborn,seaborn.distributions,__init__,113,8,No,0,7,Found no referenced functions,,None,,2025-03-02 12:00:59.351221
No,seaborn,seaborn.matrix,_matrix_mask,113,15,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.353219
No,seaborn,seaborn.matrix,_index_to_ticklabels,121,26,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.354314
No,seaborn,seaborn.matrix,_index_to_ticklabels,123,26,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.354314
No,seaborn,seaborn.matrix,_index_to_ticklabels,130,26,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.354314
No,seaborn,seaborn.matrix,_index_to_ticklabels,132,26,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.355315
No,seaborn,seaborn.matrix,_index_to_ticklabels,141,31,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.355315
No,seaborn,seaborn.matrix,_index_to_ticklabels,151,31,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.356312
No,seaborn,seaborn.matrix,_skip_ticks,143,44,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.356312
No,seaborn,seaborn.matrix,_skip_ticks,153,44,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.357312
No,seaborn,seaborn.matrix,_index_to_label,157,17,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.357312
No,seaborn,seaborn.matrix,_index_to_label,158,17,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.358311
No,seaborn,seaborn.matrix,_determine_cmap_params,163,8,No,0,1,Found no referenced functions,,None,,2025-03-02 12:00:59.358311
No,seaborn,seaborn.matrix,calculate_dendrogram,498,26,No,0,1,Found no referenced functions,,None,,2025-03-02 12:01:00.336206
No,seaborn,seaborn.matrix,_index_to_ticklabels,504,25,No,0,1,Found no referenced functions,,None,,2025-03-02 12:01:00.336765
No,seaborn,seaborn.matrix,_index_to_label,512,30,No,0,1,Found no referenced functions,,None,,2025-03-02 12:01:00.337277
No,seaborn,seaborn.matrix,_index_to_label,520,30,No,0,1,Found no referenced functions,,None,,2025-03-02 12:01:00.337805
No,seaborn,seaborn.matrix,format_data,710,22,No,0,1,Found no referenced functions,,None,,2025-03-02 12:01:00.342599
No,seaborn,seaborn.matrix,_matrix_mask,713,20,No,0,1,Found no referenced functions,,None,,2025-03-02 12:01:00.343600
No,seaborn,seaborn.matrix,figure,715,23,No,0,0,Found no referenced functions,,None,,2025-03-02 12:01:00.343600
No,seaborn,seaborn.matrix,_preprocess_colors,718,12,No,0,1,Found no referenced functions,,None,,2025-03-02 12:01:00.343600
No,seaborn,seaborn.matrix,_preprocess_colors,720,12,No,0,1,Found no referenced functions,,None,,2025-03-02 12:01:00.344708
No,seaborn,seaborn.matrix,dim_ratios,732,23,No,0,1,Found no referenced functions,,None,,2025-03-02 12:01:00.344708
No,seaborn,seaborn.matrix,dim_ratios,735,24,No,0,1,Found no referenced functions,,None,,2025-03-02 12:01:00.345707
No,seaborn,seaborn.regression,establish_variables,107,8,No,0,1,Found no referenced functions,,None,,2025-03-02 12:01:00.349901
No,seaborn,seaborn.regression,dropna,112,12,No,0,1,Found no referenced functions,,None,,2025-03-02 12:01:00.350919
No,seaborn,seaborn.regression,regress_out,116,21,No,0,1,Found no referenced functions,,None,,2025-03-02 12:01:00.350919
No,seaborn,seaborn.regression,regress_out,118,21,No,0,1,Found no referenced functions,,None,,2025-03-02 12:01:00.351918
No,seaborn,seaborn.regression,bin_predictor,123,33,No,0,1,Found no referenced functions,,None,,2025-03-02 12:01:00.351918
No,seaborn,seaborn.relational,__init__,365,8,No,0,7,Found no referenced functions,,None,,2025-03-02 12:01:00.358014
No,seaborn,seaborn.relational,square,535,27,No,0,1,Found no referenced functions,,None,,2025-03-02 12:01:00.359013
No,seaborn,seaborn.relational,__init__,538,8,No,0,7,Found no referenced functions,,None,,2025-03-02 12:01:00.360151
No,seaborn,seaborn._oldcore,__init__,116,8,No,0,30,Found no referenced functions,,None,,2025-03-02 12:01:00.770898
No,seaborn,seaborn._oldcore,infer_map_type,126,23,No,0,1,Found no referenced functions,,None,,2025-03-02 12:01:00.772107
No,seaborn,seaborn._oldcore,numeric_mapping,139,51,No,0,2,Found no referenced functions,,None,,2025-03-02 12:01:00.773106
No,seaborn,seaborn._oldcore,categorical_mapping,148,39,No,0,2,Found no referenced functions,,None,,2025-03-02 12:01:00.773106
No,seaborn,seaborn._oldcore,categorical_mapping,157,39,No,0,2,Found no referenced functions,,None,,2025-03-02 12:01:00.774105
No,seaborn,seaborn._oldcore,__init__,307,8,No,0,30,Found no referenced functions,,None,,2025-03-02 12:01:00.779252
No,seaborn,seaborn._oldcore,infer_map_type,313,23,No,0,1,Found no referenced functions,,None,,2025-03-02 12:01:00.780247
No,seaborn,seaborn._oldcore,numeric_mapping,321,57,No,0,2,Found no referenced functions,,None,,2025-03-02 12:01:00.781244
