Type-Aware?,Library,Module,Func Name,Line,Column,Improvement,#New,#Old,Reason for no improvement,Path,Left-most receiver,Possible reason for no found functions,Date
No,seaborn,seaborn.algorithms,map,37,26,No,0,3,Found no referenced functions,,None,,2025-02-21 12:07:40.971776
No,seaborn,seaborn.algorithms,map,60,16,No,0,3,Found no referenced functions,,None,,2025-02-21 12:07:40.972815
No,seaborn,seaborn.algorithms,_handle_random_seed,57,10,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.030776
No,seaborn,seaborn.algorithms,_structured_bootstrap,91,15,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.036780
No,seaborn,seaborn.algorithms,f,98,25,No,0,0,Found no referenced functions,,None,,2025-02-21 12:07:41.040192
No,seaborn,seaborn.algorithms,map,113,18,No,0,3,Found no referenced functions,,None,,2025-02-21 12:07:41.148193
No,seaborn,seaborn.algorithms,map,116,22,No,0,3,Found no referenced functions,,None,,2025-02-21 12:07:41.150196
No,seaborn,seaborn.axisgrid,set,39,16,No,0,2,Found no referenced functions,,None,,2025-02-21 12:07:41.195218
No,seaborn,seaborn.rcmod,set_theme,132,4,No,0,0,Found no referenced functions,,None,,2025-02-21 12:07:41.196193
No,seaborn,seaborn._core.groupby,_get_groups,110,26,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.197193
No,seaborn,seaborn._core.groupby,_reorder_columns,113,19,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.197193
No,seaborn,seaborn._core.groupby,_reorder_columns,129,15,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.198192
No,seaborn,seaborn.axisgrid,savefig,95,8,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.202194
No,seaborn,seaborn.axisgrid,__init__,376,8,No,0,24,Found no referenced functions,,None,,2025-02-21 12:07:41.204221
No,seaborn,seaborn.axisgrid,categorical_order,383,24,No,0,2,Found no referenced functions,,None,,2025-02-21 12:07:41.205194
No,seaborn,seaborn.axisgrid,categorical_order,391,24,No,0,2,Found no referenced functions,,None,,2025-02-21 12:07:41.206195
No,seaborn,seaborn.axisgrid,categorical_order,396,24,No,0,2,Found no referenced functions,,None,,2025-02-21 12:07:41.206195
No,seaborn,seaborn.axisgrid,_get_palette,385,17,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.207220
No,seaborn,seaborn.axisgrid,_disable_autolayout,446,13,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.210204
No,seaborn,seaborn.axisgrid,figure,447,18,No,0,0,Found no referenced functions,,None,,2025-02-21 12:07:41.211194
No,seaborn,seaborn.axisgrid,set_titles,525,8,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.272219
No,seaborn,seaborn.axisgrid,tight_layout,526,8,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.273228
No,seaborn,seaborn.axisgrid,despine,529,12,No,0,2,Found no referenced functions,,None,,2025-02-21 12:07:41.273228
No,seaborn,seaborn.axisgrid,__init__,1242,8,No,0,24,Found no referenced functions,,None,,2025-02-21 12:07:41.288194
No,seaborn,seaborn.axisgrid,_find_numeric_cols,1245,23,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.289218
No,seaborn,seaborn.axisgrid,_disable_autolayout,1273,13,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.291193
No,seaborn,seaborn.axisgrid,figure,1274,18,No,0,0,Found no referenced functions,,None,,2025-02-21 12:07:41.291193
No,seaborn,seaborn.axisgrid,_add_axis_labels,1304,8,No,0,2,Found no referenced functions,,None,,2025-02-21 12:07:41.292192
No,seaborn,seaborn.axisgrid,categorical_order,1321,36,No,0,2,Found no referenced functions,,None,,2025-02-21 12:07:41.292192
No,seaborn,seaborn.axisgrid,_get_palette,1333,23,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.293191
No,seaborn,seaborn.axisgrid,despine,1357,12,No,0,2,Found no referenced functions,,None,,2025-02-21 12:07:41.294193
No,seaborn,seaborn.axisgrid,tight_layout,1358,8,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.295193
No,seaborn,seaborn.axisgrid,get_var,1735,17,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.303197
No,seaborn,seaborn.axisgrid,get_var,1736,17,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.304193
No,seaborn,seaborn.axisgrid,get_var,1737,19,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.304193
No,seaborn,seaborn.axisgrid,despine,1753,8,No,0,2,Found no referenced functions,,None,,2025-02-21 12:07:41.305194
No,seaborn,seaborn.axisgrid,despine,1755,12,No,0,2,Found no referenced functions,,None,,2025-02-21 12:07:41.306193
No,seaborn,seaborn.axisgrid,despine,1756,12,No,0,2,Found no referenced functions,,None,,2025-02-21 12:07:41.306193
No,seaborn,seaborn.axisgrid,tight_layout,1760,8,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.307192
No,seaborn,seaborn.categorical,__init__,66,8,No,0,7,Found no referenced functions,,None,,2025-02-21 12:07:41.310192
No,seaborn,seaborn.categorical,set,79,29,No,0,2,Found no referenced functions,,None,,2025-02-21 12:07:41.310192
No,seaborn,seaborn.categorical,infer_orient,96,22,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.311197
No,seaborn,seaborn.categorical,categorical_order,118,21,No,0,2,Found no referenced functions,,None,,2025-02-21 12:07:41.312197
No,seaborn,seaborn.categorical,establish_variables,785,8,No,0,2,Found no referenced functions,,None,,2025-02-21 12:07:41.320193
No,seaborn,seaborn.categorical,establish_colors,786,8,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.321198
No,seaborn,seaborn.categorical,establish_variables,901,8,No,0,2,Found no referenced functions,,None,,2025-02-21 12:07:41.322193
No,seaborn,seaborn.categorical,establish_colors,902,8,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.323192
No,seaborn,seaborn.categorical,estimate_densities,903,8,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.323192
No,seaborn,seaborn.categorical,establish_variables,1530,8,No,0,2,Found no referenced functions,,None,,2025-02-21 12:07:41.325192
No,seaborn,seaborn.categorical,establish_colors,1532,8,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.326193
No,seaborn,seaborn.categorical,estimate_statistic,1533,8,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.326193
No,seaborn,seaborn.categorical,establish_variables,1601,8,No,0,2,Found no referenced functions,,None,,2025-02-21 12:07:41.328195
No,seaborn,seaborn.categorical,establish_colors,1603,8,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.328195
No,seaborn,seaborn.categorical,estimate_statistic,1604,8,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.329194
No,seaborn,seaborn.categorical,color_palette,1608,27,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.329194
No,seaborn,seaborn.categorical,establish_variables,1785,8,No,0,2,Found no referenced functions,,None,,2025-02-21 12:07:41.332195
No,seaborn,seaborn.categorical,establish_colors,1786,8,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.333215
No,seaborn,seaborn.distributions,__init__,113,8,No,0,7,Found no referenced functions,,None,,2025-02-21 12:07:41.336196
No,seaborn,seaborn.matrix,_matrix_mask,113,15,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.338198
No,seaborn,seaborn.matrix,_index_to_ticklabels,121,26,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.339198
No,seaborn,seaborn.matrix,_index_to_ticklabels,123,26,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.339198
No,seaborn,seaborn.matrix,_index_to_ticklabels,130,26,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.340194
No,seaborn,seaborn.matrix,_index_to_ticklabels,132,26,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.340194
No,seaborn,seaborn.matrix,_index_to_ticklabels,141,31,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.341203
No,seaborn,seaborn.matrix,_index_to_ticklabels,151,31,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.341203
No,seaborn,seaborn.matrix,_skip_ticks,143,44,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.342195
No,seaborn,seaborn.matrix,_skip_ticks,153,44,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.343195
No,seaborn,seaborn.matrix,_index_to_label,157,17,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.343195
No,seaborn,seaborn.matrix,_index_to_label,158,17,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.344195
No,seaborn,seaborn.matrix,_determine_cmap_params,163,8,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.345209
No,seaborn,seaborn.matrix,calculate_dendrogram,498,26,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.350199
No,seaborn,seaborn.matrix,_index_to_ticklabels,504,25,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.351194
No,seaborn,seaborn.matrix,_index_to_label,512,30,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.352192
No,seaborn,seaborn.matrix,_index_to_label,520,30,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.352192
No,seaborn,seaborn.matrix,format_data,710,22,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.357191
No,seaborn,seaborn.matrix,_matrix_mask,713,20,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.358193
No,seaborn,seaborn.matrix,figure,715,23,No,0,0,Found no referenced functions,,None,,2025-02-21 12:07:41.359194
No,seaborn,seaborn.matrix,_preprocess_colors,718,12,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.359194
No,seaborn,seaborn.matrix,_preprocess_colors,720,12,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.360195
No,seaborn,seaborn.matrix,dim_ratios,732,23,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.360195
No,seaborn,seaborn.matrix,dim_ratios,735,24,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.361226
No,seaborn,seaborn.regression,establish_variables,107,8,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.423194
No,seaborn,seaborn.regression,dropna,112,12,No,0,1,Found no referenced functions,,None,,2025-02-21 12:07:41.424227
