Type-Aware?,Library,Module,Func Name,Line,Column,Improvement,#New,#Old,Reason for no improvement,Path,Left-most receiver,Date
Yes,seaborn,seaborn._core.rules,__init__,33,8,No,0,30,Found no referenced functions,super.().__init__.(),seaborn._core.rules.VarType,2025-01-15 01:26:26.331356
Yes,seaborn,seaborn._core.scales,set_default_locators_and_formatters,914,8,No,0,2,Found no referenced functions,scale.set_default_locators_and_formatters.(),scale,2025-01-15 01:26:26.331356
Yes,seaborn,seaborn._core.subplots,_check_dimension_uniqueness,41,8,No,1,1,Found same amount of functions,self._check_dimension_uniqueness.(),seaborn._core.subplots.Subplots,2025-01-15 01:26:26.332595
Yes,seaborn,seaborn._core.subplots,_determine_grid_dimensions,42,8,No,1,1,Found same amount of functions,self._determine_grid_dimensions.(),seaborn._core.subplots.Subplots,2025-01-15 01:26:26.332595
Yes,seaborn,seaborn._core.subplots,_handle_wrapping,43,8,No,1,1,Found same amount of functions,self._handle_wrapping.(),seaborn._core.subplots.Subplots,2025-01-15 01:26:26.333763
Yes,seaborn,seaborn._core.subplots,_determine_axis_sharing,44,8,No,1,1,Found same amount of functions,self._determine_axis_sharing.(),seaborn._core.subplots.Subplots,2025-01-15 01:26:26.333763
Yes,seaborn,seaborn.axisgrid,tight_layout,118,8,No,0,1,Found no referenced functions,self._figure.tight_layout.(),seaborn.axisgrid.Grid,2025-01-15 01:26:26.337039
Yes,seaborn,seaborn.axisgrid,map,156,35,Yes,0,3,,map.(),builtins.map,2025-01-15 01:26:26.338036
Yes,seaborn,seaborn.axisgrid,legend,181,24,No,0,0,Found no referenced functions,self._figure.legend.(),seaborn.axisgrid.Grid,2025-01-15 01:26:26.338036
Yes,seaborn,seaborn.axisgrid,legend,216,18,No,0,0,Found no referenced functions,ax.legend.(),ax,2025-01-15 01:26:26.338036
Yes,seaborn,seaborn.axisgrid,adjust_legend_subtitles,187,16,No,0,1,Found no referenced functions,adjust_legend_subtitles.(),seaborn.utils.adjust_legend_subtitles,2025-01-15 01:26:26.339033
Yes,seaborn,seaborn.axisgrid,adjust_legend_subtitles,221,16,No,0,1,Found no referenced functions,adjust_legend_subtitles.(),seaborn.utils.adjust_legend_subtitles,2025-01-15 01:26:26.339033
Yes,seaborn,seaborn.axisgrid,_draw_figure,190,12,No,0,1,Found no referenced functions,_draw_figure.(),seaborn.utils._draw_figure,2025-01-15 01:26:26.340139
Yes,seaborn,seaborn.axisgrid,_draw_figure,198,12,No,0,1,Found no referenced functions,_draw_figure.(),seaborn.utils._draw_figure,2025-01-15 01:26:26.340139
Yes,seaborn,seaborn.axisgrid,update,234,12,No,0,1,Found no referenced functions,data.update.(),data,2025-01-15 01:26:26.343127
Yes,seaborn,seaborn.axisgrid,update,237,8,No,0,1,Found no referenced functions,data.update.(),data,2025-01-15 01:26:26.343127
Yes,seaborn,seaborn.axisgrid,update,239,8,No,0,1,Found no referenced functions,self._legend_data.update.(),seaborn.axisgrid.Grid,2025-01-15 01:26:26.343127
Yes,seaborn,seaborn.axisgrid,color_palette,247,22,No,0,1,Found no referenced functions,color_palette.(),seaborn.palettes.color_palette,2025-01-15 01:26:26.344465
Yes,seaborn,seaborn.axisgrid,color_palette,257,29,No,0,1,Found no referenced functions,color_palette.(),seaborn.palettes.color_palette,2025-01-15 01:26:26.344465
Yes,seaborn,seaborn.axisgrid,color_palette,259,29,No,0,1,Found no referenced functions,color_palette.(),seaborn.palettes.color_palette,2025-01-15 01:26:26.345611
Yes,seaborn,seaborn.axisgrid,color_palette,264,25,No,0,1,Found no referenced functions,color_palette.(),seaborn.palettes.color_palette,2025-01-15 01:26:26.345611
Yes,seaborn,seaborn.axisgrid,color_palette,268,25,No,0,1,Found no referenced functions,color_palette.(),seaborn.palettes.color_palette,2025-01-15 01:26:26.345611
Yes,seaborn,seaborn.axisgrid,color_palette,270,22,No,0,1,Found no referenced functions,color_palette.(),seaborn.palettes.color_palette,2025-01-15 01:26:26.346623
Yes,seaborn,seaborn.axisgrid,categorical_order,250,24,No,0,2,Found no referenced functions,categorical_order.(),seaborn._oldcore.categorical_order,2025-01-15 01:26:26.346623
Yes,seaborn,seaborn.axisgrid,get_color_cycle,255,34,No,0,1,Found no referenced functions,utils.get_color_cycle.(),seaborn.utils,2025-01-15 01:26:26.347832
Yes,seaborn,seaborn.axisgrid,tick_params,300,12,No,0,1,Found no referenced functions,ax.tick_params.(),ax,2025-01-15 01:26:26.350924
Yes,seaborn,seaborn.axisgrid,facet_data,720,47,No,1,1,Found same amount of functions,self.facet_data.(),seaborn.axisgrid.FacetGrid,2025-01-15 01:26:26.355653
Yes,seaborn,seaborn.axisgrid,facet_axis,728,17,No,1,1,Found same amount of functions,self.facet_axis.(),seaborn.axisgrid.FacetGrid,2025-01-15 01:26:26.355653
Yes,seaborn,seaborn.axisgrid,_facet_color,731,30,No,1,1,Found same amount of functions,self._facet_color.(),seaborn.axisgrid.FacetGrid,2025-01-15 01:26:26.356656
Yes,seaborn,seaborn.axisgrid,to_utf8,739,34,No,0,1,Found no referenced functions,utils.to_utf8.(),seaborn.utils,2025-01-15 01:26:26.356656
Yes,seaborn,seaborn.axisgrid,dropna,744,28,No,0,1,Found no referenced functions,plot_data.dropna.(),plot_data,2025-01-15 01:26:26.357781
Yes,seaborn,seaborn.axisgrid,_facet_plot,752,12,No,1,1,Found same amount of functions,self._facet_plot.(),seaborn.axisgrid.FacetGrid,2025-01-15 01:26:26.357781
Yes,seaborn,seaborn.axisgrid,_finalize_grid,755,8,No,1,1,Found same amount of functions,self._finalize_grid.(),seaborn.axisgrid.FacetGrid,2025-01-15 01:26:26.357781
Yes,seaborn,seaborn.axisgrid,_map_bivariate,1373,8,No,1,1,Found same amount of functions,self._map_bivariate.(),seaborn.axisgrid.PairGrid,2025-01-15 01:26:26.360005
Yes,seaborn,seaborn.axisgrid,facet_data,792,47,No,1,1,Found same amount of functions,self.facet_data.(),seaborn.axisgrid.FacetGrid,2025-01-15 01:26:26.361009
Yes,seaborn,seaborn.axisgrid,facet_axis,800,17,No,1,1,Found same amount of functions,self.facet_axis.(),seaborn.axisgrid.FacetGrid,2025-01-15 01:26:26.362102
Yes,seaborn,seaborn.axisgrid,_facet_color,803,30,No,1,1,Found same amount of functions,self._facet_color.(),seaborn.axisgrid.FacetGrid,2025-01-15 01:26:26.362102
