Type-Aware?,Library,Module,Func Name,Line,Column,Improvement,#New,#Old,Reason for no improvement,Path,Left-most receiver,Date
No,Seaborn,Seaborn.algorithms,map,37,26,No,0,3,Found no referenced functions,,None,2025-01-15 00:16:51.753235
No,Seaborn,Seaborn.algorithms,map,60,16,No,0,3,Found no referenced functions,,None,2025-01-15 00:16:51.755243
No,Seaborn,Seaborn.algorithms,_handle_random_seed,57,10,No,0,1,Found no referenced functions,,None,2025-01-15 00:16:51.939661
No,Seaborn,Seaborn.algorithms,_structured_bootstrap,91,15,No,0,1,Found no referenced functions,,None,2025-01-15 00:16:51.950130
No,Seaborn,Seaborn.algorithms,f,98,25,No,0,0,Found no referenced functions,,None,2025-01-15 00:16:51.954606
No,Seaborn,Seaborn.algorithms,map,113,18,No,0,3,Found no referenced functions,,None,2025-01-15 00:16:52.355875
No,Seaborn,Seaborn.algorithms,map,116,22,No,0,3,Found no referenced functions,,None,2025-01-15 00:16:52.356872
No,Seaborn,Seaborn.axisgrid,set,39,16,No,0,2,Found no referenced functions,,None,2025-01-15 00:16:52.528572
No,Seaborn,Seaborn.rcmod,set_theme,132,4,No,0,0,Found no referenced functions,,None,2025-01-15 00:16:52.530566
No,Seaborn,Seaborn._core.groupby,_get_groups,110,26,No,0,1,Found no referenced functions,,None,2025-01-15 00:16:52.531564
No,Seaborn,Seaborn._core.groupby,_reorder_columns,113,19,No,0,1,Found no referenced functions,,None,2025-01-15 00:16:52.531564
No,Seaborn,Seaborn._core.groupby,_reorder_columns,129,15,No,0,1,Found no referenced functions,,None,2025-01-15 00:16:52.532561
No,Seaborn,Seaborn.axisgrid,savefig,95,8,No,0,1,Found no referenced functions,,None,2025-01-15 00:16:52.540083
No,Seaborn,Seaborn.axisgrid,__init__,376,8,No,0,24,Found no referenced functions,,None,2025-01-15 00:16:52.543075
No,Seaborn,Seaborn.axisgrid,categorical_order,383,24,No,0,2,Found no referenced functions,,None,2025-01-15 00:16:52.544072
No,Seaborn,Seaborn.axisgrid,categorical_order,391,24,No,0,2,Found no referenced functions,,None,2025-01-15 00:16:52.544072
No,Seaborn,Seaborn.axisgrid,categorical_order,396,24,No,0,2,Found no referenced functions,,None,2025-01-15 00:16:52.545069
No,Seaborn,Seaborn.axisgrid,_get_palette,385,17,No,0,1,Found no referenced functions,,None,2025-01-15 00:16:52.546067
No,Seaborn,Seaborn.axisgrid,_disable_autolayout,446,13,No,0,1,Found no referenced functions,,None,2025-01-15 00:16:52.553274
No,Seaborn,Seaborn.axisgrid,figure,447,18,No,0,0,Found no referenced functions,,None,2025-01-15 00:16:52.554279
No,Seaborn,Seaborn.axisgrid,set_titles,525,8,No,0,1,Found no referenced functions,,None,2025-01-15 00:16:52.757050
No,Seaborn,Seaborn.axisgrid,tight_layout,526,8,No,0,1,Found no referenced functions,,None,2025-01-15 00:16:52.758046
No,Seaborn,Seaborn.axisgrid,despine,529,12,No,0,2,Found no referenced functions,,None,2025-01-15 00:16:52.758046
No,Seaborn,Seaborn.axisgrid,__init__,1242,8,No,0,24,Found no referenced functions,,None,2025-01-15 00:16:52.786199
No,Seaborn,Seaborn.axisgrid,_find_numeric_cols,1245,23,No,0,1,Found no referenced functions,,None,2025-01-15 00:16:52.787432
No,Seaborn,Seaborn.axisgrid,_disable_autolayout,1273,13,No,0,1,Found no referenced functions,,None,2025-01-15 00:16:52.788651
No,Seaborn,Seaborn.axisgrid,figure,1274,18,No,0,0,Found no referenced functions,,None,2025-01-15 00:16:52.789665
No,Seaborn,Seaborn.axisgrid,_add_axis_labels,1304,8,No,0,2,Found no referenced functions,,None,2025-01-15 00:16:52.790663
No,Seaborn,Seaborn.axisgrid,categorical_order,1321,36,No,0,2,Found no referenced functions,,None,2025-01-15 00:16:52.790663
No,Seaborn,Seaborn.axisgrid,_get_palette,1333,23,No,0,1,Found no referenced functions,,None,2025-01-15 00:16:52.792106
