Type-Aware?,Library,Combined Callgraph,NodeID,#Nodes,#Edges,#Leaves,#Cycles,Max Depth,Branching Factor,Percentage of Leaves,Purity Result,Expected Purity,Date
No,pandas,Yes,pandas._config.config._get_single_key.116.0,727209957631532632946220013408367102115798796,761168064594340391805687149446148260909897128,576770864401332426663969673816284980979769129,24492135578803369938482872021464586146362840,242,1.0466964273610977,0.7931283920806463,Impure,Impure,2025-03-08 15:45:28.553230
No,pandas,No,pandas._config.display.detect_console_encoding.17.0,602682683781001111678113632938227540874070889762571592794258410305677172064786678667169114975546,630825811945972011246958274883582633659323306634144405109305448199586074711561849424099528963245,478004747922074044073777076793167024010416234587438251615539559398883130765305603730432119281866,20298107647256046402133488685571475260820022157068594335836783739807488340909737890688677154594,547,1.0466964273610977,0.7931283920806463,Impure,Impure,2025-03-08 15:45:58.565926
No,pandas,No,pandas._testing.asserters._raise.654.4,1473013374995883100626675156879209805991596970663591436921918,1541797837063303640372210937498761124739335881338166788985378,1168288729623770906682364772294936728859408094913193792969388,49610491318477992941904174355577845516430074423034733767169,321,1.0466964273610977,0.7931283920806463,Impure,Impure,2025-03-08 15:45:59.407553
No,pandas,Yes,pandas._testing.asserters.assert_dict_equal.175.0,5,5,3,1,2,1.0,0.6,Pure,Pure,2025-03-08 15:45:59.407553
No,pandas,No,pandas._testing.asserters.assert_numpy_array_equal.602.0,4774902102796411867022753824256143070646734864251214949097148680884573424856895464272164330223,4997872971995996909105539388043327712076329512347973718102512555930865202157719133764239429308,3787110427133415222661882187902587135909238645758220678544015536807463449747915857790198312098,160816760620402221653230303890992658292785153306465090351371573888915554886399014046227790693,529,1.0466964273610977,0.7931283920806463,Impure,Impure,2025-03-08 15:46:00.255961
No,pandas,No,pandas._testing.asserters.is_class_equiv.361.4,5,4,4,0,1,0.8,0.8,Impure,Pure,2025-03-08 15:46:00.255961
No,pandas,No,pandas._typing.readline.237.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-03-08 15:46:00.261938
No,pandas,No,pandas.conftest._create_series.738.0,496830924058399328840564111719791553668152032995235259454660838100504106462761399103220956200620,520031153214439392961925780500715424759638420809023556845466142846726744563881631570741930918492,394050711934379969063323280091592828130813804569458806626505272273343209037290959630207312421520,16733063435231541765064954812907097414137901065528924104348951076956496877646422959081130846910,546,1.0466964273610977,0.7931283920806463,Impure,Impure,2025-03-08 15:46:00.685965
No,pandas,No,pandas.conftest.any_numpy_dtype.1649.0,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-03-08 15:46:00.685965
No,pandas,No,pandas.conftest.datapath.1152.0,1,0,1,0,0,0.0,1.0,Pure,Impure,2025-03-08 15:46:00.699299
No,pandas,No,pandas.core._numba.executor.generate_shared_aggregator.16.0,1,0,1,0,0,0.0,1.0,Pure,Impure,2025-03-08 15:46:00.706811
No,pandas,No,pandas.core.apply.__init__.991.4,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-03-08 15:46:00.707795
No,pandas,No,pandas.core.apply.values.638.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-03-08 15:46:00.707795
No,pandas,No,pandas.core.arrays._mixins._where.362.4,43600402146176340385744605039312270527887320221696340538944474122640172142,45636385157909909684506095641817099611434143397128732454894406252750423868,34580716848266402624545635845085811856171793454405907347677544313843563924,1468443809725133026367850564123794897409620182280627032395406970740152773,399,1.0466964273610977,0.7931283920806463,Impure,Impure,2025-03-08 15:46:01.118641
No,pandas,No,pandas.core.arrays.arrow.array.__len__.565.4,20,23,13,3,4,1.15,0.65,Impure,Impure,2025-03-08 15:46:01.119626
No,pandas,No,pandas.core.arrays.arrow.array._dt_floor.2156.4,7,6,5,0,2,0.8571428571428571,0.7142857142857143,Impure,Impure,2025-03-08 15:46:01.119626
No,pandas,No,pandas.core.arrays.arrow.array._dt_round.2164.4,7,6,5,0,2,0.8571428571428571,0.7142857142857143,Impure,Impure,2025-03-08 15:46:01.120625
No,pandas,Yes,pandas.core.arrays.arrow.array.convert_fill_value.802.8,3283070532211320985018553,3436378196840087118113982,2603896452300116837194803,110572480128821558992900,126,1.0466964273610977,0.7931283920806463,Impure,Impure,2025-03-08 15:46:01.120625
No,pandas,Yes,pandas.core.arrays.arrow.array.floordiv_compat.111.4,4,4,2,1,2,1.0,0.5,Impure,Impure,2025-03-08 15:46:01.120625
No,pandas,Yes,pandas.core.arrays.arrow.array.predicate.2031.20,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-03-08 15:46:01.121624
No,pandas,No,pandas.core.arrays.arrow.extension_types.__hash__.100.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-03-08 15:46:01.121624
No,pandas,No,pandas.core.arrays.base._where.1530.4,3447777692874437175651868728263693943057342962197145283024498011387686858148578427992410319984895286041,3608776593466961153194965570686523357880439481242296285638564461395378989011128526900730134831688396071,2734530377801022864748188523521569006137972721861095420458721150036050546329440848583753110361871978232,116119750304960674709775288727109112274090624476482319203431667814843253504393954026007215445984347751,614,1.0466964273610977,0.7931283920806463,Impure,Impure,2025-03-08 15:46:01.568696
No,pandas,No,pandas.core.arrays.base.nbytes.527.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-03-08 15:46:01.569678
No,pandas,Yes,pandas.core.arrays.boolean.__from_arrow__.103.4,19831530876313557571675873168750838265370587777375366633298035198369545630927475711394,20757592517338698717542702918989876827118110271398194475363683236672657036051129776793,15728950196428263172902747910413787018680829051514408254734255800205278886880987820666,667917893396067610246992071568031469660142375194402931304803798894437803591683255437,479,1.0466964273610977,0.7931283920806463,Impure,Impure,2025-03-08 15:46:01.569678
No,pandas,Yes,pandas.core.arrays.boolean.coerce_to_array.145.0,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-03-08 15:46:01.570677
No,pandas,Yes,pandas.core.arrays.categorical._encode_with_my_categories.2154.4,50441099709287554179319214913543352350018090085331,52796518857876183938974737692027038145169499710676,40006268307206795354669710767044938898705404553092,1698835721182156242089391316918147931456949324672,270,1.0466964273610977,0.7931283920806463,Impure,Impure,2025-03-08 15:46:01.591410
No,pandas,No,pandas.core.arrays.categorical._repr_categories.1831.4,386371657342694542560552384846827075343712390427411313749753,404413833374184587410948142470698385452407169464084911077616,306442331333745775269795352963402087683417555402946080082254,13012840261792785169725185106377192830811102128343569529626,318,1.0466964273610977,0.7931283920806463,Impure,Impure,2025-03-08 15:46:02.033590
No,pandas,No,pandas.core.arrays.categorical.codes.2463.4,496830924058399328840564111719791553668152032995235259454660838100504106462761399103220956200601,520031153214439392961925780500715424759638420809023556845466142846726744563881631570741930918469,394050711934379969063323280091592828130813804569458806626505272273343209037290959630207312421507,16733063435231541765064954812907097414137901065528924104348951076956496877646422959081130846907,546,1.0466964273610977,0.7931283920806463,Impure,Impure,2025-03-08 15:46:02.451597
No,pandas,No,pandas.core.arrays.datetimelike._sub_datetimelike.1114.4,5131037399251833768786593853417039172198340394568855408636206255209164644014664653397644113769706607235,5370638514453072394941313572871023257930067830899517367449763610750983900403499112320916047658352103095,4069571442174268303251079961961946042253735633351472936983256214836766604621187054641277931993603249858,172811252546216998933065535388945270358674985720204712633733580231234191751990625209462742266387171579,613,1.0466964273610977,0.7931283920806463,Impure,Impure,2025-03-08 15:46:02.869023
No,pandas,Yes,pandas.core.arrays.datetimelike.floor.2029.4,3,3,2,1,1,1.0,0.6666666666666666,Impure,Impure,2025-03-08 15:46:02.870005
No,pandas,Yes,pandas.core.arrays.datetimes._assert_tzawareness_compat.731.4,5,4,4,0,1,0.8,0.8,Impure,Impure,2025-03-08 15:46:02.870005
