Type-Aware?,Library,Combined Callgraph,NodeID,#Nodes,#Edges,#Leaves,#Cycles,Max Depth,Branching Factor,Percentage of Leaves,Purity Result,Expected Purity,Date
Yes,pandas,Yes,pandas._config.config._get_single_key.116.0,2333958283395735229801399,2384098223501905456367961,1559172144862874721239364,95556971819725608925,143,1.0214827919002993,0.6680377091377981,Impure,Impure,2025-04-07 19:15:06.804956
Yes,pandas,No,pandas._config.display.detect_console_encoding.17.0,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-04-07 19:15:06.806924
Yes,pandas,No,pandas._testing.asserters._raise.654.4,14473745450457061553604342479489455960887256575512386246490360713881260512126224193937890382675806,14784681911987133537568093126884714667826545007962842192442512145736518534973685532820702640490663,9669007753366963032431558796413059516238736999612607989991296628175446830868671294139046226154521,592584407345510658308717816868007908846611151120394381541879277143466643435192732663759358177,614,1.0214827919002993,0.6680377091377981,Impure,Impure,2025-04-07 19:15:47.221945
Yes,pandas,Yes,pandas._testing.asserters.assert_dict_equal.175.0,5,5,3,1,2,1.0,0.6,Pure,Pure,2025-04-07 19:15:47.222945
Yes,pandas,No,pandas._testing.asserters.assert_numpy_array_equal.602.0,12566936269322271316783880368866397728738300954954425812357198428939918833822233586121891490470766047194709112461916657873,12836909146020444596451000698308298242818221123913256489143650314337806390602472775651815916169842649347984548742263722194,8395187316238757059373179920868009168814265664983454429901924644450082377834850026491097056925670723120873339143036865590,514515783547234864497680553146405472801674984812872603091187623480670516123985669557212112169875162597909379593134482,778,1.0214827919002993,0.6680377091377981,Impure,Impure,2025-04-07 19:15:48.327011
Yes,pandas,No,pandas._testing.asserters.is_class_equiv.361.4,5,4,4,0,1,0.8,0.8,Impure,Pure,2025-04-07 19:15:48.328008
Yes,pandas,No,pandas._typing.readline.237.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-04-07 19:15:48.331015
Yes,pandas,No,pandas.conftest._create_series.738.0,753738597395174495041244150213919852327018469067514096744500863729629016226637667673428938415376662642968328251239220,769931006830238461974828255444988334697587732613500679354216064372857173262750399619032106709445129841149621969944778,503525805892609484270109097699554295702661311163937749158746286675712269596736281099962156963108347657230583739071099,30859582376913448696823890642806357975733382391484395386923816668626916315868834006384901885911459736261492066689,745,1.0214827919002993,0.6680377091377981,Impure,Impure,2025-04-07 19:15:48.592539
Yes,pandas,No,pandas.conftest.any_numpy_dtype.1649.0,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-04-07 19:15:48.593539
Yes,pandas,No,pandas.conftest.datapath.1152.0,1,0,1,0,0,0.0,1.0,Pure,Impure,2025-04-07 19:15:48.594538
Yes,pandas,No,pandas.core._numba.executor.generate_shared_aggregator.16.0,1,0,1,0,0,0.0,1.0,Pure,Impure,2025-04-07 19:15:48.597540
Yes,pandas,No,pandas.core.apply.__init__.991.4,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-04-07 19:15:48.599540
Yes,pandas,No,pandas.core.apply.values.638.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-04-07 19:15:48.601541
Yes,pandas,No,pandas.core.arrays._mixins._where.362.4,842376598240812843148726756106945826809596565733884686635572530359487390166394396686370553067976846478591,860473199402502207061385332800024780195593173091053188119952297017808003113868103906154565996865835959084,562739332920083937125487904849828159627953702509643447419306583612735367372572223005210137110324573737754,34488601374048346354719842879574219092975178742841757719010330058965253106672681290183654730975901364,661,1.0214827919002993,0.6680377091377981,Impure,Impure,2025-04-07 19:15:48.845287
Yes,pandas,No,pandas.core.arrays.arrow.array.__len__.565.4,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-04-07 19:15:48.847294
Yes,pandas,No,pandas.core.arrays.arrow.array._dt_floor.2156.4,6,5,4,0,2,0.8333333333333334,0.6666666666666666,Impure,Impure,2025-04-07 19:15:48.848283
Yes,pandas,No,pandas.core.arrays.arrow.array._dt_round.2164.4,6,5,4,0,2,0.8333333333333334,0.6666666666666666,Impure,Impure,2025-04-07 19:15:48.849283
Yes,pandas,Yes,pandas.core.arrays.arrow.array.convert_fill_value.802.8,3441625644571498225026865692307766688175637407776787111842587653908296981950857355351312343362689037,3515561372092560969331832528776620219294440501176945441491630022514367428621944432306390502615933569,2299135711309441437183653096457514881623089710916384976777064751289244746058208966078425079564371613,140907113495567877537805788446888381676881693877668941996392906526364510920888193694795795020148,630,1.0214827919002993,0.6680377091377981,Impure,Impure,2025-04-07 19:15:48.850298
Yes,pandas,Yes,pandas.core.arrays.arrow.array.floordiv_compat.111.4,5,4,3,0,2,0.8,0.6,Impure,Impure,2025-04-07 19:15:48.851286
Yes,pandas,Yes,pandas.core.arrays.arrow.array.predicate.2031.20,135107873561020695627541707046619435741983563,138010367892824045303363038273106941226521230,90257154340183545539475722538138446327542180,5531589556823480038001516098377518291486,270,1.0214827919002993,0.6680377091377981,Impure,Impure,2025-04-07 19:15:48.852282
Yes,pandas,No,pandas.core.arrays.arrow.extension_types.__hash__.100.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-04-07 19:15:48.854282
Yes,pandas,No,pandas.core.arrays.base._where.1530.4,40768449469894295702221832621830109323592232133618309279362932160017782112880041485066524577398835780220107520357902,41644269585953899855371079553640215192250253243263683200876360674849289474811780531131846667567399996944976476641969,27234861588968264667816829603257471874508699418404365192293904020118282121442204601187441698168931175681494464434890,1669142762680672154673991240373906169227864074159021858733219388169469742043755980525964000085163149188343392391,740,1.0214827919002993,0.6680377091377981,Impure,Impure,2025-04-07 19:15:49.096597
Yes,pandas,No,pandas.core.arrays.base.nbytes.527.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-04-07 19:15:49.098580
Yes,pandas,Yes,pandas.core.arrays.boolean.__from_arrow__.103.4,406641456286740478458817594124155745047033727654274268183341312476709872273983482585234078087527145609121046425809950977,415377250070183155600457204675853046964304052553160781368941815103300232632293330129401796281150318276912978035077829011,271651826898252176542667551348752993365390537516799625744775272548349265201635613117848782466186962418634156716583519759,16648723524993594122369988388568021745717057708347605817105494731184957027686015115701084731985713345381069839872442,759,1.0214827919002993,0.6680377091377981,Impure,Impure,2025-04-07 19:15:49.099580
Yes,pandas,Yes,pandas.core.arrays.boolean.coerce_to_array.145.0,7648,7736,6079,6,14,1.0115062761506277,0.7948483263598326,Impure,Impure,2025-04-07 19:15:49.100579
Yes,pandas,Yes,pandas.core.arrays.categorical._encode_with_my_categories.2154.4,4,4,2,1,2,1.0,0.5,Impure,Impure,2025-04-07 19:15:49.102580
Yes,pandas,No,pandas.core.arrays.categorical._repr_categories.1831.4,5861499796212692706721139528772979712184303023766122224300126798122,5987421176558376406565201845564380178840286765107224634975118069490,3915702895973597650152242476835867316558923268477728957577803684791,239981654699118922173535532034598759678116005954370963162636492,409,1.0214827919002993,0.6680377091377981,Impure,Impure,2025-04-07 19:15:49.320595
Yes,pandas,No,pandas.core.arrays.categorical.codes.2463.4,753738597395174495041244150213919852327018469067514096744500863729629016226637667673428938415376662642968328251239219,769931006830238461974828255444988334697587732613500679354216064372857173262750399619032106709445129841149621969944777,503525805892609484270109097699554295702661311163937749158746286675712269596736281099962156963108347657230583739071098,30859582376913448696823890642806357975733382391484395386923816668626916315868834006384901885911459736261492066689,745,1.0214827919002993,0.6680377091377981,Impure,Impure,2025-04-07 19:15:49.560966
Yes,pandas,No,pandas.core.arrays.datetimelike._sub_datetimelike.1114.4,12160294927030773417460080948856647669809466473419901190436397183494267381483930594259130629507299309363856568791084952493,12421532012394440093937250852797625659287197370378700042911015650971748709199952174784543781719546003308978620851532004822,8123535565493625588003448998551464631333972687284597319553047734401918216926712367288038094125730344081775581502563047507,497867064689437021135957725676539423342175311531492821691111366798357842516950259712873931110287904446969248969157187,777,1.0214827919002993,0.6680377091377981,Impure,Impure,2025-04-07 19:15:49.975854
Yes,pandas,Yes,pandas.core.arrays.datetimelike.floor.2029.4,4,3,3,0,1,0.75,0.75,Impure,Impure,2025-04-07 19:15:49.976855
Yes,pandas,No,pandas.core.arrays.datetimes._assert_tzawareness_compat.731.4,1355,1370,1077,1,13,1.011070110701107,0.7948339483394834,Impure,Impure,2025-04-07 19:15:49.978858
Yes,pandas,No,pandas.core.arrays.datetimes._check_compatible_with.519.4,1356,1371,1077,1,14,1.011061946902655,0.7942477876106194,Impure,Impure,2025-04-07 19:15:49.980883
Yes,pandas,No,pandas.core.arrays.datetimes.isocalendar.1347.4,4,3,3,0,1,0.75,0.75,Impure,Impure,2025-04-07 19:15:49.982855
Yes,pandas,No,pandas.core.arrays.datetimes.month_name.1195.4,2846875727040277308070791383184998802188138891457813177487158079647933236087187481148242,2908034565850296696761745487995540332908008003035291427205457722352857449508529277992246,1901820338891990270976241327678462402080009659323848397506345055358026065893239395676934,116556849176949484469718826786361788259397582384174588690456759589534733316134072160,553,1.0214827919002993,0.6680377091377981,Impure,Impure,2025-04-07 19:15:50.234954
Yes,pandas,Yes,pandas.core.arrays.datetimes.objects_to_datetime64ns.2137.0,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-04-07 19:15:50.235954
Yes,pandas,No,pandas.core.arrays.datetimes.timetz.1324.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-04-07 19:15:50.236954
Yes,pandas,No,pandas.core.arrays.datetimes.tz_convert.799.4,23,25,17,2,4,1.0869565217391304,0.7391304347826086,Impure,Impure,2025-04-07 19:15:50.237951
Yes,pandas,No,pandas.core.arrays.interval.overlaps.1371.4,441871850458207780146617352985481128220575208984139902687068450066742828351878594388520179965802680938506396515921655667,451364491468201604705949721738262842625469520608986539514010294834274322055899826146462182935529447446160237508625422326,295187058712580827325091751591590304036739590626450082568391279505391472904273379291460417421364455455462191724596195141,18091127104779392880639074812469467460996525827441197685767481233722613742366527616604572665331446934347771344377237,759,1.0214827919002993,0.6680377091377981,Impure,Impure,2025-04-07 19:15:50.474953
Yes,pandas,Yes,pandas.core.arrays.masked.all.1300.4,9358629679969632269407375166101685568646421695608142582274319479547031194240025977520545724353353181085222571558959153455,9559679173856383984592280955388747564043972753296055586134949073201067135073018137843767454917012365152889703359321242996,6251917532075917723425742192475777443484244976354395162330169078463164964096033884488414415039147534244558095706834805188,383161223986827981257075748179791937856826095264064779920556947854657087982221460735606726683598378999030891061410502,776,1.0214827919002993,0.6680377091377981,Impure,Impure,2025-04-07 19:15:50.476954
Yes,pandas,Yes,pandas.core.arrays.masked.isin.880.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-04-07 19:15:50.478951
Yes,pandas,Yes,pandas.core.arrays.masked.unique.906.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-04-07 19:15:50.480970
Yes,pandas,No,pandas.core.arrays.period._add_timedelta_arraylike.742.4,24320589737720481555536628817471256795582099557675718255589124482340069682821746089224212944965966636728327970509677550103,24843063905948484013634842544666083422038570064265549522610871717353612506400919541486309533114978634136055477798915735807,16247071053267032448116499827471318061399892028003605035008806837031944349726329593619833828954437484034021237752324503509,995734124615635566473533550764863018698749967443300165305900636039456680423073708527810424930529835078895767799893350,777,1.0214827919002993,0.6680377091377981,Impure,Impure,2025-04-07 19:15:50.724950
Yes,pandas,No,pandas.core.arrays.sparse.accessor._prep_index.366.4,5,4,4,0,1,0.8,0.8,Impure,Impure,2025-04-07 19:15:50.725948
Yes,pandas,Yes,pandas.core.arrays.sparse.array._wrap_result.269.0,4230166594,4320915265,2827703336,184928,51,1.0214527416316692,0.6684614596528583,Impure,Impure,2025-04-07 19:15:50.726950
Yes,pandas,No,pandas.core.arrays.sparse.array.nbytes.667.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-04-07 19:15:50.727948
Yes,pandas,Yes,pandas.core.arrays.sparse.dtype.SparseDtype.43.0,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-04-07 19:15:50.728948
Yes,pandas,No,pandas.core.arrays.string_._from_sequence_of_strings.368.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-04-07 19:15:50.730948
Yes,pandas,No,pandas.core.arrays.timedeltas.__mod__.681.4,4,3,3,0,1,0.75,0.75,Impure,Impure,2025-04-07 19:15:50.731948
Yes,pandas,No,pandas.core.arrays.timedeltas._add_offset.465.4,4,3,3,0,1,0.75,0.75,Pure,Pure,2025-04-07 19:15:50.732967
Yes,pandas,No,pandas.core.base.__iter__.767.4,6,5,5,0,1,0.8333333333333334,0.8333333333333334,Impure,Impure,2025-04-07 19:15:50.734965
Yes,pandas,No,pandas.core.common.all_not_none.200.0,2,1,1,0,1,0.5,0.5,Pure,Pure,2025-04-07 19:15:50.735950
Yes,pandas,No,pandas.core.computation.align._align_core_single_unary_op.38.0,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-04-07 19:15:50.736951
Yes,pandas,No,pandas.core.computation.ops.__new__.71.4,5,4,4,0,1,0.8,0.8,Impure,Impure,2025-04-07 19:15:50.737948
Yes,pandas,No,pandas.core.computation.ops.raw.157.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-04-07 19:15:50.738947
Yes,pandas,No,pandas.core.computation.pytables.__repr__.328.4,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-04-07 19:15:50.739948
Yes,pandas,No,pandas.core.computation.pytables.convert_values.258.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-04-07 19:15:50.740947
Yes,pandas,No,pandas.core.computation.pytables.meta.180.4,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-04-07 19:15:50.742947
Yes,pandas,Yes,pandas.core.dtypes.astype._astype_nansafe.60.0,4460383845463356084816757855236145796364321655585478970627539014973681842274455358092024050271761220054225035957954348109,4556205343410901862449579390458752036732381386414466295052561118964258702274126406795104103514989403794104641166429223085,2979704605998582863479418196839571066347997630024660408634693788159027152467189346386128678698431341821531167349067538058,182617134358537816717089518189114083792089256358794603886653610284064860212804751345939609189323527977576220389923696,766,1.0214827919002993,0.6680377091377981,Impure,Impure,2025-04-07 19:15:50.742947
Yes,pandas,No,pandas.core.dtypes.common.validate_all_hashable.1631.0,6,5,4,0,2,0.8333333333333334,0.6666666666666666,Pure,Pure,2025-04-07 19:15:50.743948
Yes,pandas,No,pandas.core.dtypes.dtypes.__new__.859.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-04-07 19:15:50.744948
Yes,pandas,No,pandas.core.dtypes.dtypes.itemsize.1426.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-04-07 19:15:50.746963
Yes,pandas,No,pandas.core.dtypes.dtypes.type.1348.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-04-07 19:15:50.748958
Yes,pandas,No,pandas.core.dtypes.dtypes.validate_categories.512.4,8,7,7,0,1,0.875,0.875,Impure,Impure,2025-04-07 19:15:50.749965
Yes,pandas,Yes,pandas.core.frame._create_data_for_split_and_tight_to_dict.1844.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-04-07 19:15:50.750961
Yes,pandas,Yes,pandas.core.frame._setitem_array.3959.4,47993900920099134752260586115563978653767711792345228847507634283997336829610609651306438053582992005335235909016280387766,49024943906049204842716366868807209106185572759509103456281916696672516667151620703021758523497700180300139438972480578413,32061735623249486412160481777986465088689050440849874529020357459398181910558217799233510415811258603559494455397379620326,1964967356258016366969833274751778652815567660819170562682498698862964899202258953221154060053406274695996626979064265,784,1.0214827919002993,0.6680377091377981,Impure,Impure,2025-04-07 19:15:51.976728
Yes,pandas,Yes,pandas.core.frame.diff.9061.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-04-07 19:15:51.977733
Yes,pandas,Yes,pandas.core.frame.fillna.5483.4,65871610545998793635860330500717236896981410173578168309846626,67286716647496042732440477790484313378321155652057209605123102,44004719806366256023265174837018336777947474553382827318090714,2696916940394466300794769433469739140315477142615315060926,388,1.0214827919002993,0.6680377091377981,Impure,Impure,2025-04-07 19:15:51.978730
Yes,pandas,Yes,pandas.core.frame.from_records.2103.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-04-07 19:15:51.980737
Yes,pandas,No,pandas.core.frame.pivot.8411.4,357990308753096608248575476787940424896604801750151894741927194146173948651796425312409958258915419723555802726447306257203,365680940058363257349957985106235036577899756537238263440842386528382355080160125220822573256015529440307578829049713670154,239151025752951689351280539236528545051238510410406934869596532153040417459693873528897162670873427658843535241181368693274,14656847163302229342627871476829505596470011536900987915834843440029017356073414321894594363261265601240939059482832471,789,1.0214827919002993,0.6680377091377981,Impure,Impure,2025-04-07 19:15:54.058163
Yes,pandas,No,pandas.core.frame.reorder_levels.7381.4,1550755075460302566654600155367885595941347391501652224031023204751223675010695124829190142880561260326298810937,1584069624034749096403873350234102308680721466299280238581997501542166582539818117409484015710791268716405935645,1035962868044313750717090793572455634842909293473230708202354006382308412409238816176038656841496702663929074040,63491048704374356544917570169966643739376933991946499397619536817947560631000002745127648981609163756797621,713,1.0214827919002993,0.6680377091377981,Impure,Impure,2025-04-07 19:15:54.311164
Yes,pandas,No,pandas.core.frame.sort_values.6711.4,445139857837952092061372581070256455458103934400461256529292800912707803943701559212577871965833738484798357545346992369,454702704770413605877948869496503026353157275902640173147273268453114953550454330040760544768811237732801085688444003796,297370210875990635671550925536482148900604581615679959842412771030392268420510564918314729729481550120289365354311489907,18224925935424530692383328997399473384381744240263423061608355182302358986623529236789540344795185821252798657901777,759,1.0214827919002993,0.6680377091377981,Impure,Impure,2025-04-07 19:15:54.567168
Yes,pandas,No,pandas.core.frame.to_string.1201.4,152742093668963631123120045930131892528067140481431540687911930617040253970119884568258900766652887539666228307377567778706,156023420281669991340718742743387344092810236714383129240968844062943600360788570635435537544985327845788480676326449036275,102037478343525438904248984623718065767802400078132634163597626912781010132840501735957736107546817636817755032910400698918,6253570187713714592314187096070806503493429344330722410837800958596368097270104556912196288886007502635245981195372464,788,1.0214827919002993,0.6680377091377981,Impure,Impure,2025-04-07 19:15:56.516184
Yes,pandas,Yes,pandas.core.frame.update.7974.4,58197344651602765472074775079318,59447586095903140847108381803113,38878020798959598167529884361412,2382716975885699365842195096,189,1.0214827919002993,0.6680377091377981,Impure,Impure,2025-04-07 19:15:56.518152
Yes,pandas,No,pandas.core.generic.__iadd__.11790.4,58576875017334002093316260416836875553218830622970414292415475403834,59835269833501226087916234710359692660439404088632829730087008983067,39131561395030924153177083101188305725956257945710841062063284737595,2398255716539685898411942007509999371440699909945956629827259776,427,1.0214827919002993,0.6680377091377981,Impure,Impure,2025-04-07 19:15:56.687184
Yes,pandas,No,pandas.core.generic.__init__.265.4,4,3,3,0,1,0.75,0.75,Impure,Impure,2025-04-07 19:15:56.687886
Yes,pandas,No,pandas.core.generic._as_manager.313.4,957390702208362230434306495,977958127431185838354037686,639573091453102179698002346,39197511370377894324733,154,1.0214827919002993,0.6680377091377981,Impure,Impure,2025-04-07 19:15:56.838230
