Type-Aware?,Library,Combined Callgraph,NodeID,#Nodes,#Edges,#Leaves,#Cycles,Max Depth,Branching Factor,Percentage of Leaves,Purity Result,Expected Purity,Date
Yes,pandas,No,pandas._config.config._get_single_key.116.0,15,14,10,0,3,0.9333333333333333,0.6666666666666666,Impure,Impure,2025-03-01 04:25:13.520488
Yes,pandas,No,pandas._config.display.detect_console_encoding.17.0,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-03-01 04:25:13.822344
Yes,pandas,No,pandas._testing.asserters._raise.654.4,1304398258453250506973426271492,1317327206572442876148642942572,977836713149202740915872216710,5300565896066315438875318235,217,1.0099118103197435,0.7496458284977451,Impure,Impure,2025-03-01 04:25:34.022321
Yes,pandas,No,pandas._testing.asserters.assert_dict_equal.175.0,5,4,3,0,2,0.8,0.6,Impure,Pure,2025-03-01 04:25:34.034839
Yes,pandas,No,pandas._testing.asserters.assert_numpy_array_equal.602.0,1304398258480241627597648397136,1317327206599701539536779848007,977836713169436307633820867856,5300565896176006391538968360,218,1.0099118103197435,0.7496458284977449,Impure,Impure,2025-03-01 04:25:34.091782
Yes,pandas,No,pandas._testing.asserters.is_class_equiv.361.4,5,4,4,0,1,0.8,0.8,Impure,Pure,2025-03-01 04:25:34.092781
Yes,pandas,No,pandas._typing.readline.237.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-03-01 04:25:34.109763
Yes,pandas,No,pandas.conftest._create_series.738.0,974915862954502730628242,984579044071603235921405,730841609695899847510963,3961677921056172976230,156,1.0099118103256788,0.749645828390841,Impure,Impure,2025-03-01 04:25:34.154938
Yes,pandas,No,pandas.conftest.any_numpy_dtype.1649.0,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-03-01 04:25:34.170924
Yes,pandas,No,pandas.conftest.datapath.1152.0,1,0,1,0,0,0.0,1.0,Pure,Impure,2025-03-01 04:25:34.206885
Yes,pandas,No,pandas.core._numba.executor.generate_shared_aggregator.16.0,1,0,1,0,0,0.0,1.0,Pure,Impure,2025-03-01 04:25:34.207886
Yes,pandas,Yes,pandas.core.apply.__init__.991.4,3,3,2,1,1,1.0,0.6666666666666666,Impure,Impure,2025-03-01 04:25:34.229576
Yes,pandas,No,pandas.core.apply.values.638.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-03-01 04:25:34.230575
Yes,pandas,Yes,pandas.core.arrays._mixins._where.362.4,170,172,124,2,8,1.011764705882353,0.7294117647058823,Impure,Impure,2025-03-01 04:25:34.232574
Yes,pandas,No,pandas.core.arrays.arrow.array.__len__.565.4,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-03-01 04:25:34.265540
Yes,pandas,No,pandas.core.arrays.arrow.array._dt_floor.2156.4,6,5,4,0,2,0.8333333333333334,0.6666666666666666,Impure,Impure,2025-03-01 04:25:34.267539
Yes,pandas,No,pandas.core.arrays.arrow.array._dt_round.2164.4,6,5,4,0,2,0.8333333333333334,0.6666666666666666,Impure,Impure,2025-03-01 04:25:34.277527
Yes,pandas,Yes,pandas.core.arrays.arrow.array.convert_fill_value.802.8,430345905,434611379,322606990,1748746,48,1.0099117336785162,0.7496457762273816,Impure,Impure,2025-03-01 04:25:34.317743
Yes,pandas,No,pandas.core.arrays.arrow.array.floordiv_compat.111.4,1033,1052,751,8,13,1.0183930300096806,0.7270087124878993,Impure,Impure,2025-03-01 04:25:34.345716
Yes,pandas,No,pandas.core.arrays.arrow.array.predicate.2031.20,655246613524682786567231831445643,661741293670594189295397730310602,491202890466044019269353234619280,2662666735909978634810098304200,236,1.0099118103197442,0.749645828497732,Impure,Impure,2025-03-01 04:25:39.028140
Yes,pandas,No,pandas.core.arrays.arrow.extension_types.__hash__.100.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-03-01 04:25:39.041127
Yes,pandas,No,pandas.core.arrays.base._where.1530.4,199,201,120,2,9,1.0100502512562815,0.6030150753768844,Impure,Impure,2025-03-01 04:25:39.052116
Yes,pandas,No,pandas.core.arrays.base.nbytes.527.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-03-01 04:25:39.059108
Yes,pandas,No,pandas.core.arrays.boolean.__from_arrow__.103.4,9,8,7,0,2,0.8888888888888888,0.7777777777777778,Impure,Impure,2025-03-01 04:25:39.090077
Yes,pandas,No,pandas.core.arrays.boolean.coerce_to_array.145.0,55,54,43,0,6,0.9818181818181818,0.7818181818181819,Impure,Impure,2025-03-01 04:25:39.104063
Yes,pandas,No,pandas.core.arrays.categorical._encode_with_my_categories.2154.4,5,4,2,0,3,0.8,0.4,Impure,Impure,2025-03-01 04:25:39.160153
Yes,pandas,No,pandas.core.arrays.categorical._repr_categories.1831.4,4,3,3,0,1,0.75,0.75,Impure,Impure,2025-03-01 04:25:39.184128
Yes,pandas,No,pandas.core.arrays.categorical.codes.2463.4,974915862954502730628241,984579044071603235921404,730841609695899847510962,3961677921056172976230,156,1.0099118103256788,0.749645828390841,Impure,Impure,2025-03-01 04:25:39.233005
Yes,pandas,No,pandas.core.arrays.datetimelike._sub_datetimelike.1114.4,76292913512750625038470629,77049114400235381223113102,57192664358668703050594692,310024651491647085043952,179,1.0099118103198192,0.7496458284963813,Impure,Impure,2025-03-01 04:25:39.295499
Yes,pandas,No,pandas.core.arrays.datetimelike.floor.2029.4,1032,1051,751,8,12,1.0184108527131783,0.7277131782945736,Impure,Impure,2025-03-01 04:25:39.296498
Yes,pandas,No,pandas.core.arrays.datetimes._assert_tzawareness_compat.731.4,12,11,9,0,3,0.9166666666666666,0.75,Impure,Impure,2025-03-01 04:25:39.308486
Yes,pandas,No,pandas.core.arrays.datetimes._check_compatible_with.519.4,13,12,9,0,4,0.9230769230769231,0.6923076923076923,Impure,Impure,2025-03-01 04:25:39.309485
Yes,pandas,No,pandas.core.arrays.datetimes.isocalendar.1347.4,4,3,3,0,1,0.75,0.75,Impure,Impure,2025-03-01 04:25:39.316477
Yes,pandas,No,pandas.core.arrays.datetimes.month_name.1195.4,4,3,2,0,2,0.75,0.5,Impure,Impure,2025-03-01 04:25:39.323540
Yes,pandas,No,pandas.core.arrays.datetimes.objects_to_datetime64ns.2137.0,52,51,39,0,5,0.9807692307692307,0.75,Impure,Impure,2025-03-01 04:25:39.324553
Yes,pandas,No,pandas.core.arrays.datetimes.timetz.1324.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-03-01 04:25:39.331547
Yes,pandas,No,pandas.core.arrays.datetimes.tz_convert.799.4,22,24,16,2,4,1.0909090909090908,0.7272727272727273,Impure,Impure,2025-03-01 04:25:39.332547
Yes,pandas,No,pandas.core.arrays.interval.overlaps.1371.4,12,11,11,0,1,0.9166666666666666,0.9166666666666666,Impure,Impure,2025-03-01 04:25:39.342538
Yes,pandas,No,pandas.core.arrays.masked.all.1300.4,5,4,4,0,1,0.8,0.8,Impure,Impure,2025-03-01 04:25:39.350528
Yes,pandas,Yes,pandas.core.arrays.masked.isin.880.4,30,29,23,0,5,0.9666666666666667,0.7666666666666667,Impure,Impure,2025-03-01 04:25:39.351527
Yes,pandas,No,pandas.core.arrays.masked.unique.906.4,232,232,177,0,9,1.0,0.7629310344827587,Impure,Impure,2025-03-01 04:25:39.370508
