Type-Aware?,Library,Combined Callgraph,NodeID,#Nodes,#Edges,#Leaves,#Cycles,Max Depth,Branching Factor,Percentage of Leaves,Purity Result,Expected Purity,Date
Yes,pandas,No,pandas._config.config._get_single_key.116.0,15,14,10,0,3,0.9333333333333333,0.6666666666666666,Impure,Impure,2025-01-21 01:40:52.031177
Yes,pandas,No,pandas._config.display.detect_console_encoding.17.0,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-01-21 01:40:52.039170
Yes,pandas,No,pandas._testing.asserters._raise.654.4,1716727056501299115410070783848307913475610,1732991324422264677658640944883926142023159,1303832572475264086597291590978224173912114,7198835880959169752719413108632569918889,318,1.0094739975463032,0.7594874022271678,Impure,Impure,2025-01-21 01:40:57.981323
Yes,pandas,No,pandas._testing.asserters.assert_dict_equal.175.0,5,4,3,0,2,0.8,0.6,Impure,Pure,2025-01-21 01:40:57.982320
Yes,pandas,No,pandas._testing.asserters.assert_numpy_array_equal.602.0,1716727231134825443822576580625476785356867,1732991500710268606008795936373975931022331,1303832705107227339533028881482153988832479,7198836613258512615935051531461669011794,319,1.0094739975463032,0.7594874022271678,Impure,Impure,2025-01-21 01:40:58.002300
Yes,pandas,No,pandas._testing.asserters.is_class_equiv.361.4,5,4,4,0,1,0.8,0.8,Impure,Pure,2025-01-21 01:40:58.003298
Yes,pandas,No,pandas._typing.readline.237.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-01-21 01:40:58.004299
Yes,pandas,No,pandas.conftest._create_series.738.0,58211175440245161691433839076012565,58762667973533467397842248424167110,44210654415701712255048920590140363,244099780943674403459955548601125,244,1.0094739975463032,0.7594874022271678,Impure,Impure,2025-01-21 01:40:58.029272
Yes,pandas,No,pandas.conftest.any_numpy_dtype.1649.0,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-01-21 01:40:58.032288
Yes,pandas,No,pandas.conftest.datapath.1152.0,1,0,1,0,0,0.0,1.0,Pure,Impure,2025-01-21 01:40:58.033270
