Type-Aware?,Library,Combined Callgraph,NodeID,#Nodes,#Edges,#Leaves,#Cycles,Max Depth,Branching Factor,Percentage of Leaves,Purity Result,Expected Purity,Date
No,pandas,Yes,pandas._config.config._get_single_key.116.0,726196568833348031915001599084468204985732555,760154675796155790774468735122249363779830887,576095271869253915603967823327906768364767400,24492135578803369938482872021464586146362840,242,1.0467615910350034,0.7933048661945135,Impure,Impure,2025-03-08 15:20:43.605208
No,pandas,No,pandas._config.display.detect_console_encoding.17.0,565397085101888116829248332574088062540739087530434704038560320055583730592216695942583858783825,591835952367805655346089645445786016067372861184798949250430249150353828773552473898272613564146,448532258943521270030758697237821044556350848191642359511471384294228105564745404382801358721876,19068916955119273308582341526774288877951002095193396990412404421699457036404083191861902216723,548,1.0467615910350034,0.7933048661945135,Impure,Impure,2025-03-08 15:21:14.193010
No,pandas,No,pandas._testing.asserters._raise.654.4,1380843485609218454569342216699590565212785644146558447420354,1445413923966625410598215066166289991388356138215250223117007,1095429856586786564512984167793439536301874266539022643736869,46571145216206015245265233946908895461648587845180509667062,322,1.0467615910350034,0.7933048661945135,Impure,Impure,2025-03-08 15:21:15.054627
No,pandas,Yes,pandas._testing.asserters.assert_dict_equal.175.0,5,5,3,1,2,1.0,0.6,Pure,Pure,2025-03-08 15:21:15.055629
No,pandas,No,pandas._testing.asserters.assert_numpy_array_equal.602.0,4479497757644174211145037470389521915321223707267539996767596776950083874733837903085379553298,4688966199829346120349944507278668559655472448066990748861915882037682477478571034460067376997,3553607369246534530788305476941864443304808847990150016400606863418236311625919568667495154131,151078194408743169002982813879104862277565364331057999248523933373668198256729812418510332872,530,1.0467615910350034,0.7933048661945135,Impure,Impure,2025-03-08 15:21:15.951095
No,pandas,No,pandas._testing.asserters.is_class_equiv.361.4,5,4,4,0,1,0.8,0.8,Impure,Pure,2025-03-08 15:21:15.952094
No,pandas,No,pandas._typing.readline.237.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-03-08 15:21:15.952094
No,pandas,No,pandas.conftest._create_series.738.0,466093955925188943587474392208762422166242943488483406584353506695970231204154467238626209075730,487889250876049555732833956878244847049244451562455420477583080630550430139650810006990553842456,369754603339303450722481039932747533828620653475930138581494077105184883800423593346023148234870,15719760807077372711512688300153129167328356189036474638626214186047043480519838894452969316112,547,1.0467615910350034,0.7933048661945135,Impure,Impure,2025-03-08 15:21:16.452459
No,pandas,No,pandas.conftest.any_numpy_dtype.1649.0,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-03-08 15:21:16.453458
No,pandas,No,pandas.conftest.datapath.1152.0,1,0,1,0,0,0.0,1.0,Pure,Impure,2025-03-08 15:21:16.453458
No,pandas,No,pandas.core._numba.executor.generate_shared_aggregator.16.0,1,0,1,0,0,0.0,1.0,Pure,Impure,2025-03-08 15:21:16.454457
No,pandas,No,pandas.core.apply.__init__.991.4,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-03-08 15:21:16.454457
No,pandas,No,pandas.core.apply.values.638.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-03-08 15:21:16.454457
No,pandas,No,pandas.core.arrays._mixins._where.362.4,40903017369047099234953036454865790378412710960566310370535051345686017491,42815707539356122795919459957425631644466380820506121008543515780227063261,32448562720903767437867890741110508170371693050190128677087986470659248904,1379519389074324159851925465156480516916816907489647315302626821490431568,400,1.0467615910350034,0.7933048661945135,Impure,Impure,2025-03-08 15:21:16.908625
No,pandas,No,pandas.core.arrays.arrow.array.__len__.565.4,20,23,13,3,4,1.15,0.65,Impure,Impure,2025-03-08 15:21:16.909625
No,pandas,No,pandas.core.arrays.arrow.array._dt_floor.2156.4,7,6,5,0,2,0.8571428571428571,0.7142857142857143,Impure,Impure,2025-03-08 15:21:16.909625
No,pandas,No,pandas.core.arrays.arrow.array._dt_round.2164.4,7,6,5,0,2,0.8571428571428571,0.7142857142857143,Impure,Impure,2025-03-08 15:21:16.910624
No,pandas,Yes,pandas.core.arrays.arrow.array.convert_fill_value.802.8,3278495475357274621404345,3431803139986040754499774,2600846414397620415815731,110572480128821558992900,126,1.0467615910350034,0.7933048661945135,Impure,Impure,2025-03-08 15:21:16.910624
No,pandas,Yes,pandas.core.arrays.arrow.array.floordiv_compat.111.4,4,4,2,1,2,1.0,0.5,Impure,Impure,2025-03-08 15:21:16.911622
No,pandas,Yes,pandas.core.arrays.arrow.array.predicate.2031.20,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-03-08 15:21:16.911622
No,pandas,No,pandas.core.arrays.arrow.extension_types.__hash__.100.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-03-08 15:21:16.912621
