Type-Aware?,Library,Combined Callgraph,NodeID,#Nodes,#Edges,#Leaves,#Cycles,Max Depth,Branching Factor,Percentage of Leaves,Purity Result,Expected Purity,Date
Yes,pandas,Yes,pandas._config.config._get_single_key.116.0,73883106940250641652395926032705,75467008881792728567757572636765,49396556521720989151278667145742,6361363523112759088129938931,187,1.0214379444386792,0.668577142562075,Impure,Impure,2025-04-09 15:34:21.110213
Yes,pandas,No,pandas._config.display.detect_console_encoding.17.0,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-04-09 15:34:21.117257
Yes,pandas,No,pandas._testing.asserters._raise.654.4,216821948340392903356946810267568459945430478090164224871146545638156731257448488705683304868045596620703650,221470165222000418395868894379408245141864636813579730972343255879954419168771384855574992311196610206191805,144962198666161736071715439971723364700278402138146176692140054269474050358093343644467989552032786062932703,18668451968299634103548657769359970811889207143223817342491475052909798748382883734223104637011728071880,702,1.0214379444386792,0.668577142562075,Impure,Impure,2025-04-09 15:35:47.587643
Yes,pandas,Yes,pandas._testing.asserters.assert_dict_equal.175.0,5,5,3,1,2,1.0,0.6,Pure,Pure,2025-04-09 15:35:47.590642
Yes,pandas,No,pandas._testing.asserters.assert_numpy_array_equal.602.0,216773862383301548002041517178541578951204018379707069844566259631650638161476526571534694790802760102087551156720243755,221421048400832657852748981290550523307473864078863147118437123401518932132899332191238654544475478846464187646523589948,144930049494372235159303938150028108148363870595949209181978732653930776943388677741583378301102664927618171638425979084,18664311749160470279550538207924229984651352739120171838864007687101504232889214170115391191232373755681459188081923,788,1.0214379444386792,0.668577142562075,Impure,Impure,2025-04-09 15:35:50.266743
Yes,pandas,No,pandas._testing.asserters.is_class_equiv.361.4,5,4,4,0,1,0.8,0.8,Impure,Pure,2025-04-09 15:35:50.269741
Yes,pandas,No,pandas._typing.readline.237.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-04-09 15:35:50.273741
Yes,pandas,No,pandas.conftest._create_series.738.0,16371819269688880741789446338364895683115504606352255142654945519961530992249788516147363167888637346510731442736199,16722797421552568459303615242744945418086485414101756415123377602514800364008940805107894810459210493531327130122921,10945824145871310109206610689700785011523463757161198110421788580060623682418305231950636890968957891453056334849654,1409619847110886908157748367612174184782630484348097259117083215764750955534219856463944748648302609849781921124,755,1.0214379444386792,0.668577142562075,Impure,Impure,2025-04-09 15:35:51.138950
Yes,pandas,No,pandas.conftest.any_numpy_dtype.1649.0,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-04-09 15:35:51.142952
Yes,pandas,No,pandas.conftest.datapath.1152.0,1,0,1,0,0,0.0,1.0,Pure,Impure,2025-04-09 15:35:51.145953
Yes,pandas,No,pandas.core._numba.executor.generate_shared_aggregator.16.0,1,0,1,0,0,0.0,1.0,Pure,Impure,2025-04-09 15:35:51.148951
Yes,pandas,No,pandas.core.apply.__init__.991.4,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-04-09 15:35:51.151953
Yes,pandas,No,pandas.core.apply.values.638.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-04-09 15:35:51.153954
Yes,pandas,No,pandas.core.arrays._mixins._where.362.4,464482853516972275211314953700289507593285012687125089975404964477944760228476882145628675186468420613789748,474440411123388296916309581990076296323126701631452933838419672880906833676016122852947864009963704823318954,310542618973456191370713302778185609629581322359969091548432555507302794859927887177783672682426125524118726,39992149813944609100840681902201833320800681209101786466049261004387717370377168652740222890359849526152,705,1.0214379444386792,0.668577142562075,Impure,Impure,2025-04-09 15:35:51.844015
Yes,pandas,No,pandas.core.arrays.arrow.array.__len__.565.4,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-04-09 15:35:51.848012
