Type-Aware?,Library,Combined Callgraph,NodeID,#Nodes,#Edges,#Leaves,#Cycles,Max Depth,Branching Factor,Percentage of Leaves,Purity Result,Expected Purity,Date
No,matplotlib,No,matplotlib._api.deprecation.emit_warning.192.8,3648734001346508779570305497115121798914449,3689613216109798150102673654583562202199034,3107467674495961922671392821840901184835129,8095868553344029987003395336351553523900,264,1.0112036708480814,0.8516564028370386,Impure,Impure,2025-02-11 03:07:49.020480
No,matplotlib,No,matplotlib._api.deprecation.wrapper.444.4,83027659115533783802862543511530286452445,83957873679550931629491045115734798252570,70711037498315357893488139046434470249639,184223079633417992229430310761617653411,243,1.0112036708480814,0.8516564028370386,Impure,Impure,2025-02-11 03:07:49.440487
No,matplotlib,No,matplotlib._cm._g21.133.0,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-02-11 03:07:49.442482
No,matplotlib,No,matplotlib._cm._prism_red.51.0,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-02-11 03:07:49.444479
No,matplotlib,No,matplotlib._docstring.__missing__.51.4,15088011718911769866828278896040538720210226527,15257052835962452571240512753677895348198462136,12849801786491481072461619292407859854709002393,33477518383786329477566124862842963694313745,293,1.0112036708480814,0.8516564028370386,Impure,Impure,2025-02-11 03:07:50.847525
No,matplotlib,No,matplotlib._layoutgrid.edit_all_margins_min.306.4,39324228061064103941914007302473021440,39764803768615153373820468906211616949,33490730614829186778459462387117125673,87253217479435479020232644978458994,218,1.0112036708480814,0.8516564028370386,Impure,Impure,2025-02-11 03:07:51.276488
No,matplotlib,No,matplotlib._mathtext.Error.1644.0,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-02-11 03:07:51.278518
No,matplotlib,Yes,matplotlib._mathtext.__init__.698.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-02-11 03:07:51.279484
No,matplotlib,No,matplotlib._mathtext.hpack.1164.4,10,9,8,0,2,0.9,0.8,Impure,Impure,2025-02-11 03:07:51.280483
No,matplotlib,No,matplotlib._mathtext.push_state.2011.4,69346603923992760442778403729750370055318,70123540448789447072849375742517384819449,59059479246872538194362946919398374110622,153867338584361858228660351867746998926,242,1.0112036708480814,0.8516564028370386,Impure,Impure,2025-02-11 03:07:51.670525
