Type-Aware?,Library,Combined Callgraph,NodeID,#Nodes,#Edges,#Leaves,#Cycles,Max Depth,Branching Factor,Percentage of Leaves,Purity Result,Expected Purity,Date
Yes,matplotlib,No,matplotlib._api.deprecation.emit_warning.192.8,13067184776434689293300653372934554,13146639315000177442228595844423954,9794973403877474338285773035964237,19206400998332608954743548038212,200,1.0060804633840317,0.7495855895098148,Impure,Impure,2025-03-01 23:13:00.811874
Yes,matplotlib,No,matplotlib._api.deprecation.wrapper.444.4,6,5,5,0,1,0.8333333333333334,0.8333333333333334,Impure,Impure,2025-03-01 23:13:00.813872
Yes,matplotlib,No,matplotlib._cm._g21.133.0,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-03-01 23:13:00.814871
Yes,matplotlib,No,matplotlib._cm._prism_red.51.0,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-03-01 23:13:00.815870
Yes,matplotlib,No,matplotlib._docstring.__missing__.51.4,1609065519296873792382807068115869056379,1618849383269466455835097067683782349358,1206132325842063454333559305085835196861,2365035631235494132390906841723859474,248,1.0060804633840317,0.7495855895098148,Impure,Impure,2025-03-01 23:13:01.260231
Yes,matplotlib,No,matplotlib._layoutgrid.edit_all_margins_min.306.4,6,5,4,0,2,0.8333333333333334,0.6666666666666666,Impure,Impure,2025-03-01 23:13:01.261230
Yes,matplotlib,No,matplotlib._mathtext.Error.1644.0,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-03-01 23:13:01.262229
Yes,matplotlib,Yes,matplotlib._mathtext.__init__.698.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-03-01 23:13:01.263228
Yes,matplotlib,No,matplotlib._mathtext.hpack.1164.4,10,9,8,0,2,0.9,0.8,Impure,Impure,2025-03-01 23:13:01.264227
Yes,matplotlib,No,matplotlib._mathtext.push_state.2011.4,926964634666682649447099465615789046513,932601009186065775190629979048294049900,694839332131375440095229817824309987790,1362470554238142994140672094900425345,245,1.0060804633840317,0.7495855895098148,Impure,Impure,2025-03-01 23:13:01.415193
Yes,matplotlib,No,matplotlib._mathtext.render.961.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-03-01 23:13:01.416191
Yes,matplotlib,No,matplotlib._mathtext.shrink.1107.4,5,4,3,0,2,0.8,0.6,Impure,Impure,2025-03-01 23:13:01.417192
Yes,matplotlib,No,matplotlib._mathtext.to_vector.104.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-03-01 23:13:01.418190
Yes,matplotlib,Yes,matplotlib._pylab_helpers._set_new_active_manager.106.4,487724235435549214354540798744992358,490689824790619948585472446860349044,365591058537179872291602432783310653,716866517359846557019898239891537,214,1.0060804633840317,0.7495855895098148,Impure,Impure,2025-03-01 23:13:01.419189
Yes,matplotlib,No,matplotlib._tight_layout._auto_adjust_subplotpars.20.0,53710306063238473233841810664045456,54036889612601132897237861712788841,40260471433165192181601759341336652,78944446997801991310390574352469,202,1.0060804633840317,0.7495855895098148,Impure,Impure,2025-03-01 23:13:01.559129
Yes,matplotlib,Yes,matplotlib._type1font._decrypt.444.4,311749705663076678960,313645288333343690089,233683086898968587761,458215748879223734,101,1.0060804633840317,0.7495855895098148,Impure,Impure,2025-03-01 23:13:01.560128
Yes,matplotlib,Yes,matplotlib._type1font._parse.491.4,35,34,30,0,4,0.9714285714285714,0.8571428571428571,Impure,Impure,2025-03-01 23:13:01.561127
Yes,matplotlib,Yes,matplotlib._type1font.transform.694.4,311749705663076678989,313645288333343690118,233683086898968587785,458215748879223734,101,1.0060804633840317,0.7495855895098148,Impure,Impure,2025-03-01 23:13:01.562125
Yes,matplotlib,No,matplotlib._type1font.value.93.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-03-01 23:13:01.563124
Yes,matplotlib,No,matplotlib.animation._base_temp_name.452.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-03-01 23:13:01.564124
Yes,matplotlib,No,matplotlib.animation._draw_frame.1152.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-03-01 23:13:01.565122
Yes,matplotlib,Yes,matplotlib.artist._internal_update.1216.4,18845770478889803261406627148,18960361496230559080678877367,14126517974185278313296606340,27699878063471832158953158,144,1.0060804633840317,0.7495855895098148,Impure,Impure,2025-03-01 23:13:01.566122
Yes,matplotlib,No,matplotlib.artist.aliased_name_rest.1586.4,688424505465018699124760263838384856177,692610445463168906033013109946797906951,516033088761998775270368718915995531205,1011859657244975594643245236279068281,245,1.0060804633840317,0.7495855895098148,Impure,Impure,2025-03-01 23:13:01.567121
Yes,matplotlib,No,matplotlib.artist.get_clip_box.894.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-03-01 23:13:01.568119
Yes,matplotlib,No,matplotlib.axes._axes.bar_label.2645.4,13660736527169931028592867190,13743800135422292751218543371,10239891242856933175982745903,20078814845150028885252609,144,1.0060804633840317,0.7495855895098148,Impure,Impure,2025-03-01 23:13:01.718181
Yes,matplotlib,No,matplotlib.axes._axes.hist2d.7037.4,23904979,23994294,17804991,42426,26,1.0037362509291474,0.7448235365527826,Impure,Impure,2025-03-01 23:13:01.841959
Yes,matplotlib,No,matplotlib.axes._axes.magnitude_spectrum.7357.4,2261518504305328303702778506616996828,2275269584763067086704789241955997165,1695201681237064199773825261186565450,3324023651763857834553436414418661,220,1.0060804633840317,0.7495855895098148,Impure,Impure,2025-03-01 23:13:02.164206
Yes,matplotlib,No,matplotlib.axes._axes.pie.3066.4,620851202709323681222785257362822191195,624626265714329793282525397391126847781,465381114780745931044375518028360652440,912539109497909830728018891567896678,242,1.0060804633840317,0.7495855895098148,Impure,Impure,2025-03-01 23:13:02.626207
Yes,matplotlib,No,matplotlib.axes._axes.specgram.7645.4,677157435417115478716122722958214867027,681274866408394089313543010021970572369,507587455418092862305905412967238671424,995299099701885935986653280819427163,244,1.0060804633840317,0.7495855895098148,Impure,Impure,2025-03-01 23:13:03.575551
