Type-Aware?,Library,Combined Callgraph,NodeID,#Nodes,#Edges,#Leaves,#Cycles,Max Depth,Branching Factor,Percentage of Leaves,Purity Result,Expected Purity,Date
Yes,matplotlib,No,matplotlib._api.deprecation.emit_warning.192.8,13055591576397705788463715774299312,13135046109779165092849328692191611,9784674532562157981907165190835078,19206390669166930681764638090235,200,1.006085862361465,0.749462364482295,Impure,Impure,2025-03-09 00:05:39.398341
Yes,matplotlib,No,matplotlib._api.deprecation.wrapper.444.4,6,5,5,0,1,0.8333333333333334,0.8333333333333334,Impure,Impure,2025-03-09 00:05:39.398341
Yes,matplotlib,No,matplotlib._cm._g21.133.0,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-03-09 00:05:39.399441
Yes,matplotlib,No,matplotlib._cm._prism_red.51.0,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-03-09 00:05:39.404632
Yes,matplotlib,No,matplotlib._docstring.__missing__.51.4,1607637957143512163536568540387916302288,1617421820477754470159405831604275822462,1204864144592263093677901472633016943384,2365034359323860496755076616920437799,248,1.006085862361465,0.749462364482295,Impure,Impure,2025-03-09 00:05:39.780630
Yes,matplotlib,No,matplotlib._layoutgrid.edit_all_margins_min.306.4,6,5,4,0,2,0.8333333333333334,0.6666666666666666,Impure,Impure,2025-03-09 00:05:39.781612
Yes,matplotlib,No,matplotlib._mathtext.Error.1644.0,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-03-09 00:05:39.782698
Yes,matplotlib,Yes,matplotlib._mathtext.__init__.698.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-03-09 00:05:39.783699
Yes,matplotlib,No,matplotlib._mathtext.hpack.1164.4,10,9,8,0,2,0.9,0.8,Impure,Impure,2025-03-09 00:05:39.784690
Yes,matplotlib,No,matplotlib._mathtext.push_state.2011.4,926142232089481754683663886403256202793,931778606241118385202853046765456407021,694108747108693441539834624510661434631,1362469821504087940518497767135076736,245,1.006085862361465,0.749462364482295,Impure,Impure,2025-03-09 00:05:39.908076
Yes,matplotlib,No,matplotlib._mathtext.render.961.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-03-09 00:05:39.909063
Yes,matplotlib,No,matplotlib._mathtext.shrink.1107.4,5,4,3,0,2,0.8,0.6,Impure,Impure,2025-03-09 00:05:39.910063
Yes,matplotlib,No,matplotlib._mathtext.to_vector.104.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-03-09 00:05:39.910207
Yes,matplotlib,Yes,matplotlib._pylab_helpers._set_new_active_manager.106.4,487291526728889913424619158798720381,490257115890470117909625292060274801,365206659814421298130706454799130993,716866131830406259525536372937609,214,1.006085862361465,0.749462364482295,Impure,Impure,2025-03-09 00:05:39.910207
Yes,matplotlib,No,matplotlib._tight_layout._auto_adjust_subplotpars.20.0,53662654305580491683989662285576892,53989237833635135837942927643208719,40218139780256364609236120668344421,78944404541629567818468224915308,202,1.006085862361465,0.749462364482295,Impure,Impure,2025-03-09 00:05:40.032517
Yes,matplotlib,Yes,matplotlib._type1font._decrypt.444.4,311473121474434865866,313368704021024168727,233437382092911055365,458215502451671422,101,1.006085862361465,0.749462364482295,Impure,Impure,2025-03-09 00:05:40.033504
Yes,matplotlib,Yes,matplotlib._type1font._parse.491.4,35,34,30,0,4,0.9714285714285714,0.8571428571428571,Impure,Impure,2025-03-09 00:05:40.033504
Yes,matplotlib,Yes,matplotlib._type1font.transform.694.4,311473121474434865895,313368704021024168756,233437382092911055389,458215502451671422,101,1.006085862361465,0.749462364482295,Impure,Impure,2025-03-09 00:05:40.034619
