Type-Aware?,Library,Combined Callgraph,NodeID,#Nodes,#Edges,#Leaves,#Cycles,Max Depth,Branching Factor,Percentage of Leaves,Purity Result,Expected Purity,Date
Yes,matplotlib,No,matplotlib._api.deprecation.emit_warning.192.8,14,13,10,0,3,0.9285714285714286,0.7142857142857143,Impure,Impure,2025-03-01 15:28:39.056120
Yes,matplotlib,No,matplotlib._api.deprecation.wrapper.444.4,6,5,5,0,1,0.8333333333333334,0.8333333333333334,Impure,Impure,2025-03-01 15:28:39.057120
Yes,matplotlib,No,matplotlib._cm._g21.133.0,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-03-01 15:28:39.058123
Yes,matplotlib,No,matplotlib._cm._prism_red.51.0,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-03-01 15:28:39.060855
Yes,matplotlib,No,matplotlib._docstring.__missing__.51.4,8,8,5,1,2,1.0,0.625,Impure,Impure,2025-03-01 15:28:39.061710
Yes,matplotlib,No,matplotlib._layoutgrid.edit_all_margins_min.306.4,6,5,4,0,2,0.8333333333333334,0.6666666666666666,Impure,Impure,2025-03-01 15:28:39.061710
Yes,matplotlib,No,matplotlib._mathtext.Error.1644.0,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-03-01 15:28:39.062730
Yes,matplotlib,No,matplotlib._mathtext.__init__.698.4,12,11,9,0,3,0.9166666666666666,0.75,Impure,Impure,2025-03-01 15:28:39.063719
Yes,matplotlib,No,matplotlib._mathtext.hpack.1164.4,10,9,8,0,2,0.9,0.8,Impure,Impure,2025-03-01 15:28:39.064717
Yes,matplotlib,No,matplotlib._mathtext.push_state.2011.4,2,1,1,0,1,0.5,0.5,Pure,Impure,2025-03-01 15:28:39.065716
Yes,matplotlib,No,matplotlib._mathtext.render.961.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-03-01 15:28:39.065716
Yes,matplotlib,No,matplotlib._mathtext.shrink.1107.4,5,4,3,0,2,0.8,0.6,Impure,Impure,2025-03-01 15:28:39.066715
Yes,matplotlib,No,matplotlib._mathtext.to_vector.104.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-03-01 15:28:39.066715
Yes,matplotlib,No,matplotlib._pylab_helpers._set_new_active_manager.106.4,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-03-01 15:28:39.067715
Yes,matplotlib,No,matplotlib._tight_layout._auto_adjust_subplotpars.20.0,27,26,24,0,2,0.9629629629629629,0.8888888888888888,Impure,Impure,2025-03-01 15:28:39.068716
Yes,matplotlib,No,matplotlib._type1font._decrypt.444.4,8,7,6,0,2,0.875,0.75,Pure,Impure,2025-03-01 15:28:39.069716
Yes,matplotlib,No,matplotlib._type1font._parse.491.4,30,29,25,0,3,0.9666666666666667,0.8333333333333334,Impure,Impure,2025-03-01 15:28:39.069716
Yes,matplotlib,No,matplotlib._type1font.transform.694.4,35,34,29,0,3,0.9714285714285714,0.8285714285714286,Impure,Impure,2025-03-01 15:28:39.070726
Yes,matplotlib,No,matplotlib._type1font.value.93.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-03-01 15:28:39.071716
Yes,matplotlib,No,matplotlib.animation._base_temp_name.452.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-03-01 15:28:39.071716
Yes,matplotlib,No,matplotlib.animation._draw_frame.1152.4,2,1,1,0,1,0.5,0.5,Pure,Pure,2025-03-01 15:28:39.072716
Yes,matplotlib,No,matplotlib.artist._internal_update.1216.4,39,38,30,0,6,0.9743589743589743,0.7692307692307693,Impure,Impure,2025-03-01 15:28:39.072716
Yes,matplotlib,No,matplotlib.artist.aliased_name_rest.1586.4,16,15,12,0,3,0.9375,0.75,Impure,Impure,2025-03-01 15:28:39.073716
Yes,matplotlib,No,matplotlib.artist.get_clip_box.894.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-03-01 15:28:39.073716
Yes,matplotlib,No,matplotlib.axes._axes.bar_label.2645.4,399554989293300320876179822640,402964713083998047814249203105,296591012050335559857814828842,1454357008962705936308833320,161,1.008533803561629,0.7423033624856521,Impure,Impure,2025-03-01 15:28:40.004718
Yes,matplotlib,No,matplotlib.axes._axes.hist2d.7037.4,51538137671,52644588191,36165325188,326207830,45,1.0214685778338202,0.7017196744450832,Impure,Impure,2025-03-01 15:28:40.005716
Yes,matplotlib,No,matplotlib.axes._axes.magnitude_spectrum.7357.4,233578054715369450328189573325,235571363950617799070292107915,173385775418076373204721041098,850210584570638300476454963,151,1.008533803561629,0.7423033624856521,Impure,Impure,2025-03-01 15:28:40.016768
Yes,matplotlib,No,matplotlib.axes._axes.pie.3066.4,399554989293300320876179822709,402964713083998047814249203173,296591012050335559857814828897,1454357008962705936308833320,157,1.008533803561629,0.7423033624856521,Impure,Impure,2025-03-01 15:28:40.020747
Yes,matplotlib,No,matplotlib.axes._axes.specgram.7645.4,399554989293300320876179829917,402964713083998047814249210491,296591012050335559857814833585,1454357008962705936308833325,161,1.008533803561629,0.7423033624856521,Impure,Impure,2025-03-01 15:28:40.025754
Yes,matplotlib,No,matplotlib.axes._base.artists.1476.4,8,7,7,0,1,0.875,0.875,Impure,Impure,2025-03-01 15:28:40.027757
Yes,matplotlib,No,matplotlib.axes._base.get_agg_filter.4599.8,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-03-01 15:28:40.027757
Yes,matplotlib,No,matplotlib.axes._base.get_data_ratio.1862.4,297,299,213,0,7,1.0067340067340067,0.7171717171717171,Impure,Impure,2025-03-01 15:28:40.028727
Yes,matplotlib,No,matplotlib.axes._base.get_ybound.3735.4,3,2,1,0,2,0.6666666666666666,0.3333333333333333,Impure,Impure,2025-03-01 15:28:40.029205
Yes,matplotlib,No,matplotlib.axis.__init__.543.4,1,0,1,0,0,0.0,1.0,Impure,Pure,2025-03-01 15:28:40.030219
Yes,matplotlib,No,matplotlib.axis._set_formatter.1832.4,26,25,22,0,3,0.9615384615384616,0.8461538461538461,Impure,Impure,2025-03-01 15:28:40.031218
Yes,matplotlib,No,matplotlib.axis.formatter.565.4,4,3,3,0,1,0.75,0.75,Impure,Impure,2025-03-01 15:28:40.032214
Yes,matplotlib,No,matplotlib.axis.label.193.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-03-01 15:28:40.033271
Yes,matplotlib,Yes,matplotlib.axis.set_tick_params.918.4,1232450867713848563339527796050,1242968361318277520169742486919,914852423202349419840860137308,4486049744572315968716918950,162,1.008533803561629,0.7423033624856521,Impure,Impure,2025-03-01 15:28:40.035249
Yes,matplotlib,No,matplotlib.axis.set_units.1738.4,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-03-01 15:28:40.035249
Yes,matplotlib,No,matplotlib.backend_bases.button_press_event.1885.4,5,4,4,0,1,0.8,0.8,Impure,Impure,2025-03-01 15:28:40.036213
Yes,matplotlib,No,matplotlib.backend_bases.device_pixel_ratio.2085.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-03-01 15:28:40.037231
Yes,matplotlib,No,matplotlib.backend_bases.get_canvas_width_height.673.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-03-01 15:28:40.038211
Yes,matplotlib,No,matplotlib.backend_bases.get_texmanager.677.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-03-01 15:28:40.038593
Yes,matplotlib,No,matplotlib.backend_bases.mpl_connect.2415.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-03-01 15:28:40.039614
Yes,matplotlib,No,matplotlib.backend_bases.remove_toolitem.3516.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-03-01 15:28:40.040609
Yes,matplotlib,No,matplotlib.backend_bases.single_shot.1170.4,1,0,1,0,0,0.0,1.0,Pure,Impure,2025-03-01 15:28:40.040609
Yes,matplotlib,No,matplotlib.backend_tools._switch_on_zoom_mode.776.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-03-01 15:28:40.041599
Yes,matplotlib,No,matplotlib.backend_tools.enable.208.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-03-01 15:28:40.041599
Yes,matplotlib,No,matplotlib.backend_tools.trigger.603.4,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-03-01 15:28:40.042599
