Type-Aware?,Library,Combined Callgraph,NodeID,#Nodes,#Edges,#Leaves,#Cycles,Max Depth,Branching Factor,Percentage of Leaves,Purity Result,Expected Purity,Date
Yes,matplotlib,No,matplotlib._api.deprecation.emit_warning.192.8,13,12,9,0,3,0.9230769230769231,0.6923076923076923,Impure,Impure,2025-03-01 17:00:42.088793
Yes,matplotlib,No,matplotlib._api.deprecation.wrapper.444.4,6,5,5,0,1,0.8333333333333334,0.8333333333333334,Impure,Impure,2025-03-01 17:00:42.089785
Yes,matplotlib,No,matplotlib._cm._g21.133.0,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-03-01 17:00:42.089785
Yes,matplotlib,No,matplotlib._cm._prism_red.51.0,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-03-01 17:00:42.092783
Yes,matplotlib,No,matplotlib._docstring.__missing__.51.4,7,7,4,1,2,1.0,0.5714285714285714,Impure,Impure,2025-03-01 17:00:42.093794
Yes,matplotlib,No,matplotlib._layoutgrid.edit_all_margins_min.306.4,5,4,3,0,2,0.8,0.6,Impure,Impure,2025-03-01 17:00:42.094783
Yes,matplotlib,No,matplotlib._mathtext.Error.1644.0,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-03-01 17:00:42.095784
Yes,matplotlib,Yes,matplotlib._mathtext.__init__.698.4,175,195,138,11,7,1.1142857142857143,0.7885714285714286,Impure,Impure,2025-03-01 17:00:42.095784
Yes,matplotlib,No,matplotlib._mathtext.hpack.1164.4,9,8,7,0,2,0.8888888888888888,0.7777777777777778,Impure,Impure,2025-03-01 17:00:42.096798
Yes,matplotlib,No,matplotlib._mathtext.push_state.2011.4,2,1,1,0,1,0.5,0.5,Pure,Impure,2025-03-01 17:00:42.097797
Yes,matplotlib,No,matplotlib._mathtext.render.961.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-03-01 17:00:42.097797
Yes,matplotlib,Yes,matplotlib._mathtext.shrink.1107.4,140,194,89,9,8,1.3857142857142857,0.6357142857142857,Impure,Impure,2025-03-01 17:00:42.098785
Yes,matplotlib,No,matplotlib._mathtext.to_vector.104.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-03-01 17:00:42.099780
Yes,matplotlib,No,matplotlib._pylab_helpers._set_new_active_manager.106.4,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-03-01 17:00:42.100783
Yes,matplotlib,No,matplotlib._tight_layout._auto_adjust_subplotpars.20.0,26,25,23,0,2,0.9615384615384616,0.8846153846153846,Impure,Impure,2025-03-01 17:00:42.102780
Yes,matplotlib,No,matplotlib._type1font._decrypt.444.4,8,7,6,0,2,0.875,0.75,Pure,Impure,2025-03-01 17:00:42.103780
Yes,matplotlib,No,matplotlib._type1font._parse.491.4,30,29,25,0,3,0.9666666666666667,0.8333333333333334,Impure,Impure,2025-03-01 17:00:42.103780
Yes,matplotlib,No,matplotlib._type1font.transform.694.4,33,32,27,0,3,0.9696969696969697,0.8181818181818182,Impure,Impure,2025-03-01 17:00:42.104780
Yes,matplotlib,No,matplotlib._type1font.value.93.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-03-01 17:00:42.105780
Yes,matplotlib,No,matplotlib.animation._base_temp_name.452.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-03-01 17:00:42.105780
Yes,matplotlib,No,matplotlib.animation._draw_frame.1152.4,2,1,1,0,1,0.5,0.5,Pure,Pure,2025-03-01 17:00:42.106780
Yes,matplotlib,No,matplotlib.artist._internal_update.1216.4,37,36,28,0,6,0.972972972972973,0.7567567567567568,Impure,Impure,2025-03-01 17:00:42.107779
