Type-Aware?,Library,Combined Callgraph,NodeID,#Nodes,#Edges,#Leaves,#Cycles,Max Depth,Branching Factor,Percentage of Leaves,Purity Result,Expected Purity,Date
Yes,matplotlib,No,matplotlib._api.deprecation.emit_warning.192.8,13568784531674511117539124439066705,13648239070239999266466825188561154,10311963384686242982705868838584847,19206400998332608954685117020312,200,1.00585568577495,0.7599769427109956,Impure,Impure,2025-03-01 20:33:28.500757
Yes,matplotlib,No,matplotlib._api.deprecation.wrapper.444.4,6,5,5,0,1,0.8333333333333334,0.8333333333333334,Impure,Impure,2025-03-01 20:33:28.501723
Yes,matplotlib,No,matplotlib._cm._g21.133.0,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-03-01 20:33:28.502726
Yes,matplotlib,No,matplotlib._cm._prism_red.51.0,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-03-01 20:33:28.503723
Yes,matplotlib,No,matplotlib._docstring.__missing__.51.4,1670831453157370057596764453108396493886,1680615317129962721049054451951143802012,1269793379555908126182423471257985515870,2365035631235494132390906666430805774,248,1.00585568577495,0.7599769427109956,Impure,Impure,2025-03-01 20:33:28.936727
Yes,matplotlib,No,matplotlib._layoutgrid.edit_all_margins_min.306.4,6,5,4,0,2,0.8333333333333334,0.6666666666666666,Impure,Impure,2025-03-01 20:33:28.937728
Yes,matplotlib,No,matplotlib._mathtext.Error.1644.0,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-03-01 20:33:28.938727
Yes,matplotlib,Yes,matplotlib._mathtext.__init__.698.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-03-01 20:33:28.938727
Yes,matplotlib,No,matplotlib._mathtext.hpack.1164.4,10,9,8,0,2,0.9,0.8,Impure,Impure,2025-03-01 20:33:28.940725
Yes,matplotlib,No,matplotlib._mathtext.push_state.2011.4,962547297789599177391001582952656524808,968183672308982303134532096143439533244,731513752588869820499707697803652743882,1362470554238142994140672036469407445,245,1.00585568577495,0.7599769427109956,Impure,Impure,2025-03-01 20:33:29.083283
Yes,matplotlib,No,matplotlib._mathtext.render.961.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-03-01 20:33:29.084248
Yes,matplotlib,No,matplotlib._mathtext.shrink.1107.4,5,4,3,0,2,0.8,0.6,Impure,Impure,2025-03-01 20:33:29.085247
Yes,matplotlib,No,matplotlib._mathtext.to_vector.104.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-03-01 20:33:29.085247
Yes,matplotlib,Yes,matplotlib._pylab_helpers._set_new_active_manager.106.4,506446122460533188320972399990056009,509411711815603922551904048105412695,384887375795394484827148689637589424,716866517359846557019898239891537,214,1.00585568577495,0.7599769427109956,Impure,Impure,2025-03-01 20:33:29.086247
Yes,matplotlib,No,matplotlib._tight_layout._auto_adjust_subplotpars.20.0,55772041382368709277730871043725449,56098624931731368941126680370473883,42385465498523699535066959892228669,78944446997801991310332143334569,202,1.00585568577495,0.7599769427109956,Impure,Impure,2025-03-01 20:33:29.238285
Yes,matplotlib,Yes,matplotlib._type1font._decrypt.444.4,323716596675338881227,325612179345605892356,246017149446132480503,458215748879223734,101,1.00585568577495,0.7599769427109956,Impure,Impure,2025-03-01 20:33:29.239250
Yes,matplotlib,Yes,matplotlib._type1font._parse.491.4,37,36,32,0,4,0.972972972972973,0.8648648648648649,Impure,Impure,2025-03-01 20:33:29.240250
Yes,matplotlib,Yes,matplotlib._type1font.transform.694.4,323716596675338881258,325612179345605892387,246017149446132480529,458215748879223734,101,1.00585568577495,0.7599769427109956,Impure,Impure,2025-03-01 20:33:29.240250
