Type-Aware?,Library,Combined Callgraph,NodeID,#Nodes,#Edges,#Leaves,#Cycles,Max Depth,Branching Factor,Percentage of Leaves,Purity Result,Expected Purity,Date
Yes,matplotlib,No,matplotlib._api.deprecation.emit_warning.192.8,9,8,6,0,3,0.8888888888888888,0.6666666666666666,Impure,Impure,2025-01-17 16:31:32.878725
Yes,matplotlib,No,matplotlib._api.deprecation.wrapper.444.4,50,49,36,0,8,0.98,0.72,Impure,Impure,2025-01-17 16:31:32.881287
Yes,matplotlib,No,matplotlib._cm._g21.133.0,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-01-17 16:31:32.881810
Yes,matplotlib,No,matplotlib._cm._prism_red.51.0,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-01-17 16:31:32.882838
Yes,matplotlib,No,matplotlib._docstring.__missing__.51.4,5,4,3,0,2,0.8,0.6,Impure,Impure,2025-01-17 16:31:32.883864
Yes,matplotlib,No,matplotlib._layoutgrid.edit_all_margins_min.306.4,5,4,3,0,2,0.8,0.6,Impure,Impure,2025-01-17 16:31:32.884378
Yes,matplotlib,No,matplotlib._mathtext.Error.1644.0,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-01-17 16:31:32.885404
Yes,matplotlib,Yes,matplotlib._mathtext.__init__.698.4,187,207,150,11,7,1.106951871657754,0.8021390374331551,Impure,Impure,2025-01-17 16:31:32.886447
Yes,matplotlib,No,matplotlib._mathtext.hpack.1164.4,9,8,7,0,2,0.8888888888888888,0.7777777777777778,Impure,Impure,2025-01-17 16:31:32.886961
Yes,matplotlib,No,matplotlib._mathtext.push_state.2011.4,2,1,1,0,1,0.5,0.5,Pure,Impure,2025-01-17 16:31:32.887986
Yes,matplotlib,No,matplotlib._mathtext.render.961.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-01-17 16:31:32.888499
Yes,matplotlib,Yes,matplotlib._mathtext.shrink.1107.4,140,194,89,9,8,1.3857142857142857,0.6357142857142857,Impure,Impure,2025-01-17 16:31:32.889524
Yes,matplotlib,No,matplotlib._mathtext.to_vector.104.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-01-17 16:31:32.890028
Yes,matplotlib,No,matplotlib._pylab_helpers._set_new_active_manager.106.4,41,41,33,0,4,1.0,0.8048780487804879,Impure,Impure,2025-01-17 16:31:32.891030
Yes,matplotlib,No,matplotlib._tight_layout._auto_adjust_subplotpars.20.0,19,18,17,0,2,0.9473684210526315,0.8947368421052632,Impure,Impure,2025-01-17 16:31:32.893028
Yes,matplotlib,No,matplotlib._type1font._decrypt.444.4,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-01-17 16:31:32.894026
Yes,matplotlib,No,matplotlib._type1font._parse.491.4,24,23,20,0,2,0.9583333333333334,0.8333333333333334,Impure,Impure,2025-01-17 16:31:32.895026
Yes,matplotlib,No,matplotlib._type1font.transform.694.4,14,13,12,0,2,0.9285714285714286,0.8571428571428571,Impure,Impure,2025-01-17 16:31:32.897022
Yes,matplotlib,No,matplotlib._type1font.value.93.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-01-17 16:31:32.898022
Yes,matplotlib,No,matplotlib.animation._base_temp_name.452.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-01-17 16:31:32.899020
Yes,matplotlib,No,matplotlib.animation._draw_frame.1152.4,2,1,1,0,1,0.5,0.5,Pure,Pure,2025-01-17 16:31:32.899020
Yes,matplotlib,No,matplotlib.artist._internal_update.1216.4,9,8,7,0,2,0.8888888888888888,0.7777777777777778,Impure,Impure,2025-01-17 16:31:32.900019
Yes,matplotlib,No,matplotlib.artist.aliased_name_rest.1586.4,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-01-17 16:31:32.901018
Yes,matplotlib,No,matplotlib.artist.get_clip_box.894.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-01-17 16:31:32.902017
Yes,matplotlib,No,matplotlib.axes._axes.bar_label.2645.4,29,28,23,0,3,0.9655172413793104,0.7931034482758621,Impure,Impure,2025-01-17 16:31:32.903016
Yes,matplotlib,No,matplotlib.axes._axes.hist2d.7037.4,22117348223952,23289128802876,14521137374413,552511356102,54,1.0529801568912778,0.6565496562868836,Impure,Impure,2025-01-17 16:31:32.924994
Yes,matplotlib,No,matplotlib.axes._axes.magnitude_spectrum.7357.4,30,29,20,0,5,0.9666666666666667,0.6666666666666666,Impure,Impure,2025-01-17 16:31:32.925993
Yes,matplotlib,No,matplotlib.axes._axes.pie.3066.4,3506687526058896845835049118688705754581103878287,3692472352929122195635998669588319450567988972682,2302314608794665597872647944477345208682852915397,87600214027948067067686839506796504040969028049,215,1.0529801487841792,0.6565496901807489,Impure,Impure,2025-01-17 16:31:33.549230
Yes,matplotlib,No,matplotlib.axes._axes.specgram.7645.4,22117348223964,23289128802888,14521137374420,552511356102,52,1.052980156891249,0.6565496562868438,Impure,Impure,2025-01-17 16:31:33.552227
