Type-Aware?,Library,Combined Callgraph,NodeID,#Nodes,#Edges,#Leaves,#Cycles,Max Depth,Branching Factor,Percentage of Leaves,Purity Result,Expected Purity,Date
No,matplotlib,No,matplotlib._api.deprecation.emit_warning.192.8,16657731767960692734491669102252212373901012,17012393861489234172137612252775547117863981,12358364070581409091665646063794039306905365,181800463492058523311757280253329717300648,263,1.0212911396622855,0.7418995720864804,Impure,Impure,2025-03-07 18:13:33.861505
No,matplotlib,No,matplotlib._api.deprecation.wrapper.444.4,6,5,5,0,1,0.8333333333333334,0.8333333333333334,Impure,Impure,2025-03-07 18:13:33.863505
No,matplotlib,No,matplotlib._cm._g21.133.0,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-03-07 18:13:33.864507
No,matplotlib,No,matplotlib._cm._prism_red.51.0,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-03-07 18:13:33.865502
No,matplotlib,No,matplotlib._docstring.__missing__.51.4,22838832522558041901337445174276192261961140658592,23325097295519373929965649636867046643691328424751,16944120075440603734260936867943020315183442865629,249260247196720853451566284043063769294135574151,326,1.0212911396622855,0.7418995720864804,Impure,Impure,2025-03-07 18:13:34.370449
No,matplotlib,No,matplotlib._layoutgrid.edit_all_margins_min.306.4,109152844021512359662109283018018609915347758,111476832468110046600942136320333038874335841,80980448271582363529002701733106635259826180,1191280896523687028899731766614549587514313,269,1.0212911396622855,0.7418995720864804,Impure,Impure,2025-03-07 18:13:34.537021
No,matplotlib,No,matplotlib._mathtext.Error.1644.0,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-03-07 18:13:34.538022
No,matplotlib,Yes,matplotlib._mathtext.__init__.698.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-03-07 18:13:34.539019
No,matplotlib,No,matplotlib._mathtext.hpack.1164.4,10,9,8,0,2,0.9,0.8,Impure,Impure,2025-03-07 18:13:34.540018
No,matplotlib,No,matplotlib._mathtext.push_state.2011.4,4634839209505382254444434558277972638705119777,4733520218427198375309852670774967951648316244,3438585226221684323270864604923651764180534010,50584072803953013781463751938853964492306817,290,1.0212911396622855,0.7418995720864804,Impure,Impure,2025-03-07 18:13:34.753658
No,matplotlib,No,matplotlib._mathtext.render.961.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-03-07 18:13:34.754743
No,matplotlib,No,matplotlib._mathtext.shrink.1107.4,5,4,3,0,2,0.8,0.6,Impure,Impure,2025-03-07 18:13:34.755743
No,matplotlib,No,matplotlib._mathtext.to_vector.104.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-03-07 18:13:34.756760
No,matplotlib,Yes,matplotlib._pylab_helpers._set_new_active_manager.106.4,1150703855314543537770210691339779,1175203651807975876633619930617560,853706697856123142537296531032484,12558642266088883962960922330188,191,1.0212911396622855,0.7418995720864804,Impure,Impure,2025-03-07 18:13:34.756760
No,matplotlib,No,matplotlib._tight_layout._auto_adjust_subplotpars.20.0,118787575376701403940756008095890814179031753,121316698234191022279134759675654372602364265,88128451341165311188040802170338939129007614,1296433185586465905221849417643252401166043,271,1.0212911396622855,0.7418995720864804,Impure,Impure,2025-03-07 18:13:34.948284
No,matplotlib,Yes,matplotlib._type1font._decrypt.444.4,15860860290995088132579007658552981936184,16198556082614663142202620723046505039809,11767165462812705389223806957704122538270,173103504874043513407131456936881370124,243,1.0212911396622855,0.7418995720864804,Impure,Impure,2025-03-07 18:13:34.950398
No,matplotlib,Yes,matplotlib._type1font._parse.491.4,41,41,33,1,4,1.0,0.8048780487804879,Impure,Impure,2025-03-07 18:13:34.952377
No,matplotlib,Yes,matplotlib._type1font.transform.694.4,16,16,14,1,2,1.0,0.875,Impure,Impure,2025-03-07 18:13:34.953377
No,matplotlib,No,matplotlib._type1font.value.93.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-03-07 18:13:34.954490
No,matplotlib,No,matplotlib.animation._base_temp_name.452.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-03-07 18:13:34.955490
No,matplotlib,No,matplotlib.animation._draw_frame.1152.4,2,1,1,0,1,0.5,0.5,Pure,Pure,2025-03-07 18:13:34.956488
No,matplotlib,Yes,matplotlib.artist._internal_update.1216.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-03-07 18:13:34.957487
No,matplotlib,No,matplotlib.artist.aliased_name_rest.1586.4,10919413698678682484105968377524642831348758899376,11151900460767524032423694690228437507440773728735,8101108350484967114126963426948049335873359323417,119173156293676364517767447717260227331120837060,323,1.0212911396622855,0.7418995720864804,Impure,Impure,2025-03-07 18:13:34.959486
No,matplotlib,No,matplotlib.artist.get_clip_box.894.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-03-07 18:13:34.960788
No,matplotlib,No,matplotlib.axes._axes.bar_label.2645.4,5867691751355361189230930675281197450,5992621595928708918181248556179787101,4353237999465913403586471590887347880,64039275868081110344045213688616074,221,1.0212911396622855,0.7418995720864804,Impure,Impure,2025-03-07 18:13:35.341718
