Type-Aware?,Library,Combined Callgraph,NodeID,#Nodes,#Edges,#Leaves,#Cycles,Max Depth,Branching Factor,Percentage of Leaves,Purity Result,Expected Purity,Date
Yes,matplotlib,No,matplotlib._api.deprecation.emit_warning.192.8,9,8,6,0,3,0.8888888888888888,0.6666666666666666,Impure,Impure,2025-01-18 21:59:50.204846
Yes,matplotlib,No,matplotlib._api.deprecation.wrapper.444.4,50,49,36,0,8,0.98,0.72,Impure,Impure,2025-01-18 21:59:50.207373
Yes,matplotlib,No,matplotlib._cm._g21.133.0,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-01-18 21:59:50.208390
Yes,matplotlib,No,matplotlib._cm._prism_red.51.0,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-01-18 21:59:50.212368
Yes,matplotlib,No,matplotlib._docstring.__missing__.51.4,5,4,3,0,2,0.8,0.6,Impure,Impure,2025-01-18 21:59:50.213367
Yes,matplotlib,No,matplotlib._layoutgrid.edit_all_margins_min.306.4,5,4,3,0,2,0.8,0.6,Impure,Impure,2025-01-18 21:59:50.214366
Yes,matplotlib,No,matplotlib._mathtext.Error.1644.0,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-01-18 21:59:50.215365
Yes,matplotlib,Yes,matplotlib._mathtext.__init__.698.4,187,207,150,11,7,1.106951871657754,0.8021390374331551,Impure,Impure,2025-01-18 21:59:50.216364
Yes,matplotlib,No,matplotlib._mathtext.hpack.1164.4,9,8,7,0,2,0.8888888888888888,0.7777777777777778,Impure,Impure,2025-01-18 21:59:50.217363
Yes,matplotlib,No,matplotlib._mathtext.push_state.2011.4,2,1,1,0,1,0.5,0.5,Pure,Impure,2025-01-18 21:59:50.218364
Yes,matplotlib,No,matplotlib._mathtext.render.961.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-01-18 21:59:50.220361
Yes,matplotlib,Yes,matplotlib._mathtext.shrink.1107.4,140,194,89,9,8,1.3857142857142857,0.6357142857142857,Impure,Impure,2025-01-18 21:59:50.221377
Yes,matplotlib,No,matplotlib._mathtext.to_vector.104.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-01-18 21:59:50.222376
Yes,matplotlib,No,matplotlib._pylab_helpers._set_new_active_manager.106.4,41,41,33,0,4,1.0,0.8048780487804879,Impure,Impure,2025-01-18 21:59:50.223375
Yes,matplotlib,No,matplotlib._tight_layout._auto_adjust_subplotpars.20.0,19,18,17,0,2,0.9473684210526315,0.8947368421052632,Impure,Impure,2025-01-18 21:59:50.225365
Yes,matplotlib,No,matplotlib._type1font._decrypt.444.4,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-01-18 21:59:50.226369
Yes,matplotlib,No,matplotlib._type1font._parse.491.4,24,23,20,0,2,0.9583333333333334,0.8333333333333334,Impure,Impure,2025-01-18 21:59:50.227353
Yes,matplotlib,No,matplotlib._type1font.transform.694.4,14,13,12,0,2,0.9285714285714286,0.8571428571428571,Impure,Impure,2025-01-18 21:59:50.228352
Yes,matplotlib,No,matplotlib._type1font.value.93.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-01-18 21:59:50.229351
Yes,matplotlib,No,matplotlib.animation._base_temp_name.452.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-01-18 21:59:50.230349
Yes,matplotlib,No,matplotlib.animation._draw_frame.1152.4,2,1,1,0,1,0.5,0.5,Pure,Pure,2025-01-18 21:59:50.231348
Yes,matplotlib,No,matplotlib.artist._internal_update.1216.4,9,8,7,0,2,0.8888888888888888,0.7777777777777778,Impure,Impure,2025-01-18 21:59:50.232347
Yes,matplotlib,No,matplotlib.artist.aliased_name_rest.1586.4,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-01-18 21:59:50.232347
Yes,matplotlib,No,matplotlib.artist.get_clip_box.894.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-01-18 21:59:50.233346
Yes,matplotlib,No,matplotlib.axes._axes.bar_label.2645.4,29,28,23,0,3,0.9655172413793104,0.7931034482758621,Impure,Impure,2025-01-18 21:59:50.235346
Yes,matplotlib,No,matplotlib.axes._axes.hist2d.7037.4,22117348223952,23289128802876,14521137374413,552511356102,54,1.0529801568912778,0.6565496562868836,Impure,Impure,2025-01-18 21:59:50.256872
Yes,matplotlib,No,matplotlib.axes._axes.magnitude_spectrum.7357.4,30,29,20,0,5,0.9666666666666667,0.6666666666666666,Impure,Impure,2025-01-18 21:59:50.258871
Yes,matplotlib,No,matplotlib.axes._axes.pie.3066.4,16999378134658412996583282132,17899943865392136181389724965,11161098398498560082309535397,424621763184189537256220434,111,1.0529763926421312,0.656559217054138,Impure,Impure,2025-01-18 21:59:50.561987
Yes,matplotlib,No,matplotlib.axes._axes.specgram.7645.4,22117348223932,23289128802856,14521137374400,552511356102,52,1.0529801568913257,0.6565496562868894,Impure,Impure,2025-01-18 21:59:50.563986
Yes,matplotlib,No,matplotlib.axes._base.artists.1476.4,8,7,7,0,1,0.875,0.875,Impure,Impure,2025-01-18 21:59:50.564984
Yes,matplotlib,No,matplotlib.axes._base.get_agg_filter.4599.8,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-01-18 21:59:50.565983
Yes,matplotlib,No,matplotlib.axes._base.get_data_ratio.1862.4,9,8,4,0,3,0.8888888888888888,0.4444444444444444,Impure,Impure,2025-01-18 21:59:50.566982
Yes,matplotlib,No,matplotlib.axes._base.get_ybound.3735.4,3,2,1,0,2,0.6666666666666666,0.3333333333333333,Impure,Impure,2025-01-18 21:59:50.566982
Yes,matplotlib,No,matplotlib.axis.__init__.543.4,1,0,1,0,0,0.0,1.0,Impure,Pure,2025-01-18 21:59:50.569002
Yes,matplotlib,No,matplotlib.axis._set_formatter.1832.4,8,7,7,0,1,0.875,0.875,Impure,Impure,2025-01-18 21:59:50.569992
Yes,matplotlib,No,matplotlib.axis.formatter.565.4,4,3,3,0,1,0.75,0.75,Impure,Impure,2025-01-18 21:59:50.570997
Yes,matplotlib,No,matplotlib.axis.label.193.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-01-18 21:59:50.571978
Yes,matplotlib,No,matplotlib.axis.set_tick_params.918.4,90,92,75,2,7,1.0222222222222221,0.8333333333333334,Impure,Impure,2025-01-18 21:59:50.572976
Yes,matplotlib,No,matplotlib.axis.set_units.1738.4,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-01-18 21:59:50.573975
Yes,matplotlib,No,matplotlib.backend_bases.button_press_event.1885.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-01-18 21:59:50.573975
Yes,matplotlib,No,matplotlib.backend_bases.device_pixel_ratio.2085.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-01-18 21:59:50.574974
Yes,matplotlib,No,matplotlib.backend_bases.get_canvas_width_height.673.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-01-18 21:59:50.575973
Yes,matplotlib,No,matplotlib.backend_bases.get_texmanager.677.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-01-18 21:59:50.576972
Yes,matplotlib,No,matplotlib.backend_bases.mpl_connect.2415.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-01-18 21:59:50.577971
Yes,matplotlib,No,matplotlib.backend_bases.remove_toolitem.3516.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-01-18 21:59:50.577971
Yes,matplotlib,No,matplotlib.backend_bases.single_shot.1170.4,1,0,1,0,0,0.0,1.0,Pure,Impure,2025-01-18 21:59:50.578970
Yes,matplotlib,No,matplotlib.backend_tools._switch_on_zoom_mode.776.4,3,2,1,0,2,0.6666666666666666,0.3333333333333333,Impure,Impure,2025-01-18 21:59:50.579969
Yes,matplotlib,No,matplotlib.backend_tools.enable.208.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-01-18 21:59:50.580968
Yes,matplotlib,No,matplotlib.backend_tools.trigger.603.4,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-01-18 21:59:50.581973
Yes,matplotlib,Yes,matplotlib.backends._backend_gtk.__init__.137.4,7234408095874,7486609745901,5280364848204,132694169036,55,1.0348614076901244,0.7298959055427838,Impure,Impure,2025-01-18 21:59:50.588960
Yes,matplotlib,No,matplotlib.backends._backend_tk._event_mpl_coords.286.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-01-18 21:59:50.589959
Yes,matplotlib,No,matplotlib.backends._backend_tk._is_dark.754.8,8,7,5,0,3,0.875,0.625,Impure,Impure,2025-01-18 21:59:50.590958
Yes,matplotlib,No,matplotlib.backends._backend_tk._set_image_for_button.733.4,33,32,20,0,4,0.9696969696969697,0.6060606060606061,Impure,Impure,2025-01-18 21:59:50.590958
Yes,matplotlib,No,matplotlib.backends._backend_tk._timer_stop.136.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-01-18 21:59:50.591957
Yes,matplotlib,No,matplotlib.backends._backend_tk.done.1052.22,11,10,6,0,5,0.9090909090909091,0.5454545454545454,Impure,Impure,2025-01-18 21:59:50.592956
Yes,matplotlib,Yes,matplotlib.backends.backend_cairo.__init__.77.4,384131,388804,283605,0,21,1.0121651207530764,0.7383028185697067,Impure,Impure,2025-01-18 21:59:50.593955
Yes,matplotlib,Yes,matplotlib.backends.backend_cairo.get_text_width_height_descent.255.4,68,69,48,1,5,1.0147058823529411,0.7058823529411765,Impure,Impure,2025-01-18 21:59:50.594954
Yes,matplotlib,No,matplotlib.backends.backend_cairo.set_clip_rectangle.328.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-01-18 21:59:50.595953
Yes,matplotlib,No,matplotlib.backends.backend_cairo.set_dashes.348.4,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-01-18 21:59:50.596952
Yes,matplotlib,No,matplotlib.backends.backend_gtk4._is_valid_shortcut.536.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-01-18 21:59:50.597951
Yes,matplotlib,No,matplotlib.backends.backend_gtk4.button_release_event.130.4,6,5,5,0,1,0.8333333333333334,0.8333333333333334,Impure,Impure,2025-01-18 21:59:50.598950
Yes,matplotlib,No,matplotlib.backends.backend_gtk4.scroll_event.115.4,6,5,5,0,1,0.8333333333333334,0.8333333333333334,Impure,Impure,2025-01-18 21:59:50.599949
Yes,matplotlib,No,matplotlib.backends.backend_gtk4.trigger.584.4,4,3,3,0,1,0.75,0.75,Impure,Impure,2025-01-18 21:59:50.601001
Yes,matplotlib,Yes,matplotlib.backends.backend_macosx.draw.43.4,4973794,5147212,3630331,91245,23,1.0348663414689068,0.7298917084221823,Impure,Impure,2025-01-18 21:59:50.602338
