Type-Aware?,Library,Combined Callgraph,NodeID,#Nodes,#Edges,#Leaves,#Cycles,Max Depth,Branching Factor,Percentage of Leaves,Purity Result,Expected Purity,Date
Yes,matplotlib,No,matplotlib._api.deprecation.emit_warning.192.8,3590636350639557391607782179674093,3606712823578215948414361431435385,3006781036526872555690252239277843,6646748946440819346353746102563,198,1.0044773325307073,0.8373950305469698,Impure,Impure,2025-04-08 23:19:23.339503
Yes,matplotlib,No,matplotlib._api.deprecation.wrapper.444.4,6,5,5,0,1,0.8333333333333334,0.8333333333333334,Impure,Impure,2025-04-08 23:19:23.340485
Yes,matplotlib,No,matplotlib._cm._g21.133.0,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-04-08 23:19:23.340485
Yes,matplotlib,No,matplotlib._cm._prism_red.51.0,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-04-08 23:19:23.345656
Yes,matplotlib,No,matplotlib._docstring.__missing__.51.4,442143372348060553410833128216655560463,444122995252311145947174842831603902322,370248662793544437582330779109435144658,818466619101320579259219734013124308,246,1.0044773325307073,0.8373950305469698,Impure,Impure,2025-04-08 23:19:23.756494
Yes,matplotlib,No,matplotlib._layoutgrid.edit_all_margins_min.306.4,6,5,4,0,2,0.8333333333333334,0.6666666666666666,Impure,Impure,2025-04-08 23:19:23.756494
Yes,matplotlib,No,matplotlib._mathtext.Error.1644.0,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-04-08 23:19:23.757493
Yes,matplotlib,Yes,matplotlib._mathtext.__init__.698.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-04-08 23:19:23.757493
Yes,matplotlib,No,matplotlib._mathtext.hpack.1164.4,10,9,8,0,2,0.9,0.8,Impure,Impure,2025-04-08 23:19:23.758492
Yes,matplotlib,No,matplotlib._mathtext.push_state.2011.4,254713847698390161374251021124255237415,255854286294711782921829128698962726597,213296110274129658640770810534012537470,471509457796138214863995423877364938,243,1.0044773325307073,0.8373950305469698,Impure,Impure,2025-04-08 23:19:23.890831
Yes,matplotlib,No,matplotlib._mathtext.render.961.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-04-08 23:19:23.890831
Yes,matplotlib,No,matplotlib._mathtext.shrink.1107.4,5,4,3,0,2,0.8,0.6,Impure,Impure,2025-04-08 23:19:23.891832
Yes,matplotlib,No,matplotlib._mathtext.to_vector.104.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-04-08 23:19:23.891832
Yes,matplotlib,Yes,matplotlib._pylab_helpers._set_new_active_manager.106.4,134018183625974958936983899764303827,134618227599229838164690443620386450,112226160971322717121611029612360028,248085613198116355327988574593941,212,1.0044773325307073,0.8373950305469698,Impure,Impure,2025-04-08 23:19:23.891832
Yes,matplotlib,No,matplotlib._tight_layout._auto_adjust_subplotpars.20.0,14758663067383325347787894786495644,14824742509644668778657355299953699,12358831110143895674399527206476074,27320262653869772420389723018392,200,1.0044773325307073,0.8373950305469698,Impure,Impure,2025-04-08 23:19:24.029123
Yes,matplotlib,Yes,matplotlib._type1font._decrypt.444.4,85663426713670989492,86046970360787949877,71734127829653151403,158574479745414935,99,1.004477332530707,0.837395030546976,Impure,Impure,2025-04-08 23:19:24.030124
Yes,matplotlib,Yes,matplotlib._type1font._parse.491.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-04-08 23:19:24.030124
Yes,matplotlib,Yes,matplotlib._type1font.transform.694.4,85663426713670989519,86046970360787949904,71734127829653151426,158574479745414935,99,1.004477332530707,0.837395030546976,Impure,Impure,2025-04-08 23:19:24.031557
Yes,matplotlib,No,matplotlib._type1font.value.93.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-04-08 23:19:24.031557
