Type-Aware?,Library,Combined Callgraph,NodeID,#Nodes,#Edges,#Leaves,#Cycles,Max Depth,Branching Factor,Percentage of Leaves,Purity Result,Expected Purity,Date
No,seaborn,Yes,seaborn._compat.scale_factory.70.0,6,6,5,0,1,1.0,0.8333333333333334,Impure,Impure,2025-02-20 11:20:44.829880
No,seaborn,No,seaborn._compat.set_scale_obj.108.0,789010,793856,588813,2830,28,1.0061418739939925,0.7462681081355116,Impure,Impure,2025-02-20 11:20:44.843873
No,seaborn,No,seaborn._core.data.join.72.4,9,9,7,1,2,1.0,0.7777777777777778,Impure,Impure,2025-02-20 11:20:44.844845
No,seaborn,No,seaborn._core.moves.__call__.53.4,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-02-20 11:20:44.845840
No,seaborn,No,seaborn._core.moves.widths_to_offsets.130.8,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-02-20 11:20:44.845840
No,seaborn,No,seaborn._core.plot.__init__.200.4,13,12,11,0,2,0.9230769230769231,0.8461538461538461,Impure,Impure,2025-02-20 11:20:44.846841
No,seaborn,No,seaborn._core.plot.__init__.875.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-02-20 11:20:44.846841
No,seaborn,No,seaborn._core.plot._clone.283.4,8,8,6,1,2,1.0,0.75,Impure,Impure,2025-02-20 11:20:44.847841
No,seaborn,No,seaborn._core.plot._make_legend.1593.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-02-20 11:20:44.847841
No,seaborn,No,seaborn._core.plot._plot_layer.1295.4,1554,1658,1168,68,10,1.066924066924067,0.7516087516087516,Impure,Impure,2025-02-20 11:20:44.850845
No,seaborn,No,seaborn._core.plot._resolve_label.965.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-02-20 11:20:44.851896
No,seaborn,No,seaborn._core.plot._resolve_positionals.234.4,9,8,8,0,1,0.8888888888888888,0.8888888888888888,Impure,Pure,2025-02-20 11:20:44.852844
No,seaborn,No,seaborn._core.plot._setup_figure.980.4,788970,793814,588787,2828,27,1.006139650430308,0.7462729888335424,Impure,Impure,2025-02-20 11:20:44.853843
No,seaborn,No,seaborn._core.plot._setup_split_generator.1471.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-02-20 11:20:44.853843
No,seaborn,No,seaborn._core.plot._theme_with_defaults.309.4,220,223,177,3,5,1.0136363636363637,0.8045454545454546,Impure,Impure,2025-02-20 11:20:44.854844
No,seaborn,No,seaborn._core.plot._variables.330.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-02-20 11:20:44.854844
No,seaborn,No,seaborn._core.plot.add.390.4,16,16,13,1,3,1.0,0.8125,Impure,Impure,2025-02-20 11:20:44.855842
No,seaborn,No,seaborn._core.plot.get_order.1310.12,9,8,7,0,2,0.8888888888888888,0.7777777777777778,Impure,Impure,2025-02-20 11:20:44.856844
No,seaborn,No,seaborn._core.plot.on.344.4,12,12,9,1,3,1.0,0.75,Impure,Impure,2025-02-20 11:20:44.856844
No,seaborn,Yes,seaborn._core.plot.save.778.4,8095285,8145085,6041321,29082,38,1.0061517290620405,0.7462765053978951,Impure,Impure,2025-02-20 11:20:44.858841
No,seaborn,No,seaborn._core.plot.scale.605.4,14,15,10,2,3,1.0714285714285714,0.7142857142857143,Impure,Impure,2025-02-20 11:20:44.859841
No,seaborn,No,seaborn._core.plot.split_generator.1485.8,788971,793815,588788,2829,27,1.0061396426484623,0.7462733104258585,Impure,Impure,2025-02-20 11:20:44.859841
No,seaborn,No,seaborn._core.plot.theme_context.94.0,198,199,159,1,5,1.005050505050505,0.803030303030303,Impure,Impure,2025-02-20 11:20:44.860841
No,seaborn,No,seaborn._core.properties._default_values.450.4,7,6,6,0,1,0.8571428571428571,0.8571428571428571,Impure,Impure,2025-02-20 11:20:44.860841
No,seaborn,No,seaborn._core.properties._default_values.546.4,5,4,4,0,1,0.8,0.8,Impure,Impure,2025-02-20 11:20:44.861841
No,seaborn,No,seaborn._core.properties._get_nominal_mapping.223.4,1,0,1,0,0,0.0,1.0,Pure,Impure,2025-02-20 11:20:44.861841
No,seaborn,No,seaborn._core.properties._get_values.378.4,35,35,28,0,3,1.0,0.8,Impure,Impure,2025-02-20 11:20:44.862842
No,seaborn,No,seaborn._core.properties._get_values.702.4,37,37,30,0,3,1.0,0.8108108108108109,Impure,Impure,2025-02-20 11:20:44.862842
No,seaborn,No,seaborn._core.properties._inverse.172.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-02-20 11:20:44.862842
No,seaborn,No,seaborn._core.properties._mapping.663.8,7,6,6,0,1,0.8571428571428571,0.8571428571428571,Impure,Impure,2025-02-20 11:20:44.863840
No,seaborn,No,seaborn._core.properties.default_scale.64.4,6514961,6554950,4861922,23347,34,1.0061380259989277,0.7462703153556867,Impure,Impure,2025-02-20 11:20:44.863840
No,seaborn,No,seaborn._core.properties.get_mapping.764.4,1,0,1,0,0,0.0,1.0,Pure,Impure,2025-02-20 11:20:44.864841
No,seaborn,No,seaborn._core.properties.get_mapping.97.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-02-20 11:20:44.864841
No,seaborn,No,seaborn._core.properties.identity.99.8,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-02-20 11:20:44.865847
No,seaborn,No,seaborn._core.properties.infer_scale.77.4,8,7,7,0,1,0.875,0.875,Impure,Impure,2025-02-20 11:20:44.866844
No,seaborn,No,seaborn._core.properties.standardize.103.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-02-20 11:20:44.867844
No,seaborn,Yes,seaborn._core.rules.all_numeric.114.4,2005071,2017377,1496326,7185,31,1.006137438524621,0.7462708303097496,Impure,Pure,2025-02-20 11:20:44.868842
No,seaborn,Yes,seaborn._core.rules.categorical_order.139.0,620153,623958,462804,2222,26,1.0061355826707281,0.7462739033754573,Impure,Impure,2025-02-20 11:20:44.869858
No,seaborn,Yes,seaborn._core.rules.variable_type.40.0,4154770,4180272,3100583,14889,33,1.00613800523254,0.7462706720227594,Impure,Impure,2025-02-20 11:20:44.869858
No,seaborn,No,seaborn._core.scales._get_formatter.393.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-02-20 11:20:44.870841
No,seaborn,No,seaborn._core.scales._make_identity_transforms.1000.0,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-02-20 11:20:44.871842
No,seaborn,No,seaborn._core.scales._make_logit_transforms.1008.0,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-02-20 11:20:44.871842
No,seaborn,No,seaborn._core.scales._make_power_transforms.1079.0,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-02-20 11:20:44.872841
No,seaborn,No,seaborn._core.scales._setup.253.4,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-02-20 11:20:44.872841
No,seaborn,No,seaborn._core.scales.get_data_interval.931.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-02-20 11:20:44.873841
No,seaborn,No,seaborn._core.scales.get_scale.984.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-02-20 11:20:44.873841
No,seaborn,No,seaborn._core.scales.label.225.4,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-02-20 11:20:44.874841
No,seaborn,No,seaborn._core.scales.label.75.4,2,1,1,0,1,0.5,0.5,Pure,Pure,2025-02-20 11:20:44.874841
No,seaborn,No,seaborn._core.scales.label.815.4,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-02-20 11:20:44.874841
No,seaborn,No,seaborn._core.scales.na_safe_cast.174.8,11,10,8,0,2,0.9090909090909091,0.7272727272727273,Impure,Impure,2025-02-20 11:20:44.875840
No,seaborn,No,seaborn._core.scales.set_data_interval.928.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-02-20 11:20:44.875840
No,seaborn,No,seaborn._core.scales.set_major_formatter.943.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-02-20 11:20:44.876844
No,seaborn,No,seaborn._core.scales.set_minor_locator.947.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-02-20 11:20:44.876844
No,seaborn,Yes,seaborn._core.scales.sqrt.1070.4,2,2,1,1,1,1.0,0.5,Impure,Impure,2025-02-20 11:20:44.877843
No,seaborn,Yes,seaborn._core.scales.square.1073.4,1,1,0,1,1,1.0,0.0,Impure,Impure,2025-02-20 11:20:44.877843
No,seaborn,No,seaborn._core.scales.symexp.1061.4,6,5,4,0,2,0.8333333333333334,0.6666666666666666,Impure,Impure,2025-02-20 11:20:44.878841
No,seaborn,No,seaborn._core.subplots.__init__.32.4,15,15,10,0,3,1.0,0.6666666666666666,Impure,Impure,2025-02-20 11:20:44.878841
No,seaborn,No,seaborn._core.subplots.init_figure.142.4,9,8,8,0,1,0.8888888888888888,0.8888888888888888,Impure,Impure,2025-02-20 11:20:44.879841
No,seaborn,No,seaborn._marks.area._legend_artist.71.4,84,89,64,4,7,1.0595238095238095,0.7619047619047619,Impure,Impure,2025-02-20 11:20:44.879841
No,seaborn,No,seaborn._marks.area._postprocess_artist.56.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-02-20 11:20:44.879841
No,seaborn,No,seaborn._marks.area._standardize_coordinate_parameters.162.4,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-02-20 11:20:44.880842
No,seaborn,No,seaborn._marks.bar.get_dimensions.232.12,228,242,171,10,9,1.0614035087719298,0.75,Impure,Impure,2025-02-20 11:20:44.881842
No,seaborn,No,seaborn._marks.base.depend.78.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-02-20 11:20:44.881842
No,seaborn,No,seaborn._marks.base.document_properties.297.0,4,3,3,0,1,0.75,0.75,Impure,Impure,2025-02-20 11:20:44.882841
No,seaborn,No,seaborn._marks.line._handle_capstyle.111.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-02-20 11:20:44.882841
No,seaborn,No,seaborn._marks.line._legend_artist.83.4,86,91,66,4,7,1.058139534883721,0.7674418604651163,Impure,Impure,2025-02-20 11:20:44.884887
No,seaborn,No,seaborn._marks.line._setup_segments.287.4,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-02-20 11:20:44.885877
No,seaborn,No,seaborn._marks.text._plot.40.4,100,106,78,4,7,1.06,0.78,Impure,Impure,2025-02-20 11:20:44.885877
No,seaborn,No,seaborn._oldcore.__init__.520.4,14,13,13,0,1,0.9285714285714286,0.9285714285714286,Impure,Impure,2025-02-20 11:20:44.886843
No,seaborn,Yes,seaborn._oldcore.__init__.632.4,4489951,4517510,3350723,16090,35,1.0061379288994468,0.7462716185544118,Impure,Impure,2025-02-20 11:20:44.887841
No,seaborn,No,seaborn._oldcore._assign_variables_longform.859.4,9,8,8,0,1,0.8888888888888888,0.8888888888888888,Impure,Impure,2025-02-20 11:20:44.887841
No,seaborn,Yes,seaborn._oldcore._assign_variables_wideform.717.4,843,847,631,3,10,1.0047449584816133,0.7485172004744959,Impure,Impure,2025-02-20 11:20:44.888841
No,seaborn,No,seaborn._oldcore._check_list_length.58.4,7,6,6,0,1,0.8571428571428571,0.8571428571428571,Impure,Impure,2025-02-20 11:20:44.888841
No,seaborn,No,seaborn._oldcore._log_scaled.1301.4,7,6,6,0,1,0.8571428571428571,0.8571428571428571,Impure,Impure,2025-02-20 11:20:44.889841
No,seaborn,No,seaborn._oldcore._lookup_single.170.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-02-20 11:20:44.889841
No,seaborn,No,seaborn._oldcore._lookup_single.580.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-02-20 11:20:44.890846
No,seaborn,No,seaborn._oldcore._map_attributes.588.4,14,13,12,0,2,0.9285714285714286,0.8571428571428571,Impure,Impure,2025-02-20 11:20:44.890846
No,seaborn,Yes,seaborn._oldcore.assign_variables.689.4,4489947,4517506,3350720,16090,34,1.0061379343675994,0.7462716152328747,Impure,Impure,2025-02-20 11:20:44.891841
No,seaborn,No,seaborn._oldcore.has_xy_data.664.4,7,7,5,0,2,1.0,0.7142857142857143,Impure,Impure,2025-02-20 11:20:44.891841
No,seaborn,No,seaborn._oldcore.iter_data.973.4,36,36,30,0,2,1.0,0.8333333333333334,Impure,Impure,2025-02-20 11:20:44.892841
No,seaborn,No,seaborn._oldcore.scale_categorical.1359.4,788968,793811,588784,2828,27,1.0061383985155292,0.7462710781679358,Impure,Impure,2025-02-20 11:20:44.893841
No,seaborn,No,seaborn._statistics.__call__.189.4,303,318,202,16,8,1.0495049504950495,0.6666666666666666,Impure,Impure,2025-02-20 11:20:44.894841
No,seaborn,No,seaborn._statistics.__call__.393.4,303,318,202,16,8,1.0495049504950495,0.6666666666666666,Impure,Impure,2025-02-20 11:20:44.894841
No,seaborn,No,seaborn._statistics.__call__.480.4,789019,793863,588827,2829,29,1.006139269143075,0.7462773393289642,Impure,Impure,2025-02-20 11:20:44.896842
No,seaborn,No,seaborn._statistics._define_support_bivariate.106.4,42,44,27,3,5,1.0476190476190477,0.6428571428571429,Impure,Impure,2025-02-20 11:20:44.897842
No,seaborn,No,seaborn._statistics._define_support_grid.89.4,4,3,3,0,1,0.75,0.75,Impure,Impure,2025-02-20 11:20:44.897842
No,seaborn,No,seaborn._statistics._eval_bivariate.335.4,27,26,22,0,4,0.9629629629629629,0.8148148148148148,Impure,Impure,2025-02-20 11:20:44.898842
No,seaborn,No,seaborn._statistics.define_support.124.4,84,89,53,6,6,1.0595238095238095,0.6309523809523809,Impure,Impure,2025-02-20 11:20:44.898842
