Type-Aware?,Library,Combined Callgraph,NodeID,#Nodes,#Edges,#Leaves,#Cycles,Max Depth,Branching Factor,Percentage of Leaves,Purity Result,Expected Purity,Date
No,seaborn,Yes,seaborn._compat.scale_factory.70.0,6,6,5,0,1,1.0,0.8333333333333334,Impure,Impure,2025-03-02 12:01:55.847028
No,seaborn,No,seaborn._compat.set_scale_obj.108.0,742166,747012,541969,2830,28,1.0065295365187843,0.7302530700678824,Impure,Impure,2025-03-02 12:01:55.896680
No,seaborn,No,seaborn._core.data.join.72.4,8,8,6,1,2,1.0,0.75,Impure,Impure,2025-03-02 12:01:55.897680
No,seaborn,No,seaborn._core.moves.__call__.53.4,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-03-02 12:01:55.901047
No,seaborn,No,seaborn._core.moves.widths_to_offsets.130.8,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-03-02 12:01:55.902212
No,seaborn,No,seaborn._core.plot.__init__.200.4,12,11,10,0,2,0.9166666666666666,0.8333333333333334,Impure,Impure,2025-03-02 12:01:55.903212
No,seaborn,No,seaborn._core.plot.__init__.875.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-03-02 12:01:55.903212
No,seaborn,No,seaborn._core.plot._clone.283.4,8,8,6,1,2,1.0,0.75,Impure,Impure,2025-03-02 12:01:55.904211
No,seaborn,No,seaborn._core.plot._make_legend.1593.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-03-02 12:01:55.905210
No,seaborn,No,seaborn._core.plot._plot_layer.1295.4,1421,1525,1071,68,10,1.0731878958479943,0.7536945812807881,Impure,Impure,2025-03-02 12:01:55.914706
No,seaborn,No,seaborn._core.plot._resolve_label.965.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-03-02 12:01:55.915705
No,seaborn,No,seaborn._core.plot._resolve_positionals.234.4,8,7,7,0,1,0.875,0.875,Impure,Pure,2025-03-02 12:01:55.915705
No,seaborn,No,seaborn._core.plot._setup_figure.980.4,742127,746971,541944,2828,27,1.0065271847001929,0.7302577591167011,Impure,Impure,2025-03-02 12:01:55.917837
No,seaborn,No,seaborn._core.plot._setup_split_generator.1471.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-03-02 12:01:55.918848
No,seaborn,No,seaborn._core.plot._theme_with_defaults.309.4,211,214,168,3,5,1.014218009478673,0.7962085308056872,Impure,Impure,2025-03-02 12:01:55.919836
No,seaborn,No,seaborn._core.plot._variables.330.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-03-02 12:01:55.920852
No,seaborn,No,seaborn._core.plot.add.390.4,16,16,13,1,3,1.0,0.8125,Impure,Impure,2025-03-02 12:01:55.921851
No,seaborn,No,seaborn._core.plot.get_order.1310.12,9,8,7,0,2,0.8888888888888888,0.7777777777777778,Impure,Impure,2025-03-02 12:01:55.922968
No,seaborn,No,seaborn._core.plot.on.344.4,12,12,9,1,3,1.0,0.75,Impure,Impure,2025-03-02 12:01:55.923968
No,seaborn,Yes,seaborn._core.plot.save.778.4,7614639,7664439,5560713,29082,38,1.0065400342682036,0.7302661360571394,Impure,Impure,2025-03-02 12:01:55.926964
No,seaborn,No,seaborn._core.plot.scale.605.4,14,15,10,2,3,1.0714285714285714,0.7142857142857143,Impure,Impure,2025-03-02 12:01:55.928112
No,seaborn,No,seaborn._core.plot.split_generator.1485.8,742126,746970,541944,2829,27,1.006527193495444,0.7302587431244829,Impure,Impure,2025-03-02 12:01:55.929111
No,seaborn,No,seaborn._core.plot.theme_context.94.0,190,191,151,1,5,1.0052631578947369,0.7947368421052632,Impure,Impure,2025-03-02 12:01:55.930110
No,seaborn,No,seaborn._core.properties._default_values.450.4,7,6,6,0,1,0.8571428571428571,0.8571428571428571,Impure,Impure,2025-03-02 12:01:55.931109
No,seaborn,No,seaborn._core.properties._default_values.546.4,5,4,4,0,1,0.8,0.8,Impure,Impure,2025-03-02 12:01:55.931109
No,seaborn,No,seaborn._core.properties._get_nominal_mapping.223.4,1,0,1,0,0,0.0,1.0,Pure,Impure,2025-03-02 12:01:55.932108
No,seaborn,No,seaborn._core.properties._get_values.378.4,35,35,28,0,3,1.0,0.8,Impure,Impure,2025-03-02 12:01:55.933199
No,seaborn,No,seaborn._core.properties._get_values.702.4,37,37,30,0,3,1.0,0.8108108108108109,Impure,Impure,2025-03-02 12:01:55.934362
No,seaborn,No,seaborn._core.properties._inverse.172.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-03-02 12:01:55.935403
No,seaborn,No,seaborn._core.properties._mapping.663.8,7,6,6,0,1,0.8571428571428571,0.8571428571428571,Impure,Impure,2025-03-02 12:01:55.936404
No,seaborn,No,seaborn._core.properties.default_scale.64.4,6128168,6168157,4475129,23347,34,1.006525441208531,0.7302556000422965,Impure,Impure,2025-03-02 12:01:55.937403
No,seaborn,No,seaborn._core.properties.get_mapping.764.4,1,0,1,0,0,0.0,1.0,Pure,Impure,2025-03-02 12:01:55.938508
No,seaborn,No,seaborn._core.properties.get_mapping.97.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-03-02 12:01:55.938508
No,seaborn,No,seaborn._core.properties.identity.99.8,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-03-02 12:01:55.939509
No,seaborn,No,seaborn._core.properties.infer_scale.77.4,8,7,7,0,1,0.875,0.875,Impure,Impure,2025-03-02 12:01:55.940728
No,seaborn,No,seaborn._core.properties.standardize.103.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-03-02 12:01:55.941234
No,seaborn,Yes,seaborn._core.rules.all_numeric.114.4,1886030,1898336,1377285,7185,31,1.0065248166784198,0.7302561465088042,Impure,Pure,2025-03-02 12:01:55.942236
No,seaborn,Yes,seaborn._core.rules.categorical_order.139.0,583333,587138,425984,2222,26,1.0065228608702061,0.7302587030049732,Impure,Impure,2025-03-02 12:01:55.942236
No,seaborn,Yes,seaborn._core.rules.variable_type.40.0,3908101,3933603,2853914,14889,33,1.0065254198906324,0.7302559478375815,Impure,Impure,2025-03-02 12:01:55.943234
No,seaborn,No,seaborn._core.scales._get_formatter.393.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-03-02 12:01:55.944352
No,seaborn,No,seaborn._core.scales._make_identity_transforms.1000.0,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-03-02 12:01:55.945351
