Type-Aware?,Library,Combined Callgraph,NodeID,#Nodes,#Edges,#Leaves,#Cycles,Max Depth,Branching Factor,Percentage of Leaves,Purity Result,Expected Purity,Date
Yes,seaborn,No,seaborn._compat.scale_factory.70.0,21,20,15,0,4,0.9523809523809523,0.7142857142857143,Impure,Impure,2025-01-15 01:35:07.520281
Yes,seaborn,No,seaborn._compat.set_scale_obj.108.0,20,19,14,0,4,0.95,0.7,Impure,Impure,2025-01-15 01:35:07.520281
Yes,seaborn,No,seaborn._core.data.join.72.4,18,17,14,0,4,0.9444444444444444,0.7777777777777778,Impure,Impure,2025-01-15 01:35:07.521427
Yes,seaborn,No,seaborn._core.moves.__call__.53.4,4,3,2,0,2,0.75,0.5,Impure,Impure,2025-01-15 01:35:07.524981
Yes,seaborn,No,seaborn._core.moves.widths_to_offsets.130.8,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-01-15 01:35:07.525972
Yes,seaborn,No,seaborn._core.plot.__init__.200.4,27,26,22,0,4,0.9629629629629629,0.8148148148148148,Impure,Impure,2025-01-15 01:35:07.526968
Yes,seaborn,No,seaborn._core.plot.__init__.875.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-01-15 01:35:07.527969
Yes,seaborn,No,seaborn._core.plot._clone.283.4,30,29,23,0,6,0.9666666666666667,0.7666666666666667,Impure,Impure,2025-01-15 01:35:07.527969
Yes,seaborn,No,seaborn._core.plot._make_legend.1593.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-01-15 01:35:07.529268
Yes,seaborn,No,seaborn._core.plot._plot_layer.1295.4,2572,2643,1914,8,12,1.0276049766718507,0.7441679626749611,Impure,Impure,2025-01-15 01:35:07.530319
Yes,seaborn,No,seaborn._core.plot._resolve_label.965.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-01-15 01:35:07.531334
Yes,seaborn,No,seaborn._core.plot._resolve_positionals.234.4,9,8,8,0,1,0.8888888888888888,0.8888888888888888,Impure,Pure,2025-01-15 01:35:07.532329
Yes,seaborn,No,seaborn._core.plot._setup_figure.980.4,77,76,51,0,8,0.987012987012987,0.6623376623376623,Impure,Impure,2025-01-15 01:35:07.532329
Yes,seaborn,No,seaborn._core.plot._setup_split_generator.1471.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-01-15 01:35:07.533772
Yes,seaborn,No,seaborn._core.plot._theme_with_defaults.309.4,117,117,95,0,5,1.0,0.811965811965812,Impure,Impure,2025-01-15 01:35:07.534777
Yes,seaborn,No,seaborn._core.plot._variables.330.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-01-15 01:35:07.534777
Yes,seaborn,No,seaborn._core.plot.add.390.4,38,37,30,0,7,0.9736842105263158,0.7894736842105263,Impure,Impure,2025-01-15 01:35:07.536228
Yes,seaborn,No,seaborn._core.plot.get_order.1310.12,9,8,7,0,2,0.8888888888888888,0.7777777777777778,Impure,Impure,2025-01-15 01:35:07.536228
Yes,seaborn,No,seaborn._core.plot.on.344.4,34,33,26,0,7,0.9705882352941176,0.7647058823529411,Impure,Impure,2025-01-15 01:35:07.537520
Yes,seaborn,No,seaborn._core.plot.save.778.4,3481,3555,2567,8,14,1.0212582591209423,0.7374317724791727,Impure,Impure,2025-01-15 01:35:07.538554
Yes,seaborn,No,seaborn._core.plot.scale.605.4,31,30,23,0,7,0.967741935483871,0.7419354838709677,Impure,Impure,2025-01-15 01:35:07.538554
Yes,seaborn,No,seaborn._core.plot.split_generator.1485.8,120,120,80,1,8,1.0,0.6666666666666666,Impure,Impure,2025-01-15 01:35:07.539557
Yes,seaborn,No,seaborn._core.plot.theme_context.94.0,104,104,84,0,5,1.0,0.8076923076923077,Impure,Impure,2025-01-15 01:35:07.540685
Yes,seaborn,No,seaborn._core.properties._default_values.450.4,17,16,15,0,2,0.9411764705882353,0.8823529411764706,Impure,Impure,2025-01-15 01:35:07.540685
Yes,seaborn,No,seaborn._core.properties._default_values.546.4,5,4,4,0,1,0.8,0.8,Impure,Impure,2025-01-15 01:35:07.541684
Yes,seaborn,No,seaborn._core.properties._get_nominal_mapping.223.4,1,0,1,0,0,0.0,1.0,Pure,Impure,2025-01-15 01:35:07.542685
Yes,seaborn,No,seaborn._core.properties._get_values.378.4,67,66,53,0,3,0.9850746268656716,0.7910447761194029,Impure,Impure,2025-01-15 01:35:07.543685
Yes,seaborn,No,seaborn._core.properties._get_values.702.4,138,138,112,0,5,1.0,0.8115942028985508,Impure,Impure,2025-01-15 01:35:07.544724
Yes,seaborn,No,seaborn._core.properties._inverse.172.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-01-15 01:35:07.545815
Yes,seaborn,No,seaborn._core.properties._mapping.663.8,7,6,6,0,1,0.8571428571428571,0.8571428571428571,Impure,Impure,2025-01-15 01:35:07.545815
Yes,seaborn,No,seaborn._core.properties.default_scale.64.4,51,50,33,0,7,0.9803921568627451,0.6470588235294118,Impure,Impure,2025-01-15 01:35:07.546869
Yes,seaborn,No,seaborn._core.properties.get_mapping.764.4,1,0,1,0,0,0.0,1.0,Pure,Impure,2025-01-15 01:35:07.546869
Yes,seaborn,No,seaborn._core.properties.get_mapping.97.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-01-15 01:35:07.546869
Yes,seaborn,No,seaborn._core.properties.identity.99.8,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-01-15 01:35:07.548315
Yes,seaborn,No,seaborn._core.properties.infer_scale.77.4,8,7,7,0,1,0.875,0.875,Impure,Impure,2025-01-15 01:35:07.548315
Yes,seaborn,No,seaborn._core.properties.standardize.103.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-01-15 01:35:07.548315
Yes,seaborn,No,seaborn._core.rules.all_numeric.114.4,25,24,17,0,4,0.96,0.68,Impure,Pure,2025-01-15 01:35:07.549313
Yes,seaborn,No,seaborn._core.rules.categorical_order.139.0,47,46,29,0,7,0.9787234042553191,0.6170212765957447,Impure,Impure,2025-01-15 01:35:07.549313
Yes,seaborn,No,seaborn._core.rules.variable_type.40.0,42,41,25,0,6,0.9761904761904762,0.5952380952380952,Impure,Impure,2025-01-15 01:35:07.549313
Yes,seaborn,No,seaborn._core.scales._get_formatter.393.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-01-15 01:35:07.550310
Yes,seaborn,No,seaborn._core.scales._make_identity_transforms.1000.0,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-01-15 01:35:07.550310
Yes,seaborn,No,seaborn._core.scales._make_logit_transforms.1008.0,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-01-15 01:35:07.550310
Yes,seaborn,No,seaborn._core.scales._make_power_transforms.1079.0,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-01-15 01:35:07.550310
Yes,seaborn,No,seaborn._core.scales._setup.253.4,7,6,6,0,1,0.8571428571428571,0.8571428571428571,Impure,Impure,2025-01-15 01:35:07.551783
Yes,seaborn,No,seaborn._core.scales.get_data_interval.931.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-01-15 01:35:07.551783
Yes,seaborn,No,seaborn._core.scales.get_scale.984.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-01-15 01:35:07.552782
Yes,seaborn,No,seaborn._core.scales.label.225.4,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-01-15 01:35:07.552782
