Type-Aware?,Library,Combined Callgraph,NodeID,#Nodes,#Edges,#Leaves,#Cycles,Max Depth,Branching Factor,Percentage of Leaves,Purity Result,Expected Purity,Date
No,seaborn,Yes,seaborn._compat.scale_factory.70.0,6,6,5,0,1,1.0,0.8333333333333334,Impure,Impure,2025-02-21 16:59:34.240116
No,seaborn,No,seaborn._compat.set_scale_obj.108.0,789010,793856,588813,2830,28,1.0061418739939925,0.7462681081355116,Impure,Impure,2025-02-21 16:59:34.248639
No,seaborn,No,seaborn._core.data.join.72.4,9,9,7,1,2,1.0,0.7777777777777778,Impure,Impure,2025-02-21 16:59:34.249639
No,seaborn,No,seaborn._core.moves.__call__.53.4,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-02-21 16:59:34.251739
No,seaborn,No,seaborn._core.moves.widths_to_offsets.130.8,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-02-21 16:59:34.251739
No,seaborn,No,seaborn._core.plot.__init__.200.4,13,12,11,0,2,0.9230769230769231,0.8461538461538461,Impure,Impure,2025-02-21 16:59:34.252782
No,seaborn,No,seaborn._core.plot.__init__.875.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-02-21 16:59:34.253747
No,seaborn,No,seaborn._core.plot._clone.283.4,8,8,6,1,2,1.0,0.75,Impure,Impure,2025-02-21 16:59:34.255745
No,seaborn,No,seaborn._core.plot._make_legend.1593.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-02-21 16:59:34.255745
No,seaborn,No,seaborn._core.plot._plot_layer.1295.4,1554,1658,1168,68,10,1.066924066924067,0.7516087516087516,Impure,Impure,2025-02-21 16:59:34.258780
No,seaborn,No,seaborn._core.plot._resolve_label.965.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-02-21 16:59:34.258780
No,seaborn,No,seaborn._core.plot._resolve_positionals.234.4,9,8,8,0,1,0.8888888888888888,0.8888888888888888,Impure,Pure,2025-02-21 16:59:34.259746
No,seaborn,No,seaborn._core.plot._setup_figure.980.4,788970,793814,588787,2828,27,1.006139650430308,0.7462729888335424,Impure,Impure,2025-02-21 16:59:34.260745
No,seaborn,No,seaborn._core.plot._setup_split_generator.1471.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-02-21 16:59:34.261754
No,seaborn,No,seaborn._core.plot._theme_with_defaults.309.4,220,223,177,3,5,1.0136363636363637,0.8045454545454546,Impure,Impure,2025-02-21 16:59:34.262747
No,seaborn,No,seaborn._core.plot._variables.330.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-02-21 16:59:34.263748
No,seaborn,No,seaborn._core.plot.add.390.4,16,16,13,1,3,1.0,0.8125,Impure,Impure,2025-02-21 16:59:34.264749
No,seaborn,No,seaborn._core.plot.get_order.1310.12,9,8,7,0,2,0.8888888888888888,0.7777777777777778,Impure,Impure,2025-02-21 16:59:34.265765
No,seaborn,No,seaborn._core.plot.on.344.4,12,12,9,1,3,1.0,0.75,Impure,Impure,2025-02-21 16:59:34.265765
No,seaborn,Yes,seaborn._core.plot.save.778.4,8095285,8145085,6041321,29082,38,1.0061517290620405,0.7462765053978951,Impure,Impure,2025-02-21 16:59:34.269745
No,seaborn,No,seaborn._core.plot.scale.605.4,14,15,10,2,3,1.0714285714285714,0.7142857142857143,Impure,Impure,2025-02-21 16:59:34.269745
No,seaborn,No,seaborn._core.plot.split_generator.1485.8,788971,793815,588788,2829,27,1.0061396426484623,0.7462733104258585,Impure,Impure,2025-02-21 16:59:34.271749
No,seaborn,No,seaborn._core.plot.theme_context.94.0,198,199,159,1,5,1.005050505050505,0.803030303030303,Impure,Impure,2025-02-21 16:59:34.271749
No,seaborn,No,seaborn._core.properties._default_values.450.4,7,6,6,0,1,0.8571428571428571,0.8571428571428571,Impure,Impure,2025-02-21 16:59:34.272744
No,seaborn,No,seaborn._core.properties._default_values.546.4,5,4,4,0,1,0.8,0.8,Impure,Impure,2025-02-21 16:59:34.273747
No,seaborn,No,seaborn._core.properties._get_nominal_mapping.223.4,1,0,1,0,0,0.0,1.0,Pure,Impure,2025-02-21 16:59:34.275771
No,seaborn,No,seaborn._core.properties._get_values.378.4,35,35,28,0,3,1.0,0.8,Impure,Impure,2025-02-21 16:59:34.276746
No,seaborn,No,seaborn._core.properties._get_values.702.4,37,37,30,0,3,1.0,0.8108108108108109,Impure,Impure,2025-02-21 16:59:34.277744
No,seaborn,No,seaborn._core.properties._inverse.172.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-02-21 16:59:34.278748
No,seaborn,No,seaborn._core.properties._mapping.663.8,7,6,6,0,1,0.8571428571428571,0.8571428571428571,Impure,Impure,2025-02-21 16:59:34.278748
No,seaborn,No,seaborn._core.properties.default_scale.64.4,6514961,6554950,4861922,23347,34,1.0061380259989277,0.7462703153556867,Impure,Impure,2025-02-21 16:59:34.279759
No,seaborn,No,seaborn._core.properties.get_mapping.764.4,1,0,1,0,0,0.0,1.0,Pure,Impure,2025-02-21 16:59:34.280745
No,seaborn,No,seaborn._core.properties.get_mapping.97.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-02-21 16:59:34.280745
No,seaborn,No,seaborn._core.properties.identity.99.8,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-02-21 16:59:34.281746
No,seaborn,No,seaborn._core.properties.infer_scale.77.4,8,7,7,0,1,0.875,0.875,Impure,Impure,2025-02-21 16:59:34.281746
No,seaborn,No,seaborn._core.properties.standardize.103.4,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-02-21 16:59:34.282763
No,seaborn,Yes,seaborn._core.rules.all_numeric.114.4,2005071,2017377,1496326,7185,31,1.006137438524621,0.7462708303097496,Impure,Pure,2025-02-21 16:59:34.282763
No,seaborn,Yes,seaborn._core.rules.categorical_order.139.0,620153,623958,462804,2222,26,1.0061355826707281,0.7462739033754573,Impure,Impure,2025-02-21 16:59:34.283744
No,seaborn,Yes,seaborn._core.rules.variable_type.40.0,4154770,4180272,3100583,14889,33,1.00613800523254,0.7462706720227594,Impure,Impure,2025-02-21 16:59:34.283744
No,seaborn,No,seaborn._core.scales._get_formatter.393.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-02-21 16:59:34.284745
No,seaborn,No,seaborn._core.scales._make_identity_transforms.1000.0,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-02-21 16:59:34.284745
No,seaborn,No,seaborn._core.scales._make_logit_transforms.1008.0,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-02-21 16:59:34.285744
No,seaborn,No,seaborn._core.scales._make_power_transforms.1079.0,1,0,1,0,0,0.0,1.0,Pure,Pure,2025-02-21 16:59:34.285744
No,seaborn,No,seaborn._core.scales._setup.253.4,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-02-21 16:59:34.286747
No,seaborn,No,seaborn._core.scales.get_data_interval.931.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-02-21 16:59:34.287764
No,seaborn,No,seaborn._core.scales.get_scale.984.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-02-21 16:59:34.288759
No,seaborn,No,seaborn._core.scales.label.225.4,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-02-21 16:59:34.288759
No,seaborn,No,seaborn._core.scales.label.75.4,2,1,1,0,1,0.5,0.5,Pure,Pure,2025-02-21 16:59:34.289745
No,seaborn,No,seaborn._core.scales.label.815.4,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-02-21 16:59:34.289745
No,seaborn,No,seaborn._core.scales.na_safe_cast.174.8,11,10,8,0,2,0.9090909090909091,0.7272727272727273,Impure,Impure,2025-02-21 16:59:34.290744
No,seaborn,No,seaborn._core.scales.set_data_interval.928.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-02-21 16:59:34.290744
No,seaborn,No,seaborn._core.scales.set_major_formatter.943.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-02-21 16:59:34.291744
No,seaborn,No,seaborn._core.scales.set_minor_locator.947.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-02-21 16:59:34.291744
