Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
No,matplotlib,matplotlib,1436,35,OpExpr,None,,OpExpr,2025-03-01 01:23:23.122217
No,matplotlib,matplotlib.cbook,1244,11,OpExpr,bool,,OpExpr,2025-03-01 01:23:24.310924
No,matplotlib,matplotlib.projections,110,25,OpExpr,None,,OpExpr,2025-03-01 01:23:25.395485
No,matplotlib,matplotlib.testing,74,56,OpExpr,None,,OpExpr,2025-03-01 01:23:25.467455
No,matplotlib,matplotlib.animation,175,24,ConditionalExpr,None,,ConditionalExpr,2025-03-01 01:23:25.588593
No,matplotlib,matplotlib.animation,754,27,OpExpr,None,,OpExpr,2025-03-01 01:23:25.927693
No,matplotlib,matplotlib.animation,1046,29,IndexExpr,None,,MovieWriterRegistry,2025-03-01 01:23:26.048376
No,matplotlib,matplotlib.animation,1410,29,ConditionalExpr,int,,ConditionalExpr,2025-03-01 01:23:26.275921
No,matplotlib,matplotlib.animation,1678,11,OpExpr,bool,,OpExpr,2025-03-01 01:23:26.387056
No,matplotlib,matplotlib.artist,716,35,OpExpr,None,,OpExpr,2025-03-01 01:23:26.684694
No,matplotlib,matplotlib.artist,716,52,OpExpr,None,,OpExpr,2025-03-01 01:23:26.684694
No,matplotlib,matplotlib.artist,1612,18,OpExpr,int,,OpExpr,2025-03-01 01:23:27.136243
No,matplotlib,matplotlib.artist,1636,18,OpExpr,int,,OpExpr,2025-03-01 01:23:27.156359
No,matplotlib,matplotlib.artist,1751,24,OpExpr,None,,OpExpr,2025-03-01 01:23:27.292045
No,matplotlib,matplotlib.axis,92,17,OpExpr,bool,,OpExpr,2025-03-01 01:23:27.366899
No,matplotlib,matplotlib.axis,89,15,OpExpr,bool,,OpExpr,2025-03-01 01:23:27.369896
No,matplotlib,matplotlib.axis,105,22,ConditionalExpr,bool,,ConditionalExpr,2025-03-01 01:23:27.378118
No,matplotlib,matplotlib.axis,1606,15,SliceExpr,None,,SliceExpr,2025-03-01 01:23:28.504051
No,matplotlib,matplotlib.axis,1619,15,SliceExpr,None,,SliceExpr,2025-03-01 01:23:28.515314
No,matplotlib,matplotlib.backend_bases,974,11,OpExpr,bool,,OpExpr,2025-03-01 01:23:29.934183
