Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
Yes,matplotlib,matplotlib,1436,35,OpExpr,None,,OpExpr,2025-03-01 20:11:29.859489
Yes,matplotlib,matplotlib.cbook,1244,11,OpExpr,bool,,OpExpr,2025-03-01 20:11:30.517479
Yes,matplotlib,matplotlib.projections,110,25,OpExpr,None,,OpExpr,2025-03-01 20:11:30.960636
Yes,matplotlib,matplotlib.testing,74,56,OpExpr,None,,OpExpr,2025-03-01 20:11:30.991615
Yes,matplotlib,matplotlib.animation,175,24,ConditionalExpr,None,,ConditionalExpr,2025-03-01 20:11:31.052602
Yes,matplotlib,matplotlib.animation,754,27,OpExpr,None,,OpExpr,2025-03-01 20:11:31.235295
Yes,matplotlib,matplotlib.animation,1046,29,IndexExpr,None,,MovieWriterRegistry,2025-03-01 20:11:31.300004
Yes,matplotlib,matplotlib.animation,1410,29,ConditionalExpr,int,,ConditionalExpr,2025-03-01 20:11:31.430509
Yes,matplotlib,matplotlib.animation,1678,11,OpExpr,bool,,OpExpr,2025-03-01 20:11:31.489094
Yes,matplotlib,matplotlib.artist,716,35,OpExpr,None,,OpExpr,2025-03-01 20:11:31.648278
Yes,matplotlib,matplotlib.artist,716,52,OpExpr,None,,OpExpr,2025-03-01 20:11:31.649244
Yes,matplotlib,matplotlib.artist,1612,18,OpExpr,int,,OpExpr,2025-03-01 20:11:31.910625
Yes,matplotlib,matplotlib.artist,1636,18,OpExpr,int,,OpExpr,2025-03-01 20:11:31.918784
Yes,matplotlib,matplotlib.artist,1751,24,OpExpr,None,,OpExpr,2025-03-01 20:11:31.986848
Yes,matplotlib,matplotlib.axis,92,17,OpExpr,bool,,OpExpr,2025-03-01 20:11:32.028040
Yes,matplotlib,matplotlib.axis,89,15,OpExpr,bool,,OpExpr,2025-03-01 20:11:32.030042
Yes,matplotlib,matplotlib.axis,105,22,ConditionalExpr,bool,,ConditionalExpr,2025-03-01 20:11:32.034042
Yes,matplotlib,matplotlib.axis,1606,15,SliceExpr,None,,SliceExpr,2025-03-01 20:11:32.714086
Yes,matplotlib,matplotlib.axis,1619,15,SliceExpr,None,,SliceExpr,2025-03-01 20:11:32.719047
Yes,matplotlib,matplotlib.backend_bases,974,11,OpExpr,bool,,OpExpr,2025-03-01 20:11:33.531472
Yes,matplotlib,matplotlib.backend_bases,1081,25,OpExpr,None,,OpExpr,2025-03-01 20:11:33.548496
Yes,matplotlib,matplotlib.backend_bases,1081,41,OpExpr,None,,OpExpr,2025-03-01 20:11:33.549471
Yes,matplotlib,matplotlib.backend_bases,1123,25,ConditionalExpr,None,,ConditionalExpr,2025-03-01 20:11:33.551495
Yes,matplotlib,matplotlib.backend_bases,1125,24,ConditionalExpr,None,,ConditionalExpr,2025-03-01 20:11:33.552484
Yes,matplotlib,matplotlib.backend_bases,1348,35,ConditionalExpr,None,,ConditionalExpr,2025-03-01 20:11:33.612132
Yes,matplotlib,matplotlib.backend_bases,2304,31,OpExpr,None,,OpExpr,2025-03-01 20:11:33.883541
Yes,matplotlib,matplotlib.backend_tools,549,8,CallExpr,None,,"ToolViewsPositions, Any",2025-03-01 20:11:34.719111
Yes,matplotlib,matplotlib.backend_tools,549,8,IndexExpr,None,,ToolViewsPositions,2025-03-01 20:11:34.719111
Yes,matplotlib,matplotlib.backend_tools,550,8,CallExpr,None,,"ToolViewsPositions, Any",2025-03-01 20:11:34.720111
Yes,matplotlib,matplotlib.backend_tools,550,8,IndexExpr,None,,ToolViewsPositions,2025-03-01 20:11:34.721110
Yes,matplotlib,matplotlib.backend_tools,579,24,IndexExpr,None,,ToolViewsPositions,2025-03-01 20:11:34.730111
Yes,matplotlib,matplotlib.cm,149,8,IndexExpr,None,,ColormapRegistry,2025-03-01 20:11:35.073986
Yes,matplotlib,matplotlib.cm,291,15,IndexExpr,None,,ColormapRegistry,2025-03-01 20:11:35.100980
Yes,matplotlib,matplotlib.cm,293,15,CallExpr,None,,"ColormapRegistry, Any",2025-03-01 20:11:35.101980
Yes,matplotlib,matplotlib.cm,293,15,IndexExpr,None,,ColormapRegistry,2025-03-01 20:11:35.101980
Yes,matplotlib,matplotlib.cm,464,41,OpExpr,None,,OpExpr,2025-03-01 20:11:35.130983
Yes,matplotlib,matplotlib.cm,474,23,OpExpr,bool,,OpExpr,2025-03-01 20:11:35.146981
Yes,matplotlib,matplotlib.collections,1114,68,OpExpr,str,,OpExpr,2025-03-01 20:11:35.617225
Yes,matplotlib,matplotlib.colorbar,344,26,OpExpr,None,,OpExpr,2025-03-01 20:11:36.199227
Yes,matplotlib,matplotlib.colorbar,420,11,OpExpr,None,,OpExpr,2025-03-01 20:11:36.228240
Yes,matplotlib,matplotlib.colorbar,1446,57,OpExpr,float,,OpExpr,2025-03-01 20:11:36.826429
Yes,matplotlib,matplotlib.colorbar,1452,57,OpExpr,float,,OpExpr,2025-03-01 20:11:36.833416
Yes,matplotlib,matplotlib.colorbar,1456,17,OpExpr,int,,OpExpr,2025-03-01 20:11:36.835415
Yes,matplotlib,matplotlib.colorbar,1537,31,OpExpr,float,,OpExpr,2025-03-01 20:11:36.868415
