Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
Yes,matplotlib,matplotlib,884,15,NameExpr,bool,bool,Any,2025-04-08 15:13:56.981564
Yes,matplotlib,matplotlib,927,63,NameExpr,bool,bool,Any,2025-04-08 15:13:57.038421
Yes,matplotlib,matplotlib,929,7,UnaryExpr,bool,bool,Any,2025-04-08 15:13:57.039419
Yes,matplotlib,matplotlib,929,11,NameExpr,bool,bool,Any,2025-04-08 15:13:57.039419
Yes,matplotlib,matplotlib,1118,40,NameExpr,bool,bool,Any,2025-04-08 15:13:57.090092
Yes,matplotlib,matplotlib,1172,20,NameExpr,None,"UnionType[str, UnionType[like, path]]",Any,2025-04-08 15:13:57.117740
Yes,matplotlib,matplotlib,1171,11,NameExpr,None,"UnionType[str, UnionType[like, path]]",Any,2025-04-08 15:13:57.117740
Yes,matplotlib,matplotlib,1174,28,NameExpr,None,dict,Any,2025-04-08 15:13:57.123841
Yes,matplotlib,matplotlib,1173,11,NameExpr,None,dict,Any,2025-04-08 15:13:57.123841
Yes,matplotlib,matplotlib,1239,19,NameExpr,bool,bool,Any,2025-04-08 15:13:57.178156
Yes,matplotlib,matplotlib,1414,53,NameExpr,None,str,Any,2025-04-08 15:13:57.273038
Yes,matplotlib,matplotlib,1436,35,OpExpr,None,,OpExpr,2025-04-08 15:13:57.299042
Yes,matplotlib,matplotlib,1439,11,NameExpr,None,str,Any,2025-04-08 15:13:57.301163
Yes,matplotlib,matplotlib,1439,34,NameExpr,None,str,Any,2025-04-08 15:13:57.302162
Yes,matplotlib,matplotlib,1441,16,NameExpr,None,str,Any,2025-04-08 15:13:57.304160
Yes,matplotlib,matplotlib._api,123,7,UnaryExpr,,dict,"Dict[str, Any]",2025-04-08 15:13:57.364934
Yes,matplotlib,matplotlib._api,123,11,NameExpr,,dict,"Dict[str, Any]",2025-04-08 15:13:57.364934
Yes,matplotlib,matplotlib._api,129,15,NameExpr,bool,bool,Any,2025-04-08 15:13:57.371927
Yes,matplotlib,matplotlib._api,126,20,CallExpr,,dict,"Dict[str, Any]",2025-04-08 15:13:57.374065
Yes,matplotlib,matplotlib._api,126,20,MemberExpr,,dict,"Dict[str, Any]",2025-04-08 15:13:57.375065
Yes,matplotlib,matplotlib.cbook,193,32,NameExpr,None,List[],Any,2025-04-08 15:13:57.549492
Yes,matplotlib,matplotlib.cbook,193,58,NameExpr,None,List[],Any,2025-04-08 15:13:57.550477
Yes,matplotlib,matplotlib.cbook,338,67,NameExpr,None,str,Any,2025-04-08 15:13:57.624124
Yes,matplotlib,matplotlib.cbook,333,15,NameExpr,None,str,Any,2025-04-08 15:13:57.626287
Yes,matplotlib,matplotlib.cbook,487,34,NameExpr,str,str,Any,2025-04-08 15:13:57.712886
Yes,matplotlib,matplotlib.cbook,492,36,NameExpr,str,str,Any,2025-04-08 15:13:57.714023
Yes,matplotlib,matplotlib.cbook,494,29,NameExpr,str,str,Any,2025-04-08 15:13:57.714023
Yes,matplotlib,matplotlib.cbook,494,44,NameExpr,None,"UnionType[str, None]",Any,2025-04-08 15:13:57.715023
Yes,matplotlib,matplotlib.cbook,501,7,NameExpr,bool,bool,Any,2025-04-08 15:13:57.717021
