Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
No,matplotlib,matplotlib,1436,35,OpExpr,None,,OpExpr,2025-03-07 17:43:51.708903
No,matplotlib,matplotlib.cbook,1244,11,OpExpr,bool,,OpExpr,2025-03-07 17:43:53.110635
No,matplotlib,matplotlib.projections,110,25,OpExpr,None,,OpExpr,2025-03-07 17:43:54.116685
No,matplotlib,matplotlib.testing,74,56,OpExpr,None,,OpExpr,2025-03-07 17:43:54.192792
No,matplotlib,matplotlib.animation,175,24,ConditionalExpr,None,,ConditionalExpr,2025-03-07 17:43:54.328365
No,matplotlib,matplotlib.animation,754,27,OpExpr,None,,OpExpr,2025-03-07 17:43:54.694428
No,matplotlib,matplotlib.animation,1046,29,IndexExpr,None,,MovieWriterRegistry,2025-03-07 17:43:54.834563
No,matplotlib,matplotlib.animation,1410,29,ConditionalExpr,int,,ConditionalExpr,2025-03-07 17:43:55.098255
No,matplotlib,matplotlib.animation,1678,11,OpExpr,bool,,OpExpr,2025-03-07 17:43:55.243122
No,matplotlib,matplotlib.artist,716,35,OpExpr,None,,OpExpr,2025-03-07 17:43:55.565737
No,matplotlib,matplotlib.artist,716,52,OpExpr,None,,OpExpr,2025-03-07 17:43:55.566736
No,matplotlib,matplotlib.artist,1612,18,OpExpr,int,,OpExpr,2025-03-07 17:43:56.128441
No,matplotlib,matplotlib.artist,1636,18,OpExpr,int,,OpExpr,2025-03-07 17:43:56.146981
No,matplotlib,matplotlib.artist,1751,24,OpExpr,None,,OpExpr,2025-03-07 17:43:56.348999
No,matplotlib,matplotlib.axis,92,17,OpExpr,bool,,OpExpr,2025-03-07 17:43:56.428101
No,matplotlib,matplotlib.axis,89,15,OpExpr,bool,,OpExpr,2025-03-07 17:43:56.432332
No,matplotlib,matplotlib.axis,105,22,ConditionalExpr,bool,,ConditionalExpr,2025-03-07 17:43:56.444814
No,matplotlib,matplotlib.axis,1606,15,SliceExpr,None,,SliceExpr,2025-03-07 17:43:57.896532
No,matplotlib,matplotlib.axis,1619,15,SliceExpr,None,,SliceExpr,2025-03-07 17:43:57.907544
No,matplotlib,matplotlib.backend_bases,974,11,OpExpr,bool,,OpExpr,2025-03-07 17:43:59.611813
No,matplotlib,matplotlib.backend_bases,1081,25,OpExpr,None,,OpExpr,2025-03-07 17:43:59.661213
No,matplotlib,matplotlib.backend_bases,1081,41,OpExpr,None,,OpExpr,2025-03-07 17:43:59.662212
No,matplotlib,matplotlib.backend_bases,1123,25,ConditionalExpr,None,,ConditionalExpr,2025-03-07 17:43:59.669510
No,matplotlib,matplotlib.backend_bases,1125,24,ConditionalExpr,None,,ConditionalExpr,2025-03-07 17:43:59.672507
No,matplotlib,matplotlib.backend_bases,1348,35,ConditionalExpr,None,,ConditionalExpr,2025-03-07 17:43:59.786262
No,matplotlib,matplotlib.backend_bases,2304,31,OpExpr,None,,OpExpr,2025-03-07 17:44:00.335073
No,matplotlib,matplotlib.backend_tools,549,8,CallExpr,None,,"ToolViewsPositions, Any",2025-03-07 17:44:02.014528
No,matplotlib,matplotlib.backend_tools,549,8,IndexExpr,None,,ToolViewsPositions,2025-03-07 17:44:02.016526
No,matplotlib,matplotlib.backend_tools,550,8,CallExpr,None,,"ToolViewsPositions, Any",2025-03-07 17:44:02.024715
No,matplotlib,matplotlib.backend_tools,550,8,IndexExpr,None,,ToolViewsPositions,2025-03-07 17:44:02.026414
No,matplotlib,matplotlib.backend_tools,579,24,IndexExpr,None,,ToolViewsPositions,2025-03-07 17:44:02.043381
No,matplotlib,matplotlib.bezier,168,26,OpExpr,float,,OpExpr,2025-03-07 17:44:02.677211
No,matplotlib,matplotlib.bezier,568,52,OpExpr,float,,OpExpr,2025-03-07 17:44:03.172591
No,matplotlib,matplotlib.bezier,571,52,OpExpr,float,,OpExpr,2025-03-07 17:44:03.179736
No,matplotlib,matplotlib.bezier,584,60,OpExpr,float,,OpExpr,2025-03-07 17:44:03.210124
No,matplotlib,matplotlib.cm,149,8,IndexExpr,None,,ColormapRegistry,2025-03-07 17:44:03.480207
No,matplotlib,matplotlib.cm,291,15,IndexExpr,None,,ColormapRegistry,2025-03-07 17:44:03.543629
No,matplotlib,matplotlib.cm,293,15,CallExpr,None,,"ColormapRegistry, Any",2025-03-07 17:44:03.544628
No,matplotlib,matplotlib.cm,293,15,IndexExpr,None,,ColormapRegistry,2025-03-07 17:44:03.546041
No,matplotlib,matplotlib.cm,464,41,OpExpr,None,,OpExpr,2025-03-07 17:44:03.604404
No,matplotlib,matplotlib.cm,474,23,OpExpr,bool,,OpExpr,2025-03-07 17:44:03.632966
No,matplotlib,matplotlib.collections,1114,68,OpExpr,str,,OpExpr,2025-03-07 17:44:04.698964
No,matplotlib,matplotlib.colorbar,344,26,OpExpr,None,,OpExpr,2025-03-07 17:44:05.988433
No,matplotlib,matplotlib.colorbar,420,11,OpExpr,None,,OpExpr,2025-03-07 17:44:06.047656
No,matplotlib,matplotlib.colorbar,1446,57,OpExpr,float,,OpExpr,2025-03-07 17:44:07.337177
No,matplotlib,matplotlib.colorbar,1452,57,OpExpr,float,,OpExpr,2025-03-07 17:44:07.351885
No,matplotlib,matplotlib.colorbar,1456,17,OpExpr,int,,OpExpr,2025-03-07 17:44:07.357083
No,matplotlib,matplotlib.colorbar,1537,31,OpExpr,float,,OpExpr,2025-03-07 17:44:07.427277
No,matplotlib,matplotlib.colorbar,1537,61,OpExpr,float,,OpExpr,2025-03-07 17:44:07.429275
