Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
Yes,matplotlib,matplotlib,1436,35,OpExpr,None,,OpExpr,2025-02-28 21:13:02.155711
Yes,matplotlib,matplotlib.cbook,1244,11,OpExpr,bool,,OpExpr,2025-02-28 21:13:03.261326
Yes,matplotlib,matplotlib.projections,110,25,OpExpr,None,,OpExpr,2025-02-28 21:13:04.032488
Yes,matplotlib,matplotlib.testing,74,56,OpExpr,None,,OpExpr,2025-02-28 21:13:04.075849
Yes,matplotlib,matplotlib.animation,175,24,ConditionalExpr,None,,ConditionalExpr,2025-02-28 21:13:04.162396
Yes,matplotlib,matplotlib.animation,754,27,OpExpr,None,,OpExpr,2025-02-28 21:13:04.450199
Yes,matplotlib,matplotlib.animation,1046,29,IndexExpr,None,,MovieWriterRegistry,2025-02-28 21:13:04.554940
Yes,matplotlib,matplotlib.animation,1410,29,ConditionalExpr,int,,ConditionalExpr,2025-02-28 21:13:04.751106
Yes,matplotlib,matplotlib.animation,1678,11,OpExpr,bool,,OpExpr,2025-02-28 21:13:04.858214
Yes,matplotlib,matplotlib.artist,716,35,OpExpr,None,,OpExpr,2025-02-28 21:13:05.103895
Yes,matplotlib,matplotlib.artist,716,52,OpExpr,None,,OpExpr,2025-02-28 21:13:05.105348
Yes,matplotlib,matplotlib.artist,1612,18,OpExpr,int,,OpExpr,2025-02-28 21:13:05.520383
Yes,matplotlib,matplotlib.artist,1636,18,OpExpr,int,,OpExpr,2025-02-28 21:13:05.533760
Yes,matplotlib,matplotlib.artist,1751,24,OpExpr,None,,OpExpr,2025-02-28 21:13:05.651184
Yes,matplotlib,matplotlib.axis,92,17,OpExpr,bool,,OpExpr,2025-02-28 21:13:05.719894
Yes,matplotlib,matplotlib.axis,89,15,OpExpr,bool,,OpExpr,2025-02-28 21:13:05.723074
Yes,matplotlib,matplotlib.axis,105,22,ConditionalExpr,bool,,ConditionalExpr,2025-02-28 21:13:05.730848
Yes,matplotlib,matplotlib.axis,1606,15,SliceExpr,None,,SliceExpr,2025-02-28 21:13:06.818804
Yes,matplotlib,matplotlib.axis,1619,15,SliceExpr,None,,SliceExpr,2025-02-28 21:13:06.825705
Yes,matplotlib,matplotlib.backend_bases,974,11,OpExpr,bool,,OpExpr,2025-02-28 21:13:08.105130
Yes,matplotlib,matplotlib.backend_bases,1081,25,OpExpr,None,,OpExpr,2025-02-28 21:13:08.130717
Yes,matplotlib,matplotlib.backend_bases,1081,41,OpExpr,None,,OpExpr,2025-02-28 21:13:08.131716
Yes,matplotlib,matplotlib.backend_bases,1123,25,ConditionalExpr,None,,ConditionalExpr,2025-02-28 21:13:08.133815
Yes,matplotlib,matplotlib.backend_bases,1125,24,ConditionalExpr,None,,ConditionalExpr,2025-02-28 21:13:08.134814
Yes,matplotlib,matplotlib.backend_bases,1348,35,ConditionalExpr,None,,ConditionalExpr,2025-02-28 21:13:08.215665
Yes,matplotlib,matplotlib.backend_bases,2304,31,OpExpr,None,,OpExpr,2025-02-28 21:13:08.616952
Yes,matplotlib,matplotlib.backend_tools,549,8,CallExpr,None,,"ToolViewsPositions, Any",2025-02-28 21:13:09.861850
Yes,matplotlib,matplotlib.backend_tools,549,8,IndexExpr,None,,ToolViewsPositions,2025-02-28 21:13:09.862849
Yes,matplotlib,matplotlib.backend_tools,550,8,CallExpr,None,,"ToolViewsPositions, Any",2025-02-28 21:13:09.864966
Yes,matplotlib,matplotlib.backend_tools,550,8,IndexExpr,None,,ToolViewsPositions,2025-02-28 21:13:09.865965
Yes,matplotlib,matplotlib.backend_tools,579,24,IndexExpr,None,,ToolViewsPositions,2025-02-28 21:13:09.876134
Yes,matplotlib,matplotlib.bezier,168,26,OpExpr,float,,OpExpr,2025-02-28 21:13:10.312430
Yes,matplotlib,matplotlib.bezier,568,52,OpExpr,float,,OpExpr,2025-02-28 21:13:10.700267
Yes,matplotlib,matplotlib.bezier,571,52,OpExpr,float,,OpExpr,2025-02-28 21:13:10.707350
Yes,matplotlib,matplotlib.bezier,584,60,OpExpr,float,,OpExpr,2025-02-28 21:13:10.731273
Yes,matplotlib,matplotlib.cm,149,8,IndexExpr,None,,ColormapRegistry,2025-02-28 21:13:10.907797
Yes,matplotlib,matplotlib.cm,291,15,IndexExpr,None,,ColormapRegistry,2025-02-28 21:13:10.951153
Yes,matplotlib,matplotlib.cm,293,15,CallExpr,None,,"ColormapRegistry, Any",2025-02-28 21:13:10.952150
Yes,matplotlib,matplotlib.cm,293,15,IndexExpr,None,,ColormapRegistry,2025-02-28 21:13:10.953148
Yes,matplotlib,matplotlib.cm,464,41,OpExpr,None,,OpExpr,2025-02-28 21:13:11.007022
Yes,matplotlib,matplotlib.cm,474,23,OpExpr,bool,,OpExpr,2025-02-28 21:13:11.029418
Yes,matplotlib,matplotlib.collections,1114,68,OpExpr,str,,OpExpr,2025-02-28 21:13:11.783122
Yes,matplotlib,matplotlib.colorbar,344,26,OpExpr,None,,OpExpr,2025-02-28 21:13:12.701802
Yes,matplotlib,matplotlib.colorbar,420,11,OpExpr,None,,OpExpr,2025-02-28 21:13:12.745852
Yes,matplotlib,matplotlib.colorbar,1446,57,OpExpr,float,,OpExpr,2025-02-28 21:13:13.652447
Yes,matplotlib,matplotlib.colorbar,1452,57,OpExpr,float,,OpExpr,2025-02-28 21:13:13.665708
Yes,matplotlib,matplotlib.colorbar,1456,17,OpExpr,int,,OpExpr,2025-02-28 21:13:13.668705
Yes,matplotlib,matplotlib.colorbar,1537,31,OpExpr,float,,OpExpr,2025-02-28 21:13:13.725842
Yes,matplotlib,matplotlib.colorbar,1537,61,OpExpr,float,,OpExpr,2025-02-28 21:13:13.728061
Yes,matplotlib,matplotlib.colorbar,1556,27,OpExpr,float,,OpExpr,2025-02-28 21:13:13.751458
Yes,matplotlib,matplotlib.colorbar,1556,61,OpExpr,float,,OpExpr,2025-02-28 21:13:13.753560
Yes,matplotlib,matplotlib.colorbar,1565,21,OpExpr,int,,OpExpr,2025-02-28 21:13:13.766874
Yes,matplotlib,matplotlib.colorbar,1573,21,OpExpr,int,,OpExpr,2025-02-28 21:13:13.779299
Yes,matplotlib,matplotlib.colors,340,23,ConditionalExpr,None,,ConditionalExpr,2025-02-28 21:13:13.966639
Yes,matplotlib,matplotlib.colors,346,23,ConditionalExpr,None,,ConditionalExpr,2025-02-28 21:13:13.978920
Yes,matplotlib,matplotlib.colors,373,28,ConditionalExpr,None,,ConditionalExpr,2025-02-28 21:13:14.018973
Yes,matplotlib,matplotlib.colors,446,28,ConditionalExpr,None,,ConditionalExpr,2025-02-28 21:13:14.086660
Yes,matplotlib,matplotlib.colors,609,15,OpExpr,float,,OpExpr,2025-02-28 21:13:14.183738
Yes,matplotlib,matplotlib.colors,634,25,OpExpr,float,,OpExpr,2025-02-28 21:13:14.219603
Yes,matplotlib,matplotlib.colors,1147,30,OpExpr,None,,OpExpr,2025-02-28 21:13:14.577204
Yes,matplotlib,matplotlib.colors,1160,34,OpExpr,None,,OpExpr,2025-02-28 21:13:14.589323
Yes,matplotlib,matplotlib.colors,1970,11,OpExpr,bool,,OpExpr,2025-02-28 21:13:15.100486
Yes,matplotlib,matplotlib.colors,2569,43,OpExpr,None,,OpExpr,2025-02-28 21:13:15.526477
Yes,matplotlib,matplotlib.colors,2571,43,OpExpr,None,,OpExpr,2025-02-28 21:13:15.532599
Yes,matplotlib,matplotlib.colors,2573,43,OpExpr,None,,OpExpr,2025-02-28 21:13:15.536705
Yes,matplotlib,matplotlib.colors,2575,43,OpExpr,None,,OpExpr,2025-02-28 21:13:15.541800
Yes,matplotlib,matplotlib.dates,647,24,ConditionalExpr,None,,ConditionalExpr,2025-02-28 21:13:17.230594
Yes,matplotlib,matplotlib.dates,785,24,ConditionalExpr,None,,ConditionalExpr,2025-02-28 21:13:17.256072
Yes,matplotlib,matplotlib.dates,963,24,ConditionalExpr,None,,ConditionalExpr,2025-02-28 21:13:17.362201
Yes,matplotlib,matplotlib.dates,1801,34,OpExpr,int,,OpExpr,2025-02-28 21:13:17.905898
Yes,matplotlib,matplotlib.dates,1810,48,OpExpr,int,,OpExpr,2025-02-28 21:13:17.914586
Yes,matplotlib,matplotlib.dates,1813,49,OpExpr,int,,OpExpr,2025-02-28 21:13:17.920089
Yes,matplotlib,matplotlib.dates,1816,51,OpExpr,int,,OpExpr,2025-02-28 21:13:17.924316
