Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
Yes,matplotlib,matplotlib,1436,35,OpExpr,None,,OpExpr,2025-03-01 15:16:01.080490
Yes,matplotlib,matplotlib.cbook,1244,11,OpExpr,bool,,OpExpr,2025-03-01 15:16:01.702029
Yes,matplotlib,matplotlib.projections,110,25,OpExpr,None,,OpExpr,2025-03-01 15:16:02.133581
Yes,matplotlib,matplotlib.testing,74,56,OpExpr,None,,OpExpr,2025-03-01 15:16:02.163553
Yes,matplotlib,matplotlib.animation,175,24,ConditionalExpr,None,,ConditionalExpr,2025-03-01 15:16:02.222588
Yes,matplotlib,matplotlib.animation,754,27,OpExpr,None,,OpExpr,2025-03-01 15:16:02.422715
Yes,matplotlib,matplotlib.animation,1046,29,IndexExpr,None,,MovieWriterRegistry,2025-03-01 15:16:02.489597
Yes,matplotlib,matplotlib.animation,1410,29,ConditionalExpr,int,,ConditionalExpr,2025-03-01 15:16:02.612130
Yes,matplotlib,matplotlib.animation,1678,11,OpExpr,bool,,OpExpr,2025-03-01 15:16:02.670019
Yes,matplotlib,matplotlib.artist,716,35,OpExpr,None,,OpExpr,2025-03-01 15:16:02.837712
Yes,matplotlib,matplotlib.artist,716,52,OpExpr,None,,OpExpr,2025-03-01 15:16:02.838739
Yes,matplotlib,matplotlib.artist,1612,18,OpExpr,int,,OpExpr,2025-03-01 15:16:03.115080
Yes,matplotlib,matplotlib.artist,1636,18,OpExpr,int,,OpExpr,2025-03-01 15:16:03.124041
Yes,matplotlib,matplotlib.artist,1751,24,OpExpr,None,,OpExpr,2025-03-01 15:16:03.194709
Yes,matplotlib,matplotlib.axis,92,17,OpExpr,bool,,OpExpr,2025-03-01 15:16:03.234016
Yes,matplotlib,matplotlib.axis,89,15,OpExpr,bool,,OpExpr,2025-03-01 15:16:03.236003
Yes,matplotlib,matplotlib.axis,105,22,ConditionalExpr,bool,,ConditionalExpr,2025-03-01 15:16:03.243004
Yes,matplotlib,matplotlib.axis,1606,15,SliceExpr,None,,SliceExpr,2025-03-01 15:16:03.951466
Yes,matplotlib,matplotlib.axis,1619,15,SliceExpr,None,,SliceExpr,2025-03-01 15:16:03.958494
Yes,matplotlib,matplotlib.backend_bases,974,11,OpExpr,bool,,OpExpr,2025-03-01 15:16:04.766014
Yes,matplotlib,matplotlib.backend_bases,1081,25,OpExpr,None,,OpExpr,2025-03-01 15:16:04.785014
Yes,matplotlib,matplotlib.backend_bases,1081,41,OpExpr,None,,OpExpr,2025-03-01 15:16:04.785014
Yes,matplotlib,matplotlib.backend_bases,1123,25,ConditionalExpr,None,,ConditionalExpr,2025-03-01 15:16:04.788018
Yes,matplotlib,matplotlib.backend_bases,1125,24,ConditionalExpr,None,,ConditionalExpr,2025-03-01 15:16:04.789059
Yes,matplotlib,matplotlib.backend_bases,1348,35,ConditionalExpr,None,,ConditionalExpr,2025-03-01 15:16:04.842906
Yes,matplotlib,matplotlib.backend_bases,2304,31,OpExpr,None,,OpExpr,2025-03-01 15:16:05.112772
Yes,matplotlib,matplotlib.backend_tools,549,8,CallExpr,None,,"ToolViewsPositions, Any",2025-03-01 15:16:05.895379
Yes,matplotlib,matplotlib.backend_tools,549,8,IndexExpr,None,,ToolViewsPositions,2025-03-01 15:16:05.896382
Yes,matplotlib,matplotlib.backend_tools,550,8,CallExpr,None,,"ToolViewsPositions, Any",2025-03-01 15:16:05.896382
Yes,matplotlib,matplotlib.backend_tools,550,8,IndexExpr,None,,ToolViewsPositions,2025-03-01 15:16:05.897382
Yes,matplotlib,matplotlib.backend_tools,579,24,IndexExpr,None,,ToolViewsPositions,2025-03-01 15:16:05.903380
