Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
Yes,matplotlib,matplotlib,884,15,NameExpr,bool,bool,Any,2025-04-08 15:39:05.480428
Yes,matplotlib,matplotlib,927,63,NameExpr,bool,bool,Any,2025-04-08 15:39:05.554867
Yes,matplotlib,matplotlib,929,7,UnaryExpr,bool,bool,Any,2025-04-08 15:39:05.554867
Yes,matplotlib,matplotlib,929,11,NameExpr,bool,bool,Any,2025-04-08 15:39:05.555866
Yes,matplotlib,matplotlib,1118,40,NameExpr,bool,bool,Any,2025-04-08 15:39:05.629337
Yes,matplotlib,matplotlib,1172,20,NameExpr,None,"UnionType[str, UnionType[like, path]]",Any,2025-04-08 15:39:05.688550
Yes,matplotlib,matplotlib,1171,11,NameExpr,None,"UnionType[str, UnionType[like, path]]",Any,2025-04-08 15:39:05.688550
Yes,matplotlib,matplotlib,1174,28,NameExpr,None,dict,Any,2025-04-08 15:39:05.695065
Yes,matplotlib,matplotlib,1173,11,NameExpr,None,dict,Any,2025-04-08 15:39:05.695065
Yes,matplotlib,matplotlib,1239,19,NameExpr,bool,bool,Any,2025-04-08 15:39:05.794138
Yes,matplotlib,matplotlib,1414,53,NameExpr,None,str,Any,2025-04-08 15:39:05.891753
Yes,matplotlib,matplotlib,1436,35,OpExpr,None,,OpExpr,2025-04-08 15:39:05.913986
Yes,matplotlib,matplotlib,1439,11,NameExpr,None,str,Any,2025-04-08 15:39:05.917084
Yes,matplotlib,matplotlib,1439,34,NameExpr,None,str,Any,2025-04-08 15:39:05.917084
Yes,matplotlib,matplotlib,1441,16,NameExpr,None,str,Any,2025-04-08 15:39:05.919081
Yes,matplotlib,matplotlib._api,123,7,UnaryExpr,,dict,"Dict[str, Any]",2025-04-08 15:39:05.997150
Yes,matplotlib,matplotlib._api,123,11,NameExpr,,dict,"Dict[str, Any]",2025-04-08 15:39:05.997150
Yes,matplotlib,matplotlib._api,129,15,NameExpr,bool,bool,Any,2025-04-08 15:39:06.010442
Yes,matplotlib,matplotlib._api,126,20,CallExpr,,dict,"Dict[str, Any]",2025-04-08 15:39:06.012439
Yes,matplotlib,matplotlib._api,126,20,MemberExpr,,dict,"Dict[str, Any]",2025-04-08 15:39:06.012439
Yes,matplotlib,matplotlib.cbook,193,32,NameExpr,None,List[],Any,2025-04-08 15:39:06.189199
Yes,matplotlib,matplotlib.cbook,193,58,NameExpr,None,List[],Any,2025-04-08 15:39:06.190329
Yes,matplotlib,matplotlib.cbook,338,67,NameExpr,None,str,Any,2025-04-08 15:39:06.265781
Yes,matplotlib,matplotlib.cbook,333,15,NameExpr,None,str,Any,2025-04-08 15:39:06.267760
Yes,matplotlib,matplotlib.cbook,487,34,NameExpr,str,str,Any,2025-04-08 15:39:06.370993
Yes,matplotlib,matplotlib.cbook,492,36,NameExpr,str,str,Any,2025-04-08 15:39:06.373411
Yes,matplotlib,matplotlib.cbook,494,29,NameExpr,str,str,Any,2025-04-08 15:39:06.374413
Yes,matplotlib,matplotlib.cbook,494,44,NameExpr,None,"UnionType[str, None]",Any,2025-04-08 15:39:06.374413
Yes,matplotlib,matplotlib.cbook,501,7,NameExpr,bool,bool,Any,2025-04-08 15:39:06.381807
Yes,matplotlib,matplotlib.cbook,769,11,NameExpr,bool,bool,Any,2025-04-08 15:39:06.491051
Yes,matplotlib,matplotlib.cbook,938,9,OpExpr,,int,OpExpr,2025-04-08 15:39:06.583351
Yes,matplotlib,matplotlib.cbook,941,21,OpExpr,,"Tuple[array, UnknownType]",OpExpr,2025-04-08 15:39:06.590934
Yes,matplotlib,matplotlib.cbook,1201,8,NameExpr,None,"UnionType[like, array]",Any,2025-04-08 15:39:06.818155
Yes,matplotlib,matplotlib.cbook,1202,13,NameExpr,None,"UnionType[like, array]",Any,2025-04-08 15:39:06.818155
Yes,matplotlib,matplotlib.cbook,1200,7,NameExpr,None,"UnionType[like, array]",Any,2025-04-08 15:39:06.827256
Yes,matplotlib,matplotlib.cbook,1205,17,NameExpr,float,"UnionType[float, Tuple[float, float]]",Any,2025-04-08 15:39:06.827256
Yes,matplotlib,matplotlib.cbook,1214,8,NameExpr,float,"UnionType[float, Tuple[float, float]]",Any,2025-04-08 15:39:06.827256
Yes,matplotlib,matplotlib.cbook,1245,12,NameExpr,float,"UnionType[float, Tuple[float, float]]",Any,2025-04-08 15:39:06.860808
Yes,matplotlib,matplotlib.cbook,1244,11,OpExpr,bool,"UnionType[bool, None]",OpExpr,2025-04-08 15:39:06.860808
Yes,matplotlib,matplotlib.cbook,1244,33,NameExpr,bool,"UnionType[bool, None]",Any,2025-04-08 15:39:06.860808
Yes,matplotlib,matplotlib.cbook,1254,44,NameExpr,float,"UnionType[float, Tuple[float, float]]",Any,2025-04-08 15:39:06.881455
Yes,matplotlib,matplotlib.cbook,1256,25,NameExpr,float,"UnionType[float, Tuple[float, float]]",Any,2025-04-08 15:39:06.882454
Yes,matplotlib,matplotlib.cbook,1257,25,NameExpr,float,"UnionType[float, Tuple[float, float]]",Any,2025-04-08 15:39:06.884453
Yes,matplotlib,matplotlib.cbook,1255,23,NameExpr,float,"UnionType[float, Tuple[float, float]]",Any,2025-04-08 15:39:06.887367
Yes,matplotlib,matplotlib.cbook,1253,23,NameExpr,float,"UnionType[float, Tuple[float, float]]",Any,2025-04-08 15:39:06.888873
Yes,matplotlib,matplotlib.cbook,1253,48,NameExpr,float,"UnionType[float, Tuple[float, float]]",Any,2025-04-08 15:39:06.890001
Yes,matplotlib,matplotlib.cbook,1206,43,NameExpr,None,"UnionType[like, array]",Any,2025-04-08 15:39:06.917528
Yes,matplotlib,matplotlib.cbook,1478,8,NameExpr,None,"UnionType[like, array]",Any,2025-04-08 15:39:07.065774
Yes,matplotlib,matplotlib.cbook,1478,32,NameExpr,None,"UnionType[like, array]",Any,2025-04-08 15:39:07.066773
Yes,matplotlib,matplotlib.cbook,1481,8,NameExpr,None,"UnionType[like, array]",Any,2025-04-08 15:39:07.066773
Yes,matplotlib,matplotlib.cbook,1477,7,NameExpr,None,"UnionType[like, array]",Any,2025-04-08 15:39:07.067772
Yes,matplotlib,matplotlib.cbook,1477,37,NameExpr,None,"UnionType[like, array]",Any,2025-04-08 15:39:07.068771
Yes,matplotlib,matplotlib.cbook,1484,21,NameExpr,None,"UnionType[like, array]",Any,2025-04-08 15:39:07.071770
Yes,matplotlib,matplotlib.cbook,1499,47,NameExpr,int,int,Any,2025-04-08 15:39:07.081758
Yes,matplotlib,matplotlib.cbook,1489,25,NameExpr,None,"UnionType[like, array]",Any,2025-04-08 15:39:07.097147
Yes,matplotlib,matplotlib.cbook,1620,41,OpExpr,,array,OpExpr,2025-04-08 15:39:07.156809
Yes,matplotlib,matplotlib.cbook,1942,23,OpExpr,,int,OpExpr,2025-04-08 15:39:07.378083
Yes,matplotlib,matplotlib.cbook,1943,24,OpExpr,,int,OpExpr,2025-04-08 15:39:07.379081
Yes,matplotlib,matplotlib.cbook,1972,11,OpExpr,,int,OpExpr,2025-04-08 15:39:07.424319
Yes,matplotlib,matplotlib.cbook,1972,12,OpExpr,,"Tuple[ndarray, UnknownType]",OpExpr,2025-04-08 15:39:07.425317
Yes,matplotlib,matplotlib.cbook,1973,11,OpExpr,,int,OpExpr,2025-04-08 15:39:07.430313
Yes,matplotlib,matplotlib.cbook,1973,12,OpExpr,,"Tuple[ndarray, UnknownType]",OpExpr,2025-04-08 15:39:07.431311
Yes,matplotlib,matplotlib.cbook,1996,32,OpExpr,,int,OpExpr,2025-04-08 15:39:07.458236
Yes,matplotlib,matplotlib.projections,110,25,OpExpr,None,,OpExpr,2025-04-08 15:39:07.624448
Yes,matplotlib,matplotlib.testing,73,9,StarExp,,str,Tuple[Any],2025-04-08 15:39:07.684137
Yes,matplotlib,matplotlib.testing,73,10,NameExpr,,str,Tuple[Any],2025-04-08 15:39:07.684137
Yes,matplotlib,matplotlib.testing,74,56,OpExpr,None,"Dict[str, str]",OpExpr,2025-04-08 15:39:07.685139
Yes,matplotlib,matplotlib.testing,74,56,NameExpr,None,"Dict[str, str]",Any,2025-04-08 15:39:07.685139
Yes,matplotlib,matplotlib.animation,129,18,IndexExpr,,str,MovieWriterRegistry,2025-04-08 15:39:07.786903
Yes,matplotlib,matplotlib.animation,175,24,ConditionalExpr,None,,ConditionalExpr,2025-04-08 15:39:07.798881
Yes,matplotlib,matplotlib.animation,201,12,NameExpr,None,float,Any,2025-04-08 15:39:07.854589
Yes,matplotlib,matplotlib.animation,200,11,NameExpr,None,float,Any,2025-04-08 15:39:07.855588
Yes,matplotlib,matplotlib.animation,202,19,NameExpr,None,float,Any,2025-04-08 15:39:07.856587
Yes,matplotlib,matplotlib.animation,296,29,NameExpr,int,int,Any,2025-04-08 15:39:07.970131
Yes,matplotlib,matplotlib.animation,296,43,NameExpr,None,"Dict[str, str]",Any,2025-04-08 15:39:07.970131
Yes,matplotlib,matplotlib.animation,296,59,NameExpr,None,"UnionType[str, None]",Any,2025-04-08 15:39:07.970131
Yes,matplotlib,matplotlib.animation,297,33,NameExpr,None,int,Any,2025-04-08 15:39:07.970131
Yes,matplotlib,matplotlib.animation,415,12,NameExpr,None,float,Any,2025-04-08 15:39:08.090776
Yes,matplotlib,matplotlib.animation,414,11,NameExpr,None,float,Any,2025-04-08 15:39:08.091775
Yes,matplotlib,matplotlib.animation,416,19,NameExpr,None,float,Any,2025-04-08 15:39:08.091775
Yes,matplotlib,matplotlib.animation,424,31,NameExpr,None,str,Any,2025-04-08 15:39:08.094888
Yes,matplotlib,matplotlib.animation,419,11,NameExpr,None,str,Any,2025-04-08 15:39:08.094888
Yes,matplotlib,matplotlib.animation,754,27,OpExpr,None,,OpExpr,2025-04-08 15:39:08.199143
Yes,matplotlib,matplotlib.animation,862,21,NameExpr,bool,bool,Any,2025-04-08 15:39:08.275256
Yes,matplotlib,matplotlib.animation,869,28,NameExpr,None,object,Any,2025-04-08 15:39:08.278705
Yes,matplotlib,matplotlib.animation,997,45,NameExpr,None,List[],Any,2025-04-08 15:39:08.455774
Yes,matplotlib,matplotlib.animation,996,11,NameExpr,None,List[],Any,2025-04-08 15:39:08.456773
Yes,matplotlib,matplotlib.animation,1008,30,NameExpr,None,int,Any,2025-04-08 15:39:08.460768
Yes,matplotlib,matplotlib.animation,1008,35,NameExpr,None,str,Any,2025-04-08 15:39:08.460768
Yes,matplotlib,matplotlib.animation,1008,42,NameExpr,None,int,Any,2025-04-08 15:39:08.460768
Yes,matplotlib,matplotlib.animation,1008,63,NameExpr,None,"Dict[str, str]",Any,2025-04-08 15:39:08.460768
Yes,matplotlib,matplotlib.animation,1017,12,NameExpr,None,dict,Any,2025-04-08 15:39:08.461768
Yes,matplotlib,matplotlib.animation,1020,12,NameExpr,None,dict,Any,2025-04-08 15:39:08.461768
Yes,matplotlib,matplotlib.animation,1020,34,NameExpr,None,dict,Any,2025-04-08 15:39:08.461768
Yes,matplotlib,matplotlib.animation,1016,11,NameExpr,None,dict,Any,2025-04-08 15:39:08.462766
Yes,matplotlib,matplotlib.animation,1024,12,NameExpr,None,int,Any,2025-04-08 15:39:08.462766
Yes,matplotlib,matplotlib.animation,1022,11,NameExpr,None,int,Any,2025-04-08 15:39:08.463765
Yes,matplotlib,matplotlib.animation,1028,12,NameExpr,None,float,Any,2025-04-08 15:39:08.463765
Yes,matplotlib,matplotlib.animation,1027,11,NameExpr,None,float,Any,2025-04-08 15:39:08.464764
Yes,matplotlib,matplotlib.animation,1030,12,NameExpr,None,float,Any,2025-04-08 15:39:08.465763
Yes,matplotlib,matplotlib.animation,1029,11,NameExpr,None,float,Any,2025-04-08 15:39:08.465763
Yes,matplotlib,matplotlib.animation,1034,37,NameExpr,None,str,Any,2025-04-08 15:39:08.466762
Yes,matplotlib,matplotlib.animation,1033,11,NameExpr,None,str,Any,2025-04-08 15:39:08.466762
Yes,matplotlib,matplotlib.animation,1036,39,NameExpr,None,int,Any,2025-04-08 15:39:08.467761
Yes,matplotlib,matplotlib.animation,1035,11,NameExpr,None,int,Any,2025-04-08 15:39:08.468761
Yes,matplotlib,matplotlib.animation,1040,40,NameExpr,None,"Dict[str, str]",Any,2025-04-08 15:39:08.469760
Yes,matplotlib,matplotlib.animation,1039,11,NameExpr,None,"Dict[str, str]",Any,2025-04-08 15:39:08.470759
Yes,matplotlib,matplotlib.animation,1046,29,IndexExpr,None,,MovieWriterRegistry,2025-04-08 15:39:08.470759
Yes,matplotlib,matplotlib.animation,1051,32,NameExpr,None,int,Any,2025-04-08 15:39:08.471758
Yes,matplotlib,matplotlib.animation,1058,12,CallExpr,None,dict,Any,2025-04-08 15:39:08.473756
Yes,matplotlib,matplotlib.animation,1058,12,MemberExpr,None,dict,Any,2025-04-08 15:39:08.473756
Yes,matplotlib,matplotlib.animation,1054,28,NameExpr,None,dict,Any,2025-04-08 15:39:08.473756
Yes,matplotlib,matplotlib.animation,1071,20,CallExpr,None,dict,Any,2025-04-08 15:39:08.475754
Yes,matplotlib,matplotlib.animation,1071,20,MemberExpr,None,dict,Any,2025-04-08 15:39:08.475754
Yes,matplotlib,matplotlib.animation,1080,8,IndexExpr,None,dict,Any,2025-04-08 15:39:08.488774
Yes,matplotlib,matplotlib.animation,1080,8,NameExpr,None,dict,Any,2025-04-08 15:39:08.488774
Yes,matplotlib,matplotlib.animation,1081,8,IndexExpr,None,dict,Any,2025-04-08 15:39:08.490773
Yes,matplotlib,matplotlib.animation,1081,8,NameExpr,None,dict,Any,2025-04-08 15:39:08.490773
Yes,matplotlib,matplotlib.animation,1105,24,CallExpr,None,function,Any,2025-04-08 15:39:08.498873
Yes,matplotlib,matplotlib.animation,1105,24,NameExpr,None,function,Any,2025-04-08 15:39:08.498873
Yes,matplotlib,matplotlib.animation,1104,23,NameExpr,None,function,Any,2025-04-08 15:39:08.499872
