Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
Yes,matplotlib,matplotlib,1436,35,OpExpr,None,,OpExpr,2025-03-08 23:45:46.436168
Yes,matplotlib,matplotlib.cbook,1244,11,OpExpr,bool,,OpExpr,2025-03-08 23:45:47.000471
Yes,matplotlib,matplotlib.projections,110,25,OpExpr,None,,OpExpr,2025-03-08 23:45:47.390911
Yes,matplotlib,matplotlib.testing,74,56,OpExpr,None,,OpExpr,2025-03-08 23:45:47.415300
Yes,matplotlib,matplotlib.animation,175,24,ConditionalExpr,None,,ConditionalExpr,2025-03-08 23:45:47.469068
Yes,matplotlib,matplotlib.animation,754,27,OpExpr,None,,OpExpr,2025-03-08 23:45:47.638729
Yes,matplotlib,matplotlib.animation,1046,29,IndexExpr,None,,MovieWriterRegistry,2025-03-08 23:45:47.706239
Yes,matplotlib,matplotlib.animation,1410,29,ConditionalExpr,int,,ConditionalExpr,2025-03-08 23:45:47.814302
Yes,matplotlib,matplotlib.animation,1678,11,OpExpr,bool,,OpExpr,2025-03-08 23:45:47.864216
Yes,matplotlib,matplotlib.artist,716,35,OpExpr,None,,OpExpr,2025-03-08 23:45:48.008263
Yes,matplotlib,matplotlib.artist,716,52,OpExpr,None,,OpExpr,2025-03-08 23:45:48.008263
Yes,matplotlib,matplotlib.artist,1612,18,OpExpr,int,,OpExpr,2025-03-08 23:45:48.244320
Yes,matplotlib,matplotlib.artist,1636,18,OpExpr,int,,OpExpr,2025-03-08 23:45:48.251388
Yes,matplotlib,matplotlib.artist,1751,24,OpExpr,None,,OpExpr,2025-03-08 23:45:48.315681
Yes,matplotlib,matplotlib.axis,92,17,OpExpr,bool,,OpExpr,2025-03-08 23:45:48.348475
Yes,matplotlib,matplotlib.axis,89,15,OpExpr,bool,,OpExpr,2025-03-08 23:45:48.350458
Yes,matplotlib,matplotlib.axis,105,22,ConditionalExpr,bool,,ConditionalExpr,2025-03-08 23:45:48.355542
Yes,matplotlib,matplotlib.axis,1606,15,SliceExpr,None,,SliceExpr,2025-03-08 23:45:48.940935
Yes,matplotlib,matplotlib.axis,1619,15,SliceExpr,None,,SliceExpr,2025-03-08 23:45:48.945947
Yes,matplotlib,matplotlib.backend_bases,974,11,OpExpr,bool,,OpExpr,2025-03-08 23:45:49.618656
Yes,matplotlib,matplotlib.backend_bases,1081,25,OpExpr,None,,OpExpr,2025-03-08 23:45:49.634099
Yes,matplotlib,matplotlib.backend_bases,1081,41,OpExpr,None,,OpExpr,2025-03-08 23:45:49.634099
Yes,matplotlib,matplotlib.backend_bases,1123,25,ConditionalExpr,None,,ConditionalExpr,2025-03-08 23:45:49.636148
Yes,matplotlib,matplotlib.backend_bases,1125,24,ConditionalExpr,None,,ConditionalExpr,2025-03-08 23:45:49.637147
Yes,matplotlib,matplotlib.backend_bases,1348,35,ConditionalExpr,None,,ConditionalExpr,2025-03-08 23:45:49.682294
Yes,matplotlib,matplotlib.backend_bases,2304,31,OpExpr,None,,OpExpr,2025-03-08 23:45:49.903389
Yes,matplotlib,matplotlib.backend_tools,549,8,CallExpr,None,,"ToolViewsPositions, Any",2025-03-08 23:45:50.575275
Yes,matplotlib,matplotlib.backend_tools,549,8,IndexExpr,None,,ToolViewsPositions,2025-03-08 23:45:50.576274
Yes,matplotlib,matplotlib.backend_tools,550,8,CallExpr,None,,"ToolViewsPositions, Any",2025-03-08 23:45:50.576274
Yes,matplotlib,matplotlib.backend_tools,550,8,IndexExpr,None,,ToolViewsPositions,2025-03-08 23:45:50.577363
Yes,matplotlib,matplotlib.backend_tools,579,24,IndexExpr,None,,ToolViewsPositions,2025-03-08 23:45:50.586196
Yes,matplotlib,matplotlib.bezier,168,26,OpExpr,float,,OpExpr,2025-03-08 23:45:50.844736
Yes,matplotlib,matplotlib.bezier,568,52,OpExpr,float,,OpExpr,2025-03-08 23:45:51.027287
Yes,matplotlib,matplotlib.bezier,571,52,OpExpr,float,,OpExpr,2025-03-08 23:45:51.030378
Yes,matplotlib,matplotlib.bezier,584,60,OpExpr,float,,OpExpr,2025-03-08 23:45:51.043533
Yes,matplotlib,matplotlib.cm,149,8,IndexExpr,None,,ColormapRegistry,2025-03-08 23:45:51.147721
Yes,matplotlib,matplotlib.cm,291,15,IndexExpr,None,,ColormapRegistry,2025-03-08 23:45:51.168023
Yes,matplotlib,matplotlib.cm,293,15,CallExpr,None,,"ColormapRegistry, Any",2025-03-08 23:45:51.168023
Yes,matplotlib,matplotlib.cm,293,15,IndexExpr,None,,ColormapRegistry,2025-03-08 23:45:51.169100
Yes,matplotlib,matplotlib.cm,464,41,OpExpr,None,,OpExpr,2025-03-08 23:45:51.198128
Yes,matplotlib,matplotlib.cm,474,23,OpExpr,bool,,OpExpr,2025-03-08 23:45:51.210307
Yes,matplotlib,matplotlib.collections,1114,68,OpExpr,str,,OpExpr,2025-03-08 23:45:51.680980
Yes,matplotlib,matplotlib.colorbar,344,26,OpExpr,None,,OpExpr,2025-03-08 23:45:52.153615
Yes,matplotlib,matplotlib.colorbar,420,11,OpExpr,None,,OpExpr,2025-03-08 23:45:52.178120
Yes,matplotlib,matplotlib.colorbar,1446,57,OpExpr,float,,OpExpr,2025-03-08 23:45:52.658808
Yes,matplotlib,matplotlib.colorbar,1452,57,OpExpr,float,,OpExpr,2025-03-08 23:45:52.663895
Yes,matplotlib,matplotlib.colorbar,1456,17,OpExpr,int,,OpExpr,2025-03-08 23:45:52.665948
Yes,matplotlib,matplotlib.colorbar,1537,31,OpExpr,float,,OpExpr,2025-03-08 23:45:52.696640
Yes,matplotlib,matplotlib.colorbar,1537,61,OpExpr,float,,OpExpr,2025-03-08 23:45:52.697639
Yes,matplotlib,matplotlib.colorbar,1556,27,OpExpr,float,,OpExpr,2025-03-08 23:45:52.709829
Yes,matplotlib,matplotlib.colorbar,1556,61,OpExpr,float,,OpExpr,2025-03-08 23:45:52.710828
Yes,matplotlib,matplotlib.colorbar,1565,21,OpExpr,int,,OpExpr,2025-03-08 23:45:52.715887
Yes,matplotlib,matplotlib.colorbar,1573,21,OpExpr,int,,OpExpr,2025-03-08 23:45:52.723092
Yes,matplotlib,matplotlib.colors,340,23,ConditionalExpr,None,,ConditionalExpr,2025-03-08 23:45:52.812850
Yes,matplotlib,matplotlib.colors,346,23,ConditionalExpr,None,,ConditionalExpr,2025-03-08 23:45:52.817907
Yes,matplotlib,matplotlib.colors,373,28,ConditionalExpr,None,,ConditionalExpr,2025-03-08 23:45:52.836159
Yes,matplotlib,matplotlib.colors,446,28,ConditionalExpr,None,,ConditionalExpr,2025-03-08 23:45:52.871729
Yes,matplotlib,matplotlib.colors,609,15,OpExpr,float,,OpExpr,2025-03-08 23:45:52.920752
Yes,matplotlib,matplotlib.colors,634,25,OpExpr,float,,OpExpr,2025-03-08 23:45:52.939988
Yes,matplotlib,matplotlib.colors,1147,30,OpExpr,None,,OpExpr,2025-03-08 23:45:53.135645
Yes,matplotlib,matplotlib.colors,1160,34,OpExpr,None,,OpExpr,2025-03-08 23:45:53.140705
Yes,matplotlib,matplotlib.colors,1970,11,OpExpr,bool,,OpExpr,2025-03-08 23:45:53.430528
Yes,matplotlib,matplotlib.colors,2569,43,OpExpr,None,,OpExpr,2025-03-08 23:45:53.659968
Yes,matplotlib,matplotlib.colors,2571,43,OpExpr,None,,OpExpr,2025-03-08 23:45:53.664033
Yes,matplotlib,matplotlib.colors,2573,43,OpExpr,None,,OpExpr,2025-03-08 23:45:53.668078
Yes,matplotlib,matplotlib.colors,2575,43,OpExpr,None,,OpExpr,2025-03-08 23:45:53.673262
Yes,matplotlib,matplotlib.dates,647,24,ConditionalExpr,None,,ConditionalExpr,2025-03-08 23:45:54.563620
Yes,matplotlib,matplotlib.dates,785,24,ConditionalExpr,None,,ConditionalExpr,2025-03-08 23:45:54.579815
Yes,matplotlib,matplotlib.dates,963,24,ConditionalExpr,None,,ConditionalExpr,2025-03-08 23:45:54.643745
Yes,matplotlib,matplotlib.dates,1801,34,OpExpr,int,,OpExpr,2025-03-08 23:45:54.924140
Yes,matplotlib,matplotlib.dates,1810,48,OpExpr,int,,OpExpr,2025-03-08 23:45:54.927277
Yes,matplotlib,matplotlib.dates,1813,49,OpExpr,int,,OpExpr,2025-03-08 23:45:54.929275
Yes,matplotlib,matplotlib.dates,1816,51,OpExpr,int,,OpExpr,2025-03-08 23:45:54.931380
Yes,matplotlib,matplotlib.dviread,231,32,OpExpr,None,,OpExpr,2025-03-08 23:45:55.010637
Yes,matplotlib,matplotlib.dviread,400,11,OpExpr,bool,,OpExpr,2025-03-08 23:45:55.074569
Yes,matplotlib,matplotlib.figure,161,13,ConditionalExpr,None,,ConditionalExpr,2025-03-08 23:45:55.402600
Yes,matplotlib,matplotlib.figure,162,20,ConditionalExpr,None,,ConditionalExpr,2025-03-08 23:45:55.403598
Yes,matplotlib,matplotlib.figure,164,13,ConditionalExpr,None,,ConditionalExpr,2025-03-08 23:45:55.404597
