Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
Yes,matplotlib,matplotlib,1436,35,OpExpr,None,,OpExpr,2025-03-01 16:27:40.244203
Yes,matplotlib,matplotlib.cbook,1244,11,OpExpr,bool,,OpExpr,2025-03-01 16:27:41.057664
Yes,matplotlib,matplotlib.projections,110,25,OpExpr,None,,OpExpr,2025-03-01 16:27:41.618779
Yes,matplotlib,matplotlib.testing,74,56,OpExpr,None,,OpExpr,2025-03-01 16:27:41.654379
Yes,matplotlib,matplotlib.animation,175,24,ConditionalExpr,None,,ConditionalExpr,2025-03-01 16:27:41.727081
Yes,matplotlib,matplotlib.animation,754,27,OpExpr,None,,OpExpr,2025-03-01 16:27:41.947250
Yes,matplotlib,matplotlib.animation,1046,29,IndexExpr,None,,MovieWriterRegistry,2025-03-01 16:27:42.019853
Yes,matplotlib,matplotlib.animation,1410,29,ConditionalExpr,int,,ConditionalExpr,2025-03-01 16:27:42.169490
Yes,matplotlib,matplotlib.animation,1678,11,OpExpr,bool,,OpExpr,2025-03-01 16:27:42.238185
Yes,matplotlib,matplotlib.artist,716,35,OpExpr,None,,OpExpr,2025-03-01 16:27:42.419849
Yes,matplotlib,matplotlib.artist,716,52,OpExpr,None,,OpExpr,2025-03-01 16:27:42.420848
Yes,matplotlib,matplotlib.artist,1612,18,OpExpr,int,,OpExpr,2025-03-01 16:27:42.731158
Yes,matplotlib,matplotlib.artist,1636,18,OpExpr,int,,OpExpr,2025-03-01 16:27:42.742407
Yes,matplotlib,matplotlib.artist,1751,24,OpExpr,None,,OpExpr,2025-03-01 16:27:42.830728
Yes,matplotlib,matplotlib.axis,92,17,OpExpr,bool,,OpExpr,2025-03-01 16:27:42.879134
Yes,matplotlib,matplotlib.axis,89,15,OpExpr,bool,,OpExpr,2025-03-01 16:27:42.881727
Yes,matplotlib,matplotlib.axis,105,22,ConditionalExpr,bool,,ConditionalExpr,2025-03-01 16:27:42.887892
Yes,matplotlib,matplotlib.axis,1606,15,SliceExpr,None,,SliceExpr,2025-03-01 16:27:43.708058
Yes,matplotlib,matplotlib.axis,1619,15,SliceExpr,None,,SliceExpr,2025-03-01 16:27:43.713173
Yes,matplotlib,matplotlib.backend_bases,974,11,OpExpr,bool,,OpExpr,2025-03-01 16:27:44.650282
Yes,matplotlib,matplotlib.backend_bases,1081,25,OpExpr,None,,OpExpr,2025-03-01 16:27:44.667567
Yes,matplotlib,matplotlib.backend_bases,1081,41,OpExpr,None,,OpExpr,2025-03-01 16:27:44.668576
Yes,matplotlib,matplotlib.backend_bases,1123,25,ConditionalExpr,None,,ConditionalExpr,2025-03-01 16:27:44.670677
Yes,matplotlib,matplotlib.backend_bases,1125,24,ConditionalExpr,None,,ConditionalExpr,2025-03-01 16:27:44.672262
Yes,matplotlib,matplotlib.backend_bases,1348,35,ConditionalExpr,None,,ConditionalExpr,2025-03-01 16:27:44.729925
Yes,matplotlib,matplotlib.backend_bases,2304,31,OpExpr,None,,OpExpr,2025-03-01 16:27:45.016581
Yes,matplotlib,matplotlib.backend_tools,549,8,CallExpr,None,,"ToolViewsPositions, Any",2025-03-01 16:27:45.922419
Yes,matplotlib,matplotlib.backend_tools,549,8,IndexExpr,None,,ToolViewsPositions,2025-03-01 16:27:45.923418
Yes,matplotlib,matplotlib.backend_tools,550,8,CallExpr,None,,"ToolViewsPositions, Any",2025-03-01 16:27:45.924544
Yes,matplotlib,matplotlib.backend_tools,550,8,IndexExpr,None,,ToolViewsPositions,2025-03-01 16:27:45.925545
Yes,matplotlib,matplotlib.backend_tools,579,24,IndexExpr,None,,ToolViewsPositions,2025-03-01 16:27:45.932669
Yes,matplotlib,matplotlib.bezier,168,26,OpExpr,float,,OpExpr,2025-03-01 16:27:46.285026
Yes,matplotlib,matplotlib.bezier,568,52,OpExpr,float,,OpExpr,2025-03-01 16:27:46.580033
Yes,matplotlib,matplotlib.bezier,571,52,OpExpr,float,,OpExpr,2025-03-01 16:27:46.586027
Yes,matplotlib,matplotlib.bezier,584,60,OpExpr,float,,OpExpr,2025-03-01 16:27:46.605399
Yes,matplotlib,matplotlib.cm,149,8,IndexExpr,None,,ColormapRegistry,2025-03-01 16:27:46.733062
Yes,matplotlib,matplotlib.cm,291,15,IndexExpr,None,,ColormapRegistry,2025-03-01 16:27:46.761739
Yes,matplotlib,matplotlib.cm,293,15,CallExpr,None,,"ColormapRegistry, Any",2025-03-01 16:27:46.761739
Yes,matplotlib,matplotlib.cm,293,15,IndexExpr,None,,ColormapRegistry,2025-03-01 16:27:46.763294
Yes,matplotlib,matplotlib.cm,464,41,OpExpr,None,,OpExpr,2025-03-01 16:27:46.792536
Yes,matplotlib,matplotlib.cm,474,23,OpExpr,bool,,OpExpr,2025-03-01 16:27:46.809883
