Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
No,matplotlib,matplotlib,1436,35,OpExpr,None,,OpExpr,2025-03-02 19:52:03.104150
No,matplotlib,matplotlib.cbook,1244,11,OpExpr,bool,,OpExpr,2025-03-02 19:52:04.215713
No,matplotlib,matplotlib.projections,110,25,OpExpr,None,,OpExpr,2025-03-02 19:52:04.983755
No,matplotlib,matplotlib.testing,74,56,OpExpr,None,,OpExpr,2025-03-02 19:52:05.031597
No,matplotlib,matplotlib.animation,175,24,ConditionalExpr,None,,ConditionalExpr,2025-03-02 19:52:05.142904
No,matplotlib,matplotlib.animation,754,27,OpExpr,None,,OpExpr,2025-03-02 19:52:05.435535
No,matplotlib,matplotlib.animation,1046,29,IndexExpr,None,,MovieWriterRegistry,2025-03-02 19:52:05.552818
No,matplotlib,matplotlib.animation,1410,29,ConditionalExpr,int,,ConditionalExpr,2025-03-02 19:52:05.749597
No,matplotlib,matplotlib.animation,1678,11,OpExpr,bool,,OpExpr,2025-03-02 19:52:05.838233
No,matplotlib,matplotlib.artist,716,35,OpExpr,None,,OpExpr,2025-03-02 19:52:06.054049
No,matplotlib,matplotlib.artist,716,52,OpExpr,None,,OpExpr,2025-03-02 19:52:06.055050
No,matplotlib,matplotlib.artist,1612,18,OpExpr,int,,OpExpr,2025-03-02 19:52:06.505052
No,matplotlib,matplotlib.artist,1636,18,OpExpr,int,,OpExpr,2025-03-02 19:52:06.521326
No,matplotlib,matplotlib.artist,1751,24,OpExpr,None,,OpExpr,2025-03-02 19:52:06.639152
No,matplotlib,matplotlib.axis,92,17,OpExpr,bool,,OpExpr,2025-03-02 19:52:06.702527
No,matplotlib,matplotlib.axis,89,15,OpExpr,bool,,OpExpr,2025-03-02 19:52:06.704617
No,matplotlib,matplotlib.axis,105,22,ConditionalExpr,bool,,ConditionalExpr,2025-03-02 19:52:06.714831
No,matplotlib,matplotlib.axis,1606,15,SliceExpr,None,,SliceExpr,2025-03-02 19:52:07.826172
No,matplotlib,matplotlib.axis,1619,15,SliceExpr,None,,SliceExpr,2025-03-02 19:52:07.834260
No,matplotlib,matplotlib.backend_bases,974,11,OpExpr,bool,,OpExpr,2025-03-02 19:52:09.083276
No,matplotlib,matplotlib.backend_bases,1081,25,OpExpr,None,,OpExpr,2025-03-02 19:52:09.110665
No,matplotlib,matplotlib.backend_bases,1081,41,OpExpr,None,,OpExpr,2025-03-02 19:52:09.110665
No,matplotlib,matplotlib.backend_bases,1123,25,ConditionalExpr,None,,ConditionalExpr,2025-03-02 19:52:09.113772
No,matplotlib,matplotlib.backend_bases,1125,24,ConditionalExpr,None,,ConditionalExpr,2025-03-02 19:52:09.114772
No,matplotlib,matplotlib.backend_bases,1348,35,ConditionalExpr,None,,ConditionalExpr,2025-03-02 19:52:09.187855
No,matplotlib,matplotlib.backend_bases,2304,31,OpExpr,None,,OpExpr,2025-03-02 19:52:09.597593
No,matplotlib,matplotlib.backend_tools,549,8,CallExpr,None,,"ToolViewsPositions, Any",2025-03-02 19:52:10.817038
No,matplotlib,matplotlib.backend_tools,549,8,IndexExpr,None,,ToolViewsPositions,2025-03-02 19:52:10.818038
No,matplotlib,matplotlib.backend_tools,550,8,CallExpr,None,,"ToolViewsPositions, Any",2025-03-02 19:52:10.819153
No,matplotlib,matplotlib.backend_tools,550,8,IndexExpr,None,,ToolViewsPositions,2025-03-02 19:52:10.820153
No,matplotlib,matplotlib.backend_tools,579,24,IndexExpr,None,,ToolViewsPositions,2025-03-02 19:52:10.832653
No,matplotlib,matplotlib.bezier,168,26,OpExpr,float,,OpExpr,2025-03-02 19:52:11.301832
No,matplotlib,matplotlib.bezier,568,52,OpExpr,float,,OpExpr,2025-03-02 19:52:11.683406
No,matplotlib,matplotlib.bezier,571,52,OpExpr,float,,OpExpr,2025-03-02 19:52:11.689533
No,matplotlib,matplotlib.bezier,584,60,OpExpr,float,,OpExpr,2025-03-02 19:52:11.715907
No,matplotlib,matplotlib.cm,149,8,IndexExpr,None,,ColormapRegistry,2025-03-02 19:52:11.896254
No,matplotlib,matplotlib.cm,291,15,IndexExpr,None,,ColormapRegistry,2025-03-02 19:52:11.937784
No,matplotlib,matplotlib.cm,293,15,CallExpr,None,,"ColormapRegistry, Any",2025-03-02 19:52:11.938287
