Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
Yes,sklearn,sklearn.utils,571,9,OpExpr,bool,,OpExpr,2025-03-03 06:27:27.687858
Yes,sklearn,sklearn.utils,784,11,OpExpr,int,,OpExpr,2025-03-03 06:27:27.797893
Yes,sklearn,sklearn.base,195,15,OpExpr,bool,,OpExpr,2025-03-03 06:27:28.233861
Yes,sklearn,sklearn.base,291,18,OpExpr,int,,OpExpr,2025-03-03 06:27:28.314863
Yes,sklearn,sklearn.calibration,862,17,MemberExpr,None,,"Any, Any",2025-03-03 06:27:29.171869
Yes,sklearn,sklearn.calibration,863,17,MemberExpr,None,,"Any, Any",2025-03-03 06:27:29.174866
Yes,sklearn,sklearn.calibration,1049,38,OpExpr,int,,OpExpr,2025-03-03 06:27:29.306861
Yes,sklearn,sklearn.calibration,1052,37,OpExpr,int,,OpExpr,2025-03-03 06:27:29.316865
Yes,sklearn,sklearn.discriminant_analysis,70,20,ConditionalExpr,None,,ConditionalExpr,2025-03-03 06:27:29.580863
Yes,sklearn,sklearn.discriminant_analysis,91,16,OpExpr,None,,OpExpr,2025-03-03 06:27:29.607899
Yes,sklearn,sklearn.multioutput,67,25,ConditionalExpr,None,,ConditionalExpr,2025-03-03 06:27:32.530862
Yes,sklearn,sklearn.multioutput,194,16,ConditionalExpr,None,,ConditionalExpr,2025-03-03 06:27:32.607864
Yes,sklearn,sklearn.random_projection,134,25,OpExpr,float,,OpExpr,2025-03-03 06:27:34.956873
Yes,sklearn,sklearn.random_projection,301,23,OpExpr,str,,OpExpr,2025-03-03 06:27:35.069869
Yes,sklearn,sklearn.cluster._agglomerative,315,18,OpExpr,None,,OpExpr,2025-03-03 06:27:35.868458
Yes,sklearn,sklearn.cluster._agglomerative,599,18,OpExpr,None,,OpExpr,2025-03-03 06:27:36.197479
Yes,sklearn,sklearn.cluster._kmeans,1030,18,OpExpr,None,,OpExpr,2025-03-03 06:27:38.811460
Yes,sklearn,sklearn.cluster._kmeans,1659,7,OpExpr,bool,,OpExpr,2025-03-03 06:27:39.149495
Yes,sklearn,sklearn.cluster._mean_shift,84,14,IndexExpr,int,,"Any, Any",2025-03-03 06:27:39.529455
Yes,sklearn,sklearn.cluster._mean_shift,84,14,SliceExpr,None,,SliceExpr,2025-03-03 06:27:39.532455
Yes,sklearn,sklearn.cluster._mean_shift,86,22,OpExpr,float,,OpExpr,2025-03-03 06:27:39.539455
Yes,sklearn,sklearn.covariance._graph_lasso,655,27,OpExpr,bool,,OpExpr,2025-03-03 06:27:42.913459
Yes,sklearn,sklearn.covariance._robust_covariance,180,16,OpExpr,int,,OpExpr,2025-03-03 06:27:43.340482
