Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
sklearn,sklearn.utils,571,9,OpExpr,bool,,OpExpr,2025-02-10 02:44:38.971286
sklearn,sklearn.utils,784,11,OpExpr,int,,OpExpr,2025-02-10 02:44:39.041870
sklearn,sklearn.base,195,15,OpExpr,bool,,OpExpr,2025-02-10 02:44:39.283772
sklearn,sklearn.base,291,18,OpExpr,int,,OpExpr,2025-02-10 02:44:39.325336
sklearn,sklearn.calibration,862,17,MemberExpr,None,,"Any, Any",2025-02-10 02:44:39.789431
sklearn,sklearn.calibration,863,17,MemberExpr,None,,"Any, Any",2025-02-10 02:44:39.791431
sklearn,sklearn.calibration,1049,38,OpExpr,int,,OpExpr,2025-02-10 02:44:39.870113
sklearn,sklearn.calibration,1052,37,OpExpr,int,,OpExpr,2025-02-10 02:44:39.874119
sklearn,sklearn.discriminant_analysis,70,20,ConditionalExpr,None,,ConditionalExpr,2025-02-10 02:44:40.017140
sklearn,sklearn.discriminant_analysis,91,16,OpExpr,None,,OpExpr,2025-02-10 02:44:40.031945
sklearn,sklearn.multioutput,67,25,ConditionalExpr,None,,ConditionalExpr,2025-02-10 02:44:41.662169
sklearn,sklearn.multioutput,194,16,ConditionalExpr,None,,ConditionalExpr,2025-02-10 02:44:41.702972
sklearn,sklearn.random_projection,134,25,OpExpr,float,,OpExpr,2025-02-10 02:44:42.967776
sklearn,sklearn.random_projection,301,23,OpExpr,str,,OpExpr,2025-02-10 02:44:43.032768
sklearn,sklearn.cluster._agglomerative,315,18,OpExpr,None,,OpExpr,2025-02-10 02:44:43.459284
sklearn,sklearn.cluster._agglomerative,599,18,OpExpr,None,,OpExpr,2025-02-10 02:44:43.649752
sklearn,sklearn.cluster._kmeans,1030,18,OpExpr,None,,OpExpr,2025-02-10 02:44:45.017340
sklearn,sklearn.cluster._kmeans,1659,7,OpExpr,bool,,OpExpr,2025-02-10 02:44:45.185780
sklearn,sklearn.cluster._mean_shift,84,14,IndexExpr,int,,"Any, Any",2025-02-10 02:44:45.357751
sklearn,sklearn.cluster._mean_shift,84,14,SliceExpr,None,,SliceExpr,2025-02-10 02:44:45.360753
sklearn,sklearn.cluster._mean_shift,86,22,OpExpr,float,,OpExpr,2025-02-10 02:44:45.365280
sklearn,sklearn.cluster.tests.common,35,12,SliceExpr,int,,SliceExpr,2025-02-10 02:44:46.039552
sklearn,sklearn.covariance._graph_lasso,655,27,OpExpr,bool,,OpExpr,2025-02-10 02:44:52.989128
sklearn,sklearn.covariance._robust_covariance,180,16,OpExpr,int,,OpExpr,2025-02-10 02:44:53.283089
sklearn,sklearn.covariance._robust_covariance,348,17,SliceExpr,int,,SliceExpr,2025-02-10 02:44:53.325794
sklearn,sklearn.covariance._robust_covariance,516,20,IndexExpr,None,,"Any, Any",2025-02-10 02:44:53.452320
sklearn,sklearn.covariance._shrunk_covariance,142,18,OpExpr,float,,OpExpr,2025-02-10 02:44:53.639176
sklearn,sklearn.covariance._shrunk_covariance,340,19,OpExpr,int,,OpExpr,2025-02-10 02:44:53.676012
sklearn,sklearn.covariance._shrunk_covariance,349,41,OpExpr,int,,OpExpr,2025-02-10 02:44:53.685533
sklearn,sklearn.covariance._shrunk_covariance,350,41,OpExpr,int,,OpExpr,2025-02-10 02:44:53.687532
sklearn,sklearn.covariance._shrunk_covariance,353,37,OpExpr,int,,OpExpr,2025-02-10 02:44:53.702558
sklearn,sklearn.covariance._shrunk_covariance,357,37,OpExpr,int,,OpExpr,2025-02-10 02:44:53.722615
sklearn,sklearn.datasets._arff_parser,249,24,OpExpr,None,,OpExpr,2025-02-10 02:44:55.603051
sklearn,sklearn.datasets._arff_parser,399,53,OpExpr,None,,OpExpr,2025-02-10 02:44:55.683803
sklearn,sklearn.datasets._covtype,188,9,OpExpr,bool,,OpExpr,2025-02-10 02:44:56.146970
sklearn,sklearn.datasets._lfw,216,12,OpExpr,int,,OpExpr,2025-02-10 02:44:56.447576
sklearn,sklearn.datasets._openml,39,49,OpExpr,str,,OpExpr,2025-02-10 02:44:56.600865
sklearn,sklearn.datasets._openml,145,18,OpExpr,str,,OpExpr,2025-02-10 02:44:56.614417
sklearn,sklearn.datasets._openml,531,24,OpExpr,"UnionType[Dict[Any, Any], None]",,OpExpr,2025-02-10 02:44:56.699728
sklearn,sklearn.datasets._openml,1026,7,OpExpr,"UnionType[str, bool]",,OpExpr,2025-02-10 02:44:56.787190
sklearn,sklearn.datasets._rcv1,184,7,OpExpr,bool,,OpExpr,2025-02-10 02:44:56.857742
sklearn,sklearn.datasets._rcv1,210,7,OpExpr,bool,,OpExpr,2025-02-10 02:44:56.916268
sklearn,sklearn.datasets._rcv1,275,12,OpExpr,str,,OpExpr,2025-02-10 02:44:56.928789
sklearn,sklearn.datasets._samples_generator,199,7,OpExpr,int,,OpExpr,2025-02-10 02:44:56.980371
sklearn,sklearn.datasets._samples_generator,211,64,OpExpr,int,,OpExpr,2025-02-10 02:44:56.982877
sklearn,sklearn.datasets._samples_generator,206,31,OpExpr,int,,OpExpr,2025-02-10 02:44:56.984886
sklearn,sklearn.datasets._samples_generator,216,43,OpExpr,int,,OpExpr,2025-02-10 02:44:56.985469
sklearn,sklearn.datasets._samples_generator,222,26,OpExpr,None,,OpExpr,2025-02-10 02:44:56.986479
sklearn,sklearn.datasets._samples_generator,220,27,OpExpr,int,,OpExpr,2025-02-10 02:44:56.989476
sklearn,sklearn.datasets._samples_generator,227,18,OpExpr,int,,OpExpr,2025-02-10 02:44:56.990476
sklearn,sklearn.datasets._samples_generator,227,19,OpExpr,int,,OpExpr,2025-02-10 02:44:56.990476
sklearn,sklearn.datasets._samples_generator,229,16,OpExpr,int,,OpExpr,2025-02-10 02:44:56.991476
sklearn,sklearn.datasets._samples_generator,230,17,OpExpr,int,,OpExpr,2025-02-10 02:44:56.992982
sklearn,sklearn.datasets._samples_generator,234,12,OpExpr,int,,OpExpr,2025-02-10 02:44:56.995993
sklearn,sklearn.datasets._samples_generator,234,32,OpExpr,int,,OpExpr,2025-02-10 02:44:56.996990
sklearn,sklearn.datasets._samples_generator,249,17,OpExpr,float,,OpExpr,2025-02-10 02:44:57.005504
sklearn,sklearn.datasets._samples_generator,262,24,OpExpr,int,,OpExpr,2025-02-10 02:44:57.041688
sklearn,sklearn.datasets._samples_generator,273,29,OpExpr,int,,OpExpr,2025-02-10 02:44:57.055151
sklearn,sklearn.datasets._samples_generator,279,12,OpExpr,int,,OpExpr,2025-02-10 02:44:57.058467
sklearn,sklearn.datasets._samples_generator,281,17,OpExpr,int,,OpExpr,2025-02-10 02:44:57.065470
sklearn,sklearn.datasets._samples_generator,294,16,OpExpr,float,,OpExpr,2025-02-10 02:44:57.074981
sklearn,sklearn.datasets._samples_generator,429,17,OpExpr,int,,OpExpr,2025-02-10 02:44:57.107532
sklearn,sklearn.datasets._samples_generator,430,15,OpExpr,bool,,OpExpr,2025-02-10 02:44:57.109863
sklearn,sklearn.datasets._samples_generator,676,8,OpExpr,float,,OpExpr,2025-02-10 02:44:57.187585
sklearn,sklearn.datasets._samples_generator,755,24,OpExpr,int,,OpExpr,2025-02-10 02:44:57.235842
sklearn,sklearn.datasets._samples_generator,768,19,OpExpr,float,,OpExpr,2025-02-10 02:44:57.259370
sklearn,sklearn.datasets._samples_generator,769,19,OpExpr,float,,OpExpr,2025-02-10 02:44:57.262381
sklearn,sklearn.datasets._samples_generator,831,24,OpExpr,int,,OpExpr,2025-02-10 02:44:57.285456
sklearn,sklearn.datasets._samples_generator,1348,16,OpExpr,float,,OpExpr,2025-02-10 02:44:57.462900
sklearn,sklearn.datasets._samples_generator,1348,52,OpExpr,int,,OpExpr,2025-02-10 02:44:57.464901
sklearn,sklearn.datasets._samples_generator,1349,34,OpExpr,int,,OpExpr,2025-02-10 02:44:57.466899
sklearn,sklearn.datasets._samples_generator,1631,23,OpExpr,float,,OpExpr,2025-02-10 02:44:57.548012
sklearn,sklearn.datasets._samples_generator,1631,39,OpExpr,None,,OpExpr,2025-02-10 02:44:57.548012
sklearn,sklearn.datasets._samples_generator,1632,8,OpExpr,float,,OpExpr,2025-02-10 02:44:57.549013
sklearn,sklearn.datasets._samples_generator,1864,29,OpExpr,None,,OpExpr,2025-02-10 02:44:57.639145
sklearn,sklearn.datasets._samples_generator,1868,11,OpExpr,int,,OpExpr,2025-02-10 02:44:57.645679
sklearn,sklearn.datasets._samples_generator,1873,22,OpExpr,int,,OpExpr,2025-02-10 02:44:57.651164
sklearn,sklearn.datasets._samples_generator,1873,37,OpExpr,int,,OpExpr,2025-02-10 02:44:57.651164
sklearn,sklearn.datasets._samples_generator,1873,49,OpExpr,int,,OpExpr,2025-02-10 02:44:57.652171
sklearn,sklearn.datasets._svmlight_format_io,526,11,OpExpr,bool,,OpExpr,2025-02-10 02:44:58.049752
sklearn,sklearn.datasets._svmlight_format_io,531,11,OpExpr,bool,,OpExpr,2025-02-10 02:44:58.053755
sklearn,sklearn.decomposition._dict_learning,188,46,OpExpr,None,,OpExpr,2025-02-10 02:45:01.946368
sklearn,sklearn.decomposition._dict_learning,442,16,ConditionalExpr,None,,ConditionalExpr,2025-02-10 02:45:02.020687
sklearn,sklearn.decomposition._dict_learning,446,17,ConditionalExpr,None,,ConditionalExpr,2025-02-10 02:45:02.021687
sklearn,sklearn.decomposition._dict_learning,515,29,OpExpr,None,,OpExpr,2025-02-10 02:45:02.039709
sklearn,sklearn.decomposition._dict_learning,515,30,OpExpr,None,,OpExpr,2025-02-10 02:45:02.039709
sklearn,sklearn.decomposition._dict_learning,534,7,OpExpr,bool,,OpExpr,2025-02-10 02:45:02.064736
sklearn,sklearn.decomposition._dict_learning,889,30,OpExpr,str,,OpExpr,2025-02-10 02:45:02.172976
sklearn,sklearn.decomposition._dict_learning,933,13,OpExpr,str,,OpExpr,2025-02-10 02:45:02.187146
sklearn,sklearn.decomposition._dict_learning,987,9,OpExpr,str,,OpExpr,2025-02-10 02:45:02.229949
sklearn,sklearn.decomposition._dict_learning,996,41,OpExpr,bool,,OpExpr,2025-02-10 02:45:02.242120
sklearn,sklearn.decomposition._dict_learning,1015,26,OpExpr,int,,OpExpr,2025-02-10 02:45:02.246639
sklearn,sklearn.decomposition._dict_learning,1017,26,OpExpr,int,,OpExpr,2025-02-10 02:45:02.248638
sklearn,sklearn.decomposition._dict_learning,1014,16,OpExpr,int,,OpExpr,2025-02-10 02:45:02.249636
sklearn,sklearn.decomposition._dict_learning,1018,16,OpExpr,int,,OpExpr,2025-02-10 02:45:02.250634
sklearn,sklearn.decomposition._dict_learning,989,44,OpExpr,str,,OpExpr,2025-02-10 02:45:02.263781
sklearn,sklearn.decomposition._factor_analysis,454,41,OpExpr,float,,OpExpr,2025-02-10 02:45:02.804254
sklearn,sklearn.decomposition._nmf,493,27,OpExpr,int,,OpExpr,2025-02-10 02:45:03.977992
sklearn,sklearn.decomposition._nmf,714,12,OpExpr,None,,OpExpr,2025-02-10 02:45:04.135316
sklearn,sklearn.decomposition._nmf,817,23,OpExpr,str,,OpExpr,2025-02-10 02:45:04.150932
sklearn,sklearn.decomposition._nmf,819,23,OpExpr,str,,OpExpr,2025-02-10 02:45:04.151932
sklearn,sklearn.decomposition._nmf,828,27,OpExpr,int,,OpExpr,2025-02-10 02:45:04.186783
sklearn,sklearn.decomposition._nmf,884,7,OpExpr,int,,OpExpr,2025-02-10 02:45:04.190298
sklearn,sklearn.ensemble._gb,244,16,ConditionalExpr,None,,ConditionalExpr,2025-02-10 02:45:10.740658
sklearn,sklearn.ensemble._gb_losses,229,25,OpExpr,None,,OpExpr,2025-02-10 02:45:11.173330
sklearn,sklearn.ensemble._gb_losses,438,19,OpExpr,None,,OpExpr,2025-02-10 02:45:11.271512
sklearn,sklearn.ensemble._gb_losses,508,26,OpExpr,float,,OpExpr,2025-02-10 02:45:11.337530
sklearn,sklearn.ensemble._gb_losses,538,19,OpExpr,None,,OpExpr,2025-02-10 02:45:11.354553
sklearn,sklearn.ensemble._gb_losses,685,20,OpExpr,None,,OpExpr,2025-02-10 02:45:11.409793
sklearn,sklearn.ensemble.tests.test_forest,1495,22,SliceExpr,int,,SliceExpr,2025-02-10 02:45:14.707784
sklearn,sklearn.ensemble._hist_gradient_boosting.grower,256,33,OpExpr,int,,OpExpr,2025-02-10 02:45:19.281936
sklearn,sklearn.ensemble._hist_gradient_boosting.grower,298,33,OpExpr,int,,OpExpr,2025-02-10 02:45:19.316152
sklearn,sklearn.ensemble._hist_gradient_boosting.grower,734,15,OpExpr,int,,OpExpr,2025-02-10 02:45:19.551075
sklearn,sklearn.ensemble._hist_gradient_boosting.tests.test_grower,27,30,OpExpr,int,,OpExpr,2025-02-10 02:45:21.238700
sklearn,sklearn.ensemble._hist_gradient_boosting.tests.test_grower,40,46,OpExpr,int,,OpExpr,2025-02-10 02:45:21.243705
sklearn,sklearn.ensemble._hist_gradient_boosting.tests.test_grower,37,32,OpExpr,int,,OpExpr,2025-02-10 02:45:21.247710
sklearn,sklearn.ensemble._hist_gradient_boosting.tests.test_monotonic_contraints,116,22,OpExpr,None,,OpExpr,2025-02-10 02:45:22.063926
sklearn,sklearn.externals._arff,402,27,OpExpr,str,,OpExpr,2025-02-10 02:45:23.437664
sklearn,sklearn.externals._packaging.version,450,7,OpExpr,"UnionType[str, bytes, SupportsInt]",,OpExpr,2025-02-10 02:45:23.919549
sklearn,sklearn.feature_extraction.image,47,25,OpExpr,int,,OpExpr,2025-02-10 02:45:23.956725
sklearn,sklearn.feature_extraction.image,280,29,OpExpr,None,,OpExpr,2025-02-10 02:45:24.115592
sklearn,sklearn.feature_extraction.text,1233,24,SliceExpr,None,,SliceExpr,2025-02-10 02:45:24.567355
sklearn,sklearn.feature_extraction._dict_vectorizer,128,15,OpExpr,bool,,OpExpr,2025-02-10 02:45:24.873079
sklearn,sklearn.feature_extraction._dict_vectorizer,132,15,OpExpr,bool,,OpExpr,2025-02-10 02:45:24.876078
sklearn,sklearn.feature_selection._univariate_selection,440,31,ConditionalExpr,bool,,ConditionalExpr,2025-02-10 02:45:27.734184
sklearn,sklearn.gaussian_process.kernels,1377,11,OpExpr,bool,,OpExpr,2025-02-10 02:45:30.854924
sklearn,sklearn.gaussian_process._gpr,394,11,OpExpr,bool,,OpExpr,2025-02-10 02:45:31.632895
sklearn,sklearn.inspection._partial_dependence,682,29,GeneratorExpr,None,,GeneratorExpr,2025-02-10 02:45:36.253207
sklearn,sklearn.inspection._plot.decision_boundary,188,11,OpExpr,None,,OpExpr,2025-02-10 02:45:37.466677
sklearn,sklearn.inspection._plot.decision_boundary,191,11,OpExpr,None,,OpExpr,2025-02-10 02:45:37.468640
sklearn,sklearn.inspection._plot.decision_boundary,330,25,OpExpr,float,,OpExpr,2025-02-10 02:45:37.500220
sklearn,sklearn.inspection._plot.decision_boundary,330,41,OpExpr,float,,OpExpr,2025-02-10 02:45:37.501220
sklearn,sklearn.inspection._plot.decision_boundary,331,25,OpExpr,float,,OpExpr,2025-02-10 02:45:37.504220
sklearn,sklearn.inspection._plot.decision_boundary,331,41,OpExpr,float,,OpExpr,2025-02-10 02:45:37.505219
sklearn,sklearn.inspection._plot.partial_dependence,548,16,ConditionalExpr,str,,ConditionalExpr,2025-02-10 02:45:37.590904
sklearn,sklearn.inspection._plot.partial_dependence,616,25,GeneratorExpr,None,,GeneratorExpr,2025-02-10 02:45:37.635158
sklearn,sklearn.inspection._plot.partial_dependence,1365,39,OpExpr,None,,OpExpr,2025-02-10 02:45:38.063408
sklearn,sklearn.linear_model._coordinate_descent,141,24,OpExpr,bool,,OpExpr,2025-02-10 02:45:39.924851
sklearn,sklearn.linear_model._coordinate_descent,143,42,OpExpr,bool,,OpExpr,2025-02-10 02:45:39.927852
sklearn,sklearn.linear_model._coordinate_descent,163,31,OpExpr,None,,OpExpr,2025-02-10 02:45:39.956873
sklearn,sklearn.linear_model._coordinate_descent,163,56,OpExpr,float,,OpExpr,2025-02-10 02:45:39.956873
sklearn,sklearn.linear_model._coordinate_descent,170,35,OpExpr,float,,OpExpr,2025-02-10 02:45:39.967441
sklearn,sklearn.linear_model._coordinate_descent,523,7,OpExpr,bool,,OpExpr,2025-02-10 02:45:40.003907
sklearn,sklearn.linear_model._coordinate_descent,587,26,OpExpr,float,,OpExpr,2025-02-10 02:45:40.047817
sklearn,sklearn.linear_model._coordinate_descent,633,16,OpExpr,str,,OpExpr,2025-02-10 02:45:40.071893
sklearn,sklearn.linear_model._coordinate_descent,954,28,OpExpr,None,,OpExpr,2025-02-10 02:45:40.123427
sklearn,sklearn.linear_model._coordinate_descent,977,11,OpExpr,bool,,OpExpr,2025-02-10 02:45:40.136941
sklearn,sklearn.linear_model._least_angle,459,7,OpExpr,bool,,OpExpr,2025-02-10 02:45:40.890260
sklearn,sklearn.linear_model._least_angle,462,16,ConditionalExpr,None,,ConditionalExpr,2025-02-10 02:45:40.890803
sklearn,sklearn.linear_model._least_angle,488,7,OpExpr,bool,,OpExpr,2025-02-10 02:45:40.909769
sklearn,sklearn.linear_model._least_angle,571,19,OpExpr,None,,OpExpr,2025-02-10 02:45:40.988884
sklearn,sklearn.linear_model._least_angle,578,26,OpExpr,int,,OpExpr,2025-02-10 02:45:40.989884
sklearn,sklearn.linear_model._least_angle,573,19,OpExpr,int,,OpExpr,2025-02-10 02:45:41.001425
sklearn,sklearn.linear_model._least_angle,722,33,MemberExpr,None,,"Any, Any, Any",2025-02-10 02:45:41.163856
sklearn,sklearn.linear_model._least_angle,1484,23,OpExpr,bool,,OpExpr,2025-02-10 02:45:41.483911
sklearn,sklearn.linear_model._logistic,374,12,SliceExpr,None,,SliceExpr,2025-02-10 02:45:42.142598
sklearn,sklearn.linear_model._logistic,-1,-1,SliceExpr,None,,SliceExpr,2025-02-10 02:45:42.156113
sklearn,sklearn.linear_model._logistic,530,37,OpExpr,None,,OpExpr,2025-02-10 02:45:42.239864
sklearn,sklearn.linear_model._logistic,531,23,OpExpr,None,,OpExpr,2025-02-10 02:45:42.240864
sklearn,sklearn.linear_model._logistic,552,16,OpExpr,str,,OpExpr,2025-02-10 02:45:42.248908
sklearn,sklearn.linear_model._logistic,763,12,OpExpr,str,,OpExpr,2025-02-10 02:45:42.297819
sklearn,sklearn.linear_model._omp,577,12,ConditionalExpr,None,,ConditionalExpr,2025-02-10 02:45:43.051682
