Type-Aware,Library,Module,Line,Column,Expr kind,Type Hint,DocString,Mypy inferred type,Date
No,sklearn,sklearn.utils,571,9,OpExpr,bool,,OpExpr,2025-03-01 01:04:18.280306
No,sklearn,sklearn.utils,784,11,OpExpr,int,,OpExpr,2025-03-01 01:04:18.369681
No,sklearn,sklearn.base,195,15,OpExpr,bool,,OpExpr,2025-03-01 01:04:18.804812
No,sklearn,sklearn.base,291,18,OpExpr,int,,OpExpr,2025-03-01 01:04:18.861251
No,sklearn,sklearn.calibration,862,17,MemberExpr,None,,"Any, Any",2025-03-01 01:04:19.801991
No,sklearn,sklearn.calibration,863,17,MemberExpr,None,,"Any, Any",2025-03-01 01:04:19.805987
No,sklearn,sklearn.calibration,1049,38,OpExpr,int,,OpExpr,2025-03-01 01:04:19.990143
No,sklearn,sklearn.calibration,1052,37,OpExpr,int,,OpExpr,2025-03-01 01:04:19.998135
No,sklearn,sklearn.discriminant_analysis,70,20,ConditionalExpr,None,,ConditionalExpr,2025-03-01 01:04:20.327654
No,sklearn,sklearn.discriminant_analysis,91,16,OpExpr,None,,OpExpr,2025-03-01 01:04:20.349630
No,sklearn,sklearn.multioutput,67,25,ConditionalExpr,None,,ConditionalExpr,2025-03-01 01:04:22.862587
No,sklearn,sklearn.multioutput,194,16,ConditionalExpr,None,,ConditionalExpr,2025-03-01 01:04:22.922959
No,sklearn,sklearn.random_projection,134,25,OpExpr,float,,OpExpr,2025-03-01 01:04:24.852027
No,sklearn,sklearn.random_projection,301,23,OpExpr,str,,OpExpr,2025-03-01 01:04:24.943644
No,sklearn,sklearn.cluster._agglomerative,315,18,OpExpr,None,,OpExpr,2025-03-01 01:04:25.610887
No,sklearn,sklearn.cluster._agglomerative,599,18,OpExpr,None,,OpExpr,2025-03-01 01:04:25.887739
No,sklearn,sklearn.cluster._kmeans,1030,18,OpExpr,None,,OpExpr,2025-03-01 01:04:27.816200
No,sklearn,sklearn.cluster._kmeans,1659,7,OpExpr,bool,,OpExpr,2025-03-01 01:04:28.087354
No,sklearn,sklearn.cluster._mean_shift,84,14,IndexExpr,int,,"Any, Any",2025-03-01 01:04:28.357456
No,sklearn,sklearn.cluster._mean_shift,84,14,SliceExpr,None,,SliceExpr,2025-03-01 01:04:28.360453
No,sklearn,sklearn.cluster._mean_shift,86,22,OpExpr,float,,OpExpr,2025-03-01 01:04:28.364449
No,sklearn,sklearn.covariance._graph_lasso,655,27,OpExpr,bool,,OpExpr,2025-03-01 01:04:30.865079
No,sklearn,sklearn.covariance._robust_covariance,180,16,OpExpr,int,,OpExpr,2025-03-01 01:04:31.216542
No,sklearn,sklearn.covariance._robust_covariance,348,17,SliceExpr,int,,SliceExpr,2025-03-01 01:04:31.278752
No,sklearn,sklearn.covariance._robust_covariance,516,20,IndexExpr,None,,"Any, Any",2025-03-01 01:04:31.449258
No,sklearn,sklearn.covariance._shrunk_covariance,142,18,OpExpr,float,,OpExpr,2025-03-01 01:04:31.716301
