Type-Aware?,Library,Combined Callgraph,NodeID,#Nodes,#Edges,#Leaves,Max Depth,Branching Factor,Percentage of Leaves,Purity Result,Expected Purity,Date
No,safeds,No,safeds.data.tabular.typing._column_type.is_numeric.107.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:13:53.379376
No,safeds,No,safeds.data.tabular.typing._column_type.__init__.131.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-13 23:13:53.379376
No,safeds,No,safeds.data.tabular.typing._column_type.__repr__.134.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:13:53.379376
No,safeds,No,safeds.data.tabular.typing._column_type.is_nullable.140.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:13:53.380616
No,safeds,No,safeds.data.tabular.typing._column_type.is_numeric.151.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:13:53.380616
No,safeds,No,safeds.data.tabular.typing._column_type.__init__.176.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-13 23:13:53.381980
No,safeds,No,safeds.data.tabular.typing._column_type.__repr__.179.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:13:53.381980
No,safeds,No,safeds.data.tabular.typing._column_type.is_nullable.185.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:13:53.381980
No,safeds,No,safeds.data.tabular.typing._column_type.is_numeric.196.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:13:53.383001
No,safeds,No,safeds.data.tabular.typing._column_type.__init__.221.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-13 23:13:53.383001
No,safeds,No,safeds.data.tabular.typing._column_type.__repr__.224.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:13:53.384046
No,safeds,No,safeds.data.tabular.typing._column_type.is_nullable.230.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:13:53.384046
No,safeds,No,safeds.data.tabular.typing._column_type.is_numeric.241.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:13:53.384046
No,safeds,No,safeds.data.tabular.typing._column_type.__init__.266.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-13 23:13:53.385176
No,safeds,No,safeds.data.tabular.typing._column_type.__repr__.269.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:13:53.385176
No,safeds,No,safeds.data.tabular.typing._column_type.is_nullable.275.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:13:53.386266
No,safeds,No,safeds.data.tabular.typing._column_type.is_numeric.286.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:13:53.386266
No,safeds,No,safeds.data.tabular.typing._column_type.__init__.311.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-13 23:13:53.386266
No,safeds,No,safeds.data.tabular.typing._column_type.__repr__.314.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:13:53.387343
No,safeds,No,safeds.data.tabular.typing._column_type.is_nullable.320.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:13:53.387343
No,safeds,No,safeds.data.tabular.typing._column_type.is_numeric.331.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:13:53.388340
No,safeds,No,safeds.data.tabular.typing._column_type.__init__.349.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-13 23:13:53.388340
No,safeds,No,safeds.data.tabular.typing._column_type.__repr__.352.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:13:53.388340
No,safeds,No,safeds.data.tabular.typing._column_type.is_nullable.358.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:13:53.389350
No,safeds,No,safeds.data.tabular.typing._column_type.is_numeric.369.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:13:53.389350
No,safeds,No,safeds.data.tabular.typing._imputer_strategy._augment_imputer.14.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:13:53.389350
No,safeds,No,safeds.data.tabular.typing._schema._from_pandas_dataframe.38.4,48,47,33,4,0.9791666666666666,0.6875,Impure,Impure,2025-01-13 23:13:53.390347
No,safeds,No,safeds.data.tabular.typing._schema.__init__.64.4,2,1,1,1,0.5,0.5,Impure,Pure,2025-01-13 23:13:53.390347
No,safeds,No,safeds.data.tabular.typing._schema.__hash__.67.4,5,4,4,1,0.8,0.8,Impure,Impure,2025-01-13 23:13:53.391438
No,safeds,No,safeds.data.tabular.typing._schema.__repr__.86.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:13:53.391438
No,safeds,No,safeds.data.tabular.typing._schema.__sizeof__.104.4,4,3,3,1,0.75,0.75,Impure,Impure,2025-01-13 23:13:53.392444
No,safeds,No,safeds.data.tabular.typing._schema.__str__.114.4,3,2,2,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-01-13 23:13:53.392444
No,safeds,No,safeds.data.tabular.typing._schema.column_names.141.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:13:53.393892
No,safeds,No,safeds.data.tabular.typing._schema.has_column.159.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:13:53.393892
No,safeds,No,safeds.data.tabular.typing._schema.get_column_type.185.4,10,9,6,3,0.9,0.6,Impure,Impure,2025-01-13 23:13:53.393892
No,safeds,No,safeds.data.tabular.typing._schema.to_dict.219.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:13:53.394889
No,safeds,No,safeds.data.tabular.typing._schema.merge_multiple_schemas.238.4,52,51,36,5,0.9807692307692307,0.6923076923076923,Impure,Impure,2025-01-13 23:13:53.394889
No,safeds,No,safeds.data.tabular.typing._schema._repr_markdown_.304.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:13:53.395886
No,safeds,No,safeds.exceptions._data.__init__.19.4,4,3,3,1,0.75,0.75,Pure,Pure,2025-01-13 23:13:53.395886
No,safeds,No,safeds.exceptions._data.__repr__.23.12,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:13:53.396884
No,safeds,No,safeds.exceptions._data.__init__.37.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:13:53.396884
No,safeds,No,safeds.exceptions._data.__init__.48.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:13:53.396884
No,safeds,No,safeds.exceptions._data.__init__.66.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:13:53.397881
No,safeds,No,safeds.exceptions._data.__init__.80.4,3,2,2,1,0.6666666666666666,0.6666666666666666,Pure,Pure,2025-01-13 23:13:53.397881
No,safeds,No,safeds.exceptions._data.__init__.99.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:13:53.397881
No,safeds,No,safeds.exceptions._data.__init__.106.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:13:53.399161
No,safeds,No,safeds.exceptions._data.__init__.113.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:13:53.399161
No,safeds,No,safeds.exceptions._data.__init__.120.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:13:53.400175
No,safeds,No,safeds.exceptions._data.__init__.132.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:13:53.400175
No,safeds,No,safeds.exceptions._data.__init__.142.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:13:53.400175
No,safeds,No,safeds.exceptions._data.__init__.149.4,4,3,2,2,0.75,0.5,Pure,Pure,2025-01-13 23:13:53.401173
No,safeds,No,safeds.exceptions._data.__init__.156.4,4,3,2,2,0.75,0.5,Pure,Pure,2025-01-13 23:13:53.401173
No,safeds,No,safeds.exceptions._data.__init__.163.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:13:53.401173
No,safeds,No,safeds.exceptions._generic.__init__.24.4,10,9,6,4,0.9,0.6,Impure,Impure,2025-01-13 23:13:53.402170
No,safeds,No,safeds.exceptions._generic.__init__.101.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:13:53.402170
No,safeds,No,safeds.exceptions._generic.__str__.119.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:13:53.403167
No,safeds,No,safeds.exceptions._generic.value.124.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:13:53.403167
No,safeds,No,safeds.exceptions._generic._str_lower_bound.129.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:13:53.403167
No,safeds,No,safeds.exceptions._generic._str_upper_bound.133.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:13:53.404165
No,safeds,No,safeds.exceptions._generic._check_lower_bound.137.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:13:53.404165
No,safeds,No,safeds.exceptions._generic._check_upper_bound.148.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:13:53.404165
No,safeds,No,safeds.exceptions._generic.__init__.169.4,6,5,4,2,0.8333333333333334,0.6666666666666666,Impure,Impure,2025-01-13 23:13:53.405249
No,safeds,No,safeds.exceptions._generic._str_lower_bound.187.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:13:53.405249
No,safeds,No,safeds.exceptions._generic._str_upper_bound.191.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:13:53.405249
No,safeds,No,safeds.exceptions._generic._check_lower_bound.195.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:13:53.406432
No,safeds,No,safeds.exceptions._generic._check_upper_bound.206.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:13:53.406432
No,safeds,No,safeds.exceptions._generic.__init__.228.4,4,3,2,2,0.75,0.5,Impure,Impure,2025-01-13 23:13:53.406432
No,safeds,No,safeds.exceptions._generic.__str__.244.4,5,4,3,2,0.8,0.6,Impure,Impure,2025-01-13 23:13:53.407588
No,safeds,No,safeds.exceptions._generic._str_lower_bound.253.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:13:53.407588
No,safeds,No,safeds.exceptions._generic._str_upper_bound.257.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:13:53.408712
No,safeds,No,safeds.exceptions._generic._check_lower_bound.261.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:13:53.409816
No,safeds,No,safeds.exceptions._generic._check_upper_bound.272.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:13:53.409816
No,safeds,No,safeds.exceptions._ml.__init__.11.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:13:53.410829
No,safeds,No,safeds.exceptions._ml.__init__.25.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:13:53.410829
No,safeds,No,safeds.exceptions._ml.__init__.32.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:13:53.410829
No,safeds,No,safeds.exceptions._ml.__init__.46.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:13:53.411843
No,safeds,No,safeds.exceptions._ml.__init__.53.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:13:53.411843
No,safeds,No,safeds.exceptions._ml.__init__.67.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:13:53.411843
No,safeds,No,safeds.exceptions._ml.__init__.74.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:13:53.412851
No,safeds,No,safeds.ml.classical.regression._ada_boost.__init__.39.4,27,26,15,6,0.9629629629629629,0.5555555555555556,Impure,Impure,2025-01-13 23:13:53.412851
No,safeds,No,safeds.ml.classical.regression._ada_boost.learner.67.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:13:53.413854
No,safeds,No,safeds.ml.classical.regression._ada_boost.maximum_number_of_learners.79.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:13:53.413854
No,safeds,No,safeds.ml.classical.regression._ada_boost.learning_rate.91.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:13:53.413854
No,safeds,Yes,safeds.ml.classical.regression._ada_boost.fit.102.4,5598187,5604840,3741291,18,1.0011884204654113,0.6683040420050277,Impure,Impure,2025-01-13 23:14:08.964394
No,safeds,Yes,safeds.ml.classical.regression._ada_boost.predict.145.4,3923,3922,2633,11,0.99974509304104,0.6711700229416263,Impure,Impure,2025-01-13 23:14:08.973542
No,safeds,No,safeds.ml.classical.regression._ada_boost.is_fitted.178.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:14:08.973542
No,safeds,Yes,safeds.ml.classical.regression._ada_boost._get_sklearn_regressor.189.4,21,20,11,2,0.9523809523809523,0.5238095238095238,Impure,Impure,2025-01-13 23:14:08.973542
No,safeds,No,safeds.ml.classical.classification._classifier.fit.21.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:14:08.974933
No,safeds,No,safeds.ml.classical.classification._classifier.predict.44.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:14:08.974933
No,safeds,No,safeds.ml.classical.classification._classifier.is_fitted.71.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:14:08.976042
No,safeds,No,safeds.ml.classical.classification._classifier._get_sklearn_classifier.82.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:14:08.976042
No,safeds,No,safeds.ml.classical.classification._classifier.accuracy.93.4,3931,3930,2640,12,0.9997456118036123,0.6715848384634953,Impure,Impure,2025-01-13 23:14:08.984347
No,safeds,No,safeds.ml.classical.classification._classifier.precision.120.4,3931,3930,2640,12,0.9997456118036123,0.6715848384634953,Impure,Impure,2025-01-13 23:14:08.993466
No,safeds,No,safeds.ml.classical.classification._classifier.recall.157.4,3931,3930,2640,12,0.9997456118036123,0.6715848384634953,Impure,Impure,2025-01-13 23:14:09.002441
No,safeds,No,safeds.ml.classical.classification._classifier.f1_score.194.4,3931,3930,2640,12,0.9997456118036123,0.6715848384634953,Impure,Impure,2025-01-13 23:14:09.011566
No,safeds,No,safeds.ml.classical.regression._decision_tree.__init__.20.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-13 23:14:09.011566
No,safeds,Yes,safeds.ml.classical.regression._decision_tree.fit.26.4,5598187,5604840,3741291,18,1.0011884204654113,0.6683040420050277,Impure,Impure,2025-01-13 23:14:22.074876
No,safeds,Yes,safeds.ml.classical.regression._decision_tree.predict.65.4,3923,3922,2633,11,0.99974509304104,0.6711700229416263,Impure,Impure,2025-01-13 23:14:22.084488
No,safeds,No,safeds.ml.classical.regression._decision_tree.is_fitted.98.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:14:22.085492
No,safeds,No,safeds.ml.classical.regression._decision_tree._get_sklearn_regressor.109.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:14:22.085492
No,safeds,No,safeds.ml.classical.regression._gradient_boosting.__init__.37.4,27,26,15,6,0.9629629629629629,0.5555555555555556,Impure,Pure,2025-01-13 23:14:22.086494
No,safeds,No,safeds.ml.classical.regression._gradient_boosting.number_of_trees.54.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:14:22.086494
No,safeds,No,safeds.ml.classical.regression._gradient_boosting.learning_rate.66.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:14:22.087863
No,safeds,Yes,safeds.ml.classical.regression._gradient_boosting.fit.77.4,4920138,4926791,3287064,18,1.0013521978448572,0.6680837000913389,Impure,Impure,2025-01-13 23:14:37.337256
No,safeds,Yes,safeds.ml.classical.regression._gradient_boosting.predict.116.4,3923,3922,2633,11,0.99974509304104,0.6711700229416263,Impure,Impure,2025-01-13 23:14:37.345609
No,safeds,No,safeds.ml.classical.regression._gradient_boosting.is_fitted.149.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:14:37.346612
No,safeds,No,safeds.ml.classical.regression._gradient_boosting._get_sklearn_regressor.160.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:14:37.347458
No,safeds,No,safeds.ml.classical.regression._k_nearest_neighbors.__init__.34.4,21,20,12,6,0.9523809523809523,0.5714285714285714,Impure,Pure,2025-01-13 23:14:37.348457
No,safeds,No,safeds.ml.classical.regression._k_nearest_neighbors.number_of_neighbors.48.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:14:37.348457
No,safeds,Yes,safeds.ml.classical.regression._k_nearest_neighbors.fit.59.4,5185728,5192381,3464805,18,1.0012829442654918,0.6681424478877411,Impure,Impure,2025-01-13 23:14:49.557626
No,safeds,Yes,safeds.ml.classical.regression._k_nearest_neighbors.predict.110.4,3923,3922,2633,11,0.99974509304104,0.6711700229416263,Impure,Impure,2025-01-13 23:14:49.566004
No,safeds,No,safeds.ml.classical.regression._k_nearest_neighbors.is_fitted.143.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:14:49.567007
No,safeds,No,safeds.ml.classical.regression._k_nearest_neighbors._get_sklearn_regressor.154.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:14:49.567007
No,safeds,No,safeds.ml.classical.classification._logistic_regression.__init__.20.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-13 23:14:49.568384
No,safeds,Yes,safeds.ml.classical.classification._logistic_regression.fit.26.4,4920138,4926791,3287064,18,1.0013521978448572,0.6680837000913389,Impure,Impure,2025-01-13 23:15:04.290523
No,safeds,Yes,safeds.ml.classical.classification._logistic_regression.predict.65.4,3923,3922,2633,11,0.99974509304104,0.6711700229416263,Impure,Impure,2025-01-13 23:15:04.298941
No,safeds,No,safeds.ml.classical.classification._logistic_regression.is_fitted.98.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:15:04.300100
No,safeds,No,safeds.ml.classical.classification._logistic_regression._get_sklearn_classifier.109.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:15:04.300281
No,safeds,No,safeds.ml.classical.regression._random_forest.__init__.32.4,21,20,12,6,0.9523809523809523,0.5714285714285714,Impure,Pure,2025-01-13 23:15:04.301281
No,safeds,No,safeds.ml.classical.regression._random_forest.number_of_trees.46.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:15:04.301758
No,safeds,Yes,safeds.ml.classical.regression._random_forest.fit.57.4,5186182,5192835,3465032,18,1.001282831956148,0.6681277286450803,Impure,Impure,2025-01-13 23:15:19.042075
No,safeds,Yes,safeds.ml.classical.regression._random_forest.predict.96.4,3923,3922,2633,11,0.99974509304104,0.6711700229416263,Impure,Impure,2025-01-13 23:15:19.051047
No,safeds,No,safeds.ml.classical.regression._random_forest.is_fitted.129.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:15:19.052050
No,safeds,No,safeds.ml.classical.regression._random_forest._get_sklearn_regressor.140.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:15:19.052050
No,safeds,No,safeds.ml.classical.regression._support_vector_machine.get_sklearn_kernel.22.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:15:19.053298
No,safeds,No,safeds.ml.classical.regression._support_vector_machine.__init__.50.4,19,18,10,6,0.9473684210526315,0.5263157894736842,Impure,Pure,2025-01-13 23:15:19.053298
No,safeds,No,safeds.ml.classical.regression._support_vector_machine.c.63.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:15:19.054417
No,safeds,No,safeds.ml.classical.regression._support_vector_machine.kernel.75.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:15:19.055506
No,safeds,No,safeds.ml.classical.regression._support_vector_machine.get_sklearn_kernel.88.12,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:15:19.055506
No,safeds,No,safeds.ml.classical.regression._support_vector_machine.__init__.100.12,21,20,12,6,0.9523809523809523,0.5714285714285714,Impure,Pure,2025-01-13 23:15:19.055506
No,safeds,No,safeds.ml.classical.regression._support_vector_machine.get_sklearn_kernel.105.12,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:15:19.056613
No,safeds,No,safeds.ml.classical.regression._support_vector_machine.get_sklearn_kernel.117.12,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:15:19.056613
No,safeds,No,safeds.ml.classical.regression._support_vector_machine.get_sklearn_kernel.129.12,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:15:19.056613
No,safeds,No,safeds.ml.classical.regression._support_vector_machine._get_kernel_name.140.4,4,3,3,1,0.75,0.75,Impure,Impure,2025-01-13 23:15:19.057760
No,safeds,No,safeds.ml.classical.regression._support_vector_machine.fit.165.4,6421113,6428942,4290831,18,1.0012192590287696,0.6682378895995134,Impure,Impure,2025-01-13 23:15:34.205502
No,safeds,Yes,safeds.ml.classical.regression._support_vector_machine.predict.204.4,3923,3922,2633,11,0.99974509304104,0.6711700229416263,Impure,Impure,2025-01-13 23:15:34.215138
No,safeds,No,safeds.ml.classical.regression._support_vector_machine.is_fitted.237.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:15:34.215138
No,safeds,No,safeds.ml.classical.regression._support_vector_machine._get_sklearn_regressor.248.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:15:34.216140
No,safeds,No,safeds.ml.classical.regression._elastic_net_regression.__init__.37.4,23,22,14,6,0.9565217391304348,0.6086956521739131,Impure,Impure,2025-01-13 23:15:34.216441
No,safeds,No,safeds.ml.classical.regression._elastic_net_regression.alpha.84.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:15:34.217440
No,safeds,No,safeds.ml.classical.regression._elastic_net_regression.lasso_ratio.96.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:15:34.217440
No,safeds,Yes,safeds.ml.classical.regression._elastic_net_regression.fit.107.4,5162574,5169227,3448915,18,1.0012886982346403,0.6680611260971756,Impure,Impure,2025-01-13 23:15:49.837486
No,safeds,Yes,safeds.ml.classical.regression._elastic_net_regression.predict.146.4,3923,3922,2633,11,0.99974509304104,0.6711700229416263,Impure,Impure,2025-01-13 23:15:49.846910
No,safeds,No,safeds.ml.classical.regression._elastic_net_regression.is_fitted.179.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:15:49.846910
No,safeds,No,safeds.ml.classical.regression._elastic_net_regression._get_sklearn_regressor.190.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:15:49.848267
No,safeds,No,safeds.ml.classical.regression._lasso_regression.__init__.33.4,22,21,13,6,0.9545454545454546,0.5909090909090909,Impure,Impure,2025-01-13 23:15:49.849259
No,safeds,No,safeds.ml.classical.regression._lasso_regression.alpha.56.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:15:49.849259
No,safeds,Yes,safeds.ml.classical.regression._lasso_regression.fit.67.4,5598187,5604840,3741291,18,1.0011884204654113,0.6683040420050277,Impure,Impure,2025-01-13 23:16:06.033679
No,safeds,Yes,safeds.ml.classical.regression._lasso_regression.predict.106.4,3923,3922,2633,11,0.99974509304104,0.6711700229416263,Impure,Impure,2025-01-13 23:16:06.042655
No,safeds,No,safeds.ml.classical.regression._lasso_regression.is_fitted.139.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:16:06.042655
No,safeds,No,safeds.ml.classical.regression._lasso_regression._get_sklearn_regressor.150.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:16:06.043653
No,safeds,No,safeds.ml.classical.regression._linear_regression.__init__.20.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-13 23:16:06.044683
No,safeds,Yes,safeds.ml.classical.regression._linear_regression.fit.26.4,5186182,5192835,3465032,18,1.001282831956148,0.6681277286450803,Impure,Impure,2025-01-13 23:16:18.256993
No,safeds,Yes,safeds.ml.classical.regression._linear_regression.predict.65.4,3923,3922,2633,11,0.99974509304104,0.6711700229416263,Impure,Impure,2025-01-13 23:16:18.266903
No,safeds,No,safeds.ml.classical.regression._linear_regression.is_fitted.98.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:16:18.266903
No,safeds,No,safeds.ml.classical.regression._linear_regression._get_sklearn_regressor.109.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:16:18.268125
No,safeds,No,safeds.ml.classical.regression._regressor.fit.20.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:16:18.268125
No,safeds,No,safeds.ml.classical.regression._regressor.predict.43.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:16:18.269138
No,safeds,No,safeds.ml.classical.regression._regressor.is_fitted.70.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:16:18.270140
No,safeds,No,safeds.ml.classical.regression._regressor._get_sklearn_regressor.81.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 23:16:18.270140
No,safeds,No,safeds.ml.classical.regression._regressor.mean_squared_error.92.4,3944,3943,2650,12,0.9997464503042597,0.6719066937119675,Impure,Impure,2025-01-13 23:16:18.332516
No,safeds,No,safeds.ml.classical.regression._regressor.mean_absolute_error.120.4,3944,3943,2650,12,0.9997464503042597,0.6719066937119675,Impure,Impure,2025-01-13 23:16:18.340876
No,safeds,No,safeds.ml.classical.regression._regressor._check_metrics_preconditions.149.0,13,12,10,3,0.9230769230769231,0.7692307692307693,Impure,Impure,2025-01-13 23:16:18.340876
No,safeds,No,safeds.ml.classical.regression._ridge_regression.__init__.34.4,23,22,14,6,0.9565217391304348,0.6086956521739131,Impure,Impure,2025-01-13 23:16:18.342253
No,safeds,No,safeds.ml.classical.regression._ridge_regression.alpha.57.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:16:18.342253
No,safeds,Yes,safeds.ml.classical.regression._ridge_regression.fit.68.4,5162574,5169227,3448915,18,1.0012886982346403,0.6680611260971756,Impure,Impure,2025-01-13 23:16:31.482574
No,safeds,Yes,safeds.ml.classical.regression._ridge_regression.predict.107.4,3923,3922,2633,11,0.99974509304104,0.6711700229416263,Impure,Impure,2025-01-13 23:16:31.491280
No,safeds,No,safeds.ml.classical.regression._ridge_regression.is_fitted.140.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:16:31.492290
No,safeds,No,safeds.ml.classical.regression._ridge_regression._get_sklearn_regressor.151.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:16:31.492879
No,safeds,No,safeds.ml.hyperparameters._choice.__init__.16.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-13 23:16:31.492879
No,safeds,No,safeds.ml.hyperparameters._choice.__contains__.27.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:16:31.493885
No,safeds,No,safeds.ml.hyperparameters._choice.__iter__.43.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:16:31.494926
No,safeds,No,safeds.ml.hyperparameters._choice.__len__.54.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 23:16:31.495986
No,safeds,No,safeds.config._device._get_device.5.0,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:16:31.495986
No,safeds,No,safeds.ml.classical.classification._random_forest.__init__.32.4,21,20,12,6,0.9523809523809523,0.5714285714285714,Impure,Pure,2025-01-13 23:16:31.495986
No,safeds,No,safeds.ml.classical.classification._random_forest.number_of_trees.46.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 23:16:31.497118
No,safeds,Yes,safeds.ml.classical.classification._random_forest.fit.57.4,5162574,5169227,3448915,18,1.0012886982346403,0.6680611260971756,Impure,Impure,2025-01-13 23:16:46.527344
