Type-Aware?,Library,NodeID,#Nodes,#Edges,#Leaves,Max Depth,Branching Factor,Percentage of Leaves,Date
Yes,safeds,safeds.data.tabular.typing._column_type.ColumnType.14.0,2,1,1,1,0.5,0.5,2025-01-11 23:17:19.969186
Yes,safeds,safeds.data.tabular.typing._column_type.__init__.131.4,1,0,1,0,0.0,1.0,2025-01-11 23:17:19.970542
Yes,safeds,safeds.data.tabular.typing._column_type.Anything.119.0,2,1,1,1,0.5,0.5,2025-01-11 23:17:19.970542
Yes,safeds,safeds.data.tabular.typing._column_type.__init__.176.4,1,0,1,0,0.0,1.0,2025-01-11 23:17:19.970542
Yes,safeds,safeds.data.tabular.typing._column_type.Boolean.164.0,2,1,1,1,0.5,0.5,2025-01-11 23:17:19.971542
Yes,safeds,safeds.data.tabular.typing._column_type.__init__.221.4,1,0,1,0,0.0,1.0,2025-01-11 23:17:19.971542
Yes,safeds,safeds.data.tabular.typing._column_type.RealNumber.209.0,2,1,1,1,0.5,0.5,2025-01-11 23:17:19.971542
Yes,safeds,safeds.data.tabular.typing._column_type.__init__.266.4,1,0,1,0,0.0,1.0,2025-01-11 23:17:19.972955
Yes,safeds,safeds.data.tabular.typing._column_type.Integer.254.0,2,1,1,1,0.5,0.5,2025-01-11 23:17:19.972955
Yes,safeds,safeds.data.tabular.typing._column_type.__init__.311.4,1,0,1,0,0.0,1.0,2025-01-11 23:17:19.972955
Yes,safeds,safeds.data.tabular.typing._column_type.String.299.0,2,1,1,1,0.5,0.5,2025-01-11 23:17:19.973952
Yes,safeds,safeds.data.tabular.typing._column_type.__init__.349.4,1,0,1,0,0.0,1.0,2025-01-11 23:17:19.973952
Yes,safeds,safeds.data.tabular.typing._column_type.Nothing.344.0,2,1,1,1,0.5,0.5,2025-01-11 23:17:19.975160
Yes,safeds,safeds.data.tabular.typing._imputer_strategy.ImputerStrategy.6.0,1,0,1,0,0.0,1.0,2025-01-11 23:17:19.975160
Yes,safeds,safeds.data.tabular.typing._schema.__init__.64.4,2,1,1,1,0.5,0.5,2025-01-11 23:17:19.975160
Yes,safeds,safeds.data.tabular.typing._schema.Schema.16.0,3,2,1,2,0.6666666666666666,0.3333333333333333,2025-01-11 23:17:19.976361
Yes,safeds,safeds.exceptions._data._UnknownColumnNameErrorMessage.20.8,1,0,1,0,0.0,1.0,2025-01-11 23:17:19.976361
Yes,safeds,safeds.exceptions._data.__init__.19.4,4,3,3,1,0.75,0.75,2025-01-11 23:17:19.977363
Yes,safeds,safeds.exceptions._data.UnknownColumnNameError.9.0,5,4,3,2,0.8,0.6,2025-01-11 23:17:19.977363
Yes,safeds,safeds.exceptions._data.__init__.37.4,2,1,1,1,0.5,0.5,2025-01-11 23:17:19.978530
Yes,safeds,safeds.exceptions._data.NonNumericColumnError.34.0,3,2,1,2,0.6666666666666666,0.3333333333333333,2025-01-11 23:17:19.978530
Yes,safeds,safeds.exceptions._data.__init__.48.4,2,1,1,1,0.5,0.5,2025-01-11 23:17:19.979619
Yes,safeds,safeds.exceptions._data.MissingValuesColumnError.45.0,3,2,1,2,0.6666666666666666,0.3333333333333333,2025-01-11 23:17:19.979619
Yes,safeds,safeds.exceptions._data.__init__.66.4,2,1,1,1,0.5,0.5,2025-01-11 23:17:19.980655
Yes,safeds,safeds.exceptions._data.DuplicateColumnNameError.56.0,3,2,1,2,0.6666666666666666,0.3333333333333333,2025-01-11 23:17:19.980655
Yes,safeds,safeds.exceptions._data.__init__.80.4,3,2,2,1,0.6666666666666666,0.6666666666666666,2025-01-11 23:17:19.980655
Yes,safeds,safeds.exceptions._data.IndexOutOfBoundsError.70.0,4,3,2,2,0.75,0.5,2025-01-11 23:17:19.981916
Yes,safeds,safeds.exceptions._data.__init__.99.4,2,1,1,1,0.5,0.5,2025-01-11 23:17:19.981916
Yes,safeds,safeds.exceptions._data.ColumnSizeError.87.0,3,2,1,2,0.6666666666666666,0.3333333333333333,2025-01-11 23:17:19.981916
Yes,safeds,safeds.exceptions._data.__init__.106.4,2,1,1,1,0.5,0.5,2025-01-11 23:17:19.982913
Yes,safeds,safeds.exceptions._data.ColumnLengthMismatchError.103.0,3,2,1,2,0.6666666666666666,0.3333333333333333,2025-01-11 23:17:19.982913
Yes,safeds,safeds.exceptions._data.__init__.113.4,2,1,1,1,0.5,0.5,2025-01-11 23:17:19.982913
Yes,safeds,safeds.exceptions._data.TransformerNotFittedError.110.0,3,2,1,2,0.6666666666666666,0.3333333333333333,2025-01-11 23:17:19.983976
Yes,safeds,safeds.exceptions._data.__init__.120.4,2,1,1,1,0.5,0.5,2025-01-11 23:17:19.983976
Yes,safeds,safeds.exceptions._data.ValueNotPresentWhenFittedError.117.0,3,2,1,2,0.6666666666666666,0.3333333333333333,2025-01-11 23:17:19.983976
Yes,safeds,safeds.exceptions._data.__init__.132.4,2,1,1,1,0.5,0.5,2025-01-11 23:17:19.985137
Yes,safeds,safeds.exceptions._data.WrongFileExtensionError.129.0,3,2,1,2,0.6666666666666666,0.3333333333333333,2025-01-11 23:17:19.985137
Yes,safeds,safeds.exceptions._data.__init__.142.4,2,1,1,1,0.5,0.5,2025-01-11 23:17:19.985137
Yes,safeds,safeds.exceptions._data.IllegalSchemaModificationError.139.0,3,2,1,2,0.6666666666666666,0.3333333333333333,2025-01-11 23:17:19.986263
Yes,safeds,safeds.exceptions._data.ColumnIsTargetError.146.0,5,4,2,3,0.8,0.4,2025-01-11 23:17:19.986263
Yes,safeds,safeds.exceptions._data.ColumnIsTimeError.153.0,5,4,2,3,0.8,0.4,2025-01-11 23:17:19.987260
Yes,safeds,safeds.exceptions._data.__init__.163.4,2,1,1,1,0.5,0.5,2025-01-11 23:17:19.987260
Yes,safeds,safeds.exceptions._data.IllegalFormatError.160.0,3,2,1,2,0.6666666666666666,0.3333333333333333,2025-01-11 23:17:19.988258
Yes,safeds,safeds.exceptions._generic.__init__.24.4,24,23,20,4,0.9583333333333334,0.8333333333333334,2025-01-11 23:17:19.988258
Yes,safeds,safeds.exceptions._generic.OutOfBoundsError.8.0,25,24,20,5,0.96,0.8,2025-01-11 23:17:19.988258
Yes,safeds,safeds.exceptions._generic.__init__.101.4,2,1,1,1,0.5,0.5,2025-01-11 23:17:19.989400
Yes,safeds,safeds.exceptions._generic.Bound.91.0,3,2,1,2,0.6666666666666666,0.3333333333333333,2025-01-11 23:17:19.989400
Yes,safeds,safeds.exceptions._generic.ClosedBound.159.0,7,6,4,3,0.8571428571428571,0.5714285714285714,2025-01-11 23:17:19.990397
Yes,safeds,safeds.exceptions._generic.OpenBound.218.0,7,6,4,3,0.8571428571428571,0.5714285714285714,2025-01-11 23:17:19.990397
Yes,safeds,safeds.exceptions._ml.__init__.11.4,2,1,1,1,0.5,0.5,2025-01-11 23:17:19.990397
Yes,safeds,safeds.exceptions._ml.DatasetContainsTargetError.1.0,3,2,1,2,0.6666666666666666,0.3333333333333333,2025-01-11 23:17:19.990397
Yes,safeds,safeds.exceptions._ml.__init__.25.4,2,1,1,1,0.5,0.5,2025-01-11 23:17:19.991803
Yes,safeds,safeds.exceptions._ml.DatasetMissesFeaturesError.15.0,3,2,1,2,0.6666666666666666,0.3333333333333333,2025-01-11 23:17:19.991803
Yes,safeds,safeds.exceptions._ml.__init__.32.4,2,1,1,1,0.5,0.5,2025-01-11 23:17:19.991803
Yes,safeds,safeds.exceptions._ml.DatasetMissesDataError.29.0,3,2,1,2,0.6666666666666666,0.3333333333333333,2025-01-11 23:17:19.992925
Yes,safeds,safeds.exceptions._ml.__init__.46.4,2,1,1,1,0.5,0.5,2025-01-11 23:17:19.992925
Yes,safeds,safeds.exceptions._ml.LearningError.36.0,3,2,1,2,0.6666666666666666,0.3333333333333333,2025-01-11 23:17:19.994114
Yes,safeds,safeds.exceptions._ml.__init__.53.4,2,1,1,1,0.5,0.5,2025-01-11 23:17:19.995113
Yes,safeds,safeds.exceptions._ml.ModelNotFittedError.50.0,3,2,1,2,0.6666666666666666,0.3333333333333333,2025-01-11 23:17:19.995113
Yes,safeds,safeds.exceptions._ml.__init__.67.4,2,1,1,1,0.5,0.5,2025-01-11 23:17:19.996107
Yes,safeds,safeds.exceptions._ml.PredictionError.57.0,3,2,1,2,0.6666666666666666,0.3333333333333333,2025-01-11 23:17:19.996107
Yes,safeds,safeds.exceptions._ml.__init__.74.4,2,1,1,1,0.5,0.5,2025-01-11 23:17:19.996107
Yes,safeds,safeds.exceptions._ml.UntaggedTableError.71.0,3,2,1,2,0.6666666666666666,0.3333333333333333,2025-01-11 23:17:19.996107
Yes,safeds,safeds.ml.classical.regression._ada_boost.__init__.39.4,43,42,31,6,0.9767441860465116,0.7209302325581395,2025-01-11 23:17:19.997466
Yes,safeds,safeds.ml.classical.regression._ada_boost.AdaBoost.18.0,44,43,31,7,0.9772727272727273,0.7045454545454546,2025-01-11 23:17:19.997466
Yes,safeds,safeds.ml.classical.classification._classifier.Classifier.17.0,1,0,1,0,0.0,1.0,2025-01-11 23:17:19.998465
Yes,safeds,safeds.ml.classical.regression._decision_tree.__init__.20.4,1,0,1,0,0.0,1.0,2025-01-11 23:17:19.998465
Yes,safeds,safeds.ml.classical.regression._decision_tree.DecisionTree.17.0,2,1,1,1,0.5,0.5,2025-01-11 23:17:19.998465
Yes,safeds,safeds.ml.classical.regression._gradient_boosting.__init__.37.4,43,42,31,6,0.9767441860465116,0.7209302325581395,2025-01-11 23:17:19.999614
Yes,safeds,safeds.ml.classical.regression._gradient_boosting.GradientBoosting.18.0,44,43,31,7,0.9772727272727273,0.7045454545454546,2025-01-11 23:17:19.999614
Yes,safeds,safeds.ml.classical.regression._k_nearest_neighbors.__init__.34.4,35,34,26,6,0.9714285714285714,0.7428571428571429,2025-01-11 23:17:20.000611
Yes,safeds,safeds.ml.classical.regression._k_nearest_neighbors.KNearestNeighbors.18.0,36,35,26,7,0.9722222222222222,0.7222222222222222,2025-01-11 23:17:20.000611
Yes,safeds,safeds.ml.classical.classification._logistic_regression.__init__.20.4,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.001449
Yes,safeds,safeds.ml.classical.classification._logistic_regression.LogisticRegression.17.0,2,1,1,1,0.5,0.5,2025-01-11 23:17:20.001449
Yes,safeds,safeds.ml.classical.regression._random_forest.__init__.32.4,35,34,26,6,0.9714285714285714,0.7428571428571429,2025-01-11 23:17:20.002448
Yes,safeds,safeds.ml.classical.regression._random_forest.RandomForest.18.0,36,35,26,7,0.9722222222222222,0.7222222222222222,2025-01-11 23:17:20.002448
Yes,safeds,safeds.ml.classical.regression._support_vector_machine.SupportVectorMachineKernel.18.0,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.003445
Yes,safeds,safeds.ml.classical.regression._support_vector_machine.Linear.87.8,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.003445
Yes,safeds,safeds.ml.classical.regression._support_vector_machine.__init__.100.12,35,34,26,6,0.9714285714285714,0.7428571428571429,2025-01-11 23:17:20.003445
Yes,safeds,safeds.ml.classical.regression._support_vector_machine.Polynomial.99.8,36,35,26,7,0.9722222222222222,0.7222222222222222,2025-01-11 23:17:20.004499
Yes,safeds,safeds.ml.classical.regression._support_vector_machine.Sigmoid.116.8,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.004499
Yes,safeds,safeds.ml.classical.regression._support_vector_machine.RadialBasisFunction.128.8,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.005496
Yes,safeds,safeds.ml.classical.regression._support_vector_machine.Kernel.86.4,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.005496
Yes,safeds,safeds.ml.classical.regression._support_vector_machine.__init__.50.4,35,34,26,6,0.9714285714285714,0.7428571428571429,2025-01-11 23:17:20.005496
Yes,safeds,safeds.ml.classical.regression._support_vector_machine.SupportVectorMachine.33.0,36,35,26,7,0.9722222222222222,0.7222222222222222,2025-01-11 23:17:20.006494
Yes,safeds,safeds.ml.classical.regression._elastic_net_regression.__init__.37.4,37,36,28,6,0.972972972972973,0.7567567567567568,2025-01-11 23:17:20.007265
Yes,safeds,safeds.ml.classical.regression._elastic_net_regression.ElasticNetRegression.20.0,38,37,28,7,0.9736842105263158,0.7368421052631579,2025-01-11 23:17:20.007265
Yes,safeds,safeds.ml.classical.regression._lasso_regression.__init__.33.4,36,35,27,6,0.9722222222222222,0.75,2025-01-11 23:17:20.008308
Yes,safeds,safeds.ml.classical.regression._lasso_regression.LassoRegression.19.0,37,36,27,7,0.972972972972973,0.7297297297297297,2025-01-11 23:17:20.008308
Yes,safeds,safeds.ml.classical.regression._linear_regression.__init__.20.4,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.009305
Yes,safeds,safeds.ml.classical.regression._linear_regression.LinearRegression.17.0,2,1,1,1,0.5,0.5,2025-01-11 23:17:20.009305
Yes,safeds,safeds.ml.classical.regression._regressor.Regressor.16.0,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.009305
Yes,safeds,safeds.ml.classical.regression._ridge_regression.__init__.34.4,37,36,28,6,0.972972972972973,0.7567567567567568,2025-01-11 23:17:20.010302
Yes,safeds,safeds.ml.classical.regression._ridge_regression.RidgeRegression.19.0,38,37,28,7,0.9736842105263158,0.7368421052631579,2025-01-11 23:17:20.010302
Yes,safeds,safeds.ml.hyperparameters._choice.__init__.16.4,2,1,1,1,0.5,0.5,2025-01-11 23:17:20.011467
Yes,safeds,safeds.ml.hyperparameters._choice.Choice.13.0,3,2,1,2,0.6666666666666666,0.3333333333333333,2025-01-11 23:17:20.012492
Yes,safeds,safeds.config._device._get_device.5.0,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.012492
Yes,safeds,safeds.data.image.containers._image.from_file.46.4,5,4,3,2,0.8,0.6,2025-01-11 23:17:20.013496
Yes,safeds,safeds.data.image.containers._image.open.11.0,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.013880
Yes,safeds,safeds.data.tabular.containers._table.Image.Image.Image.Image.Image.Image.Image.Image.Image.Image.Image.Image.Image.19.0,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.014810
Yes,safeds,safeds.data.image.containers._image.from_bytes.65.4,5,4,3,2,0.8,0.6,2025-01-11 23:17:20.014810
Yes,safeds,safeds.ml.classical.regression._ridge_regression.warnings.catch_warnings.warnings.warnings.filterwarnings.warn.warn.warnings.warnings.warn.warnings.warn.warnings.warn.warnings.warn.warn.warnings.warnings.warn.warnings.warn.warnings.warnings.warnings.catch_warnings.filterwarnings.catch_warnings.warnings.warnings.filterwarnings.warn.warnings.warn.warnings.warn.warnings.catch_warnings.warnings.warnings.filterwarnings.3.0,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.015862
Yes,safeds,safeds.data.tabular.typing._column_type._data_type.31.4,38,37,27,3,0.9736842105263158,0.7105263157894737,2025-01-11 23:17:20.015862
Yes,safeds,safeds.data.tabular.typing.Anything.3.0,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.015862
Yes,safeds,safeds.data.tabular.typing.Integer.Integer.Integer.Integer.Integer.3.0,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.016922
Yes,safeds,safeds.data.tabular.typing.Nothing.Nothing.Nothing.3.0,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.016922
Yes,safeds,safeds.data.tabular.typing.RealNumber.RealNumber.RealNumber.RealNumber.RealNumber.RealNumber.3.0,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.018065
Yes,safeds,safeds.data.tabular.typing._column_type.NoneType.NoneType.NoneType.NoneType.5.0,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.018065
Yes,safeds,safeds.data.tabular.typing._column_type.column_type_of_type.51.8,18,17,12,2,0.9444444444444444,0.6666666666666666,2025-01-11 23:17:20.018065
Yes,safeds,safeds.data.tabular.typing.Boolean.3.0,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.019135
Yes,safeds,safeds.data.tabular.typing.String.3.0,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.019135
Yes,safeds,safeds.data.tabular.containers._table.DataFrame.16.0,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.019135
Yes,safeds,safeds.data.tabular.typing._schema._from_pandas_dataframe.38.4,46,45,32,4,0.9782608695652174,0.6956521739130435,2025-01-11 23:17:20.020132
Yes,safeds,safeds.data.tabular.typing.ColumnType.ColumnType.ColumnType.3.0,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.020132
Yes,safeds,safeds.data.tabular.typing.Schema.Schema.Schema.Schema.Schema.5.0,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.021148
Yes,safeds,safeds.ml.classical.regression._regressor.ColumnLengthMismatchError.10.0,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.021148
Yes,safeds,safeds.ml.classical.regression._support_vector_machine.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.Table.15.4,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.021148
Yes,safeds,safeds.exceptions.UnknownColumnNameError.3.0,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.022274
Yes,safeds,safeds.data.tabular.containers._table.get_column.587.4,62,61,41,5,0.9838709677419355,0.6612903225806451,2025-01-11 23:17:20.022274
Yes,safeds,safeds.ml.classical.regression._regressor.Column.Column.Column.Column.Column.Column.Column.9.0,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.023399
Yes,safeds,safeds.data.tabular.containers._column._from_pandas_series.55.4,41,40,29,4,0.975609756097561,0.7073170731707317,2025-01-11 23:17:20.023399
Yes,safeds,safeds.data.tabular.containers._table.has_column.622.4,2,1,1,1,0.5,0.5,2025-01-11 23:17:20.023399
Yes,safeds,safeds.data.tabular.typing._schema.has_column.159.4,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.024591
Yes,safeds,safeds.data.tabular.containers._table.get_column_type.649.4,9,8,5,4,0.8888888888888888,0.5555555555555556,2025-01-11 23:17:20.024591
Yes,safeds,safeds.data.tabular.typing._schema.get_column_type.185.4,8,7,5,3,0.875,0.625,2025-01-11 23:17:20.025590
Yes,safeds,safeds.data.tabular.containers._table._get_similar_columns.713.4,2,1,1,1,0.5,0.5,2025-01-11 23:17:20.025590
Yes,safeds,safeds.exceptions.IllegalSchemaModificationError.3.0,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.025590
Yes,safeds,safeds.data.tabular.containers.TimeSeries.TimeSeries.TimeSeries.TimeSeries.TimeSeries.TimeSeries.TimeSeries.TimeSeries.TimeSeries.TimeSeries.TimeSeries.TimeSeries.TimeSeries.TimeSeries.TimeSeries.TimeSeries.TimeSeries.TimeSeries.TimeSeries.TimeSeries.TimeSeries.TimeSeries.TimeSeries.TimeSeries.TimeSeries.7.0,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.026623
Yes,safeds,safeds.ml.classical.regression._support_vector_machine.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.TaggedTable.15.4,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.026623
Yes,safeds,safeds.data.tabular.containers._time_series._as_table.219.4,128,127,85,7,0.9921875,0.6640625,2025-01-11 23:17:20.028084
Yes,safeds,safeds.data.tabular.containers._table.from_columns.244.4,62,61,42,6,0.9838709677419355,0.6774193548387096,2025-01-11 23:17:20.029180
Yes,safeds,safeds.exceptions.DuplicateColumnNameError.3.0,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.029180
Yes,safeds,safeds.data.tabular.containers._table._from_pandas_dataframe.342.4,51,50,36,5,0.9803921568627451,0.7058823529411765,2025-01-11 23:17:20.030591
Yes,safeds,safeds.data.tabular.typing._schema.pandas.DataFrame.pandas.DataFrame.pandas.read_csv.pandas.read_excel.pandas.read_json.pandas.DataFrame.pandas.DataFrame.DataFrame.DataFrame.pandas.pandas.pandas.pandas.pandas.concat.concat.concat.pandas.DataFrame.pandas.melt.pandas.melt.pandas.DataFrame.12.4,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.030591
Yes,safeds,safeds.data.tabular.containers._table.to_columns.2286.4,63,62,41,6,0.9841269841269841,0.6507936507936508,2025-01-11 23:17:20.031590
Yes,safeds,safeds.data.tabular.containers._tagged_table._as_table.273.4,128,127,85,7,0.9921875,0.6640625,2025-01-11 23:17:20.031590
Yes,safeds,safeds.data.tabular.containers._table._as_table.847.4,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.032797
Yes,safeds,safeds.exceptions.ColumnIsTargetError.3.0,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.032797
Yes,safeds,safeds.exceptions.ColumnIsTimeError.3.0,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.032797
Yes,safeds,safeds.data.tabular.containers._table.remove_columns.1170.4,117,116,80,7,0.9914529914529915,0.6837606837606838,2025-01-11 23:17:20.033797
Yes,safeds,safeds.ml.classical.regression._support_vector_machine.ClosedBound.8.0,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.033797
Yes,safeds,safeds.ml.classical.regression._support_vector_machine.OutOfBoundsError.8.0,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.034794
Yes,safeds,safeds.ml.classical.regression._support_vector_machine.OpenBound.8.0,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.034794
Yes,safeds,safeds.exceptions._generic._str_lower_bound.129.4,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.035792
Yes,safeds,safeds.exceptions._generic._str_upper_bound.133.4,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.035792
Yes,safeds,safeds.exceptions._generic._check_lower_bound.137.4,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.035792
Yes,safeds,safeds.exceptions._generic._check_upper_bound.148.4,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.036842
Yes,safeds,safeds.exceptions._generic._str_lower_bound.187.4,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.037362
Yes,safeds,safeds.exceptions._generic._str_upper_bound.191.4,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.037362
Yes,safeds,safeds.exceptions._generic._check_lower_bound.195.4,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.037362
Yes,safeds,safeds.exceptions._generic._check_upper_bound.206.4,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.038855
Yes,safeds,safeds.exceptions._generic._str_lower_bound.253.4,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.038855
Yes,safeds,safeds.exceptions._generic._str_upper_bound.257.4,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.038855
Yes,safeds,safeds.exceptions._generic._check_lower_bound.261.4,1,0,1,0,0.0,1.0,2025-01-11 23:17:20.040032
