Type-Aware?,Library,Combined Callgraph,NodeID,#Nodes,#Edges,#Leaves,Max Depth,Branching Factor,Percentage of Leaves,Purity Result,Expected Purity,Date
Yes,safeds,No,safeds.exceptions._data.__init__.106.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-14 13:56:51.267827
Yes,safeds,No,safeds.exceptions._data.__init__.113.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-14 13:56:51.268880
Yes,safeds,No,safeds.exceptions._data.__init__.120.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-14 13:56:51.268880
Yes,safeds,No,safeds.exceptions._data.__init__.132.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-14 13:56:51.269894
Yes,safeds,No,safeds.exceptions._data.__init__.142.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-14 13:56:51.269894
Yes,safeds,No,safeds.exceptions._data.__init__.149.4,16,18,8,5,1.125,0.5,Pure,Pure,2025-01-14 13:56:51.269894
Yes,safeds,No,safeds.exceptions._data.__init__.156.4,12,13,6,4,1.0833333333333333,0.5,Pure,Pure,2025-01-14 13:56:51.271153
Yes,safeds,No,safeds.exceptions._data.__init__.163.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-14 13:56:51.271153
Yes,safeds,No,safeds.exceptions._generic.__init__.24.4,42,44,30,6,1.0476190476190477,0.7142857142857143,Impure,Impure,2025-01-14 13:56:51.272151
Yes,safeds,No,safeds.exceptions._generic.__init__.101.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 13:56:51.272151
Yes,safeds,No,safeds.exceptions._generic.__str__.119.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 13:56:51.273245
Yes,safeds,No,safeds.exceptions._generic.value.124.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:56:51.273245
Yes,safeds,No,safeds.exceptions._generic._str_lower_bound.129.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-14 13:56:51.274373
Yes,safeds,No,safeds.exceptions._generic._str_upper_bound.133.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-14 13:56:51.274373
Yes,safeds,No,safeds.exceptions._generic._check_lower_bound.137.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-14 13:56:51.275474
Yes,safeds,No,safeds.exceptions._generic._check_upper_bound.148.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-14 13:56:51.276515
Yes,safeds,No,safeds.exceptions._generic.__init__.169.4,20,22,12,5,1.1,0.6,Impure,Impure,2025-01-14 13:56:51.277599
Yes,safeds,No,safeds.exceptions._generic._str_lower_bound.187.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-14 13:56:51.278734
Yes,safeds,No,safeds.exceptions._generic._str_upper_bound.191.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-14 13:56:51.278734
Yes,safeds,No,safeds.exceptions._generic._check_lower_bound.195.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:56:51.279796
Yes,safeds,No,safeds.exceptions._generic._check_upper_bound.206.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:56:51.279796
Yes,safeds,No,safeds.exceptions._generic.__init__.228.4,14,15,8,4,1.0714285714285714,0.5714285714285714,Impure,Impure,2025-01-14 13:56:51.280799
Yes,safeds,No,safeds.exceptions._generic.__str__.244.4,5,5,3,2,1.0,0.6,Impure,Impure,2025-01-14 13:56:51.280799
Yes,safeds,No,safeds.exceptions._generic._str_lower_bound.253.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-14 13:56:51.281801
Yes,safeds,No,safeds.exceptions._generic._str_upper_bound.257.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-14 13:56:51.281801
Yes,safeds,No,safeds.exceptions._generic._check_lower_bound.261.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:56:51.281801
Yes,safeds,No,safeds.exceptions._generic._check_upper_bound.272.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:56:51.283021
Yes,safeds,No,safeds.exceptions._ml.__init__.11.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-14 13:56:51.283021
Yes,safeds,No,safeds.exceptions._ml.__init__.25.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-14 13:56:51.284056
Yes,safeds,No,safeds.exceptions._ml.__init__.32.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-14 13:56:51.284056
Yes,safeds,No,safeds.exceptions._ml.__init__.46.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-14 13:56:51.285061
Yes,safeds,No,safeds.exceptions._ml.__init__.53.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-14 13:56:51.285061
Yes,safeds,No,safeds.exceptions._ml.__init__.67.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-14 13:56:51.285061
Yes,safeds,No,safeds.exceptions._ml.__init__.74.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-14 13:56:51.286058
Yes,safeds,No,safeds.ml.classical.regression._ada_boost.__init__.39.4,103,112,65,8,1.087378640776699,0.6310679611650486,Impure,Impure,2025-01-14 13:56:51.286058
Yes,safeds,No,safeds.ml.classical.regression._ada_boost.learner.67.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:56:51.287214
Yes,safeds,No,safeds.ml.classical.regression._ada_boost.maximum_number_of_learners.79.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:56:51.287214
Yes,safeds,No,safeds.ml.classical.regression._ada_boost.learning_rate.91.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:56:51.287214
Yes,safeds,No,safeds.ml.classical.regression._ada_boost.fit.102.4,28575,29007,18790,17,1.0151181102362206,0.6575678040244969,Impure,Impure,2025-01-14 13:56:51.380087
Yes,safeds,No,safeds.ml.classical.regression._ada_boost.predict.145.4,111363,112776,73510,18,1.0126882357695106,0.6600935678816123,Impure,Impure,2025-01-14 13:56:51.741276
Yes,safeds,No,safeds.ml.classical.regression._ada_boost.is_fitted.178.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:56:51.742274
Yes,safeds,No,safeds.ml.classical.regression._ada_boost._get_sklearn_regressor.189.4,21,21,11,2,1.0,0.5238095238095238,Impure,Impure,2025-01-14 13:56:51.742274
Yes,safeds,No,safeds.ml.classical.classification._classifier.fit.21.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-14 13:56:51.743287
Yes,safeds,No,safeds.ml.classical.classification._classifier.predict.44.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-14 13:56:51.744585
Yes,safeds,No,safeds.ml.classical.classification._classifier.is_fitted.71.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-14 13:56:51.744585
Yes,safeds,No,safeds.ml.classical.classification._classifier._get_sklearn_classifier.82.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-14 13:56:51.745915
Yes,safeds,No,safeds.ml.classical.classification._classifier.accuracy.93.4,779548,789445,514576,19,1.0126958186025747,0.6600953372980239,Impure,Impure,2025-01-14 13:56:54.274974
Yes,safeds,No,safeds.ml.classical.classification._classifier.precision.120.4,779548,789445,514576,19,1.0126958186025747,0.6600953372980239,Impure,Impure,2025-01-14 13:56:56.840233
Yes,safeds,No,safeds.ml.classical.classification._classifier.recall.157.4,779548,789445,514576,19,1.0126958186025747,0.6600953372980239,Impure,Impure,2025-01-14 13:56:59.364569
Yes,safeds,No,safeds.ml.classical.classification._classifier.f1_score.194.4,779548,789445,514576,19,1.0126958186025747,0.6600953372980239,Impure,Impure,2025-01-14 13:57:01.912111
Yes,safeds,No,safeds.ml.classical.regression._decision_tree.__init__.20.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-14 13:57:01.912111
Yes,safeds,No,safeds.ml.classical.regression._decision_tree.fit.26.4,28454,28875,18716,17,1.0147958107823154,0.6577634076052576,Impure,Impure,2025-01-14 13:57:02.001737
Yes,safeds,No,safeds.ml.classical.regression._decision_tree.predict.65.4,111363,112776,73510,18,1.0126882357695106,0.6600935678816123,Impure,Impure,2025-01-14 13:57:02.350126
Yes,safeds,No,safeds.ml.classical.regression._decision_tree.is_fitted.98.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:57:02.351432
Yes,safeds,No,safeds.ml.classical.regression._decision_tree._get_sklearn_regressor.109.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-14 13:57:02.351959
Yes,safeds,No,safeds.ml.classical.regression._gradient_boosting.__init__.37.4,103,112,65,8,1.087378640776699,0.6310679611650486,Impure,Pure,2025-01-14 13:57:02.353267
Yes,safeds,No,safeds.ml.classical.regression._gradient_boosting.number_of_trees.54.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:57:02.354309
Yes,safeds,No,safeds.ml.classical.regression._gradient_boosting.learning_rate.66.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:57:02.354309
Yes,safeds,No,safeds.ml.classical.regression._gradient_boosting.fit.77.4,28556,28987,18780,17,1.0150931503011626,0.657655133772237,Impure,Impure,2025-01-14 13:57:02.447589
Yes,safeds,No,safeds.ml.classical.regression._gradient_boosting.predict.116.4,111363,112776,73510,18,1.0126882357695106,0.6600935678816123,Impure,Impure,2025-01-14 13:57:02.796141
Yes,safeds,No,safeds.ml.classical.regression._gradient_boosting.is_fitted.149.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:57:02.796141
Yes,safeds,No,safeds.ml.classical.regression._gradient_boosting._get_sklearn_regressor.160.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 13:57:02.797373
Yes,safeds,No,safeds.ml.classical.regression._k_nearest_neighbors.__init__.34.4,77,83,50,8,1.077922077922078,0.6493506493506493,Impure,Pure,2025-01-14 13:57:02.798659
Yes,safeds,No,safeds.ml.classical.regression._k_nearest_neighbors.number_of_neighbors.48.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:57:02.798659
Yes,safeds,No,safeds.ml.classical.regression._k_nearest_neighbors.fit.59.4,28532,28960,18767,17,1.015000700967335,0.6577526987242395,Impure,Impure,2025-01-14 13:57:02.890111
Yes,safeds,No,safeds.ml.classical.regression._k_nearest_neighbors.predict.110.4,111363,112776,73510,18,1.0126882357695106,0.6600935678816123,Impure,Impure,2025-01-14 13:57:03.243332
Yes,safeds,No,safeds.ml.classical.regression._k_nearest_neighbors.is_fitted.143.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:57:03.244335
Yes,safeds,No,safeds.ml.classical.regression._k_nearest_neighbors._get_sklearn_regressor.154.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 13:57:03.245220
Yes,safeds,No,safeds.ml.classical.classification._logistic_regression.__init__.20.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-14 13:57:03.246219
Yes,safeds,No,safeds.ml.classical.classification._logistic_regression.fit.26.4,28454,28875,18716,17,1.0147958107823154,0.6577634076052576,Impure,Impure,2025-01-14 13:57:03.333264
Yes,safeds,No,safeds.ml.classical.classification._logistic_regression.predict.65.4,111363,112776,73510,18,1.0126882357695106,0.6600935678816123,Impure,Impure,2025-01-14 13:57:03.690793
Yes,safeds,No,safeds.ml.classical.classification._logistic_regression.is_fitted.98.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:57:03.691868
Yes,safeds,No,safeds.ml.classical.classification._logistic_regression._get_sklearn_classifier.109.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 13:57:03.692907
Yes,safeds,No,safeds.ml.classical.regression._random_forest.__init__.32.4,77,83,50,8,1.077922077922078,0.6493506493506493,Impure,Pure,2025-01-14 13:57:03.694479
Yes,safeds,No,safeds.ml.classical.regression._random_forest.number_of_trees.46.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:57:03.694479
Yes,safeds,No,safeds.ml.classical.regression._random_forest.fit.57.4,28530,28958,18765,17,1.0150017525411847,0.6577287066246057,Impure,Impure,2025-01-14 13:57:03.783866
Yes,safeds,No,safeds.ml.classical.regression._random_forest.predict.96.4,111363,112776,73510,18,1.0126882357695106,0.6600935678816123,Impure,Impure,2025-01-14 13:57:04.138382
Yes,safeds,No,safeds.ml.classical.regression._random_forest.is_fitted.129.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:57:04.139386
Yes,safeds,No,safeds.ml.classical.regression._random_forest._get_sklearn_regressor.140.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 13:57:04.140274
Yes,safeds,No,safeds.ml.classical.regression._support_vector_machine.get_sklearn_kernel.22.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-14 13:57:04.140274
Yes,safeds,No,safeds.ml.classical.regression._support_vector_machine.__init__.50.4,71,76,46,8,1.0704225352112675,0.647887323943662,Impure,Pure,2025-01-14 13:57:04.142653
Yes,safeds,No,safeds.ml.classical.regression._support_vector_machine.c.63.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:57:04.143653
Yes,safeds,No,safeds.ml.classical.regression._support_vector_machine.kernel.75.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:57:04.144726
Yes,safeds,No,safeds.ml.classical.regression._support_vector_machine.get_sklearn_kernel.88.12,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-14 13:57:04.144726
Yes,safeds,No,safeds.ml.classical.regression._support_vector_machine.__init__.100.12,77,83,50,8,1.077922077922078,0.6493506493506493,Impure,Pure,2025-01-14 13:57:04.145707
Yes,safeds,No,safeds.ml.classical.regression._support_vector_machine.get_sklearn_kernel.105.12,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-14 13:57:04.146857
Yes,safeds,No,safeds.ml.classical.regression._support_vector_machine.get_sklearn_kernel.117.12,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-14 13:57:04.146857
Yes,safeds,No,safeds.ml.classical.regression._support_vector_machine.get_sklearn_kernel.129.12,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-14 13:57:04.148038
Yes,safeds,No,safeds.ml.classical.regression._support_vector_machine._get_kernel_name.140.4,4,3,3,1,0.75,0.75,Impure,Impure,2025-01-14 13:57:04.149261
Yes,safeds,No,safeds.ml.classical.regression._support_vector_machine.fit.165.4,28524,28951,18761,17,1.0149698499509185,0.6577268265320432,Impure,Impure,2025-01-14 13:57:04.239160
Yes,safeds,No,safeds.ml.classical.regression._support_vector_machine.predict.204.4,111363,112776,73510,18,1.0126882357695106,0.6600935678816123,Impure,Impure,2025-01-14 13:57:04.604647
Yes,safeds,No,safeds.ml.classical.regression._support_vector_machine.is_fitted.237.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:57:04.605650
Yes,safeds,No,safeds.ml.classical.regression._support_vector_machine._get_sklearn_regressor.248.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 13:57:04.606162
Yes,safeds,No,safeds.ml.classical.regression._elastic_net_regression.__init__.37.4,79,85,52,8,1.0759493670886076,0.6582278481012658,Impure,Impure,2025-01-14 13:57:04.606162
Yes,safeds,No,safeds.ml.classical.regression._elastic_net_regression.alpha.84.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:57:04.607583
Yes,safeds,No,safeds.ml.classical.regression._elastic_net_regression.lasso_ratio.96.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:57:04.608584
Yes,safeds,No,safeds.ml.classical.regression._elastic_net_regression.fit.107.4,28532,28960,18767,17,1.015000700967335,0.6577526987242395,Impure,Impure,2025-01-14 13:57:04.697741
Yes,safeds,No,safeds.ml.classical.regression._elastic_net_regression.predict.146.4,111363,112776,73510,18,1.0126882357695106,0.6600935678816123,Impure,Impure,2025-01-14 13:57:05.056748
Yes,safeds,No,safeds.ml.classical.regression._elastic_net_regression.is_fitted.179.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:57:05.057752
Yes,safeds,No,safeds.ml.classical.regression._elastic_net_regression._get_sklearn_regressor.190.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 13:57:05.058756
Yes,safeds,No,safeds.ml.classical.regression._lasso_regression.__init__.33.4,78,84,51,8,1.0769230769230769,0.6538461538461539,Impure,Impure,2025-01-14 13:57:05.059844
Yes,safeds,No,safeds.ml.classical.regression._lasso_regression.alpha.56.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:57:05.061059
Yes,safeds,No,safeds.ml.classical.regression._lasso_regression.fit.67.4,28531,28959,18766,17,1.0150012267358313,0.6577407030948793,Impure,Impure,2025-01-14 13:57:05.150305
Yes,safeds,No,safeds.ml.classical.regression._lasso_regression.predict.106.4,111363,112776,73510,18,1.0126882357695106,0.6600935678816123,Impure,Impure,2025-01-14 13:57:05.502327
Yes,safeds,No,safeds.ml.classical.regression._lasso_regression.is_fitted.139.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:57:05.503331
Yes,safeds,No,safeds.ml.classical.regression._lasso_regression._get_sklearn_regressor.150.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 13:57:05.503331
Yes,safeds,No,safeds.ml.classical.regression._linear_regression.__init__.20.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-14 13:57:05.504791
Yes,safeds,No,safeds.ml.classical.regression._linear_regression.fit.26.4,28454,28875,18716,17,1.0147958107823154,0.6577634076052576,Impure,Impure,2025-01-14 13:57:05.596409
Yes,safeds,No,safeds.ml.classical.regression._linear_regression.predict.65.4,111363,112776,73510,18,1.0126882357695106,0.6600935678816123,Impure,Impure,2025-01-14 13:57:05.947199
Yes,safeds,No,safeds.ml.classical.regression._linear_regression.is_fitted.98.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:57:05.948676
Yes,safeds,No,safeds.ml.classical.regression._linear_regression._get_sklearn_regressor.109.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-14 13:57:05.948676
Yes,safeds,No,safeds.ml.classical.regression._regressor.fit.20.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-14 13:57:05.949677
Yes,safeds,No,safeds.ml.classical.regression._regressor.predict.43.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-14 13:57:05.949677
Yes,safeds,No,safeds.ml.classical.regression._regressor.is_fitted.70.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-14 13:57:05.949677
Yes,safeds,No,safeds.ml.classical.regression._regressor._get_sklearn_regressor.81.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-14 13:57:05.950817
Yes,safeds,No,safeds.ml.classical.regression._regressor.mean_squared_error.92.4,1113650,1127789,735116,19,1.0126960894356396,0.6600960804561576,Impure,Impure,2025-01-14 13:57:09.567976
Yes,safeds,No,safeds.ml.classical.regression._regressor.mean_absolute_error.120.4,1113650,1127789,735116,19,1.0126960894356396,0.6600960804561576,Impure,Impure,2025-01-14 13:57:13.262483
Yes,safeds,No,safeds.ml.classical.regression._regressor._check_metrics_preconditions.149.0,13,12,10,3,0.9230769230769231,0.7692307692307693,Impure,Impure,2025-01-14 13:57:13.263481
Yes,safeds,No,safeds.ml.classical.regression._ridge_regression.__init__.34.4,79,85,52,8,1.0759493670886076,0.6582278481012658,Impure,Impure,2025-01-14 13:57:13.264639
Yes,safeds,No,safeds.ml.classical.regression._ridge_regression.alpha.57.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:57:13.264639
Yes,safeds,No,safeds.ml.classical.regression._ridge_regression.fit.68.4,28532,28960,18767,17,1.015000700967335,0.6577526987242395,Impure,Impure,2025-01-14 13:57:13.353081
Yes,safeds,No,safeds.ml.classical.regression._ridge_regression.predict.107.4,111363,112776,73510,18,1.0126882357695106,0.6600935678816123,Impure,Impure,2025-01-14 13:57:13.704513
Yes,safeds,No,safeds.ml.classical.regression._ridge_regression.is_fitted.140.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:57:13.705517
Yes,safeds,No,safeds.ml.classical.regression._ridge_regression._get_sklearn_regressor.151.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 13:57:13.706519
Yes,safeds,No,safeds.ml.hyperparameters._choice.__init__.16.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-14 13:57:13.706519
Yes,safeds,No,safeds.ml.hyperparameters._choice.__contains__.27.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:57:13.707722
Yes,safeds,No,safeds.ml.hyperparameters._choice.__iter__.43.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 13:57:13.708862
Yes,safeds,No,safeds.ml.hyperparameters._choice.__len__.54.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 13:57:13.710052
Yes,safeds,No,safeds.config._device._get_device.5.0,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:57:13.711188
Yes,safeds,No,safeds.ml.classical.classification._random_forest.__init__.32.4,77,83,50,8,1.077922077922078,0.6493506493506493,Impure,Pure,2025-01-14 13:57:13.712415
Yes,safeds,No,safeds.ml.classical.classification._random_forest.number_of_trees.46.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:57:13.712415
Yes,safeds,No,safeds.ml.classical.classification._random_forest.fit.57.4,28530,28958,18765,17,1.0150017525411847,0.6577287066246057,Impure,Impure,2025-01-14 13:57:13.802829
Yes,safeds,No,safeds.ml.classical.classification._random_forest.predict.96.4,111363,112776,73510,18,1.0126882357695106,0.6600935678816123,Impure,Impure,2025-01-14 13:57:14.151037
Yes,safeds,No,safeds.ml.classical.classification._random_forest.is_fitted.129.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:57:14.151037
Yes,safeds,No,safeds.ml.classical.classification._random_forest._get_sklearn_classifier.140.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 13:57:14.152197
Yes,safeds,No,safeds.ml.classical.classification._k_nearest_neighbors.__init__.34.4,77,83,50,8,1.077922077922078,0.6493506493506493,Impure,Pure,2025-01-14 13:57:14.153204
Yes,safeds,No,safeds.ml.classical.classification._k_nearest_neighbors.number_of_neighbors.48.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:57:14.154318
Yes,safeds,No,safeds.ml.classical.classification._k_nearest_neighbors.fit.59.4,28532,28960,18767,17,1.015000700967335,0.6577526987242395,Impure,Impure,2025-01-14 13:57:14.245492
Yes,safeds,No,safeds.ml.classical.classification._k_nearest_neighbors.predict.109.4,111363,112776,73510,18,1.0126882357695106,0.6600935678816123,Impure,Impure,2025-01-14 13:57:14.599351
Yes,safeds,No,safeds.ml.classical.classification._k_nearest_neighbors.is_fitted.142.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:57:14.599351
Yes,safeds,No,safeds.ml.classical.classification._k_nearest_neighbors._get_sklearn_classifier.153.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 13:57:14.600385
Yes,safeds,No,safeds.ml.classical.classification._support_vector_machine.get_sklearn_kernel.22.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-14 13:57:14.601396
Yes,safeds,No,safeds.ml.classical.classification._support_vector_machine.__init__.50.4,71,76,46,8,1.0704225352112675,0.647887323943662,Impure,Pure,2025-01-14 13:57:14.601396
Yes,safeds,No,safeds.ml.classical.classification._support_vector_machine.c.63.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:57:14.602808
Yes,safeds,No,safeds.ml.classical.classification._support_vector_machine.kernel.75.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:57:14.602808
Yes,safeds,No,safeds.ml.classical.classification._support_vector_machine.get_sklearn_kernel.88.12,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-14 13:57:14.604007
Yes,safeds,No,safeds.ml.classical.classification._support_vector_machine.__init__.100.12,77,83,50,8,1.077922077922078,0.6493506493506493,Impure,Pure,2025-01-14 13:57:14.605023
Yes,safeds,No,safeds.ml.classical.classification._support_vector_machine.get_sklearn_kernel.105.12,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-14 13:57:14.605023
Yes,safeds,No,safeds.ml.classical.classification._support_vector_machine.get_sklearn_kernel.117.12,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-14 13:57:14.606021
Yes,safeds,No,safeds.ml.classical.classification._support_vector_machine.get_sklearn_kernel.129.12,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-14 13:57:14.606021
Yes,safeds,No,safeds.ml.classical.classification._support_vector_machine._get_kernel_name.140.4,4,3,3,1,0.75,0.75,Impure,Pure,2025-01-14 13:57:14.607076
Yes,safeds,No,safeds.ml.classical.classification._support_vector_machine.fit.165.4,28524,28951,18761,17,1.0149698499509185,0.6577268265320432,Impure,Impure,2025-01-14 13:57:14.697807
Yes,safeds,No,safeds.ml.classical.classification._support_vector_machine.predict.204.4,111363,112776,73510,18,1.0126882357695106,0.6600935678816123,Impure,Impure,2025-01-14 13:57:15.049855
Yes,safeds,No,safeds.ml.classical.classification._support_vector_machine.is_fitted.237.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:57:15.049855
Yes,safeds,No,safeds.ml.classical.classification._support_vector_machine._get_sklearn_classifier.248.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-14 13:57:15.050869
Yes,safeds,No,safeds.ml.classical.classification._ada_boost.__init__.39.4,103,112,65,8,1.087378640776699,0.6310679611650486,Impure,Pure,2025-01-14 13:57:15.050869
Yes,safeds,No,safeds.ml.classical.classification._ada_boost.learner.67.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:57:15.052089
Yes,safeds,No,safeds.ml.classical.classification._ada_boost.maximum_number_of_learners.79.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:57:15.052089
Yes,safeds,No,safeds.ml.classical.classification._ada_boost.learning_rate.91.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:57:15.053433
Yes,safeds,No,safeds.ml.classical.classification._ada_boost.fit.102.4,28569,29001,18787,17,1.0151212853092513,0.6576008960761665,Impure,Impure,2025-01-14 13:57:15.145346
Yes,safeds,No,safeds.ml.classical.classification._ada_boost.predict.145.4,111363,112776,73510,18,1.0126882357695106,0.6600935678816123,Impure,Impure,2025-01-14 13:57:15.511153
Yes,safeds,No,safeds.ml.classical.classification._ada_boost.is_fitted.178.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:57:15.512484
Yes,safeds,No,safeds.ml.classical.classification._ada_boost._get_sklearn_classifier.189.4,15,15,8,2,1.0,0.5333333333333333,Impure,Impure,2025-01-14 13:57:15.513377
Yes,safeds,No,safeds.ml.classical.classification._decision_tree.__init__.20.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-14 13:57:15.514377
Yes,safeds,No,safeds.ml.classical.classification._decision_tree.fit.26.4,28454,28875,18716,17,1.0147958107823154,0.6577634076052576,Impure,Impure,2025-01-14 13:57:15.603819
Yes,safeds,No,safeds.ml.classical.classification._decision_tree.predict.65.4,111363,112776,73510,18,1.0126882357695106,0.6600935678816123,Impure,Impure,2025-01-14 13:57:15.976344
Yes,safeds,No,safeds.ml.classical.classification._decision_tree.is_fitted.98.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-14 13:57:15.976344
Yes,safeds,No,safeds.ml.classical.classification._decision_tree._get_sklearn_classifier.109.4,2,1,1,1,0.5,0.5,Pure,Pure,2025-01-14 13:57:15.977797
Yes,safeds,No,safeds.ml.classical.classification._gradient_boosting.__init__.37.4,103,112,65,8,1.087378640776699,0.6310679611650486,Impure,Pure,2025-01-14 13:57:15.977797
