Type-Aware?,Library,NodeID,#Nodes,#Edges,#Leaves,Max Depth,Branching Factor,Percentage of Leaves,Date
No,safeds,safeds.data.tabular.containers._time_series.safeds.data.tabular.containers._time_series.remove_rows_with_outliers.613.4.None.None,3909,3909,2631,13,1.0,0.6730621642363775,2025-01-12 13:55:09.872965
No,safeds,safeds.data.tabular.containers._tagged_table.safeds.data.tabular.containers._tagged_table.rename_column.611.4.None.None,1707,1707,1149,11,1.0,0.6731107205623902,2025-01-12 13:55:09.877328
No,safeds,safeds.data.tabular.containers._time_series.safeds.data.tabular.containers._time_series.rename_column.637.4.None.None,1707,1707,1149,11,1.0,0.6731107205623902,2025-01-12 13:55:09.882478
No,safeds,safeds.data.tabular.containers._tagged_table.safeds.data.tabular.containers._tagged_table.shuffle_rows.705.4.None.None,841,840,567,10,0.9988109393579072,0.6741973840665874,2025-01-12 13:55:09.885491
No,safeds,safeds.data.tabular.containers._tagged_table.safeds.data.tabular.containers._tagged_table.sort_rows.797.4.None.None,967,966,657,10,0.9989658738366081,0.6794208893485005,2025-01-12 13:55:09.887465
No,safeds,None.safeds.data.tabular.containers._tagged_table.safeds.data.tabular.containers._tagged_table.slice_rows.722.4+safeds.data.tabular.containers._time_series.safeds.data.tabular.containers._time_series.slice_rows.755.4.None.None,848,847,572,10,0.9988207547169812,0.6745283018867925,2025-01-12 13:55:09.889460
No,safeds,None.safeds.data.tabular.containers._tagged_table.safeds.data.tabular.containers._tagged_table.replace_column.648.4+safeds.data.tabular.containers._time_series.safeds.data.tabular.containers._time_series.replace_column.678.4.None.None,953,952,638,10,0.9989506820566632,0.6694648478488983,2025-01-12 13:55:09.894670
No,safeds,safeds.data.tabular.containers._tagged_table.safeds.data.tabular.containers._tagged_table.transform_column.826.4.None.None,4121,4121,2765,13,1.0,0.6709536520262073,2025-01-12 13:55:09.902648
No,safeds,safeds.data.tabular.containers._time_series.safeds.data.tabular.containers._time_series.transform_column.836.4.None.None,4121,4121,2765,13,1.0,0.6709536520262073,2025-01-12 13:55:09.912621
No,safeds,safeds.data.tabular.transformation._imputer.safeds.data.tabular.transformation._imputer.transform.174.4.None.None,85257,85289,57361,15,1.0003753357495573,0.6728010603234925,2025-01-12 13:55:10.116618
No,safeds,safeds.data.tabular.transformation._label_encoder.safeds.data.tabular.transformation._label_encoder.inverse_transform.117.4.None.None,37300,37305,25085,14,1.0001340482573726,0.6725201072386059,2025-01-12 13:55:10.204475
No,safeds,safeds.data.tabular.transformation._standard_scaler.safeds.data.tabular.transformation._standard_scaler.inverse_transform.141.4.None.None,37300,37305,25085,14,1.0001340482573726,0.6725201072386059,2025-01-12 13:55:10.293469
No,safeds,safeds.data.tabular.transformation._range_scaler.safeds.data.tabular.transformation._range_scaler.inverse_transform.159.4.None.None,37300,37305,25085,14,1.0001340482573726,0.6725201072386059,2025-01-12 13:55:10.377436
No,safeds,safeds.data.tabular.containers._table.safeds.data.tabular.containers._table.__dataframe__.2353.4.None.None,2,1,1,1,0.5,0.5,2025-01-12 13:55:10.377436
No,safeds,safeds.data.tabular.containers._time_series.safeds.data.tabular.containers._time_series.add_column_as_feature.266.4.None.None,2443,2442,1643,12,0.9995906672124437,0.6725337699549734,2025-01-12 13:55:10.383338
No,safeds,None.safeds.data.tabular.containers._tagged_table.safeds.data.tabular.containers._tagged_table.add_columns.321.4+safeds.data.tabular.containers._time_series.safeds.data.tabular.containers._time_series.add_columns.322.4.None.None,930,929,624,10,0.9989247311827957,0.6709677419354839,2025-01-12 13:55:10.385333
No,safeds,safeds.data.tabular.containers._time_series.safeds.data.tabular.containers._time_series.add_columns_as_features.294.4.None.None,2674,2673,1792,12,0.9996260284218399,0.6701570680628273,2025-01-12 13:55:10.392459
No,safeds,safeds.ml.classical.classification._ada_boost.safeds.ml.classical.classification._ada_boost._get_sklearn_classifier.189.4.None.None,15,14,8,2,0.9333333333333333,0.5333333333333333,2025-01-12 13:55:10.393590
No,safeds,safeds.ml.classical.regression._ada_boost.safeds.ml.classical.regression._ada_boost._get_sklearn_regressor.189.4.None.None,21,20,11,2,0.9523809523809523,0.5238095238095238,2025-01-12 13:55:10.394596
No,safeds,None.safeds.data.tabular.containers._tagged_table.safeds.data.tabular.containers._tagged_table.remove_columns_with_missing_values.492.4+safeds.data.tabular.containers._time_series.safeds.data.tabular.containers._time_series.remove_columns_with_missing_values.503.4.None.None,957,956,640,10,0.9989550679205852,0.6687565308254964,2025-01-12 13:55:10.397753
No,safeds,None.safeds.ml.classical.classification._gradient_boosting.fit.77.4+safeds.ml.classical.classification._logistic_regression.safeds.data.tabular.transformation._standard_scaler.fit.17.4+safeds.ml.classical.classification._logistic_regression.fit.26.4+safeds.ml.classical.regression._random_forest.fit.57.4.None.None,5186182,5192835,3465032,18,1.001282831956148,0.6681277286450803,2025-01-12 13:55:28.819608
No,safeds,None.safeds.data.tabular.transformation._label_encoder.safeds.data.tabular.transformation._label_encoder.fit.22.4+safeds.ml.classical.regression._linear_regression.fit.26.4+safeds.ml.classical._util_sklearn.safeds.ml.classical._util_sklearn.fit.19.0+safeds.ml.classical.classification._k_nearest_neighbors.fit.59.4+safeds.ml.classical.regression._gradient_boosting.fit.77.4.None.None,4920138,4926791,3287064,18,1.0013521978448572,0.6680837000913389,2025-01-12 13:55:40.535259
No,safeds,None.safeds.ml.classical.classification._ada_boost.fit.102.4+safeds.ml.classical.classification._decision_tree.safeds.data.tabular.transformation._range_scaler.fit.35.4+safeds.ml.classical.classification._decision_tree.fit.26.4+safeds.ml.classical.regression._k_nearest_neighbors.fit.59.4.None.None,5185728,5192381,3464805,18,1.0012829442654918,0.6681424478877411,2025-01-12 13:55:53.082980
No,safeds,None.safeds.ml.classical.regression._ada_boost.fit.102.4+safeds.ml.classical.regression._decision_tree.safeds.data.tabular.transformation._discretizer.fit.39.4+safeds.ml.classical.regression._decision_tree.fit.26.4+safeds.ml.classical.regression._lasso_regression.fit.67.4.None.None,5598187,5604840,3741291,18,1.0011884204654113,0.6683040420050277,2025-01-12 13:56:31.814295
No,safeds,None.safeds.data.tabular.transformation._imputer.safeds.data.tabular.transformation._imputer.fit.94.4+safeds.ml.classical.classification._random_forest.fit.57.4+safeds.ml.classical.regression._ridge_regression.fit.68.4+safeds.ml.classical.regression._elastic_net_regression.fit.107.4.None.None,5162574,5169227,3448915,18,1.0012886982346403,0.6680611260971756,2025-01-12 13:56:45.846618
No,safeds,None.safeds.data.tabular.transformation._label_encoder.safeds.data.tabular.transformation._label_encoder.transform.75.4+safeds.data.tabular.transformation._standard_scaler.safeds.data.tabular.transformation._standard_scaler.transform.80.4.None.None,77485,77517,52141,15,1.0004129831580306,0.6729173388397754,2025-01-12 13:56:46.064270
No,safeds,safeds.ml.classical.regression._support_vector_machine.safeds.ml.classical.classification._support_vector_machine.safeds.ml.classical.classification._support_vector_machine.predict.204.4+safeds.ml.classical.regression._elastic_net_regression.safeds.ml.classical.classification._ada_boost.safeds.ml.classical.classification._ada_boost.predict.145.4+safeds.ml.classical.regression._ada_boost.safeds.ml.classical.regression._ada_boost.predict.145.4+safeds.ml.classical.regression._gradient_boosting.safeds.ml.classical.classification._gradient_boosting.safeds.ml.classical.classification._gradient_boosting.predict.116.4+safeds.ml.classical.regression._k_nearest_neighbors.safeds.ml.classical.classification._k_nearest_neighbors.safeds.ml.classical.classification._k_nearest_neighbors.predict.109.4+safeds.ml.classical.regression._ridge_regression.safeds.ml.classical.regression._lasso_regression.safeds.ml.classical.regression._lasso_regression.predict.106.4+safeds.ml.classical.regression._random_forest.safeds.ml.classical.classification._random_forest.safeds.ml.classical.classification._logistic_regression.safeds.ml.classical.classification._logistic_regression.predict.65.4+safeds.ml.classical.regression._decision_tree.safeds.ml.classical.classification._decision_tree.safeds.ml.classical._util_sklearn.safeds.ml.classical._util_sklearn.predict.80.0+safeds.ml.classical.regression._linear_regression.predict.65.4+safeds.ml.classical.classification._decision_tree.predict.65.4+safeds.ml.classical.regression._decision_tree.predict.65.4+safeds.ml.classical.classification._random_forest.predict.96.4+safeds.ml.classical.regression._random_forest.predict.96.4+safeds.ml.classical.regression._ridge_regression.predict.107.4+safeds.ml.classical.regression._k_nearest_neighbors.predict.110.4+safeds.ml.classical.regression._gradient_boosting.predict.116.4+safeds.ml.classical.regression._elastic_net_regression.predict.146.4+safeds.ml.classical.regression._support_vector_machine.predict.204.4.None.None,3923,3922,2633,11,0.99974509304104,0.6711700229416263,2025-01-12 13:56:46.073562
