Type-Aware?,Library,NodeID,#Nodes,#Edges,#Leaves,Max Depth,Branching Factor,Percentage of Leaves,Date
Yes,safeds,safeds.exceptions._generic._str_upper_bound.191.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.495048
Yes,safeds,safeds.exceptions._generic._check_lower_bound.195.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.495048
Yes,safeds,safeds.exceptions._generic._check_upper_bound.206.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.496298
Yes,safeds,safeds.exceptions._generic._str_lower_bound.253.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.496298
Yes,safeds,safeds.exceptions._generic._str_upper_bound.257.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.497295
Yes,safeds,safeds.exceptions._generic._check_lower_bound.261.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.497295
Yes,safeds,safeds.exceptions._generic._check_upper_bound.272.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.497295
Yes,safeds,safeds.ml.classical.classification._ada_boost.__init__.39.4,43,42,31,6,0.9767441860465116,0.7209302325581395,2025-01-12 00:02:48.498555
Yes,safeds,safeds.ml.classical.classification._decision_tree.__init__.20.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.498555
Yes,safeds,safeds.ml.classical.classification._gradient_boosting.__init__.37.4,43,42,31,6,0.9767441860465116,0.7209302325581395,2025-01-12 00:02:48.499553
Yes,safeds,safeds.ml.classical.classification._k_nearest_neighbors.__init__.34.4,35,34,26,6,0.9714285714285714,0.7428571428571429,2025-01-12 00:02:48.499553
Yes,safeds,safeds.ml.classical.classification._random_forest.__init__.32.4,35,34,26,6,0.9714285714285714,0.7428571428571429,2025-01-12 00:02:48.500550
Yes,safeds,safeds.ml.classical.classification._support_vector_machine.__init__.50.4,35,34,26,6,0.9714285714285714,0.7428571428571429,2025-01-12 00:02:48.500550
Yes,safeds,safeds.ml.classical.classification._support_vector_machine.__init__.100.12,35,34,26,6,0.9714285714285714,0.7428571428571429,2025-01-12 00:02:48.500550
Yes,safeds,safeds.data.image.containers._image.__eq__.92.4,4,3,3,1,0.75,0.75,2025-01-12 00:02:48.502004
Yes,safeds,safeds.data.tabular.containers._column.__eq__.116.4,3,2,2,1,0.6666666666666666,0.6666666666666666,2025-01-12 00:02:48.503124
Yes,safeds,safeds.data.tabular.containers._row.__eq__.158.4,3,2,2,1,0.6666666666666666,0.6666666666666666,2025-01-12 00:02:48.503124
Yes,safeds,safeds.data.tabular.containers._table.__eq__.426.4,737,736,493,10,0.9986431478968792,0.6689280868385346,2025-01-12 00:02:48.506143
Yes,safeds,safeds.data.tabular.containers._table.sort_columns.1554.4,128,127,85,7,0.9921875,0.6640625,2025-01-12 00:02:48.507521
Yes,safeds,safeds.data.image.containers._image.__sizeof__.112.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.508602
Yes,safeds,safeds.data.tabular.containers._column.__sizeof__.251.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.508602
Yes,safeds,safeds.data.tabular.containers._row.__sizeof__.273.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.509598
Yes,safeds,safeds.data.tabular.containers._table.__sizeof__.479.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.510833
Yes,safeds,safeds.data.tabular.typing._schema.__sizeof__.104.4,4,3,3,1,0.75,0.75,2025-01-12 00:02:48.510833
Yes,safeds,safeds.data.image.containers._image._repr_jpeg_.122.4,3,2,2,1,0.6666666666666666,0.6666666666666666,2025-01-12 00:02:48.510833
Yes,safeds,safeds.data.image.containers._image._repr_png_.143.4,3,2,2,1,0.6666666666666666,0.6666666666666666,2025-01-12 00:02:48.511950
Yes,safeds,safeds.data.image.containers._image._set_device.160.4,4,3,2,2,0.75,0.5,2025-01-12 00:02:48.511950
Yes,safeds,safeds.data.image.containers._image.width.176.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.513095
Yes,safeds,safeds.data.image.containers._image.height.188.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.513095
Yes,safeds,safeds.data.image.containers._image.channel.200.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.513095
Yes,safeds,safeds.data.image.containers._image.device.212.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.514092
Yes,safeds,safeds.data.image.containers._image.to_jpeg_file.227.4,6,5,3,3,0.8333333333333334,0.5,2025-01-12 00:02:48.514092
Yes,safeds,safeds.data.image.containers._image.to_png_file.244.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.515173
Yes,safeds,safeds.data.image.containers._image.resize.263.4,4,3,2,2,0.75,0.5,2025-01-12 00:02:48.515173
Yes,safeds,safeds.data.image.containers._image.convert_to_grayscale.279.4,4,3,2,2,0.75,0.5,2025-01-12 00:02:48.516177
Yes,safeds,safeds.data.image.containers._image.crop.301.4,4,3,2,2,0.75,0.5,2025-01-12 00:02:48.516177
Yes,safeds,safeds.data.image.containers._image.flip_vertically.321.4,4,3,2,2,0.75,0.5,2025-01-12 00:02:48.516177
Yes,safeds,safeds.data.image.containers._image.flip_horizontally.334.4,4,3,2,2,0.75,0.5,2025-01-12 00:02:48.517609
Yes,safeds,safeds.data.image.containers._image.adjust_brightness.347.4,40,39,30,6,0.975,0.75,2025-01-12 00:02:48.517609
Yes,safeds,safeds.data.image.containers._image.add_noise.391.4,38,37,28,6,0.9736842105263158,0.7368421052631579,2025-01-12 00:02:48.517609
Yes,safeds,safeds.data.image.containers._image.adjust_contrast.419.4,40,39,30,6,0.975,0.75,2025-01-12 00:02:48.519015
Yes,safeds,safeds.data.image.containers._image.adjust_color_balance.462.4,44,43,32,6,0.9772727272727273,0.7272727272727273,2025-01-12 00:02:48.519015
Yes,safeds,safeds.data.image.containers._image.blur.500.4,4,3,2,2,0.75,0.5,2025-01-12 00:02:48.520041
Yes,safeds,safeds.data.image.containers._image.sharpen.519.4,40,39,30,6,0.975,0.75,2025-01-12 00:02:48.520041
Yes,safeds,safeds.data.image.containers._image.invert_colors.562.4,4,3,2,2,0.75,0.5,2025-01-12 00:02:48.521072
Yes,safeds,safeds.data.image.containers._image.rotate_right.581.4,4,3,2,2,0.75,0.5,2025-01-12 00:02:48.521072
Yes,safeds,safeds.data.image.containers._image.rotate_left.594.4,4,3,2,2,0.75,0.5,2025-01-12 00:02:48.522200
Yes,safeds,safeds.data.image.containers._image.find_edges.607.4,9,8,5,3,0.8888888888888888,0.5555555555555556,2025-01-12 00:02:48.523356
Yes,safeds,safeds.data.tabular.containers._column.__contains__.113.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.523356
Yes,safeds,safeds.data.tabular.containers._row.__contains__.132.4,4,3,2,2,0.75,0.5,2025-01-12 00:02:48.523356
Yes,safeds,safeds.data.tabular.containers._row.has_column.404.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.524459
Yes,safeds,safeds.ml.hyperparameters._choice.__contains__.27.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.524459
Yes,safeds,safeds.data.tabular.containers._column.__getitem__.155.4,49,48,34,5,0.9795918367346939,0.6938775510204082,2025-01-12 00:02:48.525862
Yes,safeds,safeds.data.tabular.containers._row.__getitem__.191.4,10,9,5,4,0.9,0.5,2025-01-12 00:02:48.525862
Yes,safeds,safeds.data.tabular.containers._row.get_value.373.4,9,8,5,3,0.8888888888888888,0.5555555555555556,2025-01-12 00:02:48.526874
Yes,safeds,safeds.data.tabular.containers._column.__iter__.194.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.526874
Yes,safeds,safeds.data.tabular.containers._row.__iter__.219.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.528130
Yes,safeds,safeds.ml.hyperparameters._choice.__iter__.43.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.528130
Yes,safeds,safeds.data.tabular.containers._column.__len__.215.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.529230
Yes,safeds,safeds.data.tabular.containers._row.__len__.237.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.529230
Yes,safeds,safeds.ml.hyperparameters._choice.__len__.54.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.530266
Yes,safeds,safeds.data.tabular.containers._column.__repr__.233.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.531498
Yes,safeds,safeds.data.tabular.containers._row.__repr__.255.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.531498
Yes,safeds,safeds.data.tabular.containers._table.__repr__.460.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.532495
Yes,safeds,safeds.data.tabular.typing._column_type.__repr__.134.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.532495
Yes,safeds,safeds.data.tabular.typing._column_type.__repr__.179.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.533903
Yes,safeds,safeds.data.tabular.typing._column_type.__repr__.224.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.533903
Yes,safeds,safeds.data.tabular.typing._column_type.__repr__.269.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.534924
Yes,safeds,safeds.data.tabular.typing._column_type.__repr__.314.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.534924
Yes,safeds,safeds.data.tabular.typing._column_type.__repr__.352.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.535942
Yes,safeds,safeds.data.tabular.typing._schema.__repr__.86.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.535942
Yes,safeds,safeds.exceptions._data.__repr__.23.12,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.537186
Yes,safeds,safeds.data.tabular.containers._column.__str__.261.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.537186
Yes,safeds,safeds.data.tabular.containers._row.__str__.283.4,13,12,7,5,0.9230769230769231,0.5384615384615384,2025-01-12 00:02:48.538250
Yes,safeds,safeds.data.tabular.containers._row.to_dict.495.4,10,9,5,4,0.9,0.5,2025-01-12 00:02:48.539255
Yes,safeds,safeds.data.tabular.containers._table.__str__.489.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.539255
Yes,safeds,safeds.data.tabular.transformation._imputer.__str__.53.12,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.540258
Yes,safeds,safeds.data.tabular.transformation._imputer.__str__.63.12,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.540258
Yes,safeds,safeds.data.tabular.transformation._imputer.__str__.72.12,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.540258
Yes,safeds,safeds.data.tabular.transformation._imputer.__str__.81.12,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.541572
Yes,safeds,safeds.data.tabular.typing._schema.__str__.114.4,3,2,2,1,0.6666666666666666,0.6666666666666666,2025-01-12 00:02:48.541572
Yes,safeds,safeds.exceptions._generic.__str__.119.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.542701
Yes,safeds,safeds.data.tabular.containers._column.name.284.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.542701
Yes,safeds,safeds.data.tabular.containers._column.number_of_rows.303.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.542701
Yes,safeds,safeds.data.tabular.containers._table.number_of_rows.539.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.543704
Yes,safeds,safeds.data.tabular.containers._column.type.315.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.543704
Yes,safeds,safeds.data.tabular.containers._column.get_unique_values.341.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.545051
Yes,safeds,safeds.data.tabular.containers._column.get_value.359.4,6,5,3,3,0.8333333333333334,0.5,2025-01-12 00:02:48.545051
Yes,safeds,safeds.data.tabular.containers._column.all.394.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.545051
Yes,safeds,safeds.data.tabular.containers._column.any.420.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.546040
Yes,safeds,safeds.data.tabular.containers._column.none.446.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.546040
Yes,safeds,safeds.data.tabular.containers._column.has_missing_values.473.4,5,4,3,2,0.8,0.6,2025-01-12 00:02:48.547036
Yes,safeds,safeds.data.tabular.containers._column.rename.499.4,43,42,30,5,0.9767441860465116,0.6976744186046512,2025-01-12 00:02:48.547036
Yes,safeds,safeds.data.tabular.containers._column.transform.524.4,43,42,29,6,0.9767441860465116,0.6744186046511628,2025-01-12 00:02:48.548216
Yes,safeds,safeds.data.tabular.transformation._discretizer.transform.94.4,138,137,97,6,0.9927536231884058,0.7028985507246377,2025-01-12 00:02:48.549214
Yes,safeds,safeds.data.tabular.typing._column_type.is_numeric.107.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.549214
Yes,safeds,safeds.data.tabular.typing._column_type.is_numeric.151.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.549214
Yes,safeds,safeds.data.tabular.typing._column_type.is_numeric.196.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.550647
Yes,safeds,safeds.data.tabular.typing._column_type.is_numeric.241.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.551709
Yes,safeds,safeds.data.tabular.typing._column_type.is_numeric.286.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.551709
Yes,safeds,safeds.data.tabular.typing._column_type.is_numeric.331.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.552837
Yes,safeds,safeds.data.tabular.typing._column_type.is_numeric.369.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.552837
Yes,safeds,safeds.data.tabular.transformation._imputer.transform.174.4,66,65,48,6,0.9848484848484849,0.7272727272727273,2025-01-12 00:02:48.554038
Yes,safeds,safeds.data.tabular.transformation._label_encoder.transform.75.4,64,63,46,6,0.984375,0.71875,2025-01-12 00:02:48.555535
Yes,safeds,safeds.data.tabular.transformation._one_hot_encoder.transform.154.4,2054,2053,1377,10,0.9995131450827653,0.6703992210321325,2025-01-12 00:02:48.560319
Yes,safeds,safeds.data.tabular.containers._table.add_column.861.4,64,63,43,6,0.984375,0.671875,2025-01-12 00:02:48.561317
Yes,safeds,safeds.data.tabular.transformation._range_scaler.transform.98.4,1303,1302,876,10,0.9992325402916347,0.6722947045280123,2025-01-12 00:02:48.564492
Yes,safeds,safeds.data.tabular.containers._table.remove_columns_with_non_numerical_values.1250.4,134,133,91,7,0.9925373134328358,0.6791044776119403,2025-01-12 00:02:48.565976
Yes,safeds,safeds.data.tabular.transformation._table_transformer.transform.34.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.565976
Yes,safeds,safeds.data.tabular.containers._column.correlation_with.552.4,16,15,11,3,0.9375,0.6875,2025-01-12 00:02:48.567022
Yes,safeds,safeds.data.tabular.containers._column.idness.591.4,5,4,2,3,0.8,0.4,2025-01-12 00:02:48.567022
Yes,safeds,safeds.data.tabular.containers._column.maximum.626.4,13,12,10,3,0.9230769230769231,0.7692307692307693,2025-01-12 00:02:48.568105
Yes,safeds,safeds.data.tabular.containers._column.mean.651.4,12,11,9,3,0.9166666666666666,0.75,2025-01-12 00:02:48.568105
Yes,safeds,safeds.data.tabular.containers._column.median.676.4,12,11,9,3,0.9166666666666666,0.75,2025-01-12 00:02:48.569219
Yes,safeds,safeds.data.tabular.containers._column.minimum.706.4,13,12,10,3,0.9230769230769231,0.7692307692307693,2025-01-12 00:02:48.569219
Yes,safeds,safeds.data.tabular.containers._column.missing_value_ratio.731.4,7,6,3,3,0.8571428571428571,0.42857142857142855,2025-01-12 00:02:48.570223
Yes,safeds,safeds.data.tabular.containers._column._count_missing_values.1029.4,2,1,1,1,0.5,0.5,2025-01-12 00:02:48.570223
Yes,safeds,safeds.data.tabular.containers._column.mode.760.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.571428
Yes,safeds,safeds.data.tabular.containers._column.stability.782.4,9,8,5,3,0.8888888888888888,0.5555555555555556,2025-01-12 00:02:48.571428
Yes,safeds,safeds.data.tabular.containers._column.standard_deviation.823.4,12,11,9,3,0.9166666666666666,0.75,2025-01-12 00:02:48.572636
Yes,safeds,safeds.data.tabular.containers._column.sum.852.4,13,12,10,3,0.9230769230769231,0.7692307692307693,2025-01-12 00:02:48.573639
Yes,safeds,safeds.data.tabular.containers._column.variance.877.4,12,11,9,3,0.9166666666666666,0.75,2025-01-12 00:02:48.573639
Yes,safeds,safeds.data.tabular.containers._column.plot_boxplot.907.4,24,23,19,3,0.9583333333333334,0.7916666666666666,2025-01-12 00:02:48.574696
Yes,safeds,safeds.data.tabular.containers._column.plot_histogram.943.4,13,12,10,3,0.9230769230769231,0.7692307692307693,2025-01-12 00:02:48.575693
Yes,safeds,safeds.data.tabular.containers._column.to_html.979.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.575693
Yes,safeds,safeds.data.tabular.containers._row.to_html.513.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.576691
Yes,safeds,safeds.data.tabular.containers._table.to_html.2269.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.577688
Yes,safeds,safeds.data.tabular.containers._column._repr_html_.1004.4,1,0,1,0,0.0,1.0,2025-01-12 00:02:48.577688
