Type-Aware?,Library,NodeID,#Nodes,#Edges,#Leaves,Max Depth,Branching Factor,Percentage of Leaves,Date
No,safeds,safeds.data.tabular.containers._table.to_dict.2248.4,79,78,51,6,0.9873417721518988,0.6455696202531646,2025-01-12 15:31:05.599290
No,safeds,safeds.data.tabular.containers._table.sort_columns.1554.4,195,194,130,7,0.9948717948717949,0.6666666666666666,2025-01-12 15:31:05.600730
No,safeds,safeds.data.image.containers._image.__sizeof__.112.4,2,1,1,1,0.5,0.5,2025-01-12 15:31:05.600730
No,safeds,safeds.data.tabular.containers._column.__sizeof__.251.4,2,1,1,1,0.5,0.5,2025-01-12 15:31:05.601727
No,safeds,safeds.data.tabular.containers._row.__sizeof__.273.4,2,1,1,1,0.5,0.5,2025-01-12 15:31:05.601727
No,safeds,safeds.data.tabular.containers._table.__sizeof__.479.4,2,1,1,1,0.5,0.5,2025-01-12 15:31:05.603103
No,safeds,safeds.data.tabular.containers._tagged_table.__sizeof__.168.4,3,2,2,1,0.6666666666666666,0.6666666666666666,2025-01-12 15:31:05.603103
No,safeds,safeds.data.tabular.containers._time_series.__sizeof__.190.4,3,2,2,1,0.6666666666666666,0.6666666666666666,2025-01-12 15:31:05.604148
No,safeds,safeds.data.tabular.typing._schema.__sizeof__.104.4,4,3,3,1,0.75,0.75,2025-01-12 15:31:05.605236
No,safeds,safeds.data.image.containers._image._repr_jpeg_.122.4,3,2,2,1,0.6666666666666666,0.6666666666666666,2025-01-12 15:31:05.605236
No,safeds,safeds.data.image.containers._image._repr_png_.143.4,3,2,2,1,0.6666666666666666,0.6666666666666666,2025-01-12 15:31:05.606646
No,safeds,safeds.data.image.containers._image.width.176.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.606646
No,safeds,safeds.data.image.containers._image.height.188.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.607646
No,safeds,safeds.data.image.containers._image.channel.200.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.607646
No,safeds,safeds.data.image.containers._image.device.212.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.607646
No,safeds,safeds.data.image.containers._image.to_jpeg_file.227.4,6,5,3,3,0.8333333333333334,0.5,2025-01-12 15:31:05.609004
No,safeds,safeds.data.image.containers._image.to_png_file.244.4,2,1,1,1,0.5,0.5,2025-01-12 15:31:05.609004
No,safeds,safeds.data.image.containers._image.resize.263.4,4,3,2,2,0.75,0.5,2025-01-12 15:31:05.610063
No,safeds,safeds.data.image.containers._image.convert_to_grayscale.279.4,4,3,2,2,0.75,0.5,2025-01-12 15:31:05.610063
No,safeds,safeds.data.image.containers._image.crop.301.4,4,3,2,2,0.75,0.5,2025-01-12 15:31:05.611172
No,safeds,safeds.data.image.containers._image.flip_vertically.321.4,4,3,2,2,0.75,0.5,2025-01-12 15:31:05.611172
No,safeds,safeds.data.image.containers._image.flip_horizontally.334.4,4,3,2,2,0.75,0.5,2025-01-12 15:31:05.611172
No,safeds,safeds.data.image.containers._image.adjust_brightness.347.4,26,25,16,6,0.9615384615384616,0.6153846153846154,2025-01-12 15:31:05.612519
No,safeds,safeds.data.image.containers._image.add_noise.391.4,24,23,14,6,0.9583333333333334,0.5833333333333334,2025-01-12 15:31:05.613520
No,safeds,safeds.data.image.containers._image.adjust_contrast.419.4,26,25,16,6,0.9615384615384616,0.6153846153846154,2025-01-12 15:31:05.614848
No,safeds,safeds.data.image.containers._image.adjust_color_balance.462.4,30,29,18,6,0.9666666666666667,0.6,2025-01-12 15:31:05.614848
No,safeds,safeds.data.image.containers._image.blur.500.4,4,3,2,2,0.75,0.5,2025-01-12 15:31:05.615849
No,safeds,safeds.data.image.containers._image.sharpen.519.4,26,25,16,6,0.9615384615384616,0.6153846153846154,2025-01-12 15:31:05.615849
No,safeds,safeds.data.image.containers._image.invert_colors.562.4,4,3,2,2,0.75,0.5,2025-01-12 15:31:05.616924
No,safeds,safeds.data.image.containers._image.rotate_right.581.4,4,3,2,2,0.75,0.5,2025-01-12 15:31:05.617980
No,safeds,safeds.data.image.containers._image.rotate_left.594.4,4,3,2,2,0.75,0.5,2025-01-12 15:31:05.617980
No,safeds,safeds.data.image.containers._image.find_edges.607.4,9,8,5,3,0.8888888888888888,0.5555555555555556,2025-01-12 15:31:05.619187
No,safeds,safeds.data.tabular.containers._column.__contains__.113.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.619187
No,safeds,safeds.data.tabular.containers._row.__contains__.132.4,5,4,3,2,0.8,0.6,2025-01-12 15:31:05.620231
No,safeds,safeds.ml.hyperparameters._choice.__contains__.27.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.620231
No,safeds,safeds.data.tabular.containers._column.__getitem__.155.4,96,95,66,6,0.9895833333333334,0.6875,2025-01-12 15:31:05.621497
No,safeds,safeds.data.tabular.containers._row.__getitem__.191.4,17,16,9,4,0.9411764705882353,0.5294117647058824,2025-01-12 15:31:05.622513
No,safeds,safeds.data.tabular.containers._column.__iter__.194.4,2,1,1,1,0.5,0.5,2025-01-12 15:31:05.622513
No,safeds,safeds.data.tabular.containers._row.__iter__.219.4,2,1,1,1,0.5,0.5,2025-01-12 15:31:05.623510
No,safeds,safeds.ml.hyperparameters._choice.__iter__.43.4,2,1,1,1,0.5,0.5,2025-01-12 15:31:05.623510
No,safeds,safeds.data.tabular.containers._column.__len__.215.4,2,1,1,1,0.5,0.5,2025-01-12 15:31:05.624508
No,safeds,safeds.data.tabular.containers._row.__len__.237.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.624508
No,safeds,safeds.ml.hyperparameters._choice.__len__.54.4,2,1,1,1,0.5,0.5,2025-01-12 15:31:05.625605
No,safeds,safeds.data.tabular.containers._column.__repr__.233.4,2,1,1,1,0.5,0.5,2025-01-12 15:31:05.625605
No,safeds,safeds.data.tabular.containers._row.__repr__.255.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.626609
No,safeds,safeds.exceptions._data.__repr__.23.12,2,1,1,1,0.5,0.5,2025-01-12 15:31:05.626609
No,safeds,safeds.data.tabular.typing._schema.__repr__.86.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.627784
No,safeds,safeds.data.tabular.typing._column_type.__repr__.134.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.627784
No,safeds,safeds.data.tabular.typing._column_type.__repr__.179.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.629089
No,safeds,safeds.data.tabular.typing._column_type.__repr__.224.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.629089
No,safeds,safeds.data.tabular.typing._column_type.__repr__.269.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.629089
No,safeds,safeds.data.tabular.typing._column_type.__repr__.314.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.630137
No,safeds,safeds.data.tabular.typing._column_type.__repr__.352.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.630137
No,safeds,safeds.data.tabular.containers._column.__str__.261.4,2,1,1,1,0.5,0.5,2025-01-12 15:31:05.631202
No,safeds,safeds.data.tabular.containers._row.__str__.283.4,101,100,63,7,0.9900990099009901,0.6237623762376238,2025-01-12 15:31:05.631202
No,safeds,safeds.data.tabular.transformation._imputer.__str__.53.12,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.632635
No,safeds,safeds.data.tabular.transformation._imputer.__str__.63.12,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.632635
No,safeds,safeds.data.tabular.transformation._imputer.__str__.72.12,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.633637
No,safeds,safeds.data.tabular.transformation._imputer.__str__.81.12,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.633637
No,safeds,safeds.data.tabular.typing._schema.__str__.114.4,3,2,2,1,0.6666666666666666,0.6666666666666666,2025-01-12 15:31:05.634794
No,safeds,safeds.exceptions._generic.__str__.119.4,2,1,1,1,0.5,0.5,2025-01-12 15:31:05.634794
No,safeds,safeds.exceptions._generic.__str__.244.4,5,4,3,2,0.8,0.6,2025-01-12 15:31:05.635831
No,safeds,safeds.data.tabular.containers._column.name.284.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.636898
No,safeds,safeds.data.tabular.containers._column.number_of_rows.303.4,2,1,1,1,0.5,0.5,2025-01-12 15:31:05.637900
No,safeds,safeds.data.tabular.containers._table.number_of_rows.539.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.637900
No,safeds,safeds.data.tabular.containers._column.type.315.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.638905
No,safeds,safeds.data.tabular.containers._column.get_unique_values.341.4,2,1,1,1,0.5,0.5,2025-01-12 15:31:05.638905
No,safeds,safeds.data.tabular.containers._column.none.446.4,4,3,2,2,0.75,0.5,2025-01-12 15:31:05.639889
No,safeds,safeds.data.tabular.containers._column.has_missing_values.473.4,6,5,4,2,0.8333333333333334,0.6666666666666666,2025-01-12 15:31:05.639889
No,safeds,safeds.data.tabular.containers._column.transform.524.4,90,89,61,8,0.9888888888888889,0.6777777777777778,2025-01-12 15:31:05.641233
No,safeds,safeds.data.tabular.transformation._table_transformer.transform.34.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.641233
No,safeds,safeds.data.tabular.transformation._one_hot_encoder.transform.154.4,3911,3910,2628,11,0.9997443109179238,0.6719509076962413,2025-01-12 15:31:05.651572
No,safeds,safeds.data.tabular.containers._table.add_column.861.4,117,116,80,6,0.9914529914529915,0.6837606837606838,2025-01-12 15:31:05.652568
No,safeds,safeds.data.tabular.containers._table.remove_columns_with_non_numerical_values.1250.4,201,200,136,7,0.9950248756218906,0.6766169154228856,2025-01-12 15:31:05.654876
No,safeds,safeds.data.tabular.typing._column_type.is_numeric.107.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.655880
No,safeds,safeds.data.tabular.typing._column_type.is_numeric.151.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.655880
No,safeds,safeds.data.tabular.typing._column_type.is_numeric.196.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.656878
No,safeds,safeds.data.tabular.typing._column_type.is_numeric.241.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.656878
No,safeds,safeds.data.tabular.typing._column_type.is_numeric.286.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.657875
No,safeds,safeds.data.tabular.typing._column_type.is_numeric.331.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.657875
No,safeds,safeds.data.tabular.typing._column_type.is_numeric.369.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.658872
No,safeds,safeds.data.tabular.containers._column.correlation_with.552.4,16,15,11,3,0.9375,0.6875,2025-01-12 15:31:05.658872
No,safeds,safeds.data.tabular.containers._column.idness.591.4,5,4,2,3,0.8,0.4,2025-01-12 15:31:05.659974
No,safeds,safeds.data.tabular.containers._column.maximum.626.4,13,12,10,3,0.9230769230769231,0.7692307692307693,2025-01-12 15:31:05.659974
No,safeds,safeds.data.tabular.containers._column.minimum.706.4,13,12,10,3,0.9230769230769231,0.7692307692307693,2025-01-12 15:31:05.660979
No,safeds,safeds.data.tabular.containers._column.missing_value_ratio.731.4,20,19,13,5,0.95,0.65,2025-01-12 15:31:05.660979
No,safeds,safeds.data.tabular.containers._column._count_missing_values.1029.4,15,14,11,4,0.9333333333333333,0.7333333333333333,2025-01-12 15:31:05.661970
No,safeds,safeds.data.tabular.containers._column.stability.782.4,10,9,6,3,0.9,0.6,2025-01-12 15:31:05.661970
No,safeds,safeds.data.tabular.containers._column.standard_deviation.823.4,12,11,9,3,0.9166666666666666,0.75,2025-01-12 15:31:05.662965
No,safeds,safeds.data.tabular.containers._column.variance.877.4,12,11,9,3,0.9166666666666666,0.75,2025-01-12 15:31:05.662965
No,safeds,safeds.data.tabular.containers._column.plot_boxplot.907.4,24,23,19,3,0.9583333333333334,0.7916666666666666,2025-01-12 15:31:05.663963
No,safeds,safeds.data.tabular.containers._column.plot_histogram.943.4,13,12,10,3,0.9230769230769231,0.7692307692307693,2025-01-12 15:31:05.663963
No,safeds,safeds.data.tabular.containers._column.to_html.979.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.664960
No,safeds,safeds.data.tabular.containers._row.to_html.513.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.664960
No,safeds,safeds.data.tabular.containers._table.to_html.2269.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.665983
No,safeds,safeds.data.tabular.containers._column._repr_html_.1004.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.665983
No,safeds,safeds.data.tabular.containers._row._repr_html_.534.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.665983
No,safeds,safeds.data.tabular.containers._table._repr_html_.2338.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.666959
No,safeds,safeds.data.tabular.containers._row.column_names.314.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.667974
No,safeds,safeds.data.tabular.containers._table.column_names.499.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.667974
No,safeds,safeds.data.tabular.typing._schema.column_names.141.4,2,1,1,1,0.5,0.5,2025-01-12 15:31:05.667974
No,safeds,safeds.data.tabular.containers._row.number_of_column.333.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.669402
No,safeds,safeds.data.tabular.containers._row.schema.352.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.669402
No,safeds,safeds.data.tabular.containers._table.schema.558.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.670400
No,safeds,safeds.data.tabular.containers._table.from_csv_file.84.4,225,224,156,8,0.9955555555555555,0.6933333333333334,2025-01-12 15:31:05.671397
No,safeds,safeds.data.tabular.containers._table.from_excel_file.126.4,112,111,78,6,0.9910714285714286,0.6964285714285714,2025-01-12 15:31:05.672393
No,safeds,safeds.data.tabular.containers._table.from_json_file.170.4,225,224,156,8,0.9955555555555555,0.6933333333333334,2025-01-12 15:31:05.673700
No,safeds,safeds.data.tabular.containers._table.from_rows.292.4,169,168,119,6,0.9940828402366864,0.7041420118343196,2025-01-12 15:31:05.673700
No,safeds,safeds.data.tabular.typing._schema.merge_multiple_schemas.238.4,52,51,36,5,0.9807692307692307,0.6923076923076923,2025-01-12 15:31:05.674699
No,safeds,safeds.data.tabular.typing._column_type.is_nullable.96.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.675697
No,safeds,safeds.data.tabular.typing._column_type.is_nullable.140.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.675697
No,safeds,safeds.data.tabular.typing._column_type.is_nullable.185.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.675697
No,safeds,safeds.data.tabular.typing._column_type.is_nullable.230.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.676694
No,safeds,safeds.data.tabular.typing._column_type.is_nullable.275.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.676694
No,safeds,safeds.data.tabular.typing._column_type.is_nullable.320.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.677691
No,safeds,safeds.data.tabular.typing._column_type.is_nullable.358.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.677691
No,safeds,safeds.data.tabular.containers._table.number_of_columns.520.4,1,0,1,0,0.0,1.0,2025-01-12 15:31:05.677691
No,safeds,safeds.data.tabular.containers._table.get_row.679.4,63,62,44,6,0.9841269841269841,0.6984126984126984,2025-01-12 15:31:05.678889
