Type-Aware?,Library,NodeID,#Nodes,#Edges,#Leaves,Max Depth,Branching Factor,Percentage of Leaves,Date
Yes,safeds,safeds.data.tabular.containers._time_series.safeds.data.tabular.containers._time_series.remove_duplicate_rows.573.4.None.None,1002,1002,672,10,1.0,0.6706586826347305,2025-01-12 18:24:10.134372
Yes,safeds,safeds.data.tabular.containers._tagged_table.safeds.data.tabular.containers._tagged_table.remove_rows_with_missing_values.573.4.None.None,1002,1002,672,10,1.0,0.6706586826347305,2025-01-12 18:24:10.137383
Yes,safeds,safeds.data.tabular.containers._time_series.safeds.data.tabular.containers._time_series.remove_rows_with_missing_values.593.4.None.None,1002,1002,672,10,1.0,0.6706586826347305,2025-01-12 18:24:10.140542
Yes,safeds,None.safeds.data.tabular.containers._tagged_table.safeds.data.tabular.containers._tagged_table.remove_columns_with_non_numerical_values.524.4+safeds.data.tabular.containers._time_series.safeds.data.tabular.containers._time_series.remove_columns_with_non_numerical_values.538.4.None.None,629,628,421,9,0.9984101748807631,0.6693163751987281,2025-01-12 18:24:10.142586
Yes,safeds,safeds.data.tabular.containers._tagged_table.safeds.data.tabular.containers._tagged_table.remove_rows_with_outliers.590.4.None.None,1767,1767,1186,11,1.0,0.6711941143180532,2025-01-12 18:24:10.154027
Yes,safeds,safeds.data.tabular.containers._time_series.safeds.data.tabular.containers._time_series.remove_rows_with_outliers.613.4.None.None,1767,1767,1186,12,1.0,0.6711941143180532,2025-01-12 18:24:10.162603
Yes,safeds,safeds.data.tabular.containers._tagged_table.safeds.data.tabular.containers._tagged_table.rename_column.611.4.None.None,1014,1014,679,10,1.0,0.6696252465483234,2025-01-12 18:24:10.165894
Yes,safeds,safeds.data.tabular.containers._time_series.safeds.data.tabular.containers._time_series.rename_column.637.4.None.None,1014,1014,679,10,1.0,0.6696252465483234,2025-01-12 18:24:10.169113
Yes,safeds,safeds.data.tabular.containers._tagged_table.safeds.data.tabular.containers._tagged_table.shuffle_rows.705.4.None.None,527,526,354,9,0.9981024667931688,0.6717267552182163,2025-01-12 18:24:10.171246
Yes,safeds,safeds.data.tabular.containers._tagged_table.safeds.data.tabular.containers._tagged_table.sort_rows.797.4.None.None,635,634,433,9,0.9984251968503937,0.6818897637795276,2025-01-12 18:24:10.173736
Yes,safeds,None.safeds.data.tabular.containers._tagged_table.safeds.data.tabular.containers._tagged_table.slice_rows.722.4+safeds.data.tabular.containers._time_series.safeds.data.tabular.containers._time_series.slice_rows.755.4.None.None,534,533,359,9,0.99812734082397,0.6722846441947565,2025-01-12 18:24:10.175887
Yes,safeds,safeds.data.tabular.containers._tagged_table.safeds.data.tabular.containers._tagged_table.transform_column.826.4.None.None,1824,1824,1219,11,1.0,0.6683114035087719,2025-01-12 18:24:10.180044
Yes,safeds,safeds.data.tabular.containers._time_series.safeds.data.tabular.containers._time_series.transform_column.836.4.None.None,1824,1824,1219,12,1.0,0.6683114035087719,2025-01-12 18:24:10.186334
Yes,safeds,None.safeds.data.tabular.containers._tagged_table.safeds.data.tabular.containers._tagged_table.sort_columns.758.4+safeds.data.tabular.containers._time_series.safeds.data.tabular.containers._time_series.sort_columns.794.4.None.None,606,605,406,9,0.9983498349834984,0.66996699669967,2025-01-12 18:24:10.188778
Yes,safeds,safeds.data.tabular.transformation._standard_scaler.safeds.data.tabular.transformation._standard_scaler.inverse_transform.141.4.None.None,1303,1302,876,10,0.9992325402916347,0.6722947045280123,2025-01-12 18:24:10.191966
Yes,safeds,None.safeds.data.tabular.containers._tagged_table.safeds.data.tabular.containers._tagged_table.add_column.292.4+safeds.data.tabular.containers._time_series.safeds.data.tabular.containers._time_series.add_column.238.4.None.None,539,538,361,9,0.9981447124304267,0.6697588126159555,2025-01-12 18:24:10.194351
Yes,safeds,safeds.data.tabular.containers._time_series.safeds.data.tabular.containers._time_series.add_column_as_feature.266.4.None.None,1551,1550,1038,11,0.9993552546744036,0.6692456479690522,2025-01-12 18:24:10.197560
Yes,safeds,None.safeds.data.tabular.containers._tagged_table.safeds.data.tabular.containers._tagged_table.add_columns.321.4+safeds.data.tabular.containers._time_series.safeds.data.tabular.containers._time_series.add_columns.322.4.None.None,601,600,402,9,0.9983361064891847,0.6688851913477537,2025-01-12 18:24:10.201097
Yes,safeds,safeds.data.tabular.containers._time_series.safeds.data.tabular.containers._time_series.add_columns_as_features.294.4.None.None,1739,1738,1162,11,0.9994249568717654,0.6682001150086256,2025-01-12 18:24:10.206268
Yes,safeds,None.safeds.data.tabular.containers._tagged_table.safeds.data.tabular.containers._tagged_table.remove_columns_with_missing_values.492.4+safeds.data.tabular.containers._time_series.safeds.data.tabular.containers._time_series.remove_columns_with_missing_values.503.4.None.None,627,626,417,9,0.9984051036682615,0.6650717703349283,2025-01-12 18:24:10.208358
Yes,safeds,safeds.ml.classical.classification._ada_boost.safeds.ml.classical.classification._ada_boost._get_sklearn_classifier.189.4.None.None,15,14,8,2,0.9333333333333333,0.5333333333333333,2025-01-12 18:24:10.209472
Yes,safeds,safeds.ml.classical.regression._ada_boost.safeds.ml.classical.regression._ada_boost._get_sklearn_regressor.189.4.None.None,21,20,11,2,0.9523809523809523,0.5238095238095238,2025-01-12 18:24:10.209472
