Type-Aware?,Library,Combined Callgraph,NodeID,#Nodes,#Edges,#Leaves,#Cycles,Max Depth,Branching Factor,Percentage of Leaves,Purity Result,Expected Purity,Date
No,safeds,No,safeds.data.image.containers._image.from_file.46.4,5,4,3,0,2,0.8,0.6,Impure,Impure,2025-01-14 18:47:40.404527
No,safeds,No,safeds.data.image.containers._image.from_bytes.65.4,5,4,3,0,2,0.8,0.6,Impure,Impure,2025-01-14 18:47:40.408364
No,safeds,No,safeds.data.image.containers._image.__init__.89.4,1,0,1,0,0,0.0,1.0,Impure,Pure,2025-01-14 18:47:40.408364
No,safeds,No,safeds.data.image.containers._image.__eq__.92.4,10,10,6,1,3,1.0,0.6,Impure,Impure,2025-01-14 18:47:40.409786
No,safeds,No,safeds.data.image.containers._image.__sizeof__.112.4,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-01-14 18:47:40.410793
No,safeds,No,safeds.data.image.containers._image._repr_jpeg_.122.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-01-14 18:47:40.410793
No,safeds,No,safeds.data.image.containers._image._repr_png_.143.4,3,2,2,0,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-01-14 18:47:40.410793
No,safeds,No,safeds.data.image.containers._image._set_device.160.4,4,3,2,0,2,0.75,0.5,Impure,Impure,2025-01-14 18:47:40.412227
No,safeds,No,safeds.data.image.containers._image.width.176.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-01-14 18:47:40.412227
No,safeds,No,safeds.data.image.containers._image.height.188.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-01-14 18:47:40.413232
No,safeds,No,safeds.data.image.containers._image.channel.200.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-01-14 18:47:40.413232
No,safeds,No,safeds.data.image.containers._image.device.212.4,1,0,1,0,0,0.0,1.0,Impure,Impure,2025-01-14 18:47:40.414236
No,safeds,No,safeds.data.image.containers._image.to_jpeg_file.227.4,6,5,3,0,3,0.8333333333333334,0.5,Impure,Impure,2025-01-14 18:47:40.414236
No,safeds,No,safeds.data.image.containers._image.to_png_file.244.4,2,1,1,0,1,0.5,0.5,Impure,Impure,2025-01-14 18:47:40.415240
No,safeds,No,safeds.data.image.containers._image.resize.263.4,4,3,2,0,2,0.75,0.5,Impure,Impure,2025-01-14 18:47:40.415693
No,safeds,No,safeds.data.image.containers._image.convert_to_grayscale.279.4,4,3,2,0,2,0.75,0.5,Impure,Impure,2025-01-14 18:47:40.416250
No,safeds,No,safeds.data.image.containers._image.crop.301.4,4,3,2,0,2,0.75,0.5,Impure,Impure,2025-01-14 18:47:40.417295
No,safeds,No,safeds.data.image.containers._image.flip_vertically.321.4,4,3,2,0,2,0.75,0.5,Impure,Impure,2025-01-14 18:47:40.417295
No,safeds,No,safeds.data.image.containers._image.flip_horizontally.334.4,4,3,2,0,2,0.75,0.5,Impure,Impure,2025-01-14 18:47:40.418399
No,safeds,No,safeds.data.image.containers._image.adjust_brightness.347.4,26,25,16,0,6,0.9615384615384616,0.6153846153846154,Impure,Impure,2025-01-14 18:47:40.419548
No,safeds,No,safeds.data.image.containers._image.add_noise.391.4,24,23,14,0,6,0.9583333333333334,0.5833333333333334,Impure,Impure,2025-01-14 18:47:40.419548
