Type-Aware?,Library,NodeID,#Nodes,#Edges,#Leaves,Max Depth,Branching Factor,Percentage of Leaves,Date
No,safeds,safeds.ml.classical.regression._random_forest.__init__.32.4,21,20,12,6,0.9523809523809523,0.5714285714285714,2025-01-12 13:48:11.706273
No,safeds,safeds.ml.classical.regression._support_vector_machine.__init__.100.12,21,20,12,6,0.9523809523809523,0.5714285714285714,2025-01-12 13:48:11.707277
No,safeds,safeds.ml.classical.regression._support_vector_machine.__init__.50.4,19,18,10,6,0.9473684210526315,0.5263157894736842,2025-01-12 13:48:11.707277
No,safeds,safeds.ml.classical.regression._elastic_net_regression.__init__.37.4,23,22,14,6,0.9565217391304348,0.6086956521739131,2025-01-12 13:48:11.708281
No,safeds,safeds.ml.classical.regression._lasso_regression.__init__.33.4,22,21,13,6,0.9545454545454546,0.5909090909090909,2025-01-12 13:48:11.709299
No,safeds,safeds.ml.classical.regression._linear_regression.__init__.20.4,1,0,1,0,0.0,1.0,2025-01-12 13:48:11.709299
No,safeds,safeds.ml.classical.regression._ridge_regression.__init__.34.4,23,22,14,6,0.9565217391304348,0.6086956521739131,2025-01-12 13:48:11.710303
No,safeds,safeds.ml.hyperparameters._choice.__init__.16.4,2,1,1,1,0.5,0.5,2025-01-12 13:48:11.710303
No,safeds,safeds.config._device._get_device.5.0,1,0,1,0,0.0,1.0,2025-01-12 13:48:11.711307
No,safeds,safeds.data.image.containers._image.from_file.46.4,5,4,3,2,0.8,0.6,2025-01-12 13:48:11.711307
No,safeds,safeds.data.image.containers._image.from_bytes.65.4,5,4,3,2,0.8,0.6,2025-01-12 13:48:47.757731
