Type-Aware?,Library,Combined Callgraph,NodeID,#Nodes,#Edges,#Leaves,Max Depth,Branching Factor,Percentage of Leaves,Purity Result,Expected Purity,Date
No,safeds,No,safeds.data.tabular.containers._column.__contains__.113.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 21:48:02.065316
No,safeds,No,safeds.data.tabular.containers._column.__eq__.116.4,3,2,2,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-01-13 21:48:02.066313
No,safeds,No,safeds.data.tabular.containers._column.__getitem__.155.4,96,95,66,6,0.9895833333333334,0.6875,Impure,Impure,2025-01-13 21:48:02.066313
No,safeds,No,safeds.data.tabular.containers._column.__iter__.194.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 21:48:02.067311
No,safeds,No,safeds.data.tabular.containers._column.__len__.215.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 21:48:02.067311
No,safeds,No,safeds.data.tabular.containers._column.__repr__.233.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 21:48:02.067311
No,safeds,No,safeds.data.tabular.containers._column.__sizeof__.251.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 21:48:02.068308
No,safeds,No,safeds.data.tabular.containers._column.__str__.261.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 21:48:02.068308
No,safeds,No,safeds.data.tabular.containers._column.name.284.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-13 21:48:02.068308
No,safeds,No,safeds.data.tabular.containers._column.number_of_rows.303.4,2,1,1,1,0.5,0.5,Impure,Pure,2025-01-13 21:48:02.069575
No,safeds,No,safeds.data.tabular.containers._column.type.315.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-13 21:48:02.069575
No,safeds,No,safeds.data.tabular.containers._column.get_unique_values.341.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 21:48:02.069575
No,safeds,No,safeds.data.tabular.containers._column.get_value.359.4,6,5,3,3,0.8333333333333334,0.5,Impure,Impure,2025-01-13 21:48:02.070573
No,safeds,No,safeds.data.tabular.containers._column.none.446.4,4,3,2,2,0.75,0.5,Impure,Impure,2025-01-13 21:48:02.071719
No,safeds,No,safeds.data.tabular.containers._column.has_missing_values.473.4,6,5,4,2,0.8333333333333334,0.6666666666666666,Impure,Impure,2025-01-13 21:48:02.071719
No,safeds,No,safeds.data.tabular.containers._column.transform.524.4,90,89,61,8,0.9888888888888889,0.6777777777777778,Impure,Impure,2025-01-13 21:48:02.072718
No,safeds,No,safeds.data.tabular.containers._column.correlation_with.552.4,16,15,11,3,0.9375,0.6875,Impure,Impure,2025-01-13 21:48:02.072718
No,safeds,No,safeds.data.tabular.containers._column.idness.591.4,5,4,2,3,0.8,0.4,Impure,Impure,2025-01-13 21:48:02.072718
No,safeds,No,safeds.data.tabular.containers._column.maximum.626.4,13,12,10,3,0.9230769230769231,0.7692307692307693,Impure,Impure,2025-01-13 21:48:02.073715
No,safeds,No,safeds.data.tabular.containers._column.minimum.706.4,13,12,10,3,0.9230769230769231,0.7692307692307693,Impure,Impure,2025-01-13 21:48:02.073715
No,safeds,No,safeds.data.tabular.containers._column.missing_value_ratio.731.4,20,19,13,5,0.95,0.65,Impure,Impure,2025-01-13 21:48:02.074964
No,safeds,No,safeds.data.tabular.containers._column.stability.782.4,10,9,6,3,0.9,0.6,Impure,Impure,2025-01-13 21:48:02.074964
No,safeds,No,safeds.data.tabular.containers._column.standard_deviation.823.4,12,11,9,3,0.9166666666666666,0.75,Impure,Impure,2025-01-13 21:48:02.075962
No,safeds,No,safeds.data.tabular.containers._column.variance.877.4,12,11,9,3,0.9166666666666666,0.75,Impure,Impure,2025-01-13 21:48:02.075962
No,safeds,No,safeds.data.tabular.containers._column.plot_boxplot.907.4,24,23,19,3,0.9583333333333334,0.7916666666666666,Impure,Impure,2025-01-13 21:48:02.076965
No,safeds,No,safeds.data.tabular.containers._column.plot_histogram.943.4,13,12,10,3,0.9230769230769231,0.7692307692307693,Impure,Impure,2025-01-13 21:48:02.077960
No,safeds,No,safeds.data.tabular.containers._column.to_html.979.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 21:48:02.077960
No,safeds,No,safeds.data.tabular.containers._column._repr_html_.1004.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 21:48:02.078968
No,safeds,No,safeds.data.tabular.containers._column._count_missing_values.1029.4,15,14,11,4,0.9333333333333333,0.7333333333333333,Impure,Impure,2025-01-13 21:48:02.079951
No,safeds,No,safeds.data.tabular.containers._row.from_dict.40.4,108,107,74,8,0.9907407407407407,0.6851851851851852,Impure,Impure,2025-01-13 21:48:02.079951
No,safeds,No,safeds.data.tabular.containers._row.__init__.109.4,105,104,73,6,0.9904761904761905,0.6952380952380952,Impure,Pure,2025-01-13 21:48:02.081231
No,safeds,No,safeds.data.tabular.containers._row.__contains__.132.4,5,4,3,2,0.8,0.6,Impure,Impure,2025-01-13 21:48:02.081231
No,safeds,No,safeds.data.tabular.containers._row.__eq__.158.4,3,2,2,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-01-13 21:48:02.082693
No,safeds,No,safeds.data.tabular.containers._row.__getitem__.191.4,17,16,9,4,0.9411764705882353,0.5294117647058824,Impure,Impure,2025-01-13 21:48:02.082693
No,safeds,No,safeds.data.tabular.containers._row.__iter__.219.4,2,1,1,1,0.5,0.5,Impure,Pure,2025-01-13 21:48:02.083673
No,safeds,No,safeds.data.tabular.containers._row.__len__.237.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 21:48:02.083673
No,safeds,No,safeds.data.tabular.containers._row.__repr__.255.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 21:48:02.084945
No,safeds,No,safeds.data.tabular.containers._row.__sizeof__.273.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 21:48:02.084945
No,safeds,No,safeds.data.tabular.containers._row.__str__.283.4,101,100,63,7,0.9900990099009901,0.6237623762376238,Impure,Impure,2025-01-13 21:48:02.085953
No,safeds,No,safeds.data.tabular.containers._row.column_names.314.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-13 21:48:02.085953
No,safeds,No,safeds.data.tabular.containers._row.number_of_column.333.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-13 21:48:02.087056
No,safeds,No,safeds.data.tabular.containers._row.schema.352.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-13 21:48:02.087056
No,safeds,No,safeds.data.tabular.containers._row.get_value.373.4,10,9,6,3,0.9,0.6,Impure,Impure,2025-01-13 21:48:02.087056
No,safeds,No,safeds.data.tabular.containers._row.sort_columns.462.4,324,323,216,9,0.9969135802469136,0.6666666666666666,Impure,Impure,2025-01-13 21:48:02.089235
No,safeds,No,safeds.data.tabular.containers._row.to_dict.495.4,17,16,9,4,0.9411764705882353,0.5294117647058824,Impure,Impure,2025-01-13 21:48:02.089235
No,safeds,No,safeds.data.tabular.containers._row.to_html.513.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 21:48:02.089235
No,safeds,No,safeds.data.tabular.containers._row._repr_html_.534.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 21:48:02.090635
No,safeds,No,safeds.data.tabular.containers._table.from_csv_file.84.4,225,224,156,8,0.9955555555555555,0.6933333333333334,Impure,Impure,2025-01-13 21:48:02.090635
No,safeds,No,safeds.data.tabular.containers._table.from_excel_file.126.4,112,111,78,6,0.9910714285714286,0.6964285714285714,Impure,Impure,2025-01-13 21:48:02.091634
No,safeds,No,safeds.data.tabular.containers._table.from_json_file.170.4,225,224,156,8,0.9955555555555555,0.6933333333333334,Impure,Impure,2025-01-13 21:48:02.092902
No,safeds,No,safeds.data.tabular.containers._table.from_dict.213.4,113,112,77,8,0.9911504424778761,0.6814159292035398,Impure,Impure,2025-01-13 21:48:02.093938
No,safeds,No,safeds.data.tabular.containers._table.from_columns.244.4,114,113,78,6,0.9912280701754386,0.6842105263157895,Impure,Impure,2025-01-13 21:48:02.095036
No,safeds,No,safeds.data.tabular.containers._table.from_rows.292.4,169,168,119,6,0.9940828402366864,0.7041420118343196,Impure,Impure,2025-01-13 21:48:02.096040
No,safeds,No,safeds.data.tabular.containers._table.__init__.385.4,110,109,76,6,0.990909090909091,0.6909090909090909,Impure,Impure,2025-01-13 21:48:02.096040
No,safeds,No,safeds.data.tabular.containers._table.__eq__.426.4,1781,1780,1192,11,0.9994385176866929,0.6692869174620999,Impure,Impure,2025-01-13 21:48:02.100716
No,safeds,No,safeds.data.tabular.containers._table.__sizeof__.479.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 21:48:02.101808
No,safeds,No,safeds.data.tabular.containers._table.column_names.499.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 21:48:02.101808
No,safeds,No,safeds.data.tabular.containers._table.number_of_columns.520.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 21:48:02.101808
No,safeds,No,safeds.data.tabular.containers._table.number_of_rows.539.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 21:48:02.102992
No,safeds,No,safeds.data.tabular.containers._table.schema.558.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 21:48:02.102992
No,safeds,No,safeds.data.tabular.containers._table.get_column.587.4,77,76,50,5,0.987012987012987,0.6493506493506493,Impure,Impure,2025-01-13 21:48:02.103992
No,safeds,No,safeds.data.tabular.containers._table.get_row.679.4,63,62,44,6,0.9841269841269841,0.6984126984126984,Impure,Impure,2025-01-13 21:48:02.103992
No,safeds,No,safeds.data.tabular.containers._table._get_similar_columns.713.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 21:48:02.105190
No,safeds,No,safeds.data.tabular.containers._table.summarize_statistics.745.4,1359,1358,920,11,0.9992641648270787,0.6769683590875644,Impure,Impure,2025-01-13 21:48:02.108291
No,safeds,No,safeds.data.tabular.containers._table._as_table.847.4,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 21:48:02.108291
No,safeds,No,safeds.data.tabular.containers._table.add_column.861.4,117,116,80,6,0.9914529914529915,0.6837606837606838,Impure,Impure,2025-01-13 21:48:02.109697
No,safeds,No,safeds.data.tabular.containers._table.add_columns.900.4,193,192,129,7,0.9948186528497409,0.6683937823834197,Impure,Impure,2025-01-13 21:48:02.110796
No,safeds,No,safeds.data.tabular.containers._table.add_row.948.4,330481,330612,222367,16,1.0003963919257084,0.6728586514807205,Impure,Impure,2025-01-13 21:48:02.874389
No,safeds,No,safeds.data.tabular.containers._table.add_rows.1009.4,1655421,1656082,1113863,19,1.0003992941976694,0.6728578409963387,Impure,Impure,2025-01-13 21:48:06.781977
No,safeds,No,safeds.data.tabular.containers._table.filter_rows.1068.4,288,287,204,7,0.9965277777777778,0.7083333333333334,Impure,Impure,2025-01-13 21:48:06.783078
No,safeds,No,safeds.data.tabular.containers._table.group_rows_by.1101.4,1655579,1656240,1113973,19,1.0003992560910715,0.6728600688943264,Impure,Impure,2025-01-13 21:48:10.665531
No,safeds,No,safeds.data.tabular.containers._table.remove_columns.1170.4,228,227,157,8,0.9956140350877193,0.6885964912280702,Impure,Impure,2025-01-13 21:48:10.666536
No,safeds,No,safeds.data.tabular.containers._table.remove_columns_with_missing_values.1221.4,200,199,133,7,0.995,0.665,Impure,Impure,2025-01-13 21:48:10.667542
No,safeds,No,safeds.data.tabular.containers._table.remove_columns_with_non_numerical_values.1250.4,201,200,136,7,0.9950248756218906,0.6766169154228856,Impure,Impure,2025-01-13 21:48:10.668547
No,safeds,No,safeds.data.tabular.containers._table.remove_duplicate_rows.1279.4,105,104,73,6,0.9904761904761905,0.6952380952380952,Impure,Impure,2025-01-13 21:48:10.668547
No,safeds,No,safeds.data.tabular.containers._table.remove_rows_with_missing_values.1303.4,105,104,73,6,0.9904761904761905,0.6952380952380952,Impure,Impure,2025-01-13 21:48:10.669625
No,safeds,No,safeds.data.tabular.containers._table.remove_rows_with_outliers.1325.4,1218,1217,821,11,0.9991789819376026,0.674055829228243,Impure,Impure,2025-01-13 21:48:10.672639
No,safeds,No,safeds.data.tabular.containers._table.rename_column.1368.4,117,116,80,6,0.9914529914529915,0.6837606837606838,Impure,Impure,2025-01-13 21:48:10.673644
No,safeds,No,safeds.data.tabular.containers._table.replace_column.1413.4,211,210,140,7,0.995260663507109,0.6635071090047393,Impure,Impure,2025-01-13 21:48:10.674648
No,safeds,No,safeds.data.tabular.containers._table.shuffle_rows.1473.4,105,104,73,6,0.9904761904761905,0.6952380952380952,Impure,Impure,2025-01-13 21:48:10.674648
No,safeds,No,safeds.data.tabular.containers._table.slice_rows.1500.4,111,110,77,6,0.990990990990991,0.6936936936936937,Impure,Impure,2025-01-13 21:48:10.675653
No,safeds,No,safeds.data.tabular.containers._table.sort_columns.1554.4,195,194,130,7,0.9948717948717949,0.6666666666666666,Impure,Impure,2025-01-13 21:48:10.677679
No,safeds,No,safeds.data.tabular.containers._table.sort_rows.1602.4,231,230,163,7,0.9956709956709957,0.7056277056277056,Impure,Impure,2025-01-13 21:48:10.678696
No,safeds,No,safeds.data.tabular.containers._table.split_rows.1649.4,1074,1073,728,11,0.9990689013035382,0.6778398510242085,Impure,Impure,2025-01-13 21:48:10.681711
No,safeds,No,safeds.data.tabular.containers._table.tag_columns.1695.4,735,734,493,10,0.998639455782313,0.6707482993197279,Impure,Impure,2025-01-13 21:48:10.683720
No,safeds,No,safeds.data.tabular.containers._table.time_columns.1730.4,739,738,496,11,0.9986468200270636,0.6711772665764547,Impure,Impure,2025-01-13 21:48:10.685824
No,safeds,No,safeds.data.tabular.containers._table.transform_column.1767.4,1324,1323,888,11,0.9992447129909365,0.6706948640483383,Impure,Impure,2025-01-13 21:48:10.688848
No,safeds,No,safeds.data.tabular.containers._table.transform_table.1800.4,328947,329078,221330,16,1.0003982404460292,0.672843953585228,Impure,Impure,2025-01-13 21:48:11.436615
No,safeds,No,safeds.data.tabular.containers._table.inverse_transform_table.1838.4,117348,117365,78916,15,1.0001448682551044,0.6724954835191056,Impure,Impure,2025-01-13 21:48:11.701429
No,safeds,No,safeds.data.tabular.containers._table.plot_correlation_heatmap.1884.4,1173,1172,790,11,0.9991474850809889,0.6734867860187553,Impure,Impure,2025-01-13 21:48:11.704584
No,safeds,No,safeds.data.tabular.containers._table.plot_lineplot.1943.4,24,23,17,3,0.9583333333333334,0.7083333333333334,Impure,Impure,2025-01-13 21:48:11.704584
No,safeds,No,safeds.data.tabular.containers._table.plot_scatterplot.2004.4,24,23,17,3,0.9583333333333334,0.7083333333333334,Impure,Impure,2025-01-13 21:48:11.705776
No,safeds,No,safeds.data.tabular.containers._table.plot_boxplots.2062.4,1179,1178,794,11,0.9991518235793045,0.6734520780322307,Impure,Impure,2025-01-13 21:48:11.708048
No,safeds,No,safeds.data.tabular.containers._table.plot_histograms.2109.4,16,15,13,3,0.9375,0.8125,Impure,Impure,2025-01-13 21:48:11.709473
No,safeds,No,safeds.data.tabular.containers._table.to_csv_file.2148.4,6,5,3,3,0.8333333333333334,0.5,Impure,Impure,2025-01-13 21:48:11.710729
No,safeds,No,safeds.data.tabular.containers._table.to_excel_file.2179.4,6,5,3,3,0.8333333333333334,0.5,Impure,Impure,2025-01-13 21:48:11.711731
No,safeds,No,safeds.data.tabular.containers._table.to_json_file.2217.4,6,5,3,3,0.8333333333333334,0.5,Impure,Impure,2025-01-13 21:48:11.711731
No,safeds,No,safeds.data.tabular.containers._table.to_dict.2248.4,79,78,51,6,0.9873417721518988,0.6455696202531646,Impure,Impure,2025-01-13 21:48:11.712744
No,safeds,No,safeds.data.tabular.containers._table.to_html.2269.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 21:48:11.713871
No,safeds,No,safeds.data.tabular.containers._table.to_columns.2286.4,78,77,50,6,0.9871794871794872,0.6410256410256411,Impure,Impure,2025-01-13 21:48:11.714866
No,safeds,No,safeds.data.tabular.containers._table.to_rows.2304.4,59,58,42,6,0.9830508474576272,0.711864406779661,Impure,Impure,2025-01-13 21:48:11.714866
No,safeds,No,safeds.data.tabular.containers._table._repr_html_.2338.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 21:48:11.716014
No,safeds,No,safeds.data.tabular.containers._tagged_table.__sizeof__.168.4,3,2,2,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-01-13 21:48:11.717002
No,safeds,No,safeds.data.tabular.containers._tagged_table.features.183.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 21:48:11.717002
No,safeds,No,safeds.data.tabular.containers._tagged_table.target.195.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 21:48:11.718397
No,safeds,No,safeds.data.tabular.containers._tagged_table.add_column_as_feature.210.4,1707,1706,1149,11,0.9994141769185706,0.6731107205623902,Impure,Impure,2025-01-13 21:48:11.721948
No,safeds,No,safeds.data.tabular.containers._tagged_table.add_columns_as_features.239.4,1938,1937,1298,11,0.999484004127967,0.6697626418988648,Impure,Impure,2025-01-13 21:48:11.727405
No,safeds,No,safeds.data.tabular.containers._tagged_table._as_table.273.4,195,194,130,7,0.9948717948717949,0.6666666666666666,Impure,Impure,2025-01-13 21:48:11.728411
No,safeds,No,safeds.data.tabular.containers._tagged_table.add_rows.373.4,3312314,3313639,2228714,21,1.0004000224616385,0.6728571023157829,Impure,Impure,2025-01-13 21:48:19.887276
No,safeds,No,safeds.data.tabular.containers._tagged_table.filter_rows.396.4,2048,2049,1396,11,1.00048828125,0.681640625,Impure,Impure,2025-01-13 21:48:19.894339
No,safeds,No,safeds.data.tabular.containers._time_series._from_table_to_time_series.76.4,737,736,495,10,0.9986431478968792,0.6716417910447762,Impure,Impure,2025-01-13 21:48:19.896333
No,safeds,No,safeds.data.tabular.containers._time_series.__sizeof__.190.4,3,2,2,1,0.6666666666666666,0.6666666666666666,Impure,Impure,2025-01-13 21:48:19.897330
No,safeds,No,safeds.data.tabular.containers._time_series.time.205.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 21:48:19.897330
No,safeds,No,safeds.data.tabular.containers._time_series._as_table.219.4,195,194,130,7,0.9948717948717949,0.6666666666666666,Impure,Impure,2025-01-13 21:48:19.899330
No,safeds,No,safeds.data.tabular.transformation._discretizer.__init__.31.4,21,20,12,6,0.9523809523809523,0.5714285714285714,Impure,Pure,2025-01-13 21:48:19.899330
No,safeds,No,safeds.data.tabular.transformation._discretizer.is_fitted.147.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 21:48:19.900322
No,safeds,No,safeds.data.tabular.transformation._discretizer.get_names_of_added_columns.158.4,28,27,27,1,0.9642857142857143,0.9642857142857143,Impure,Impure,2025-01-13 21:48:19.900322
No,safeds,No,safeds.data.tabular.transformation._discretizer.get_names_of_changed_columns.177.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 21:48:19.901503
No,safeds,No,safeds.data.tabular.transformation._discretizer.get_names_of_removed_columns.195.4,28,27,27,1,0.9642857142857143,0.9642857142857143,Impure,Impure,2025-01-13 21:48:19.902502
No,safeds,No,safeds.data.tabular.transformation._imputer.__init__.50.12,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-13 21:48:19.902502
No,safeds,No,safeds.data.tabular.transformation._imputer.__str__.53.12,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 21:48:19.903800
No,safeds,No,safeds.data.tabular.transformation._imputer._augment_imputer.56.12,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 21:48:19.904359
No,safeds,No,safeds.data.tabular.transformation._imputer.__str__.63.12,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 21:48:19.904359
No,safeds,No,safeds.data.tabular.transformation._imputer._augment_imputer.66.12,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 21:48:19.905578
No,safeds,No,safeds.data.tabular.transformation._imputer.__str__.72.12,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 21:48:19.905578
No,safeds,No,safeds.data.tabular.transformation._imputer._augment_imputer.75.12,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 21:48:19.906577
No,safeds,No,safeds.data.tabular.transformation._imputer.__str__.81.12,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 21:48:19.906577
No,safeds,No,safeds.data.tabular.transformation._imputer._augment_imputer.84.12,1,0,1,0,0.0,1.0,Pure,Pure,2025-01-13 21:48:19.907868
No,safeds,No,safeds.data.tabular.transformation._imputer.__init__.87.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-13 21:48:19.908603
No,safeds,No,safeds.data.tabular.transformation._imputer.is_fitted.218.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 21:48:19.909603
No,safeds,No,safeds.data.tabular.transformation._imputer.get_names_of_added_columns.229.4,28,27,27,1,0.9642857142857143,0.9642857142857143,Impure,Impure,2025-01-13 21:48:19.910651
No,safeds,No,safeds.data.tabular.transformation._imputer.get_names_of_changed_columns.248.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 21:48:19.910651
No,safeds,No,safeds.data.tabular.transformation._imputer.get_names_of_removed_columns.266.4,28,27,27,1,0.9642857142857143,0.9642857142857143,Impure,Impure,2025-01-13 21:48:19.911658
No,safeds,No,safeds.data.tabular.transformation._label_encoder.__init__.18.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-13 21:48:19.912693
No,safeds,No,safeds.data.tabular.transformation._label_encoder.is_fitted.176.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 21:48:19.912693
No,safeds,No,safeds.data.tabular.transformation._label_encoder.get_names_of_added_columns.187.4,28,27,27,1,0.9642857142857143,0.9642857142857143,Impure,Impure,2025-01-13 21:48:19.913705
No,safeds,No,safeds.data.tabular.transformation._label_encoder.get_names_of_changed_columns.206.4,2,1,1,1,0.5,0.5,Impure,Impure,2025-01-13 21:48:19.913705
No,safeds,No,safeds.data.tabular.transformation._label_encoder.get_names_of_removed_columns.224.4,28,27,27,1,0.9642857142857143,0.9642857142857143,Impure,Impure,2025-01-13 21:48:19.914921
No,safeds,No,safeds.data.tabular.transformation._one_hot_encoder.__init__.62.4,1,0,1,0,0.0,1.0,Impure,Pure,2025-01-13 21:48:19.914921
No,safeds,No,safeds.data.tabular.transformation._one_hot_encoder.fit.71.4,2380,2379,1597,11,0.9995798319327731,0.6710084033613445,Impure,Impure,2025-01-13 21:48:19.921141
No,safeds,No,safeds.data.tabular.transformation._one_hot_encoder.transform.154.4,3911,3910,2628,11,0.9997443109179238,0.6719509076962413,Impure,Impure,2025-01-13 21:48:19.930586
No,safeds,No,safeds.data.tabular.transformation._one_hot_encoder.inverse_transform.240.4,5446,5445,3660,11,0.9998163789937569,0.672052882849798,Impure,Impure,2025-01-13 21:48:19.941642
No,safeds,No,safeds.data.tabular.transformation._one_hot_encoder.is_fitted.338.4,1,0,1,0,0.0,1.0,Impure,Impure,2025-01-13 21:48:19.941642
