Type-Aware,Library,FunctionId,Runtime of body analysis,Date
Yes,sklearn,sklearn/setup_module,0.0019965171813964844,2025-02-27 05:58:36.144069
Yes,sklearn,sklearn/utils/_in_unstable_openblas_configuration,0.002996683120727539,2025-02-27 05:58:36.144069
Yes,sklearn,sklearn/utils/safe_mask,0.0009984970092773438,2025-02-27 05:58:36.144069
Yes,sklearn,sklearn/utils/axis0_safe_slice,0.0010557174682617188,2025-02-27 05:58:36.144069
Yes,sklearn,sklearn/utils/_array_indexing,0.0,2025-02-27 05:58:36.144069
Yes,sklearn,sklearn/utils/_pandas_indexing,0.001020669937133789,2025-02-27 05:58:36.144069
Yes,sklearn,sklearn/utils/_list_indexing,0.00051116943359375,2025-02-27 05:58:36.144069
Yes,sklearn,sklearn/utils/_determine_key_type,0.002999544143676758,2025-02-27 05:58:36.144069
Yes,sklearn,sklearn/utils/_safe_indexing,0.0009992122650146484,2025-02-27 05:58:36.144069
Yes,sklearn,sklearn/utils/_safe_assign,0.0009984970092773438,2025-02-27 05:58:36.144069
Yes,sklearn,sklearn/utils/_get_column_indices,0.0029973983764648438,2025-02-27 05:58:36.144069
Yes,sklearn,sklearn/utils/resample,0.0029973983764648438,2025-02-27 05:58:36.144069
Yes,sklearn,sklearn/utils/shuffle,0.0,2025-02-27 05:58:36.144069
Yes,sklearn,sklearn/utils/safe_sqr,0.0,2025-02-27 05:58:36.144069
Yes,sklearn,sklearn/utils/_chunk_generator,0.0,2025-02-27 05:58:36.144069
Yes,sklearn,sklearn/utils/gen_batches,0.00099945068359375,2025-02-27 05:58:36.144069
Yes,sklearn,sklearn/utils/gen_even_slices,0.0009987354278564453,2025-02-27 05:58:36.144069
Yes,sklearn,sklearn/utils/tosequence,0.0,2025-02-27 05:58:36.144069
Yes,sklearn,sklearn/utils/_to_object_array,0.0009992122650146484,2025-02-27 05:58:36.144069
Yes,sklearn,sklearn/utils/indices_to_mask,0.0009996891021728516,2025-02-27 05:58:36.144069
Yes,sklearn,sklearn/utils/_message_with_time,0.0009980201721191406,2025-02-27 05:58:36.144069
Yes,sklearn,sklearn/utils/_print_elapsed_time,0.0009987354278564453,2025-02-27 05:58:36.144069
Yes,sklearn,sklearn/utils/get_chunk_n_rows,0.0009989738464355469,2025-02-27 05:58:36.144069
Yes,sklearn,sklearn/utils/_is_pandas_na,0.0,2025-02-27 05:58:36.144069
Yes,sklearn,sklearn/utils/is_scalar_nan,0.0,2025-02-27 05:58:36.144069
Yes,sklearn,sklearn/utils/_approximate_mode,0.0009989738464355469,2025-02-27 05:58:36.144069
Yes,sklearn,sklearn/utils/check_matplotlib_support,0.0,2025-02-27 05:58:36.144069
Yes,sklearn,sklearn/utils/check_pandas_support,0.0009989738464355469,2025-02-27 05:58:36.144069
Yes,sklearn,sklearn/model_selection/__getattr__,0.0009987354278564453,2025-02-27 05:58:36.144069
Yes,sklearn,sklearn/datasets/__getattr__,0.0009992122650146484,2025-02-27 05:58:36.144069
Yes,sklearn,sklearn/impute/__getattr__,0.0,2025-02-27 05:58:36.144069
Yes,sklearn,sklearn/_build_utils/_check_cython_version,0.0009992122650146484,2025-02-27 05:58:36.144069
Yes,sklearn,sklearn/_build_utils/cythonize_extensions,0.0009987354278564453,2025-02-27 05:58:36.144069
