Type-Aware?,Library,InFunction,name,line,column,IsFromParameter,HasTypeInfo,InferredType,TypeHint,DocString,MissingTypesOnPath,TypeOutsideOfPackage,Decrease,Increase,FoundType
No,matplotlib,matplotlib._parse_to_version_info.157.0,parse_version,165,8,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._parse_to_version_info.157.0,_VersionInfo,167,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._parse_to_version_info.157.0,_VersionInfo,169,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._parse_to_version_info.157.0,get,172,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._parse_to_version_info.157.0,get,172,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._parse_to_version_info.157.0,get,173,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._parse_to_version_info.157.0,get,173,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._parse_to_version_info.157.0,get,174,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._parse_to_version_info.157.0,get,174,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._parse_to_version_info.157.0,get,171,23,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._parse_to_version_info.157.0,_VersionInfo,175,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._parse_to_version_info.157.0,_VersionInfo,178,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_version.181.0,resolve,186,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_version.181.0,Path,186,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_version.181.0,get_version,191,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_version.181.0,exists,187,9,No,No,No,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_version.181.0,exists,188,17,No,No,No,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_version.181.0,exists,189,21,No,No,No,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._check_versions.208.0,import_module,221,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._check_versions.208.0,ImportError,223,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._check_versions.208.0,join,223,30,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._check_versions.208.0,format,223,30,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._check_versions.208.0,parse_version,222,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._check_versions.208.0,parse_version,222,47,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._ensure_handler.233.0,StreamHandler,240,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._ensure_handler.233.0,setFormatter,241,4,No,No,No,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._ensure_handler.233.0,Formatter,241,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._ensure_handler.233.0,addHandler,242,4,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.set_loglevel.246.0,setLevel,276,4,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.set_loglevel.246.0,upper,276,18,Yes,Yes,No,Yes,Yes,No,No,-0,+0,[]
No,matplotlib,matplotlib.set_loglevel.246.0,setLevel,277,4,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.set_loglevel.246.0,_ensure_handler,277,4,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.set_loglevel.246.0,upper,277,31,Yes,Yes,No,Yes,Yes,No,No,-0,+0,[]
No,matplotlib,matplotlib._logged_cached.280.0,partial,294,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._logged_cached.280.0,wraps,299,5,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,check_output,363,21,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,ExecutableNotFoundError,370,22,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,str,370,46,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,ExecutableNotFoundError,372,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,str,372,42,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,search,373,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,group,375,26,No,No,No,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,parse_version,376,22,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,ExecutableNotFoundError,378,22,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,join,379,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,format,379,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,parse_version,377,49,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,_ExecInfo,381,19,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,ExecutableNotFoundError,383,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,join,384,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,format,384,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,join,385,19,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,ExecutableNotFoundError,388,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,join,388,38,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,format,388,38,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,split,387,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,get,387,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,impl,391,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,impl,398,23,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,ExecutableNotFoundError,402,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,impl,406,19,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,impl,412,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,QueryValueEx,425,34,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,OpenKeyEx,421,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,Path,431,32,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,str,433,31,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,exists,432,23,No,No,No,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,ExecutableNotFoundError,436,22,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,impl,440,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,ExecutableNotFoundError,443,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,join,444,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,format,444,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,impl,447,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,impl,449,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,ExecutableNotFoundError,455,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,join,456,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,format,456,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,parse_version,454,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,parse_version,454,55,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,ValueError,460,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_executable_info.323.0,format,460,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.checkdep_usetex.464.0,warning,468,8,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.checkdep_usetex.464.0,which,467,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.checkdep_usetex.464.0,_get_executable_info,471,8,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.checkdep_usetex.464.0,warning,473,8,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.checkdep_usetex.464.0,_get_executable_info,476,8,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.checkdep_usetex.464.0,warning,478,8,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_xdg_config_dir.483.0,get,490,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_xdg_config_dir.483.0,str,490,48,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_xdg_config_dir.483.0,home,490,52,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_xdg_cache_dir.493.0,get,499,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_xdg_cache_dir.493.0,str,499,47,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_xdg_cache_dir.493.0,home,499,51,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_config_or_cache_dir.502.0,get,503,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_config_or_cache_dir.502.0,resolve,505,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_config_or_cache_dir.502.0,Path,505,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_config_or_cache_dir.502.0,Path,509,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_config_or_cache_dir.502.0,xdg_base_getter,509,25,No,No,No,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_config_or_cache_dir.502.0,home,511,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_config_or_cache_dir.502.0,startswith,506,9,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_config_or_cache_dir.502.0,mkdir,513,8,No,No,No,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_config_or_cache_dir.502.0,str,518,19,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_config_or_cache_dir.502.0,access,517,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_config_or_cache_dir.502.0,str,517,21,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_config_or_cache_dir.502.0,is_dir,517,50,No,No,No,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_config_or_cache_dir.502.0,mkdtemp,522,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_config_or_cache_dir.502.0,OSError,524,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_config_or_cache_dir.502.0,join,525,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_config_or_cache_dir.502.0,format,525,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_config_or_cache_dir.502.0,register,530,4,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_config_or_cache_dir.502.0,warning,531,4,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.get_configdir.541.0,_get_config_or_cache_dir,556,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.get_cachedir.560.0,_get_config_or_cache_dir,567,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.get_data_path.571.0,str,573,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.get_data_path.571.0,with_name,573,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.get_data_path.571.0,Path,573,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.matplotlib_fname.576.0,join,609,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.matplotlib_fname.576.0,join,610,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.matplotlib_fname.576.0,get_configdir,610,27,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.matplotlib_fname.576.0,join,611,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.matplotlib_fname.576.0,get_data_path,611,27,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.matplotlib_fname.576.0,exists,614,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.matplotlib_fname.576.0,isdir,614,41,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.matplotlib_fname.576.0,gen_candidates,613,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.matplotlib_fname.576.0,RuntimeError,617,10,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__init__.655.4,update,656,8,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._set.658.4,__setitem__,676,8,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get.678.4,__getitem__,697,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__setitem__.699.4,warn_deprecated,703,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__setitem__.699.4,alt_val,706,22,No,No,No,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__setitem__.699.4,warn_deprecated,709,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__setitem__.699.4,warn_deprecated,712,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__setitem__.699.4,validate,720,23,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__setitem__.699.4,key,720,37,No,No,No,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__setitem__.699.4,ValueError,722,22,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__setitem__.699.4,join,722,33,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__setitem__.699.4,format,722,33,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__setitem__.699.4,_set,723,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__setitem__.699.4,KeyError,725,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__setitem__.699.4,join,726,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__setitem__.699.4,format,726,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__getitem__.729.4,warn_deprecated,732,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__getitem__.729.4,inverse_alt,734,19,No,No,No,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__getitem__.729.4,_get,734,31,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__getitem__.729.4,warn_deprecated,738,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__getitem__.729.4,_get,740,19,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__getitem__.729.4,_get,745,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__getitem__.729.4,switch_backend,748,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__getitem__.729.4,get,744,42,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__getitem__.729.4,globals,744,42,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__getitem__.729.4,_get,750,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_backend_or_none.752.4,_get,754,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__repr__.757.4,len,759,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__repr__.757.4,split,761,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__repr__.757.4,pformat,761,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__repr__.757.4,dict,761,40,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__repr__.757.4,suppress_matplotlib_deprecation_warning,760,13,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__repr__.757.4,join,763,25,No,No,No,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__repr__.757.4,format,764,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__str__.766.4,join,767,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__str__.766.4,map,767,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__str__.766.4,sorted,767,54,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__str__.766.4,items,767,61,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__iter__.769.4,sorted,772,23,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__iter__.769.4,__iter__,772,30,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__iter__.769.4,suppress_matplotlib_deprecation_warning,771,13,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.__len__.774.4,__len__,775,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.find_all.777.4,compile,788,21,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.find_all.777.4,RcParams,789,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.find_all.777.4,search,791,27,No,No,No,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.find_all.777.4,items,790,42,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.copy.793.4,RcParams,795,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.copy.793.4,_set,797,12,No,No,No,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.copy.793.4,_get,797,27,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.rc_params.801.0,rc_params_from_file,803,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.rc_params.801.0,matplotlib_fname,803,31,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_ssl_context.807.0,debug,811,8,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_ssl_context.807.0,create_default_context,814,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._get_ssl_context.807.0,where,814,45,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._open_file_or_url.818.0,_get_ssl_context,822,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._open_file_or_url.818.0,debug,824,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._open_file_or_url.818.0,decode,828,19,No,No,No,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._open_file_or_url.818.0,urlopen,827,13,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._open_file_or_url.818.0,expanduser,830,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._open_file_or_url.818.0,open,831,13,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._open_file_or_url.818.0,isinstance,819,8,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._open_file_or_url.818.0,startswith,820,16,No,No,No,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._rc_params_in_file.835.0,transform,857,23,Yes,Yes,No,Yes,Yes,No,No,-0,+0,[]
No,matplotlib,matplotlib._rc_params_in_file.835.0,_strip_comment,858,31,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._rc_params_in_file.835.0,split,861,22,No,No,No,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._rc_params_in_file.835.0,warning,863,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._rc_params_in_file.835.0,rstrip,864,49,No,No,No,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._rc_params_in_file.835.0,len,862,19,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._rc_params_in_file.835.0,strip,867,22,No,No,No,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._rc_params_in_file.835.0,strip,868,22,No,No,No,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._rc_params_in_file.835.0,startswith,869,19,No,No,No,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._rc_params_in_file.835.0,endswith,869,43,No,No,No,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._rc_params_in_file.835.0,warning,872,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._rc_params_in_file.835.0,rstrip,873,49,No,No,No,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._rc_params_in_file.835.0,enumerate,856,33,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._rc_params_in_file.835.0,warning,876,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._rc_params_in_file.835.0,_open_file_or_url,854,9,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._rc_params_in_file.835.0,RcParams,880,13,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._rc_params_in_file.835.0,warning,890,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._rc_params_in_file.835.0,rstrip,891,49,No,No,No,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._rc_params_in_file.835.0,warn_deprecated,894,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._rc_params_in_file.835.0,join,901,28,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._rc_params_in_file.835.0,format,901,28,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._rc_params_in_file.835.0,warning,902,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._rc_params_in_file.835.0,dict,907,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._rc_params_in_file.835.0,rstrip,908,35,No,No,No,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib._rc_params_in_file.835.0,items,882,37,No,No,No,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.rc_params_from_file.912.0,_rc_params_in_file,927,23,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.rc_params_from_file.912.0,RcParams,933,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.rc_params_from_file.912.0,suppress_matplotlib_deprecation_warning,932,9,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.rc_params_from_file.912.0,info,936,8,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.rc_params_from_file.912.0,join,942,5,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.rc_params_from_file.912.0,join,935,7,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.rc_params_from_file.912.0,debug,943,4,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.rc.980.0,isinstance,1043,7,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.rc.980.0,get,1047,19,No,No,No,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.rc.980.0,KeyError,1052,22,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.rc.980.0,items,1046,20,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.rcdefaults.1056.0,clear,1076,8,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.rcdefaults.1056.0,update,1077,8,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.rcdefaults.1056.0,items,1077,42,No,No,No,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.rcdefaults.1056.0,suppress_matplotlib_deprecation_warning,1074,9,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.rc_file_defaults.1081.0,update,1092,8,No,Yes,Yes,No,No,No,No,-0,+0,[]
No,matplotlib,matplotlib.rc_file_defaults.1081.0,suppress_matplotlib_deprecation_warning,1090,9,No,Yes,Yes,No,No,No,No,-0,+0,[]
