Type-Aware?,Library,InFunction,name,line,column,IsFromParameter,HasTypeInfo,InferredType,TypeHint,DocString,MissingTypesOnPath,TypeOutsideOfPackage,Decrease,Increase,FoundType
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,ValueError,38,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,len,37,7,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,unique,37,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,list,37,21,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,map,37,26,No,Yes,Yes,No,No,No,No,-2,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,len,39,8,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,get,42,13,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,get,43,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,get,44,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,get,45,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,get,46,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,warn,49,8,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,get,50,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,dict,52,22,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,dict,54,22,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,_handle_random_seed,57,10,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,list,60,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,map,60,16,No,Yes,Yes,No,No,No,No,-2,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,asarray,62,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,getattr,67,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,isnan,70,23,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,sum,70,32,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,column_stack,70,39,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,getattr,73,19,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,join,73,31,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,format,73,31,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,join,75,22,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,format,75,22,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,warn,76,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,startswith,72,32,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,isinstance,64,7,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,_structured_bootstrap,91,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,integers,96,20,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,take,97,18,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,append,98,8,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,f,98,25,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,range,95,13,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,int,95,19,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms.bootstrap.7.0,array,99,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms._structured_bootstrap.102.0,unique,104,19,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms._structured_bootstrap.102.0,len,105,14,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms._structured_bootstrap.102.0,integers,111,20,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms._structured_bootstrap.102.0,map,113,18,No,Yes,Yes,No,No,No,No,-2,+0,[]
Yes,seaborn,seaborn.algorithms._structured_bootstrap.102.0,integers,114,21,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms._structured_bootstrap.102.0,take,115,19,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms._structured_bootstrap.102.0,zip,115,49,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms._structured_bootstrap.102.0,list,116,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms._structured_bootstrap.102.0,map,116,22,No,Yes,Yes,No,No,No,No,-2,+0,[]
Yes,seaborn,seaborn.algorithms._structured_bootstrap.102.0,append,117,8,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms._structured_bootstrap.102.0,func,117,25,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms._structured_bootstrap.102.0,range,110,13,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms._structured_bootstrap.102.0,int,110,19,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms._structured_bootstrap.102.0,array,118,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms._handle_random_seed.121.0,default_rng,132,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms._handle_random_seed.121.0,RandomState,136,22,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms._handle_random_seed.121.0,RandomState,138,22,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms._handle_random_seed.121.0,ValueError,141,22,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms._handle_random_seed.121.0,format,141,33,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms._handle_random_seed.121.0,isinstance,135,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.algorithms._handle_random_seed.121.0,isinstance,127,7,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.set.35.4,set,39,16,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.apply.56.4,func,68,8,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.pipe.71.4,func,83,15,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.savefig.85.4,copy,93,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.savefig.85.4,setdefault,94,8,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.savefig.85.4,savefig,95,8,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.tight_layout.112.4,copy,114,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.tight_layout.112.4,setdefault,115,8,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.tight_layout.112.4,setdefault,117,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.tight_layout.112.4,tight_layout,118,8,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.add_legend.121.4,list,154,30,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.add_legend.121.4,keys,154,35,Yes,Yes,No,Yes,Yes,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.add_legend.121.4,list,156,30,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.add_legend.121.4,map,156,35,No,Yes,Yes,No,No,No,No,-2,+0,[]
Yes,seaborn,seaborn.axisgrid.add_legend.121.4,Patch,158,23,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.add_legend.121.4,get,159,19,Yes,Yes,No,Yes,Yes,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.add_legend.121.4,isinstance,166,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.add_legend.121.4,append,170,12,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.add_legend.121.4,setdefault,173,8,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.add_legend.121.4,setdefault,177,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.add_legend.121.4,setdefault,178,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.add_legend.121.4,legend,181,24,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.add_legend.121.4,set_title,184,12,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.add_legend.121.4,adjust_legend_subtitles,187,16,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.add_legend.121.4,_draw_figure,190,12,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.add_legend.121.4,get_window_extent,193,27,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.add_legend.121.4,get_size_inches,194,36,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.add_legend.121.4,set_size_inches,195,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.add_legend.121.4,_draw_figure,198,12,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.add_legend.121.4,get_window_extent,201,27,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.add_legend.121.4,subplots_adjust,208,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.add_legend.121.4,setdefault,214,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.add_legend.121.4,legend,216,18,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.add_legend.121.4,set_title,217,12,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.add_legend.121.4,adjust_legend_subtitles,221,16,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid._update_legend_data.225.4,get_text,233,22,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid._update_legend_data.225.4,update,234,12,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid._update_legend_data.225.4,zip,234,42,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid._update_legend_data.225.4,get_legend_handles_labels,236,26,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid._update_legend_data.225.4,update,237,8,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid._update_legend_data.225.4,zip,237,38,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid._update_legend_data.225.4,update,239,8,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid._get_palette.244.4,color_palette,247,22,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid._get_palette.244.4,categorical_order,250,24,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid._get_palette.244.4,len,251,23,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid._get_palette.244.4,get_color_cycle,255,34,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid._get_palette.244.4,color_palette,257,29,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid._get_palette.244.4,color_palette,259,29,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid._get_palette.244.4,len,256,30,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid._get_palette.244.4,color_palette,264,25,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid._get_palette.244.4,color_palette,268,25,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid._get_palette.244.4,isinstance,262,17,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid._get_palette.244.4,color_palette,270,22,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.tick_params.282.4,tick_params,300,12,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,__init__,376,8,No,No,No,No,No,No,No,-21,+0,['seaborn/axisgrid/Grid']
Yes,seaborn,seaborn.axisgrid.__init__.366.4,categorical_order,383,24,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,_get_palette,385,17,No,Yes,Yes,No,No,No,No,-0,+0,['seaborn/axisgrid/FacetGrid']
Yes,seaborn,seaborn.axisgrid.__init__.366.4,categorical_order,391,24,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,categorical_order,396,24,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,zeros,403,18,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,len,403,27,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,isnull,405,49,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,isnull,406,49,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,isnull,407,49,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,len,413,37,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,len,414,37,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,ValueError,421,22,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,int,423,19,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,ceil,423,23,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,len,423,31,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,copy,437,53,Yes,Yes,No,Yes,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,copy,438,55,Yes,Yes,No,Yes,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,figure,447,18,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,_disable_autolayout,446,13,No,No,Yes,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,dict,451,21,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,subplots,456,19,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,dict,461,28,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,zip,461,33,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,dict,463,28,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,zip,463,33,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,product,465,32,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,dict,466,28,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,zip,466,33,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,warn,472,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,len,474,21,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,empty,475,19,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,add_subplot,476,22,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,add_subplot,482,26,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,range,481,21,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,dict,484,24,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,zip,484,29,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,set_titles,525,8,No,Yes,Yes,No,No,No,No,-0,+0,['seaborn/axisgrid/FacetGrid']
Yes,seaborn,seaborn.axisgrid.__init__.366.4,tight_layout,526,8,No,Yes,Yes,No,No,No,No,-0,+0,['seaborn/axisgrid/FacetGrid']
Yes,seaborn,seaborn.axisgrid.__init__.366.4,despine,529,12,No,Yes,Yes,No,No,No,No,-1,+0,['seaborn/axisgrid/FacetGrid']
Yes,seaborn,seaborn.axisgrid.__init__.366.4,set_visible,534,20,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,get_xticklabels,533,29,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,set_visible,535,16,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,set_visible,536,16,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,set_visible,541,20,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,get_yticklabels,540,29,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,set_visible,542,16,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.__init__.366.4,set_visible,543,16,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.facet_data.637.4,repeat,656,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.facet_data.637.4,len,656,41,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.facet_data.637.4,repeat,662,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.facet_data.637.4,len,662,41,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.facet_data.637.4,repeat,668,25,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.facet_data.637.4,len,668,41,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.facet_data.637.4,product,671,44,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.facet_data.637.4,enumerate,671,52,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.facet_data.637.4,enumerate,672,52,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.facet_data.637.4,enumerate,673,52,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.map.677.4,pop,701,19,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.map.677.4,str,704,22,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.map.677.4,getattr,704,26,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.map.677.4,format,709,27,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.map.677.4,warn,712,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.map.677.4,format,714,27,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.map.677.4,warn,717,16,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.map.677.4,len,713,15,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.map.677.4,startswith,727,31,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.map.677.4,facet_axis,728,17,No,Yes,Yes,No,No,No,No,-0,+0,['seaborn/axisgrid/FacetGrid']
Yes,seaborn,seaborn.axisgrid.map.677.4,_facet_color,731,30,No,Yes,Yes,No,No,No,No,-0,+0,['seaborn/axisgrid/FacetGrid']
Yes,seaborn,seaborn.axisgrid.map.677.4,items,734,32,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.map.677.4,to_utf8,739,34,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.map.677.4,list,742,33,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.map.677.4,dropna,744,28,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.map.677.4,items,745,39,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.map.677.4,startswith,748,15,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.map.677.4,_facet_plot,752,12,No,Yes,Yes,No,No,No,No,-0,+0,['seaborn/axisgrid/FacetGrid']
Yes,seaborn,seaborn.axisgrid.map.677.4,facet_data,720,47,No,Yes,Yes,No,No,No,No,-0,+0,['seaborn/axisgrid/FacetGrid']
Yes,seaborn,seaborn.axisgrid.map.677.4,_finalize_grid,755,8,No,Yes,Yes,No,No,No,No,-0,+0,['seaborn/axisgrid/FacetGrid']
Yes,seaborn,seaborn.axisgrid.map_dataframe.759.4,pop,789,19,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.map_dataframe.759.4,startswith,799,31,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.map_dataframe.759.4,str,799,31,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.map_dataframe.759.4,facet_axis,800,17,No,Yes,Yes,No,No,No,No,-0,+0,['seaborn/axisgrid/FacetGrid']
Yes,seaborn,seaborn.axisgrid.map_dataframe.759.4,_facet_color,803,30,No,Yes,Yes,No,No,No,No,-0,+0,['seaborn/axisgrid/FacetGrid']
Yes,seaborn,seaborn.axisgrid.map_dataframe.759.4,items,806,32,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.map_dataframe.759.4,dropna,815,27,No,No,No,No,No,Yes,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.map_dataframe.759.4,_facet_plot,819,12,No,Yes,Yes,No,No,No,No,-0,+0,['seaborn/axisgrid/FacetGrid']
Yes,seaborn,seaborn.axisgrid.map_dataframe.759.4,facet_data,792,47,No,Yes,Yes,No,No,No,No,-0,+0,['seaborn/axisgrid/FacetGrid']
Yes,seaborn,seaborn.axisgrid.map_dataframe.759.4,get,823,23,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.map_dataframe.759.4,get,823,46,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.map_dataframe.759.4,enumerate,824,22,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.map_dataframe.759.4,_finalize_grid,826,8,No,Yes,Yes,No,No,No,No,-0,+0,['seaborn/axisgrid/FacetGrid']
Yes,seaborn,seaborn.axisgrid._facet_plot.838.4,copy,842,26,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid._facet_plot.838.4,zip,844,28,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid._facet_plot.838.4,startswith,841,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid._facet_plot.838.4,str,841,11,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid._facet_plot.838.4,func,848,8,No,No,No,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid._facet_plot.838.4,_update_legend_data,851,8,No,Yes,Yes,No,No,No,No,-0,+0,['seaborn/axisgrid/FacetGrid']
Yes,seaborn,seaborn.axisgrid._finalize_grid.853.4,set_axis_labels,855,8,No,Yes,Yes,No,No,No,No,-1,+0,['seaborn/axisgrid/FacetGrid']
Yes,seaborn,seaborn.axisgrid._finalize_grid.853.4,tight_layout,856,8,No,Yes,Yes,No,No,No,No,-0,+0,['seaborn/axisgrid/FacetGrid']
Yes,seaborn,seaborn.axisgrid.facet_axis.858.4,sca,869,12,No,Yes,Yes,No,No,No,No,-0,+0,[]
Yes,seaborn,seaborn.axisgrid.despine.872.4,despine,874,8,No,Yes,Yes,No,No,No,No,-0,+0,[]
